,ID,K,splsi_chaos,splsi_pas,splsi_morans,splsi_time,plsi_chaos,plsi_pas,plsi_morans,plsi_time,slda_chaos,slda_pas,slda_morans,slda_time
447,Charville_c003_v001_r001_reg026,2,0.9920459744928221,0.8595744680851064,0.6155768723350963,11.513275861740112,0.9922283496213458,0.8425531914893617,0.5915546388739324,0.05020022392272949,0.9918890522569854,0.851063829787234,0.5336321730311662,21.662147045135498
448,Charville_c003_v001_r001_reg026,3,0.9920824280764862,0.848936170212766,0.7159582730269146,11.650757789611816,0.992383116627319,0.8156028368794326,0.6125164105836008,0.04913663864135742,0.9923390123139821,0.7780141843971631,0.5441617609361921,30.75886583328247
449,Charville_c003_v001_r001_reg026,5,0.9923525910073084,0.7985815602836879,0.5393794317968887,29.699084043502808,0.9927815602024469,0.7354609929078014,0.45738715853268436,0.04998469352722168,0.9930583597427185,0.6865248226950355,0.48660356132832877,49.19930291175842
450,Charville_c003_v001_r001_reg039,2,0.9887219396177807,0.8200000000000001,0.6578774786255529,6.8342156410217285,0.9890091483294817,0.78,0.5658806743238151,0.010838031768798828,0.9884131023784498,0.8257142857142857,0.6180068772648836,9.417333841323853
451,Charville_c003_v001_r001_reg039,3,0.9889897677062944,0.7971428571428572,0.6924237921039351,6.692564249038696,0.9892775152580693,0.7485714285714286,0.6218336730345811,0.011526107788085938,0.989501224320764,0.7142857142857143,0.5085549784644252,13.205641508102417
452,Charville_c003_v001_r001_reg039,5,0.9892124837197303,0.7857142857142857,0.7760070899337254,7.659065246582031,0.990578603797566,0.6457142857142857,0.6268228818988487,0.012426137924194336,0.9905215963427764,0.6114285714285714,0.3725238506931269,21.19730305671692
453,Charville_c003_v001_r001_reg040,2,0.9898330838312043,0.8537074148296593,0.6608218878155673,8.354363918304443,0.9899926221949389,0.8266533066132264,0.6198360858485767,0.034423112869262695,0.9901785059007555,0.8076152304609219,0.5502038008625831,16.13736629486084
454,Charville_c003_v001_r001_reg040,3,0.9907575447872109,0.7374749498997997,0.5609952227664267,8.60394811630249,0.9911919048440301,0.6943887775551103,0.4891846707567954,0.03482341766357422,0.990826575963394,0.7244488977955912,0.49687196597270783,23.41300082206726
455,Charville_c003_v001_r001_reg040,5,0.9912717775099612,0.688376753507014,0.5738027436071684,18.15258812904358,0.9921413967263709,0.6132264529058116,0.49946038254509206,0.03473067283630371,0.9925290779537901,0.5300601202404809,0.3817531578656088,36.91646480560303
456,Charville_c003_v001_r001_reg041,2,0.9920930474269306,0.9077881619937694,0.82486885645149,12.35287880897522,0.9921168431424167,0.8940809968847352,0.7999491375701469,0.05052328109741211,0.9922351013561407,0.8685358255451714,0.7462548049414081,23.265480756759644
457,Charville_c003_v001_r001_reg041,3,0.9922211907473738,0.8940809968847352,0.861443691386363,23.719470977783203,0.9923025077992472,0.8716510903426791,0.8478935316285824,0.05235934257507324,0.9925556993559611,0.821183800623053,0.6192114878933166,33.539581298828125
458,Charville_c003_v001_r001_reg041,5,0.9927609770147109,0.8087227414330218,0.6968487406352519,25.383180141448975,0.9931607501939477,0.7439252336448599,0.622135462311056,0.05402803421020508,0.9930810973888538,0.7476635514018692,0.6611932869927692,52.875946283340454
459,Charville_c003_v001_r001_reg042,2,0.990055526030692,0.8983890954151177,0.7355343066565604,13.584128618240356,0.9908319336247072,0.80545229244114,0.5684946533870519,0.025155067443847656,0.9901930454062686,0.8711276332094176,0.6121397382362724,14.943546533584595
460,Charville_c003_v001_r001_reg042,3,0.9907301568164432,0.8017348203221809,0.6721143245042603,13.858469247817993,0.9913931504536951,0.7311028500619579,0.5795838346760095,0.02967548370361328,0.9902154283178781,0.8686493184634448,0.3774562403776575,21.332832098007202
461,Charville_c003_v001_r001_reg042,5,0.9910261477884823,0.7905824039653035,0.7042534574518958,15.007452011108398,0.991671169637597,0.701363073110285,0.5944590735349958,0.028154611587524414,0.9923833255794419,0.5935563816604709,0.43000821252423194,33.57566428184509
462,Charville_c003_v001_r001_reg044,2,0.9910920760523709,0.854147675478578,0.7218715264826163,10.204740047454834,0.9911009446124064,0.8413855970829536,0.691516972551013,0.0366823673248291,0.9913497219129764,0.8140382862351869,0.6005883745359943,18.489072799682617
463,Charville_c003_v001_r001_reg044,3,0.9916754616705071,0.7839562443026435,0.6841478726213868,20.814815282821655,0.9917437661401185,0.7502278942570647,0.6447518553143765,0.038094520568847656,0.9920226862868868,0.690975387420237,0.5212925177619129,25.66855001449585
464,Charville_c003_v001_r001_reg044,5,0.9917571387216921,0.740200546946217,0.6463754255704508,23.112867832183838,0.9921631483280089,0.6754785779398359,0.5909190055487694,0.037480831146240234,0.9929990179791053,0.5706472196900638,0.49176751996080637,41.26263904571533
465,Charville_c003_v001_r001_reg045,2,0.9916520058798464,0.8394698085419735,0.6423665114956391,8.99138355255127,0.9921863818208246,0.759941089837997,0.4999005938184738,0.02308821678161621,0.9920227152867734,0.7835051546391752,0.5863104046965415,13.485807180404663
466,Charville_c003_v001_r001_reg045,3,0.9920021238728086,0.7835051546391752,0.6709376876591991,9.372668266296387,0.9925725494403296,0.706921944035346,0.49374637553611517,0.0236508846282959,0.9927595437299551,0.7201767304860088,0.5175086822337748,18.40532946586609
467,Charville_c003_v001_r001_reg045,5,0.9920858082246907,0.7702503681885126,0.766749913748758,10.407511949539185,0.9926874657923225,0.6936671575846833,0.6953043633945498,0.023284196853637695,0.9937619069744538,0.5316642120765832,0.34802792426458024,29.37775468826294
468,Charville_c003_v001_r001_reg046,2,0.9900607786380868,0.7775974025974026,0.5869372563418781,11.879591703414917,0.9906736560783437,0.7094155844155844,0.46346004779599664,0.021329164505004883,0.9887872551171528,0.8896103896103896,0.6344052622179942,12.147082805633545
469,Charville_c003_v001_r001_reg046,3,0.9907738871128148,0.685064935064935,0.5555462515144797,11.963981866836548,0.9911337171761343,0.637987012987013,0.4960254096221608,0.022059202194213867,0.9900345890198686,0.7808441558441559,0.45170504924973,17.558643579483032
470,Charville_c003_v001_r001_reg046,5,0.9912488039270451,0.6574675324675325,0.5952192844896326,12.638818979263306,0.9919101004504155,0.5844155844155844,0.5180165354964119,0.02257227897644043,0.9918566661204119,0.5422077922077921,0.37786302236784564,27.973875761032104
471,Charville_c003_v001_r001_reg047,2,0.9903591216280919,0.8770851624231782,0.7362391322587032,9.275990009307861,0.9904341004851228,0.848990342405619,0.6935766516991381,0.03481888771057129,0.991029136217278,0.7919227392449517,0.5620068063766308,19.142165660858154
472,Charville_c003_v001_r001_reg047,3,0.9908117620950916,0.8129938542581212,0.666109535378889,10.087754011154175,0.9910978668710257,0.7682177348551361,0.6270446290535158,0.03555727005004883,0.9911645446225971,0.7603160667251976,0.5422500242127777,24.823718547821045
473,Charville_c003_v001_r001_reg047,5,0.9911280800637282,0.7875329236172081,0.6072795814489852,25.971980094909668,0.9914268712552649,0.7313432835820896,0.5882185886887509,0.037688255310058594,0.9922457364190826,0.6400351185250219,0.471159752358432,39.83709406852722
474,Charville_c003_v001_r001_reg048,2,0.9869061189543493,0.900375939849624,0.796822097335857,10.584894895553589,0.9872859204497402,0.8721804511278195,0.72921248182103,0.018651247024536133,0.9884602722664082,0.793233082706767,0.5041112826806102,11.812079906463623
475,Charville_c003_v001_r001_reg048,3,0.9876507870721535,0.8402255639097744,0.9173363839193958,9.854819774627686,0.9883942319698344,0.7894736842105263,0.8254409905231057,0.01805257797241211,0.989691060771189,0.6334586466165413,0.42759003481935687,17.28879737854004
476,Charville_c003_v001_r001_reg048,5,0.98833343923326,0.7969924812030076,0.7264486277094877,10.749428272247314,0.9888536957158709,0.7424812030075187,0.7415546340439809,0.020075559616088867,0.9898071398132385,0.6146616541353384,0.4286139884079921,26.473077297210693
477,Charville_c003_v001_r001_reg050,2,0.9900771814479002,0.9202072538860103,0.8168886721167029,7.753900766372681,0.9902724615168546,0.9036269430051813,0.7626042987541293,0.03082895278930664,0.9907133110132661,0.8476683937823835,0.5365089655001817,17.395633697509766
478,Charville_c003_v001_r001_reg050,3,0.9904397597338757,0.8652849740932642,0.6971242618532715,17.44490957260132,0.990734874665133,0.8103626943005181,0.6479004299341431,0.03740501403808594,0.9910300711146571,0.7896373056994819,0.5047769623171111,24.051660537719727
479,Charville_c003_v001_r001_reg050,5,0.9906404670683588,0.8632124352331606,0.7487104896520594,19.924421310424805,0.9910574505365289,0.7968911917098446,0.6533537450665446,0.033442020416259766,0.991838691032282,0.694300518134715,0.5204319218188979,38.31654191017151
480,Charville_c003_v001_r001_reg051,2,0.9898127219041397,0.8424657534246576,0.6636508717674524,10.407236337661743,0.9901655933242804,0.803082191780822,0.5957309257788158,0.01783585548400879,0.9905918919917803,0.779109589041096,0.510620571575692,12.161478757858276
481,Charville_c003_v001_r001_reg051,3,0.9905021950878092,0.7773972602739726,0.5664530868107498,11.22511601448059,0.9912590006622202,0.696917808219178,0.4886884508427908,0.020291805267333984,0.9911124426651182,0.6815068493150684,0.5085818344825586,17.541807889938354
482,Charville_c003_v001_r001_reg051,5,0.9911592788164861,0.6900684931506849,0.6021744014131665,12.086041688919067,0.9917856095990533,0.6147260273972603,0.536985472402933,0.019748687744140625,0.991577978684901,0.6164383561643836,0.40778595583559596,27.29537296295166
483,Charville_c003_v001_r001_reg052,2,0.9914838469340455,0.8941176470588236,0.7966627773699921,11.635764360427856,0.9915633315983351,0.8794117647058823,0.7660620119136452,0.04610252380371094,0.9922041094882184,0.788235294117647,0.6008850791889655,19.477415561676025
484,Charville_c003_v001_r001_reg052,3,0.9917430893438075,0.8588235294117648,0.7807381239494778,23.21275758743286,0.9919696021330555,0.8227941176470588,0.7206699929876658,0.045332908630371094,0.9923625397199467,0.763235294117647,0.5849405598961688,28.656599521636963
485,Charville_c003_v001_r001_reg052,5,0.9922574669194633,0.8029411764705883,0.7313655715401874,26.422760009765625,0.9927515366920248,0.736764705882353,0.7013312342078256,0.04948544502258301,0.993158616294761,0.6426470588235293,0.576858454108756,45.68095874786377
486,Charville_c003_v001_r001_reg053,2,0.9887035990615051,0.8626609442060086,0.7167900089914285,12.019810199737549,0.9888829038116488,0.8469241773962803,0.6864049934312536,0.02289605140686035,0.9888801559944964,0.8183118741058655,0.5806662855050434,13.033336639404297
487,Charville_c003_v001_r001_reg053,3,0.9893111589607151,0.7896995708154506,0.7718892077507066,10.764092206954956,0.9898946911534217,0.7339055793991416,0.7050533912278516,0.023008108139038086,0.990709400312443,0.6781115879828326,0.5246331403411056,18.779915809631348
488,Charville_c003_v001_r001_reg053,5,0.990073832129597,0.7052932761087267,0.5645054477038419,12.423105716705322,0.9904589214368825,0.6738197424892705,0.47840615029442324,0.023146867752075195,0.9913792156242753,0.5894134477825466,0.42112960959949935,29.5802960395813
489,Charville_c003_v001_r001_reg054,2,0.9887248488441364,0.9345132743362832,0.8655629083979612,8.459080696105957,0.9888143995344901,0.9221238938053098,0.8386638665563865,0.02068305015563965,0.9896305808259267,0.831858407079646,0.6956644172388671,11.910378456115723
490,Charville_c003_v001_r001_reg054,3,0.9891937712274615,0.8849557522123894,0.8253247062278178,9.56374454498291,0.989858207736503,0.8123893805309734,0.7918755239947852,0.020897626876831055,0.9904378277704688,0.7238938053097346,0.5717677733119269,17.767733573913574
491,Charville_c003_v001_r001_reg054,5,0.9896314926614931,0.8336283185840708,0.7638685540111732,10.76606035232544,0.9903982229750066,0.7557522123893805,0.6993280558410441,0.017838478088378906,0.9909680942282176,0.6495575221238938,0.5192887950977972,27.374879121780396
492,Charville_c003_v001_r001_reg056,2,0.990730930657062,0.899390243902439,0.792954430326747,20.964908838272095,0.990796229374285,0.8871951219512195,0.7692939186170744,0.04487895965576172,0.9910288409464088,0.8559451219512195,0.7137756339098952,20.145068645477295
493,Charville_c003_v001_r001_reg056,3,0.9909239574206821,0.8666158536585366,0.7890481449679169,20.52015233039856,0.9910729749750067,0.8483231707317074,0.7502400199995178,0.04469490051269531,0.991371268198602,0.8224085365853658,0.6669554382543373,30.176248788833618
494,Charville_c003_v001_r001_reg056,5,0.991690079200822,0.7934451219512195,0.7139842300108895,22.99689269065857,0.9923133486500416,0.6989329268292683,0.6364402607200801,0.045408010482788086,0.9917616334854045,0.7522865853658537,0.6033217152618133,47.21744084358215
495,Charville_c003_v001_r001_reg057,2,0.9903060111717786,0.8547368421052631,0.7106573804811334,16.090616703033447,0.9905914009210278,0.8115789473684211,0.630138477750354,0.030184507369995117,0.9901293602958352,0.8273684210526315,0.6146215343869318,16.560303211212158
496,Charville_c003_v001_r001_reg057,3,0.9904372815558045,0.8136842105263158,0.7355242634793149,17.68523907661438,0.9907958189460642,0.76,0.6744867725925983,0.030194759368896484,0.991616568550365,0.6831578947368422,0.5187373511890283,22.736440896987915
497,Charville_c003_v001_r001_reg057,5,0.9909426549345496,0.7694736842105263,0.6892048143203486,19.353079795837402,0.991705650265409,0.6926315789473685,0.611310250225814,0.032937049865722656,0.9929011750618502,0.5463157894736842,0.3969391784312591,36.491684913635254
498,Charville_c003_v001_r001_reg058,2,0.9909030513016219,0.8222565687789799,0.6480802546724341,11.762270212173462,0.9912945527879532,0.7697063369397218,0.5665777183542186,0.02109241485595703,0.9911433728991975,0.8160741885625966,0.6264543707188639,12.416093111038208
499,Charville_c003_v001_r001_reg058,3,0.9911029316788839,0.7959814528593508,0.7360977742777103,10.720756530761719,0.9914789392274801,0.7357032457496135,0.6482365721276458,0.02226090431213379,0.9912995387267118,0.7867078825347759,0.6547818923188062,18.168140172958374
500,Charville_c003_v001_r001_reg058,5,0.9912363735554888,0.7527047913446677,0.7279647148533639,11.694313526153564,0.9919846004373017,0.6831530139103554,0.6576064806873324,0.02341318130493164,0.992273167674868,0.6275115919629057,0.49540663173139565,28.47900128364563
