,T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 1227)",0,0,0,0,0,1,0
"('cell', 1211)",0,0,2,0,0,1,0
"('cell', 363)",0,1,1,0,0,0,0
"('cell', 380)",0,1,1,1,1,0,0
"('cell', 1008)",0,0,0,0,0,2,0
"('cell', 673)",0,0,0,6,1,0,0
"('cell', 677)",0,0,0,6,0,0,0
"('cell', 1186)",0,0,1,0,0,1,0
"('cell', 258)",0,1,0,0,0,0,2
"('cell', 416)",0,0,0,1,0,0,0
"('cell', 387)",0,1,0,1,0,0,0
"('cell', 382)",0,1,0,0,0,0,0
"('cell', 723)",0,0,2,9,0,0,0
"('cell', 615)",0,0,0,4,0,0,0
"('cell', 136)",0,1,0,0,0,0,0
"('cell', 143)",0,1,0,0,0,0,0
"('cell', 112)",0,2,1,1,0,0,0
"('cell', 105)",0,2,1,1,0,0,0
"('cell', 77)",0,1,5,0,0,1,0
"('cell', 42)",0,1,4,0,0,0,0
"('cell', 12)",0,1,2,0,0,0,0
"('cell', 17)",0,1,4,0,0,1,0
"('cell', 2)",0,0,0,0,0,0,1
"('cell', 1125)",0,0,0,0,0,3,0
"('cell', 1083)",0,0,0,0,0,1,0
"('cell', 1109)",0,0,0,0,0,3,0
"('cell', 1104)",0,0,0,0,0,6,0
"('cell', 1017)",0,0,1,0,0,5,0
"('cell', 1035)",0,1,0,0,0,3,0
"('cell', 1218)",0,0,1,0,0,5,2
"('cell', 1219)",0,0,0,0,0,1,0
"('cell', 1203)",0,0,1,0,0,1,0
"('cell', 1220)",0,0,0,0,0,1,0
"('cell', 1182)",0,0,0,0,0,1,0
"('cell', 1153)",0,0,1,0,0,1,0
"('cell', 1166)",0,0,0,0,0,1,0
"('cell', 1231)",0,0,3,0,0,1,0
"('cell', 1176)",0,0,2,0,0,0,0
"('cell', 1138)",0,0,2,0,0,1,0
"('cell', 1160)",0,0,1,0,0,1,0
"('cell', 1133)",0,0,1,0,0,1,0
"('cell', 1154)",0,0,1,0,0,1,0
"('cell', 1120)",0,0,1,0,0,0,0
"('cell', 1123)",0,0,1,0,0,1,0
"('cell', 355)",0,1,0,0,0,0,0
"('cell', 364)",0,1,0,0,0,0,0
"('cell', 4)",0,1,2,1,0,0,0
"('cell', 28)",0,1,2,1,1,0,0
"('cell', 176)",0,0,3,2,2,6,0
"('cell', 272)",0,1,1,0,4,2,2
"('cell', 150)",0,0,3,2,1,2,0
"('cell', 138)",0,0,2,3,0,1,0
"('cell', 168)",0,0,1,0,4,3,0
"('cell', 163)",0,0,3,2,3,3,0
"('cell', 377)",0,0,1,0,1,0,1
"('cell', 671)",0,0,1,6,1,0,0
"('cell', 626)",0,0,0,5,0,0,0
"('cell', 653)",0,0,0,3,1,0,0
"('cell', 662)",0,0,1,7,0,0,0
"('cell', 121)",0,1,0,0,0,1,0
"('cell', 115)",0,2,0,0,0,0,0
"('cell', 122)",0,1,0,0,0,0,0
"('cell', 96)",0,2,0,0,0,0,0
"('cell', 113)",0,2,0,0,0,0,0
"('cell', 44)",0,3,2,0,0,1,0
"('cell', 36)",0,1,1,0,0,0,1
"('cell', 33)",0,0,0,0,0,0,1
"('cell', 21)",0,0,0,0,0,0,1
"('cell', 64)",0,1,3,0,0,0,0
"('cell', 13)",0,0,0,0,0,0,1
"('cell', 35)",0,1,2,0,0,0,0
"('cell', 10)",0,1,0,0,0,0,0
"('cell', 97)",0,1,3,0,0,0,0
"('cell', 92)",0,0,3,0,0,0,0
"('cell', 193)",0,5,0,0,0,1,2
"('cell', 178)",0,2,0,0,1,0,1
"('cell', 145)",0,4,0,0,0,1,0
"('cell', 371)",0,5,2,0,1,1,0
"('cell', 760)",0,3,0,0,1,0,2
"('cell', 1157)",0,0,1,0,0,6,1
"('cell', 1151)",0,0,1,0,0,4,0
"('cell', 1043)",0,0,0,0,0,1,0
"('cell', 1071)",0,0,0,0,0,3,0
"('cell', 1032)",0,0,1,0,0,5,0
"('cell', 1009)",0,0,1,0,0,1,0
"('cell', 957)",0,0,1,1,0,1,0
"('cell', 989)",0,0,1,0,0,3,0
"('cell', 990)",0,0,0,0,0,3,0
"('cell', 1126)",0,0,2,1,0,0,0
"('cell', 1117)",0,0,2,1,0,0,0
"('cell', 1105)",0,0,2,1,0,0,0
"('cell', 1078)",0,0,2,3,0,0,0
"('cell', 1102)",0,0,3,1,0,0,0
"('cell', 1082)",0,0,3,2,0,0,0
"('cell', 1139)",0,0,1,1,0,0,0
"('cell', 1143)",0,0,1,1,0,0,0
"('cell', 1132)",0,0,1,0,0,0,0
"('cell', 689)",0,0,1,7,1,0,0
"('cell', 808)",0,0,1,12,0,0,0
"('cell', 1065)",0,0,0,0,0,1,0
"('cell', 1088)",0,0,4,1,0,0,0
"('cell', 1092)",0,0,2,1,0,0,0
"('cell', 1103)",0,0,4,0,0,0,0
"('cell', 1158)",0,0,2,0,0,0,0
"('cell', 1128)",0,0,2,0,0,0,0
"('cell', 1171)",0,0,2,0,0,2,0
"('cell', 1209)",0,0,2,0,0,1,0
"('cell', 1193)",0,0,2,0,0,1,0
"('cell', 1210)",0,0,3,0,0,1,0
"('cell', 502)",0,0,1,0,0,0,10
"('cell', 668)",0,0,1,4,0,0,0
"('cell', 379)",0,1,1,0,0,0,0
"('cell', 71)",0,0,0,1,0,0,0
"('cell', 82)",0,0,0,1,0,0,0
"('cell', 91)",0,0,0,1,0,0,0
"('cell', 86)",0,0,0,1,0,0,0
