,CELL_ID,X,Y
820,821,1107,614
863,864,1328,635
1124,1125,1245,790
1184,1185,1231,827
1334,1335,1292,929
1300,1301,1271,908
1342,1343,1372,939
1327,1328,1353,925
1344,1345,1338,940
1372,1373,1362,961
1397,1398,1381,985
1301,1302,1354,909
1260,1261,1317,880
1089,1090,1270,769
1139,1140,1316,799
906,907,1320,664
877,878,1274,645
840,841,1367,624
759,760,1133,584
739,740,1590,568
956,957,1528,686
294,295,1493,288
260,261,1492,257
295,296,1516,290
320,321,1484,308
321,322,1515,307
334,335,1610,315
353,354,1624,332
315,316,1620,300
290,291,1578,283
336,337,1639,317
335,336,1585,317
345,346,1544,326
377,378,1536,344
83,84,1390,127
31,32,1408,92
584,585,1406,491
565,566,1388,478
578,579,1429,487
13,14,1044,68
882,883,783,650
878,879,803,647
822,823,769,620
892,893,752,657
919,920,781,674
654,655,884,529
2001,2002,621,1374
1947,1948,551,1331
1729,1730,1272,1169
1778,1779,1263,1199
1770,1771,1250,1193
1763,1764,1282,1187
1782,1783,1316,1200
1787,1788,1285,1202
1703,1704,1132,1158
1732,1733,1148,1171
1636,1637,1122,1126
1644,1645,1158,1129
1637,1638,1138,1127
1615,1616,1151,1115
1612,1613,1167,1114
1688,1689,1144,1148
1679,1680,1158,1146
1680,1681,1173,1144
1481,1482,1264,1039
1486,1487,1250,1040
1444,1445,1273,1018
1435,1436,1246,1010
1511,1512,1257,1056
1543,1544,1229,1077
1510,1511,1238,1057
1577,1578,1240,1095
737,738,1146,568
712,713,1127,557
733,734,1175,566
656,657,1172,530
875,876,1315,645
788,789,1220,594
790,791,1242,596
1039,1040,1336,741
1102,1103,1340,775
1064,1065,1325,753
1027,1028,1355,731
1011,1012,1335,721
1035,1036,1318,736
802,803,1469,604
817,818,1567,612
844,845,1549,628
813,814,1583,609
872,873,1557,644
870,871,1594,642
829,830,1493,618
87,88,1233,132
66,67,1378,113
39,40,1391,96
176,177,1225,204
249,250,1396,256
459,460,1388,397
944,945,1403,684
572,573,1460,484
439,440,654,385
425,426,616,372
364,365,629,336
1971,1972,574,1356
2012,2013,584,1388
1979,1980,610,1359
762,763,1291,583
793,794,1269,599
544,545,1536,461
760,761,1557,581
968,969,1506,696
185,186,1208,209
458,459,1262,396
429,430,1352,378
397,398,1398,354
338,339,1395,319
304,305,1365,295
994,995,1364,710
633,634,1457,519
597,598,1461,498
568,569,1488,482
1948,1949,591,1329
1967,1968,598,1349
1950,1951,571,1333
1921,1922,572,1306
579,580,1532,488
614,615,1520,508
704,705,1515,552
670,671,1528,534
693,694,1489,547
714,715,1534,556
38,39,1244,96
75,76,1363,121
132,133,1274,167
197,198,1246,216
438,439,1258,382
554,555,1576,468
42,43,1356,99
108,109,1321,153
106,107,1337,149
120,121,1302,158
409,410,1242,360
615,616,1577,509
576,577,1599,483
586,587,1565,491
640,641,1554,523
682,683,1568,543
610,611,1545,506
672,673,1612,536
25,26,1347,84
209,210,1232,225
229,230,1201,245
340,341,1272,320
281,282,1349,274
62,63,1327,116
273,274,1232,270
237,238,1221,247
305,306,1231,296
317,318,1304,306
55,56,1296,108
94,95,1316,137
82,83,1264,127
61,62,1311,107
35,36,1273,93
36,37,1303,95
