,T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 351)",0,0,3,0,1,3,0
"('cell', 1126)",0,0,2,0,0,1,0
"('cell', 647)",0,0,3,3,1,2,0
"('cell', 539)",0,0,4,2,0,1,0
"('cell', 1109)",0,1,2,0,0,2,0
"('cell', 1136)",0,0,3,0,0,1,0
"('cell', 1116)",0,0,1,0,0,0,0
"('cell', 2579)",0,0,3,0,0,0,0
"('cell', 2618)",0,0,1,0,1,2,1
"('cell', 1177)",0,5,0,2,0,1,0
"('cell', 452)",0,0,6,2,1,4,0
"('cell', 1198)",0,2,0,1,0,0,0
"('cell', 1261)",0,1,0,0,0,0,0
"('cell', 1199)",0,1,0,0,0,0,0
"('cell', 1150)",0,1,1,0,0,1,0
"('cell', 1174)",0,0,1,0,0,1,0
"('cell', 1233)",0,1,0,0,0,0,0
"('cell', 1128)",0,2,1,0,0,2,0
"('cell', 679)",0,0,7,2,2,4,0
"('cell', 2624)",0,4,0,0,0,0,0
"('cell', 2395)",0,2,2,1,0,0,0
"('cell', 1648)",0,1,0,0,0,0,0
"('cell', 654)",0,0,2,1,0,0,0
"('cell', 1413)",0,1,4,0,3,2,0
"('cell', 2610)",0,0,2,0,0,0,0
"('cell', 2227)",0,2,0,0,0,0,0
"('cell', 2302)",0,3,0,0,0,0,0
"('cell', 2620)",0,0,4,0,0,0,0
"('cell', 1255)",0,1,0,1,0,0,0
"('cell', 1311)",0,1,0,1,0,0,0
"('cell', 1214)",0,3,0,0,0,0,0
"('cell', 1149)",0,2,0,0,0,0,0
"('cell', 1061)",0,2,2,0,0,8,0
"('cell', 1062)",0,2,2,0,0,5,0
"('cell', 269)",0,1,0,2,2,0,0
"('cell', 280)",0,1,0,0,2,3,0
"('cell', 234)",0,0,0,2,2,0,0
"('cell', 41)",0,1,4,0,1,0,0
"('cell', 32)",0,1,3,0,1,0,0
"('cell', 445)",0,7,1,0,0,0,0
"('cell', 458)",0,7,1,0,0,0,0
"('cell', 358)",0,6,0,0,0,0,0
"('cell', 105)",0,4,0,0,0,3,0
"('cell', 146)",0,3,3,0,2,1,1
"('cell', 126)",0,4,1,0,0,0,1
"('cell', 101)",0,5,0,0,0,0,0
"('cell', 150)",0,3,2,0,1,1,1
"('cell', 2623)",0,4,0,0,0,0,0
"('cell', 2465)",0,4,2,0,1,2,0
"('cell', 2632)",0,2,0,0,0,0,0
"('cell', 1558)",0,3,0,0,0,1,0
"('cell', 1581)",0,1,0,0,0,1,0
"('cell', 1582)",0,3,0,0,0,0,0
"('cell', 1098)",0,1,1,0,0,1,0
"('cell', 1051)",0,2,1,0,1,0,0
"('cell', 1055)",0,1,0,0,0,0,0
"('cell', 1050)",0,2,0,0,0,0,0
"('cell', 963)",0,4,0,0,0,0,0
"('cell', 27)",0,1,0,0,0,1,0
"('cell', 1)",0,1,2,0,2,2,0
"('cell', 1405)",0,7,3,2,2,2,0
"('cell', 1400)",0,4,1,3,0,0,1
"('cell', 1468)",0,2,2,0,0,5,0
"('cell', 846)",0,0,4,0,2,4,1
"('cell', 1727)",0,3,0,0,0,1,0
"('cell', 2165)",0,0,0,1,1,1,0
"('cell', 1935)",0,6,2,1,1,2,1
"('cell', 2279)",0,0,1,0,0,0,0
"('cell', 2314)",0,0,1,0,0,0,0
"('cell', 2191)",0,0,0,1,1,0,0
"('cell', 1454)",0,2,0,4,0,0,0
"('cell', 1421)",0,1,1,2,0,0,0
"('cell', 1484)",0,0,1,1,0,0,0
