,CELL_ID,X,Y
2283,2284,1057,1189
2346,2347,919,1230
2319,2320,931,1211
2364,2365,947,1239
2374,2375,925,1246
2378,2379,893,1252
42,43,805,38
20,21,835,19
2074,2075,1319,1051
2085,2086,1306,1060
2401,2402,596,1265
2477,2478,545,1305
2538,2539,592,1346
1115,1116,1338,583
2455,2456,1432,1295
2456,2457,1475,1294
2495,2496,1457,1318
1443,1444,1040,720
1425,1426,1063,712
1376,1377,1066,691
1361,1362,950,684
1420,1421,967,713
1397,1398,1018,701
1437,1438,1003,718
1167,1168,975,607
1208,1209,971,625
1140,1141,963,598
1200,1201,1056,625
1631,1632,1492,805
1650,1651,1510,814
1667,1668,1549,821
1645,1646,1571,811
1693,1694,1578,832
1632,1633,1552,806
1618,1619,1533,800
2165,2166,1052,1115
2146,2147,1031,1098
2247,2248,1026,1169
2286,2287,1016,1191
2397,2398,1342,1261
2453,2454,1392,1295
2466,2467,1375,1297
2428,2429,1359,1277
2562,2563,1432,1359
2604,2605,1388,1389
2609,2610,1418,1399
2534,2535,1410,1340
2528,2529,1436,1335
1234,1235,1064,639
1332,1333,1082,673
1264,1265,1084,644
1245,1246,981,641
1272,1273,955,649
1316,1317,949,668
1342,1343,987,676
1331,1332,969,675
1387,1388,973,696
1408,1409,984,704
1349,1350,998,683
1287,1288,970,658
1172,1173,1047,612
1141,1142,1066,596
2432,2433,1393,1278
2387,2388,1368,1259
2376,2377,1354,1246
979,980,1348,527
964,965,1369,518
1138,1139,990,594
1169,1170,990,609
996,997,453,534
1146,1147,1021,599
1176,1177,1027,612
1145,1146,1006,599
1111,1112,1020,584
1129,1130,1047,592
