,T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 791)",0,4,0,0,0,0,0
"('cell', 1842)",0,1,4,0,3,3,0
"('cell', 1708)",0,0,2,0,0,0,0
"('cell', 1440)",0,0,0,0,0,0,1
"('cell', 1405)",0,0,0,0,0,0,1
"('cell', 1487)",0,0,0,0,0,0,1
"('cell', 1580)",0,0,0,0,0,1,0
"('cell', 1036)",0,0,0,0,2,1,0
"('cell', 2620)",0,0,0,1,0,0,0
"('cell', 653)",0,5,0,0,0,0,0
"('cell', 649)",0,5,0,0,0,0,0
"('cell', 680)",0,6,0,0,0,0,0
"('cell', 737)",0,4,0,0,0,0,0
"('cell', 699)",0,4,0,0,0,0,0
"('cell', 797)",0,3,0,0,0,0,0
"('cell', 807)",0,3,0,0,0,0,0
"('cell', 742)",0,1,0,0,0,0,0
"('cell', 748)",0,3,0,0,0,0,0
"('cell', 1903)",0,1,2,0,2,4,0
"('cell', 1865)",0,1,3,0,2,4,0
"('cell', 33)",0,4,0,0,0,0,0
"('cell', 1447)",0,0,3,0,1,4,0
"('cell', 1476)",0,0,2,0,0,4,0
"('cell', 1421)",0,0,2,0,0,1,0
"('cell', 2628)",0,0,0,1,0,0,1
"('cell', 2506)",0,1,1,0,0,0,1
"('cell', 2523)",0,1,1,0,0,0,1
"('cell', 2504)",0,1,1,0,0,0,0
"('cell', 2536)",0,1,1,0,0,0,1
"('cell', 2499)",0,1,0,0,0,0,1
"('cell', 700)",0,3,0,0,0,0,0
"('cell', 659)",0,4,0,0,0,0,0
"('cell', 743)",0,5,0,0,0,0,0
"('cell', 855)",0,4,0,0,0,0,0
"('cell', 778)",0,2,0,0,0,0,0
"('cell', 979)",0,4,0,0,0,0,0
"('cell', 1606)",0,1,0,0,0,0,0
"('cell', 851)",0,1,0,0,0,0,0
"('cell', 15)",0,3,0,0,0,0,0
"('cell', 24)",0,6,0,0,0,0,0
"('cell', 765)",0,4,2,0,0,0,0
"('cell', 764)",0,3,2,0,0,0,0
"('cell', 850)",0,3,0,0,0,0,0
"('cell', 2642)",0,0,0,2,0,1,0
"('cell', 2646)",0,1,2,2,0,1,0
"('cell', 2548)",0,0,1,0,0,0,0
"('cell', 2580)",0,0,2,0,0,0,0
"('cell', 2551)",0,0,1,1,0,0,0
"('cell', 2206)",0,0,2,0,0,3,0
"('cell', 2235)",0,0,1,0,0,2,0
"('cell', 2130)",0,0,2,0,0,3,0
"('cell', 2097)",0,0,1,0,0,2,0
"('cell', 1232)",0,0,4,0,0,0,0
"('cell', 1081)",0,0,2,0,1,3,0
"('cell', 1072)",0,0,0,0,0,2,0
"('cell', 1371)",0,0,1,0,0,1,0
"('cell', 1264)",0,0,3,0,0,3,0
"('cell', 1240)",0,0,4,0,0,2,0
"('cell', 1029)",0,0,0,0,0,1,0
"('cell', 1704)",0,0,2,0,0,0,0
"('cell', 1756)",0,0,2,0,0,0,0
"('cell', 1727)",0,2,1,0,0,0,0
"('cell', 2494)",0,0,1,0,1,1,0
"('cell', 2383)",0,1,0,0,0,0,0
"('cell', 2344)",0,1,0,0,0,0,0
"('cell', 2479)",0,1,1,0,2,2,0
"('cell', 1922)",0,0,1,0,0,0,0
"('cell', 2002)",0,0,2,0,0,2,0
"('cell', 1932)",0,0,1,0,0,1,0
"('cell', 2129)",0,0,2,0,0,4,0
"('cell', 1835)",0,0,4,0,1,0,0
"('cell', 1408)",0,0,2,0,1,5,0
"('cell', 1678)",0,0,2,0,0,0,0
"('cell', 1688)",0,0,2,0,3,0,0
"('cell', 1504)",0,0,2,0,0,4,0
"('cell', 1395)",0,1,0,0,0,0,0
"('cell', 925)",0,5,2,0,1,0,0
"('cell', 955)",0,3,1,0,1,1,0
"('cell', 923)",0,3,0,0,0,0,0
"('cell', 972)",0,1,0,0,0,1,0
"('cell', 927)",0,3,2,0,1,1,0
"('cell', 957)",0,1,0,0,1,1,0
"('cell', 994)",0,1,0,0,1,2,0
"('cell', 895)",0,3,5,0,1,2,0
"('cell', 830)",0,3,2,0,1,3,0
"('cell', 1327)",0,5,2,1,0,0,0
"('cell', 1483)",0,4,4,1,0,0,0
"('cell', 1349)",0,2,1,0,0,4,0
"('cell', 1310)",0,4,0,1,0,0,0
"('cell', 1271)",0,5,0,0,0,0,0
"('cell', 2625)",0,0,1,1,0,0,0
"('cell', 2645)",0,0,0,2,0,1,0
"('cell', 2634)",0,0,2,3,0,0,1
"('cell', 2622)",0,0,2,3,0,0,1
"('cell', 2635)",0,0,0,2,0,0,1
"('cell', 2644)",0,0,0,2,0,0,1
"('cell', 2533)",0,0,1,0,0,0,1
