,T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 838)",0,0,0,0,0,0,3
"('cell', 2158)",0,0,5,1,1,2,2
"('cell', 504)",0,1,0,0,0,0,0
"('cell', 644)",0,0,1,0,0,0,0
"('cell', 1312)",0,0,0,2,0,0,2
"('cell', 778)",0,0,0,1,0,0,4
"('cell', 786)",0,1,0,2,0,0,0
"('cell', 2090)",0,0,0,0,1,0,1
"('cell', 2082)",0,0,0,0,0,0,3
"('cell', 2282)",0,0,2,0,0,2,1
"('cell', 2121)",0,0,2,0,0,2,1
"('cell', 2265)",0,0,0,1,0,0,0
"('cell', 2262)",0,0,1,0,1,1,0
"('cell', 2271)",0,0,1,0,1,1,0
"('cell', 1139)",0,1,1,1,0,0,1
"('cell', 2240)",0,0,4,1,1,2,0
"('cell', 2269)",0,0,2,1,0,1,0
"('cell', 2207)",0,0,6,1,0,2,2
"('cell', 2276)",0,0,2,0,1,2,0
"('cell', 155)",0,1,0,2,0,0,0
"('cell', 183)",0,1,0,2,0,0,0
"('cell', 153)",0,0,0,2,0,0,0
"('cell', 57)",0,0,0,0,1,2,0
"('cell', 1090)",0,1,1,1,0,0,1
"('cell', 805)",0,0,0,0,0,0,2
"('cell', 1616)",0,0,0,2,3,2,0
"('cell', 1567)",0,0,6,1,0,7,1
"('cell', 1806)",0,0,2,0,0,0,0
"('cell', 1835)",0,0,2,0,1,0,1
"('cell', 1942)",0,0,7,0,0,5,1
"('cell', 1887)",0,0,6,0,0,4,1
"('cell', 2052)",0,0,2,0,0,1,1
"('cell', 2066)",0,0,3,0,1,1,1
"('cell', 2202)",0,0,3,0,1,4,2
"('cell', 146)",0,0,0,2,0,0,0
"('cell', 472)",0,1,0,1,0,1,0
"('cell', 444)",0,1,0,0,0,1,0
"('cell', 698)",0,0,0,1,0,0,0
"('cell', 979)",0,0,5,0,2,3,1
"('cell', 993)",0,0,4,1,1,0,1
"('cell', 869)",0,0,1,1,0,1,1
"('cell', 1359)",0,0,0,1,0,0,3
"('cell', 575)",0,0,0,8,0,0,1
"('cell', 706)",0,1,0,4,0,0,0
"('cell', 740)",0,1,0,2,0,0,0
"('cell', 715)",0,1,0,6,0,0,0
"('cell', 1381)",0,0,0,0,1,0,0
"('cell', 1450)",0,0,0,1,2,0,0
"('cell', 2272)",0,0,2,0,0,0,0
"('cell', 2206)",0,0,0,0,0,0,1
"('cell', 2230)",0,0,1,0,0,0,0
"('cell', 2249)",0,0,1,0,0,0,0
"('cell', 2277)",0,0,1,0,0,0,3
"('cell', 2176)",0,0,1,2,3,1,2
"('cell', 2162)",0,0,1,2,5,1,3
"('cell', 2130)",0,0,1,1,1,0,3
"('cell', 1859)",0,0,0,6,0,0,2
"('cell', 1961)",0,0,1,3,1,0,2
"('cell', 1871)",0,0,0,2,0,0,2
"('cell', 1821)",0,0,0,4,0,0,3
"('cell', 2154)",0,0,0,4,3,1,3
"('cell', 1948)",0,0,1,0,0,3,2
"('cell', 2125)",0,0,0,0,1,0,2
"('cell', 2132)",0,0,1,0,2,3,2
"('cell', 2222)",0,0,1,0,0,0,1
"('cell', 2159)",0,0,0,0,0,0,2
"('cell', 2085)",0,0,0,0,0,0,4
"('cell', 2149)",0,0,0,0,0,0,2
"('cell', 2134)",0,0,0,0,0,0,3
"('cell', 2099)",0,0,0,0,1,1,3
"('cell', 2123)",0,0,1,0,2,3,3
"('cell', 1874)",0,0,1,0,3,4,1
"('cell', 2273)",0,0,1,0,0,1,0
"('cell', 2246)",0,0,2,1,0,2,0
"('cell', 2214)",0,0,4,1,0,4,0
"('cell', 2275)",0,0,1,1,0,2,0
"('cell', 2256)",0,0,1,1,0,0,0
"('cell', 2250)",0,0,2,1,0,3,0
"('cell', 2185)",0,0,3,1,0,4,0
"('cell', 2124)",0,0,2,0,0,3,3
"('cell', 2172)",0,0,3,0,1,4,3
"('cell', 2169)",0,0,1,0,2,5,5
"('cell', 2179)",0,0,0,1,0,3,2
"('cell', 2160)",0,0,1,1,0,5,3
"('cell', 1640)",0,0,0,0,2,2,0
"('cell', 1646)",0,0,1,0,2,1,0
"('cell', 2208)",0,0,1,0,2,0,0
"('cell', 2237)",0,0,1,0,1,0,0
"('cell', 2231)",0,0,1,0,2,1,0
"('cell', 1919)",0,0,3,0,0,8,1
"('cell', 1885)",0,0,3,0,0,6,1
"('cell', 1802)",0,0,1,0,0,3,2
"('cell', 1615)",0,0,0,2,4,2,0
"('cell', 1759)",0,0,2,1,2,3,1
"('cell', 358)",0,1,0,5,0,0,0
"('cell', 197)",0,1,0,4,0,0,0
"('cell', 319)",0,0,0,5,0,1,1
"('cell', 262)",0,0,0,4,0,1,2
"('cell', 230)",0,0,0,1,0,1,0
"('cell', 196)",0,0,0,1,0,1,1
"('cell', 232)",0,0,0,2,0,1,1
"('cell', 147)",0,1,0,3,0,0,0
"('cell', 134)",0,1,0,2,0,0,0
"('cell', 368)",0,0,0,4,0,0,0
"('cell', 394)",0,1,0,5,0,0,0
"('cell', 431)",0,0,0,4,0,0,0
"('cell', 378)",0,0,0,3,0,0,0
"('cell', 413)",0,0,0,3,0,0,0
"('cell', 322)",0,0,0,2,0,0,0
"('cell', 253)",0,0,0,2,0,1,0
"('cell', 280)",0,0,0,2,0,1,1
"('cell', 243)",0,0,0,3,0,0,0
"('cell', 258)",0,1,0,4,0,0,0
"('cell', 311)",0,0,0,5,0,0,0
"('cell', 269)",0,0,0,1,0,0,0
"('cell', 231)",0,0,0,1,0,0,0
"('cell', 186)",0,1,0,3,0,0,0
"('cell', 66)",0,0,0,0,1,3,0
"('cell', 674)",0,0,2,2,0,1,0
"('cell', 709)",0,0,3,2,0,1,0
"('cell', 931)",0,0,0,1,0,0,4
"('cell', 645)",0,0,0,2,0,0,4
"('cell', 649)",0,0,0,4,0,0,3
"('cell', 669)",0,0,0,4,0,0,3
"('cell', 393)",0,0,0,8,0,1,3
"('cell', 388)",0,0,0,2,0,0,0
"('cell', 916)",0,0,4,0,2,1,0
"('cell', 936)",0,0,5,0,3,1,0
"('cell', 957)",0,0,4,0,3,3,0
