,T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 1718)",0,0,0,0,0,1,0
"('cell', 2062)",0,0,4,0,0,0,3
"('cell', 2153)",0,0,1,0,0,5,0
"('cell', 2152)",0,0,0,0,0,11,0
"('cell', 2155)",0,0,0,0,2,7,0
"('cell', 2121)",0,0,1,0,0,6,0
"('cell', 2109)",0,0,1,0,1,6,0
"('cell', 1797)",0,0,3,0,1,3,0
"('cell', 1805)",0,0,4,0,1,2,1
"('cell', 667)",0,0,0,0,0,1,0
"('cell', 375)",0,0,1,1,1,1,0
"('cell', 410)",0,0,1,1,2,3,0
"('cell', 388)",0,0,1,1,2,1,0
"('cell', 1663)",0,0,1,0,0,4,1
"('cell', 2154)",0,0,0,0,0,5,0
"('cell', 2136)",0,0,1,0,0,8,0
"('cell', 1952)",0,0,1,0,2,7,0
"('cell', 1342)",0,1,1,0,1,0,0
"('cell', 961)",0,3,1,1,0,0,0
"('cell', 993)",0,1,1,0,0,0,0
"('cell', 918)",0,3,0,0,0,0,0
"('cell', 934)",0,3,0,1,0,0,0
"('cell', 959)",0,0,0,1,1,0,0
"('cell', 880)",0,3,0,0,0,0,0
"('cell', 399)",0,0,5,0,2,1,2
"('cell', 1700)",0,2,1,0,0,1,0
"('cell', 1902)",0,0,4,0,1,6,2
"('cell', 700)",0,0,0,0,0,3,0
"('cell', 853)",0,0,4,0,0,7,0
"('cell', 576)",0,0,0,0,0,4,0
"('cell', 636)",0,0,0,0,0,2,0
"('cell', 105)",0,0,1,0,0,2,0
"('cell', 792)",0,0,1,0,0,0,0
"('cell', 1037)",0,0,2,0,0,4,0
"('cell', 1693)",0,0,1,0,0,0,0
"('cell', 2052)",0,0,2,0,0,0,5
"('cell', 1722)",0,4,3,0,2,4,0
"('cell', 2057)",0,0,2,0,0,4,0
"('cell', 2041)",0,0,2,0,0,6,0
"('cell', 2073)",0,0,1,0,0,10,0
"('cell', 2142)",0,0,0,0,0,6,0
"('cell', 2117)",0,0,1,0,0,8,0
"('cell', 2094)",0,0,5,0,2,0,2
"('cell', 2104)",0,0,1,0,0,9,0
"('cell', 2047)",0,0,1,0,0,16,0
"('cell', 1988)",0,0,1,0,1,7,0
"('cell', 2045)",0,0,1,0,0,11,0
"('cell', 2029)",0,0,1,0,0,10,0
"('cell', 1961)",0,0,3,0,4,8,1
"('cell', 891)",0,0,3,0,3,2,0
"('cell', 928)",0,2,4,0,0,0,1
"('cell', 1607)",0,2,2,0,1,1,0
"('cell', 1213)",0,1,2,0,0,0,0
"('cell', 1023)",0,1,1,0,0,0,0
"('cell', 1032)",0,0,0,0,1,0,0
"('cell', 947)",0,0,0,0,1,0,0
"('cell', 1007)",0,0,1,1,0,0,0
"('cell', 1006)",0,0,0,1,1,0,0
"('cell', 163)",0,0,1,2,1,0,1
"('cell', 228)",0,0,2,1,0,1,0
"('cell', 243)",0,0,2,2,1,1,1
"('cell', 201)",0,0,1,1,0,0,0
"('cell', 262)",0,0,2,1,2,2,0
"('cell', 214)",0,0,2,1,0,1,0
"('cell', 286)",0,0,5,0,3,5,0
"('cell', 799)",0,0,1,0,0,1,0
"('cell', 680)",0,0,2,0,0,1,0
"('cell', 643)",0,0,2,0,0,0,0
"('cell', 1238)",0,4,1,0,0,0,0
"('cell', 989)",0,0,4,0,3,4,0
"('cell', 479)",0,0,0,0,1,5,0
"('cell', 524)",0,0,1,0,0,4,0
"('cell', 649)",0,0,1,0,1,10,0
"('cell', 558)",0,0,0,0,2,5,1
"('cell', 619)",0,0,1,0,1,8,1
"('cell', 513)",0,0,1,0,2,1,1
"('cell', 539)",0,0,1,0,2,4,1
"('cell', 607)",0,0,1,0,0,10,1
"('cell', 1991)",0,0,0,0,1,6,0
"('cell', 2022)",0,0,0,0,1,7,0
"('cell', 2082)",0,0,1,0,2,9,1
"('cell', 1696)",0,3,3,0,0,2,0
"('cell', 730)",0,0,1,0,0,3,0
"('cell', 775)",0,0,2,0,0,5,0
"('cell', 733)",0,0,0,0,0,2,0
"('cell', 660)",0,0,1,0,1,3,0
"('cell', 639)",0,0,0,0,1,2,0
"('cell', 598)",0,0,2,0,3,5,0
"('cell', 569)",0,0,1,0,2,2,0
"('cell', 809)",0,0,3,0,0,2,0
"('cell', 731)",0,0,3,0,0,2,0
"('cell', 710)",0,0,2,0,0,4,0
"('cell', 789)",0,0,5,0,0,3,0
"('cell', 618)",0,0,2,0,0,6,0
"('cell', 661)",0,0,3,0,0,6,0
"('cell', 647)",0,0,0,0,0,3,0
"('cell', 685)",0,0,4,0,0,4,0
"('cell', 637)",0,0,2,0,0,8,0
"('cell', 593)",0,0,0,0,0,4,0
"('cell', 600)",0,0,0,0,0,1,0
"('cell', 552)",0,0,0,0,0,7,0
"('cell', 506)",0,0,1,0,1,5,0
"('cell', 466)",0,0,1,1,1,6,0
"('cell', 440)",0,0,2,1,2,10,0
"('cell', 436)",0,0,2,0,0,6,0
"('cell', 309)",0,0,2,1,2,3,0
"('cell', 364)",0,0,2,1,2,3,0
"('cell', 456)",0,0,1,0,0,5,0
