,T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 1119)",0,0,0,2,0,0,0
"('cell', 802)",0,0,0,4,0,0,0
"('cell', 818)",0,0,0,3,0,0,0
"('cell', 957)",0,0,1,2,0,0,0
"('cell', 1086)",0,0,0,1,0,0,0
"('cell', 1094)",0,0,0,3,0,0,0
"('cell', 1122)",0,0,0,2,0,0,0
"('cell', 575)",0,0,0,1,0,0,0
"('cell', 552)",0,0,0,2,0,0,0
"('cell', 646)",0,0,0,3,0,0,0
"('cell', 640)",0,0,0,2,0,0,0
"('cell', 1059)",0,0,0,4,0,0,0
"('cell', 1029)",0,0,1,3,0,0,0
"('cell', 49)",0,0,0,0,2,7,0
"('cell', 2)",0,0,4,0,2,3,1
"('cell', 984)",0,0,1,2,0,1,1
"('cell', 1074)",0,0,0,7,0,0,0
"('cell', 1080)",0,0,0,1,0,0,0
"('cell', 1082)",0,0,0,2,0,0,0
"('cell', 528)",0,0,0,3,0,0,0
"('cell', 534)",0,0,0,4,0,0,0
"('cell', 854)",0,0,0,6,0,0,0
"('cell', 923)",0,0,0,3,0,0,0
"('cell', 792)",0,0,0,1,1,0,0
"('cell', 757)",0,0,1,1,1,0,0
"('cell', 997)",0,0,1,3,0,0,0
"('cell', 1010)",0,0,1,4,0,0,0
"('cell', 1044)",0,0,0,4,0,0,0
"('cell', 1066)",0,0,0,6,0,0,0
"('cell', 1018)",0,0,1,2,0,0,0
"('cell', 1028)",0,1,1,1,0,0,0
"('cell', 50)",0,0,1,0,2,8,0
"('cell', 47)",0,0,1,0,2,5,0
"('cell', 565)",0,0,0,1,1,0,0
"('cell', 29)",0,0,5,0,0,3,1
"('cell', 24)",0,0,4,0,3,3,0
"('cell', 761)",0,0,5,3,1,5,1
"('cell', 789)",0,0,1,0,4,0,1
"('cell', 812)",0,0,2,0,2,0,0
"('cell', 837)",0,0,2,1,2,2,0
"('cell', 759)",0,0,0,0,3,0,1
"('cell', 821)",0,0,2,0,2,1,0
"('cell', 947)",0,0,1,2,0,0,0
"('cell', 956)",0,0,1,2,0,0,1
"('cell', 1043)",0,0,0,1,0,0,0
"('cell', 1037)",0,0,0,2,0,0,0
"('cell', 567)",0,0,0,3,0,0,0
"('cell', 627)",0,0,0,3,0,0,0
"('cell', 672)",0,0,0,4,0,0,0
"('cell', 450)",0,0,0,2,0,0,0
"('cell', 891)",0,0,0,3,0,0,0
"('cell', 874)",0,0,0,5,0,0,0
"('cell', 910)",0,0,0,3,0,0,0
"('cell', 605)",0,0,2,1,0,0,0
"('cell', 712)",0,0,3,0,0,2,0
"('cell', 741)",0,0,2,1,0,2,0
"('cell', 713)",0,0,2,0,1,4,0
"('cell', 737)",0,0,2,1,1,1,0
"('cell', 960)",0,0,1,2,0,1,0
"('cell', 1001)",0,0,1,1,0,0,0
"('cell', 946)",0,0,1,4,0,0,0
"('cell', 835)",0,0,0,1,0,1,0
"('cell', 843)",0,0,0,0,0,1,0
"('cell', 740)",0,0,0,4,1,1,0
"('cell', 767)",0,0,2,3,1,1,0
"('cell', 597)",0,0,0,2,0,1,0
"('cell', 613)",0,0,0,3,1,1,0
"('cell', 655)",0,0,2,5,0,1,0
"('cell', 621)",0,0,0,4,0,2,0
"('cell', 145)",0,0,5,0,3,4,3
"('cell', 1036)",0,0,1,2,0,0,0
"('cell', 1024)",0,0,2,2,0,0,1
"('cell', 1081)",0,0,1,2,0,0,0
"('cell', 1096)",0,0,1,2,0,0,0
"('cell', 1100)",0,0,1,2,0,0,0
"('cell', 1025)",0,0,1,2,0,1,1
"('cell', 930)",0,0,1,2,2,4,1
"('cell', 1042)",0,0,1,2,0,0,0
"('cell', 777)",0,0,1,0,3,1,1
"('cell', 801)",0,0,2,0,3,1,1
"('cell', 738)",0,0,3,3,4,4,1
"('cell', 1174)",0,1,0,3,0,0,0
"('cell', 1049)",0,0,1,3,0,0,0
"('cell', 1064)",0,0,0,2,0,0,0
"('cell', 1052)",0,0,0,2,0,0,0
"('cell', 1054)",0,0,0,1,0,0,0
"('cell', 1076)",0,0,0,2,0,0,0
"('cell', 1077)",0,0,0,2,0,0,0
"('cell', 496)",0,0,0,4,0,0,0
"('cell', 519)",0,0,0,4,0,0,0
"('cell', 558)",0,0,3,1,0,2,0
"('cell', 501)",0,0,4,0,1,2,0
"('cell', 571)",0,0,2,1,0,0,0
"('cell', 606)",0,0,0,2,0,0,0
"('cell', 632)",0,0,0,2,0,0,0
"('cell', 499)",0,0,2,2,1,3,0
"('cell', 493)",0,0,0,1,0,0,0
"('cell', 486)",0,0,0,2,0,0,0
"('cell', 434)",0,0,0,2,0,1,0
"('cell', 872)",0,0,0,4,0,0,0
"('cell', 941)",0,0,0,2,0,0,0
"('cell', 811)",0,0,1,1,0,0,0
"('cell', 824)",0,0,0,1,0,1,0
"('cell', 1152)",0,0,1,0,4,0,1
"('cell', 1034)",0,1,0,0,0,0,0
"('cell', 830)",0,0,0,0,0,1,0
"('cell', 815)",0,0,0,0,0,1,0
"('cell', 816)",0,0,0,1,0,0,0
"('cell', 788)",0,0,0,3,0,1,0
"('cell', 832)",0,0,1,0,0,0,0
"('cell', 846)",0,0,1,1,0,1,0
"('cell', 822)",0,0,1,1,1,0,0
"('cell', 813)",0,0,2,3,1,0,0
"('cell', 868)",0,0,1,1,1,0,0
"('cell', 23)",0,0,2,0,2,4,0
