,src,tgt,distance
0,88,93,15.231546211727817
1,88,115,21.095023109728988
2,88,111,31.064449134018133
3,93,127,24.698178070456937
4,93,138,44.94441010848846
5,93,115,19.209372712298546
6,127,138,21.213203435596427
7,127,141,25.45584412271571
8,127,115,22.47220505424423
9,2844,2819,23.323807579381203
10,2844,2857,14.317821063276353
11,2844,2813,15.524174696260024
12,2819,2795,14.317821063276353
13,2819,2813,24.186773244895647
14,2819,2771,31.400636936215164
15,2795,2813,23.706539182259394
16,2795,2771,24.596747752497688
17,2795,2765,14.035668847618199
18,138,168,24.041630560342615
19,138,141,33.13608305156178
20,2651,2652,21.095023109728988
21,2651,2696,24.698178070456937
22,2651,2680,27.784887978899608
23,2651,2621,26.076809620810597
24,2857,2810,26.40075756488817
25,2857,2813,22.847319317591726
26,2652,2767,52.23983154643591
27,2652,2675,28.178005607210743
28,2652,2645,19.4164878389476
29,2652,2696,36.61966684720111
30,2646,2692,23.08679276123039
31,2646,2675,28.178005607210743
32,2646,2699,40.496913462633174
33,2646,2645,31.25699921617557
34,2646,2455,7769.0
35,2645,2675,18.027756377319946
36,2386,2456,29.5296461204668
37,2386,2324,25.96150997149434
38,2386,2371,28.635642126552707
39,2386,2467,43.278170016764804
40,2386,2501,40.049968789001575
41,2915,2863,25.96150997149434
42,2915,2934,27.51363298439521
43,2915,2892,35.84689665786984
44,2915,2941,18.027756377319946
45,2915,2983,34.058772731852805
46,2456,2540,38.01315561749642
47,2456,2501,18.439088914585774
48,2456,2355,3218.0
49,2934,2892,24.041630560342615
50,2934,2983,34.655446902326915
51,2934,3024,47.53945729601885
52,2892,2863,28.231188426986208
53,2892,2830,29.017236257093817
54,2324,2265,26.419689627245813
55,2324,2307,32.38826948140329
56,2324,2371,28.319604517012593
57,2371,2411,19.1049731745428
58,2371,2307,26.40075756488817
59,2371,2467,34.36568055487916
60,115,141,26.1725046566048
61,115,111,28.284271247461902
62,115,134,27.018512172212592
63,2771,2716,29.120439557122072
64,2771,2765,21.213203435596427
65,2771,2554,104.80935072788114
66,2467,2411,22.847319317591726
67,2467,2425,30.4138126514911
68,2467,2501,37.0
69,2501,2540,38.01315561749642
70,2501,2550,24.041630560342615
71,3023,2997,20.615528128088304
72,3023,3022,17.46424919657298
73,3023,3072,22.627416997969522
74,3023,2990,29.068883707497267
75,3023,3037,19.0
76,2990,2949,25.942243542145693
77,2990,2947,27.65863337187866
78,2990,2997,24.08318915758459
79,2990,2953,31.400636936215164
80,2990,3002,25.709920264364882
81,2990,3037,22.0
82,3047,3062,15.264337522473747
83,3047,3038,25.709920264364882
84,3047,3002,23.53720459187964
85,3047,3037,21.18962010041709
86,3062,3038,18.439088914585774
87,3038,3003,17.4928556845359
88,3038,3002,26.248809496813376
89,1893,1940,38.27531841800928
90,1893,1887,21.213203435596427
91,1893,1990,39.0
92,1893,1705,82.365041127896
93,3024,3073,27.586228448267445
94,3024,2983,24.186773244895647
95,3024,3055,23.853720883753127
96,2836,2863,21.470910553583888
97,2836,2807,17.204650534085253
98,2836,2783,32.55764119219941
99,2863,2807,33.0
100,2863,2830,32.449961479175904
101,3002,2953,25.0
102,3002,3003,29.068883707497267
103,3002,3037,29.68164415931166
104,2830,2807,30.886890422961002
105,1076,1104,32.69556544854363
106,1076,1040,22.0
107,1076,1138,32.69556544854363
108,1076,1152,41.43669871020132
109,1076,1103,18.027756377319946
110,939,910,24.186773244895647
111,939,911,39.21734310225516
112,939,960,27.202941017470888
113,168,186,28.635642126552707
114,168,141,32.802438933713454
115,141,186,32.0
116,141,165,23.430749027719962
117,141,134,20.615528128088304
118,2765,2730,18.788294228055936
119,2765,2716,28.178005607210743
120,1789,1862,31.953090617340916
121,1789,1890,47.16990566028302
122,1789,1738,26.1725046566048
123,1789,1847,54.12947441089743
124,1266,1275,30.265491900843113
125,1266,1229,17.46424919657298
126,1266,1198,36.359317925395686
127,1275,1345,52.32590180780452
128,1275,1218,31.064449134018133
129,1275,1198,36.68787265568828
130,1275,1320,21.37755832643195
131,1950,1923,18.027756377319946
132,1950,1940,15.0
133,1950,1887,35.38361202590826
134,1950,1837,46.32493928760188
135,1950,2026,34.438350715445125
136,1950,2051,41.43669871020132
137,1940,1887,26.40075756488817
138,1940,1990,22.67156809750927
139,1940,2051,41.97618372363071
140,1887,1837,25.80697580112788
141,2690,2674,18.027756377319946
142,2690,2704,24.041630560342615
143,2690,2734,19.026297590440446
144,1990,2194,90.08884503644167
145,1990,2051,36.76955262170047
146,1705,1713,74.0
147,1705,1764,72.27724399837061
148,1705,1495,130.29965464267354
149,1705,1574,97.09788875150684
150,1705,1631,76.69419795525604
151,2758,2761,25.317977802344327
152,2758,2788,17.0
153,2758,2704,25.0
154,2758,2734,20.808652046684813
155,2758,2782,25.059928172283335
156,2639,2590,34.0147027033899
157,2639,2713,44.82186966202994
158,2639,2619,47.07440918375928
159,2639,2729,38.8329756778952
160,2619,2590,38.27531841800928
161,2619,2713,39.56008088970496
162,2704,2673,26.92582403567252
163,2704,2662,24.351591323771842
164,2704,2674,14.317821063276353
165,2704,2734,26.832815729997478
166,2320,2346,19.697715603592208
167,2320,2274,19.0
168,2320,2304,13.92838827718412
169,2320,2409,43.60045871318328
170,2320,2485,63.245553203367585
171,2409,2493,33.83784863137726
