,T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 950)",0,0,2,0,2,1,0
"('cell', 895)",0,0,2,0,2,2,0
"('cell', 1789)",0,0,1,0,1,0,0
"('cell', 1596)",0,0,2,0,2,3,0
"('cell', 1208)",0,0,1,0,0,3,0
"('cell', 1499)",0,0,3,0,2,4,0
"('cell', 1005)",0,0,2,0,0,1,0
"('cell', 1041)",0,0,1,0,0,0,0
"('cell', 991)",0,0,5,0,3,3,0
"('cell', 1144)",0,0,3,0,3,2,0
"('cell', 1106)",0,0,3,0,1,2,0
"('cell', 1742)",0,0,3,0,0,0,0
"('cell', 1662)",0,0,0,0,0,2,0
"('cell', 1376)",0,0,1,0,0,1,0
"('cell', 1553)",0,0,3,1,0,0,0
"('cell', 1049)",0,0,1,0,0,2,0
"('cell', 1778)",0,0,3,0,3,4,0
"('cell', 1658)",0,1,1,0,1,5,0
"('cell', 1672)",0,0,1,0,0,3,0
"('cell', 1740)",0,0,2,0,1,6,0
"('cell', 1599)",0,0,2,0,2,4,0
"('cell', 1691)",0,0,4,0,0,4,0
"('cell', 1722)",0,0,3,0,1,7,0
"('cell', 1547)",0,0,2,0,2,4,0
"('cell', 1520)",0,0,4,0,3,5,0
"('cell', 1478)",0,0,0,1,2,4,0
"('cell', 1494)",0,0,1,0,2,2,0
"('cell', 1734)",0,0,0,0,1,9,0
"('cell', 1519)",0,0,5,2,1,3,0
"('cell', 1207)",0,0,1,0,0,3,0
"('cell', 1198)",0,0,1,0,0,1,0
"('cell', 982)",0,0,3,0,0,1,0
"('cell', 998)",0,0,2,0,0,1,0
"('cell', 1200)",0,0,1,0,0,2,0
"('cell', 1148)",0,0,1,0,0,0,0
"('cell', 1076)",0,0,1,0,0,0,0
"('cell', 1073)",0,0,2,0,0,0,0
"('cell', 747)",0,0,1,0,1,2,0
"('cell', 1140)",0,0,2,0,2,2,0
"('cell', 1129)",0,0,4,0,2,2,0
"('cell', 324)",0,2,1,1,1,1,0
"('cell', 1259)",0,3,3,1,3,0,0
"('cell', 1244)",0,2,2,0,3,0,0
"('cell', 1250)",0,1,3,0,3,2,0
"('cell', 1246)",0,0,2,0,2,1,0
"('cell', 1179)",0,0,2,0,1,1,0
"('cell', 1185)",0,0,3,0,2,1,0
"('cell', 1276)",0,0,2,0,1,0,0
"('cell', 1253)",0,0,1,0,1,0,0
"('cell', 1013)",0,0,2,0,2,1,0
"('cell', 1266)",0,0,2,0,4,1,0
"('cell', 1114)",0,1,0,0,0,0,0
"('cell', 1151)",0,1,1,0,0,0,0
"('cell', 1146)",0,1,0,0,0,0,0
"('cell', 1145)",0,1,0,0,0,0,0
"('cell', 1088)",0,1,0,0,0,0,0
"('cell', 1100)",0,1,0,0,0,0,0
"('cell', 1053)",0,0,0,0,0,1,0
"('cell', 1006)",0,0,0,0,0,2,0
"('cell', 1050)",0,0,2,0,3,6,0
"('cell', 1178)",0,0,3,0,5,7,0
"('cell', 1167)",0,0,0,0,1,0,0
"('cell', 1375)",0,0,1,0,0,1,0
"('cell', 1160)",0,0,1,0,1,0,0
"('cell', 1149)",0,0,2,0,3,1,0
"('cell', 1202)",0,0,2,0,0,0,0
"('cell', 1732)",0,0,0,0,0,1,0
"('cell', 1739)",0,0,2,0,0,1,0
"('cell', 1651)",0,0,0,0,0,2,0
"('cell', 1693)",0,0,1,0,0,2,0
"('cell', 1720)",0,0,0,0,0,1,0
"('cell', 1678)",0,0,0,0,0,1,0
"('cell', 1549)",0,0,0,0,3,3,0
"('cell', 1688)",0,1,0,0,0,0,0
"('cell', 1579)",0,1,3,1,0,0,0
"('cell', 1580)",0,1,2,0,0,0,0
"('cell', 1566)",0,1,3,1,0,0,0
"('cell', 1673)",0,1,1,0,0,0,0
"('cell', 1587)",0,1,0,1,0,0,0
"('cell', 1584)",0,1,0,1,1,2,0
"('cell', 1582)",0,1,3,1,0,0,0
"('cell', 1603)",0,1,0,1,0,0,0
"('cell', 1548)",0,0,3,1,1,2,0
"('cell', 1023)",0,0,2,0,0,4,0
"('cell', 1333)",0,0,3,1,0,6,0
"('cell', 1762)",0,0,5,0,2,2,0
"('cell', 1624)",0,1,4,0,2,5,0
"('cell', 1709)",0,0,2,0,0,5,0
"('cell', 1221)",0,0,8,0,4,3,0
"('cell', 1486)",0,0,1,1,2,2,0
"('cell', 1785)",0,0,0,0,1,4,0
"('cell', 1657)",0,0,2,1,2,6,0
"('cell', 1191)",0,0,1,0,0,1,0
"('cell', 1164)",0,0,0,0,0,2,0
"('cell', 1117)",0,0,0,0,0,1,0
"('cell', 1184)",0,0,0,0,1,2,0
"('cell', 1134)",0,0,0,0,0,1,0
"('cell', 1476)",0,0,0,0,2,3,0
"('cell', 672)",0,0,1,0,1,1,0
"('cell', 1027)",0,0,0,0,2,1,0
"('cell', 808)",0,0,1,0,0,0,0
"('cell', 846)",0,0,1,0,0,1,0
"('cell', 985)",0,0,2,0,0,0,0
"('cell', 961)",0,0,2,0,0,2,0
"('cell', 999)",0,0,3,0,0,0,0
"('cell', 960)",0,0,3,0,1,3,0
"('cell', 7)",0,0,1,3,0,0,0
"('cell', 1349)",0,0,7,0,3,0,0
"('cell', 1284)",0,0,7,1,1,0,0
"('cell', 302)",0,2,1,1,1,1,0
"('cell', 323)",0,4,1,1,1,1,0
"('cell', 454)",0,5,2,0,0,0,0
"('cell', 1249)",0,2,3,1,0,0,0
"('cell', 1234)",0,4,1,1,1,0,0
"('cell', 1265)",0,2,4,1,2,0,0
"('cell', 1279)",0,1,5,1,2,0,0
"('cell', 1115)",0,1,0,0,0,0,0
"('cell', 1059)",0,2,0,0,0,0,0
"('cell', 1122)",0,2,0,0,0,0,0
"('cell', 1228)",0,2,3,0,2,0,0
"('cell', 1229)",0,1,4,0,2,1,0
"('cell', 1204)",0,2,2,0,0,0,0
"('cell', 1215)",0,1,3,0,0,0,0
"('cell', 1239)",0,0,3,0,3,2,0
"('cell', 1236)",0,1,2,0,2,2,0
"('cell', 1213)",0,2,1,0,1,0,0
"('cell', 1350)",0,0,4,0,4,2,1
"('cell', 1154)",0,0,1,0,0,1,0
"('cell', 1211)",0,0,0,0,0,1,0
"('cell', 1104)",0,0,1,0,0,0,0
"('cell', 1188)",0,0,2,0,0,2,0
"('cell', 1411)",0,0,2,0,6,2,0
"('cell', 1235)",0,1,0,0,0,1,0
"('cell', 1203)",0,1,0,0,0,0,0
"('cell', 1165)",0,1,0,0,0,0,0
"('cell', 1212)",0,0,0,0,0,1,0
"('cell', 1291)",0,0,2,1,6,1,0
"('cell', 1271)",0,1,1,0,2,1,0
"('cell', 1264)",0,0,0,0,2,1,0
"('cell', 1162)",0,1,0,0,0,0,0
"('cell', 1103)",0,1,0,1,0,0,0
"('cell', 1141)",0,2,0,0,0,0,0
"('cell', 977)",0,0,0,1,0,0,0
"('cell', 1224)",0,1,3,0,2,0,0
"('cell', 1223)",0,1,1,0,1,0,0
"('cell', 1214)",0,1,3,0,2,0,0
"('cell', 1270)",0,1,2,0,2,0,0
"('cell', 1087)",0,0,2,0,1,2,0
"('cell', 1038)",0,0,3,0,0,2,0
"('cell', 1052)",0,0,1,0,0,1,0
"('cell', 1079)",0,0,1,0,0,0,0
"('cell', 1082)",0,0,2,0,0,1,0
"('cell', 1007)",0,0,0,0,0,1,0
"('cell', 956)",0,0,0,0,0,2,0
"('cell', 1295)",0,0,0,0,0,1,0
"('cell', 1078)",0,0,1,0,1,1,0
"('cell', 1113)",0,0,1,0,1,0,0
"('cell', 1046)",0,0,1,0,1,1,0
"('cell', 1241)",0,0,2,0,0,0,0
"('cell', 1176)",0,0,2,0,5,3,0
"('cell', 1240)",0,0,3,0,4,3,0
"('cell', 1277)",0,0,0,0,0,1,0
"('cell', 1237)",0,0,2,0,0,1,0
"('cell', 1263)",0,0,2,0,2,2,0
"('cell', 916)",0,0,1,0,2,5,0
"('cell', 1701)",0,0,5,0,2,5,0
"('cell', 1729)",0,0,2,0,0,0,0
"('cell', 1737)",0,0,2,0,0,0,0
"('cell', 1753)",0,0,3,0,1,0,0
"('cell', 1728)",0,0,1,0,0,0,0
"('cell', 1641)",0,0,0,0,0,3,0
"('cell', 1537)",0,0,0,0,3,5,0
"('cell', 1540)",0,0,0,0,4,3,0
"('cell', 1589)",0,1,0,1,1,2,0
"('cell', 1618)",0,1,0,0,0,0,0
"('cell', 1550)",0,1,4,1,0,1,0
"('cell', 1491)",0,0,5,0,0,2,0
"('cell', 918)",0,0,1,0,0,2,0
"('cell', 941)",0,0,1,0,0,2,0
"('cell', 906)",0,0,2,0,0,2,0
"('cell', 1058)",0,0,0,0,0,1,0
"('cell', 1091)",0,0,0,0,0,1,0
"('cell', 1042)",0,0,1,0,0,0,0
"('cell', 1043)",0,0,1,0,0,0,0
"('cell', 1077)",0,0,1,0,1,2,0
"('cell', 1745)",0,0,4,0,0,3,0
"('cell', 1733)",0,1,4,0,1,3,0
"('cell', 1435)",0,0,7,0,7,3,0
"('cell', 1382)",0,0,7,0,6,0,0
"('cell', 1484)",0,0,1,2,4,4,0
"('cell', 1576)",0,0,1,2,0,8,0
"('cell', 1251)",0,2,2,0,0,0,0
"('cell', 1321)",0,0,9,0,13,2,0
"('cell', 1430)",0,0,2,1,5,1,0
"('cell', 1674)",0,0,2,0,4,6,0
"('cell', 1290)",0,0,2,0,2,5,0
"('cell', 1280)",0,0,1,0,1,2,0
"('cell', 155)",0,0,1,0,1,1,0
"('cell', 164)",0,0,1,0,1,1,0
"('cell', 103)",0,0,0,1,0,0,0
"('cell', 60)",0,0,1,1,0,1,0
"('cell', 34)",0,0,1,2,0,1,0
"('cell', 84)",0,0,1,2,0,0,0
"('cell', 29)",0,0,0,1,0,1,0
"('cell', 32)",0,0,0,1,0,1,0
"('cell', 26)",0,0,1,1,0,1,0
"('cell', 41)",0,0,1,1,0,1,0
"('cell', 23)",0,0,1,1,0,1,0
"('cell', 46)",0,0,0,1,0,0,0
"('cell', 845)",0,0,2,0,0,2,0
"('cell', 869)",0,0,2,0,0,2,0
"('cell', 1002)",0,0,1,0,0,1,0
"('cell', 814)",0,0,1,0,1,3,0
"('cell', 804)",0,0,1,0,1,3,0
"('cell', 737)",0,0,1,0,1,2,0
"('cell', 693)",0,0,1,0,0,1,0
"('cell', 775)",0,0,1,0,0,0,0
"('cell', 707)",0,0,1,0,0,1,0
"('cell', 766)",0,0,1,0,1,2,0
"('cell', 623)",0,0,1,0,1,3,0
"('cell', 681)",0,0,0,0,1,1,0
"('cell', 563)",0,0,0,0,2,1,0
"('cell', 326)",0,0,2,0,0,2,0
"('cell', 586)",0,0,0,0,3,3,0
"('cell', 587)",0,0,1,0,2,3,0
"('cell', 665)",0,0,1,0,0,2,0
"('cell', 309)",0,0,3,0,0,2,0
"('cell', 299)",0,0,2,0,0,2,0
"('cell', 746)",0,0,0,0,0,1,0
"('cell', 799)",0,0,2,0,0,2,0
"('cell', 793)",0,0,0,0,0,1,0
"('cell', 727)",0,0,0,0,0,1,0
"('cell', 812)",0,0,1,0,0,0,0
"('cell', 855)",0,0,1,0,0,0,0
"('cell', 247)",0,0,1,0,0,1,0
"('cell', 606)",0,0,4,0,2,0,0
"('cell', 632)",0,0,5,0,0,1,0
"('cell', 206)",0,0,2,0,0,3,0
"('cell', 1012)",0,0,2,0,0,1,0
"('cell', 943)",0,0,0,1,0,1,0
"('cell', 922)",0,0,2,1,0,3,0
"('cell', 1492)",0,1,3,0,1,1,0
"('cell', 347)",0,2,1,0,2,2,0
"('cell', 334)",0,3,0,0,1,2,0
"('cell', 430)",0,6,0,1,0,0,0
"('cell', 473)",0,3,2,0,0,0,0
"('cell', 495)",0,0,3,0,1,0,0
"('cell', 407)",0,6,0,1,0,0,0
"('cell', 376)",0,4,0,1,0,0,0
"('cell', 469)",0,5,4,0,1,0,0
"('cell', 471)",0,3,3,0,1,0,0
"('cell', 628)",0,1,4,0,1,1,0
"('cell', 542)",0,0,6,0,3,1,0
"('cell', 366)",0,2,1,0,3,1,0
"('cell', 1150)",0,2,0,0,0,0,0
"('cell', 1152)",0,2,0,0,0,0,0
"('cell', 1197)",0,3,0,0,1,0,0
"('cell', 1209)",0,4,1,0,1,0,0
"('cell', 1119)",0,4,0,0,0,0,0
"('cell', 1339)",0,0,6,0,4,2,1
"('cell', 1121)",0,1,0,0,0,0,0
"('cell', 1171)",0,1,2,0,0,0,0
"('cell', 1155)",0,2,1,0,0,0,0
"('cell', 1102)",0,2,0,1,0,0,0
"('cell', 1107)",0,1,0,1,0,0,0
"('cell', 908)",0,0,5,0,0,2,0
"('cell', 966)",0,0,5,0,2,2,0
"('cell', 987)",0,0,2,0,0,3,0
"('cell', 970)",0,0,0,0,0,2,0
"('cell', 946)",0,0,2,0,0,3,0
"('cell', 738)",0,0,4,0,0,4,0
"('cell', 666)",0,0,4,0,1,8,1
"('cell', 1293)",0,0,2,0,4,3,0
"('cell', 1274)",0,0,2,0,2,2,0
"('cell', 1285)",0,0,1,0,0,1,0
"('cell', 1326)",0,0,1,0,2,3,0
"('cell', 1310)",0,0,1,0,0,2,0
"('cell', 1332)",0,0,1,0,0,2,0
"('cell', 1585)",0,0,0,0,0,3,0
"('cell', 1558)",0,0,0,0,1,6,0
"('cell', 1570)",0,0,0,0,1,3,0
"('cell', 1560)",0,0,0,0,3,2,0
"('cell', 1597)",0,0,0,0,1,0,0
"('cell', 1574)",0,0,0,1,2,3,0
"('cell', 1602)",0,0,0,0,0,1,0
"('cell', 1606)",0,0,0,0,0,3,0
"('cell', 1625)",0,0,0,0,0,2,0
"('cell', 1586)",0,0,0,0,1,2,0
"('cell', 1392)",0,0,2,0,0,4,0
"('cell', 1384)",0,0,2,0,0,2,0
"('cell', 1404)",0,0,2,0,0,3,0
"('cell', 1374)",0,0,1,0,2,4,0
"('cell', 1348)",0,0,2,0,3,4,0
"('cell', 1474)",0,1,3,0,1,0,0
"('cell', 1467)",0,1,4,0,1,1,0
"('cell', 1462)",0,1,3,0,1,2,0
"('cell', 1542)",0,0,2,0,1,3,0
"('cell', 1591)",0,1,1,0,0,5,0
"('cell', 1617)",0,1,0,0,0,5,0
"('cell', 1755)",0,0,1,0,1,0,0
"('cell', 1706)",0,1,0,0,0,0,0
"('cell', 1713)",0,1,0,0,0,0,0
"('cell', 1699)",0,0,0,0,1,1,0
"('cell', 1707)",0,0,0,0,1,1,0
"('cell', 1717)",0,0,0,0,1,0,0
"('cell', 1225)",0,1,1,0,0,0,0
"('cell', 1255)",0,1,3,0,2,0,0
"('cell', 1254)",0,1,2,0,2,0,0
"('cell', 1230)",0,4,0,0,0,0,0
"('cell', 1163)",0,6,0,0,0,0,0
"('cell', 1180)",0,5,0,0,0,0,0
"('cell', 1416)",0,0,4,1,3,2,0
"('cell', 1427)",0,0,5,2,2,3,0
"('cell', 141)",0,0,1,0,1,1,0
"('cell', 170)",0,0,1,0,0,1,0
"('cell', 45)",0,0,1,1,0,1,0
"('cell', 48)",0,0,1,2,0,1,0
"('cell', 54)",0,0,1,2,0,0,0
"('cell', 19)",0,0,1,1,0,0,0
"('cell', 18)",0,0,1,1,0,1,0
"('cell', 31)",0,0,0,1,0,0,0
