,T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 1419)",0,0,0,0,1,3,0
"('cell', 1128)",0,1,0,0,0,0,1
"('cell', 1050)",0,0,2,0,3,0,0
"('cell', 1037)",0,0,2,0,3,0,1
"('cell', 1096)",0,1,0,0,2,0,0
"('cell', 1061)",0,0,2,0,1,0,0
"('cell', 1109)",0,0,2,0,0,1,0
"('cell', 1648)",0,0,1,0,0,3,0
"('cell', 9)",0,1,1,2,0,2,0
"('cell', 16)",0,1,1,3,0,1,0
"('cell', 60)",0,1,3,3,0,2,0
"('cell', 264)",0,0,0,0,0,1,0
"('cell', 270)",0,0,0,0,0,1,1
"('cell', 248)",0,0,0,0,1,2,0
"('cell', 271)",0,0,0,1,0,0,0
"('cell', 1331)",0,0,2,1,1,5,3
"('cell', 1016)",0,0,1,0,2,0,1
"('cell', 1057)",0,0,1,0,2,0,1
"('cell', 1045)",0,0,0,0,1,0,1
"('cell', 1086)",0,0,0,0,1,0,1
"('cell', 1143)",0,1,0,0,1,0,0
"('cell', 1264)",0,1,0,0,0,0,0
"('cell', 1228)",0,1,0,0,0,0,0
"('cell', 1231)",0,1,0,0,0,0,0
"('cell', 1244)",0,1,0,0,0,0,0
"('cell', 1309)",0,1,1,0,0,2,0
"('cell', 1299)",0,1,0,0,0,0,0
"('cell', 1304)",0,1,0,0,0,0,0
"('cell', 975)",0,0,1,0,0,0,4
"('cell', 913)",0,0,2,0,1,1,4
"('cell', 1988)",0,0,2,1,0,0,1
"('cell', 1196)",0,0,2,0,2,0,0
"('cell', 733)",0,1,1,0,0,5,0
"('cell', 214)",0,0,1,5,0,1,0
"('cell', 81)",0,1,2,5,0,1,0
"('cell', 113)",0,1,3,5,0,0,0
"('cell', 331)",0,0,0,0,0,1,0
"('cell', 283)",0,0,1,1,0,1,0
"('cell', 346)",0,0,1,2,0,1,0
"('cell', 251)",0,0,2,2,0,1,0
"('cell', 481)",0,1,1,0,0,1,0
"('cell', 1297)",0,0,3,0,1,11,1
"('cell', 1555)",0,0,4,0,0,5,0
"('cell', 1547)",0,2,2,0,0,1,0
"('cell', 1513)",0,1,4,0,0,3,1
"('cell', 1628)",0,0,1,0,0,4,0
"('cell', 1572)",0,0,3,0,0,6,0
"('cell', 1287)",0,0,0,0,7,8,1
"('cell', 1191)",0,0,1,0,0,0,0
"('cell', 1250)",0,1,1,0,0,1,0
"('cell', 1200)",0,1,0,0,0,0,0
"('cell', 314)",0,0,1,1,0,0,0
"('cell', 15)",0,1,0,2,0,0,0
"('cell', 1392)",0,1,0,0,0,1,0
"('cell', 1352)",0,1,0,0,0,0,0
"('cell', 1339)",0,1,0,0,0,2,0
"('cell', 1483)",0,0,0,0,0,3,0
"('cell', 1473)",0,0,0,0,0,1,0
"('cell', 1487)",0,0,2,1,0,5,0
"('cell', 1414)",0,1,0,1,0,4,0
"('cell', 1353)",0,1,1,1,0,4,0
"('cell', 2386)",0,0,0,0,0,3,0
"('cell', 1140)",0,0,1,0,2,5,1
"('cell', 934)",0,0,0,1,0,0,1
"('cell', 962)",0,0,2,0,0,2,2
"('cell', 923)",0,0,0,0,0,2,3
"('cell', 890)",0,0,1,0,0,2,3
"('cell', 900)",0,0,3,0,0,2,2
"('cell', 1024)",0,0,3,0,0,4,1
