,T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 1043)",0,0,2,0,2,2,1
"('cell', 157)",0,0,0,0,0,1,0
"('cell', 137)",0,1,0,0,0,1,1
"('cell', 85)",0,1,0,0,0,0,0
"('cell', 8)",0,0,0,0,1,2,0
"('cell', 2176)",0,1,2,0,0,1,0
"('cell', 674)",0,1,1,0,1,0,1
"('cell', 22)",0,1,2,0,0,1,0
"('cell', 1400)",0,4,1,0,0,2,0
"('cell', 1267)",0,1,3,0,0,2,2
"('cell', 1312)",0,1,3,0,0,2,2
"('cell', 2195)",0,1,4,0,0,2,0
"('cell', 2178)",0,0,3,0,0,1,0
"('cell', 1386)",0,5,2,0,0,2,0
"('cell', 1442)",0,3,2,1,0,2,0
"('cell', 1554)",0,1,5,4,0,0,0
"('cell', 1483)",0,2,3,3,0,2,0
"('cell', 1513)",0,2,4,1,0,0,0
"('cell', 498)",0,0,0,0,2,4,1
"('cell', 430)",0,0,2,0,3,7,1
"('cell', 191)",0,0,0,0,0,1,0
"('cell', 747)",0,2,0,0,0,0,0
"('cell', 862)",0,1,0,0,0,0,1
"('cell', 768)",0,3,0,0,1,0,0
"('cell', 12)",0,0,2,0,0,0,0
"('cell', 18)",0,1,2,0,0,1,0
"('cell', 10)",0,2,3,0,1,0,0
"('cell', 30)",0,5,3,0,2,0,1
"('cell', 1227)",0,2,4,0,0,1,3
"('cell', 3)",0,2,1,0,0,0,0
"('cell', 1)",0,1,0,0,0,1,0
"('cell', 20)",0,4,1,0,0,1,0
"('cell', 13)",0,4,3,0,1,0,0
"('cell', 1236)",0,1,4,0,0,1,0
"('cell', 1261)",0,2,2,0,0,1,2
"('cell', 1270)",0,3,2,0,0,0,2
"('cell', 1298)",0,3,0,0,0,1,1
"('cell', 1318)",0,3,1,0,0,2,1
"('cell', 2181)",0,0,5,0,1,0,0
"('cell', 2192)",0,1,3,0,1,0,0
"('cell', 2044)",0,0,3,0,4,5,0
"('cell', 2083)",0,0,4,0,1,1,1
"('cell', 1924)",0,0,4,0,0,2,0
"('cell', 1866)",0,0,2,0,0,1,0
"('cell', 2101)",0,0,3,0,0,5,2
"('cell', 1486)",0,5,2,1,0,0,1
"('cell', 1535)",0,3,4,1,0,1,1
"('cell', 1662)",0,1,8,1,0,0,0
"('cell', 1722)",0,1,7,1,0,0,0
"('cell', 202)",0,1,1,0,0,1,0
"('cell', 153)",0,0,1,0,0,1,0
"('cell', 98)",0,0,1,0,1,1,0
"('cell', 268)",0,1,0,0,0,0,0
"('cell', 258)",0,1,1,0,0,0,0
"('cell', 247)",0,1,0,0,0,1,0
"('cell', 218)",0,0,0,0,0,1,0
"('cell', 408)",0,1,1,0,0,4,0
"('cell', 390)",0,2,2,1,0,5,1
"('cell', 394)",0,4,0,0,1,1,0
"('cell', 426)",0,3,0,0,4,3,0
"('cell', 356)",0,4,0,0,0,0,0
"('cell', 288)",0,2,0,0,0,3,0
"('cell', 329)",0,2,1,0,0,4,2
"('cell', 861)",0,2,0,0,0,1,1
"('cell', 834)",0,3,0,0,0,0,0
"('cell', 875)",0,1,0,0,0,1,1
"('cell', 923)",0,0,1,0,0,2,1
"('cell', 695)",0,2,1,1,1,1,1
"('cell', 787)",0,1,0,0,1,2,1
"('cell', 837)",0,1,0,0,0,1,0
"('cell', 1083)",0,0,4,0,2,4,0
"('cell', 427)",0,1,1,0,3,3,0
"('cell', 23)",0,0,1,0,0,1,0
"('cell', 19)",0,0,3,0,0,0,0
"('cell', 35)",0,0,3,0,1,0,0
"('cell', 28)",0,0,2,0,2,0,0
"('cell', 615)",0,2,4,0,0,1,0
"('cell', 587)",0,3,1,0,2,1,0
"('cell', 628)",0,2,1,0,3,1,0
"('cell', 1029)",0,1,4,1,0,2,5
"('cell', 1005)",0,0,4,3,0,2,8
"('cell', 180)",0,3,1,0,0,0,3
"('cell', 533)",0,1,5,0,1,1,5
"('cell', 90)",0,0,3,0,0,0,2
"('cell', 127)",0,0,1,0,0,0,1
"('cell', 206)",0,2,3,0,1,0,0
"('cell', 186)",0,2,2,0,0,0,1
"('cell', 254)",0,4,1,0,0,0,0
"('cell', 229)",0,4,1,0,0,0,2
"('cell', 272)",0,2,2,0,0,0,0
"('cell', 287)",0,1,4,1,0,2,1
"('cell', 688)",0,2,3,1,0,2,2
"('cell', 21)",0,0,0,0,1,2,0
"('cell', 17)",0,0,1,0,3,3,0
"('cell', 39)",0,0,1,0,4,5,0
"('cell', 16)",0,0,0,0,0,1,0
"('cell', 6)",0,1,1,0,0,2,0
"('cell', 7)",0,4,1,0,0,1,0
"('cell', 15)",0,3,1,0,0,3,0
"('cell', 1230)",0,4,4,0,0,0,1
"('cell', 1223)",0,5,3,0,0,0,2
"('cell', 1301)",0,3,2,0,0,0,1
"('cell', 1017)",0,1,1,1,0,1,3
"('cell', 1075)",0,1,1,1,2,2,2
"('cell', 1195)",0,3,5,0,0,2,2
"('cell', 1093)",0,1,2,1,0,1,3
"('cell', 1303)",0,0,4,0,0,3,0
"('cell', 1002)",0,0,5,0,1,3,1
"('cell', 990)",0,0,3,0,1,0,0
"('cell', 1120)",0,0,3,0,4,3,3
"('cell', 1103)",0,0,3,0,2,4,0
"('cell', 1233)",0,0,0,0,1,3,5
"('cell', 1512)",0,2,2,0,0,0,0
"('cell', 2175)",0,1,5,0,0,2,1
"('cell', 1754)",0,0,6,0,0,0,0
"('cell', 1768)",0,0,9,0,0,1,0
"('cell', 2199)",0,0,4,0,2,0,0
"('cell', 2184)",0,0,3,0,2,0,0
"('cell', 2198)",0,3,2,0,0,1,0
"('cell', 2010)",0,0,5,0,0,1,1
"('cell', 1555)",0,1,5,3,0,1,0
