,T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 583)",0,0,1,0,0,0,0
"('cell', 382)",0,2,2,0,0,0,0
"('cell', 396)",0,2,1,0,0,0,0
"('cell', 409)",0,2,2,0,0,0,0
"('cell', 387)",0,8,0,2,0,0,0
"('cell', 2043)",0,3,4,0,0,0,1
"('cell', 1748)",0,1,2,0,0,0,0
"('cell', 2127)",0,3,5,0,0,1,1
"('cell', 770)",0,4,1,0,0,0,0
"('cell', 835)",0,4,2,1,1,0,0
"('cell', 856)",0,5,2,0,0,0,0
"('cell', 957)",0,6,1,0,0,0,0
"('cell', 232)",0,0,0,0,0,1,0
"('cell', 5)",0,3,0,2,0,1,0
"('cell', 7)",0,1,2,2,0,2,1
"('cell', 3)",0,1,0,1,1,1,2
"('cell', 4)",0,4,0,2,0,1,0
"('cell', 1361)",0,0,3,0,0,0,1
"('cell', 563)",0,0,1,0,0,1,0
"('cell', 2418)",0,0,0,0,0,2,0
"('cell', 1445)",0,0,5,0,0,1,1
"('cell', 8)",0,1,3,0,2,4,2
"('cell', 352)",0,6,1,0,0,2,0
"('cell', 327)",0,4,0,0,0,0,0
"('cell', 322)",0,3,0,0,0,0,0
"('cell', 95)",0,6,0,1,0,0,0
"('cell', 491)",0,4,3,1,0,2,0
"('cell', 194)",0,4,2,1,2,0,0
"('cell', 367)",0,13,0,0,0,0,0
"('cell', 1740)",0,1,1,0,0,0,0
"('cell', 1765)",0,1,2,0,0,0,0
"('cell', 1673)",0,4,0,0,0,0,0
"('cell', 1689)",0,2,0,0,0,0,0
"('cell', 2035)",0,3,5,0,0,0,0
"('cell', 1947)",0,0,4,0,0,0,0
"('cell', 1515)",0,0,2,0,1,5,0
"('cell', 884)",0,5,2,1,1,0,0
"('cell', 927)",0,4,1,0,0,0,0
"('cell', 1126)",0,6,2,0,0,1,0
"('cell', 498)",0,3,2,0,0,0,0
"('cell', 496)",0,5,1,0,0,0,0
"('cell', 341)",0,4,1,0,0,0,0
"('cell', 263)",0,4,1,0,0,0,0
"('cell', 324)",0,4,3,0,0,0,0
"('cell', 432)",0,0,2,0,0,1,0
"('cell', 126)",0,1,0,0,0,0,0
"('cell', 172)",0,1,1,0,0,1,0
"('cell', 153)",0,1,1,0,0,2,0
"('cell', 308)",0,5,4,0,0,3,0
"('cell', 1562)",0,0,0,3,0,5,0
"('cell', 388)",0,5,1,0,0,0,0
"('cell', 410)",0,2,2,1,0,0,0
"('cell', 457)",0,0,3,0,1,5,0
"('cell', 1251)",0,0,5,0,0,3,0
"('cell', 476)",0,0,1,0,0,2,0
"('cell', 479)",0,0,4,0,3,2,0
"('cell', 1300)",0,0,1,0,0,1,1
"('cell', 1293)",0,0,3,0,0,2,0
"('cell', 1382)",0,0,1,0,0,1,1
"('cell', 1357)",0,0,0,0,0,0,1
"('cell', 312)",0,0,0,0,0,1,0
"('cell', 303)",0,0,0,0,0,1,0
"('cell', 355)",0,0,0,0,0,1,0
"('cell', 365)",0,0,0,0,0,1,0
"('cell', 2397)",0,0,0,0,0,1,0
"('cell', 2453)",0,0,0,0,0,1,0
"('cell', 2415)",0,0,0,0,0,1,0
"('cell', 1780)",0,0,3,0,1,5,0
"('cell', 63)",0,0,1,4,3,3,0
"('cell', 105)",0,4,1,1,0,1,0
"('cell', 119)",0,7,0,0,0,0,0
"('cell', 167)",0,10,0,0,0,0,0
"('cell', 170)",0,7,1,0,2,1,1
"('cell', 261)",0,9,0,2,0,0,0
"('cell', 314)",0,15,2,0,0,0,0
"('cell', 399)",0,12,0,1,0,0,0
"('cell', 482)",0,5,3,2,0,1,0
"('cell', 298)",0,1,0,2,0,0,0
"('cell', 338)",0,2,0,1,0,0,0
"('cell', 193)",0,5,2,2,3,0,0
"('cell', 239)",0,2,2,0,0,1,0
"('cell', 268)",0,4,1,2,0,0,0
"('cell', 230)",0,7,3,2,1,0,0
"('cell', 293)",0,3,2,1,0,0,0
"('cell', 1875)",0,0,6,0,0,0,0
"('cell', 1871)",0,0,3,0,0,0,0
"('cell', 1773)",0,1,1,0,0,0,0
"('cell', 1600)",0,5,0,0,0,0,0
"('cell', 2139)",0,5,3,0,0,3,2
"('cell', 2172)",0,1,3,0,0,2,1
"('cell', 1866)",0,7,5,0,0,0,0
"('cell', 1940)",0,10,4,0,0,0,2
"('cell', 1851)",0,9,3,0,0,0,1
"('cell', 1435)",0,7,0,0,0,1,0
"('cell', 1592)",0,5,1,2,0,2,0
"('cell', 1372)",0,7,3,0,0,1,0
"('cell', 1581)",0,4,2,0,1,2,0
"('cell', 1839)",0,7,1,0,0,0,0
"('cell', 1055)",0,7,0,0,0,0,1
"('cell', 1340)",0,5,2,0,0,2,0
"('cell', 1402)",0,6,2,0,0,1,0
"('cell', 2557)",0,3,0,0,0,0,1
"('cell', 2547)",0,4,0,0,0,0,1
"('cell', 2629)",0,1,0,0,0,0,2
"('cell', 1572)",0,0,3,0,0,3,0
"('cell', 1552)",0,1,2,0,0,2,0
"('cell', 1506)",0,0,2,0,2,3,0
"('cell', 1564)",0,0,2,0,0,3,0
"('cell', 1499)",0,0,3,0,2,3,0
"('cell', 1619)",0,1,2,0,0,1,0
"('cell', 1890)",0,1,2,1,1,2,2
"('cell', 2234)",0,0,1,0,0,3,0
"('cell', 2198)",0,1,0,0,0,1,0
"('cell', 604)",0,12,0,0,1,1,0
"('cell', 527)",0,7,1,0,0,0,0
"('cell', 536)",0,6,2,0,0,0,0
"('cell', 598)",0,5,1,0,0,0,0
"('cell', 565)",0,6,2,0,0,0,0
"('cell', 714)",0,4,3,1,0,0,0
"('cell', 789)",0,4,3,1,2,0,0
"('cell', 734)",0,3,2,1,0,0,0
"('cell', 691)",0,3,2,0,0,0,0
"('cell', 639)",0,5,2,0,0,0,0
"('cell', 836)",0,2,3,1,2,1,0
"('cell', 921)",0,2,1,1,2,1,0
"('cell', 215)",0,4,1,0,0,0,0
"('cell', 300)",0,0,0,0,0,1,0
"('cell', 60)",0,0,0,0,0,0,1
"('cell', 129)",0,1,0,0,0,0,0
"('cell', 237)",0,1,1,0,0,0,0
"('cell', 195)",0,1,0,0,0,0,0
"('cell', 212)",0,1,2,0,0,0,0
"('cell', 291)",0,1,5,0,3,1,0
"('cell', 208)",0,2,1,0,0,0,0
"('cell', 127)",0,1,0,0,0,1,0
"('cell', 35)",0,0,0,0,0,0,1
"('cell', 134)",0,1,0,0,0,0,0
"('cell', 133)",0,1,0,0,0,0,0
"('cell', 143)",0,1,0,0,0,1,0
"('cell', 112)",0,1,0,0,0,0,0
"('cell', 100)",0,1,0,0,0,0,0
"('cell', 254)",0,2,3,0,0,0,0
"('cell', 275)",0,1,4,0,1,1,0
"('cell', 22)",0,0,0,0,0,0,1
"('cell', 29)",0,0,0,0,0,0,1
"('cell', 16)",0,2,0,1,0,0,1
"('cell', 54)",0,3,0,0,0,0,1
"('cell', 53)",0,4,1,0,0,0,0
"('cell', 25)",0,4,0,1,0,0,1
"('cell', 32)",0,2,0,0,0,0,1
"('cell', 68)",0,4,1,0,0,0,0
"('cell', 164)",0,1,0,0,0,0,1
"('cell', 178)",0,1,0,0,0,0,0
"('cell', 101)",0,0,0,0,0,0,1
"('cell', 182)",0,1,1,0,0,1,0
"('cell', 198)",0,1,3,0,1,2,2
"('cell', 147)",0,1,0,0,0,0,1
"('cell', 353)",0,0,1,0,0,3,0
"('cell', 404)",0,0,3,0,0,3,0
"('cell', 319)",0,0,2,0,0,1,0
"('cell', 419)",0,0,2,0,2,4,0
"('cell', 393)",0,0,4,0,2,3,0
"('cell', 255)",0,0,1,0,0,2,0
"('cell', 357)",0,0,0,0,0,1,0
"('cell', 350)",0,0,1,0,0,1,0
"('cell', 378)",0,0,1,0,0,0,0
"('cell', 329)",0,0,2,0,0,1,0
"('cell', 1785)",0,0,1,0,7,4,0
"('cell', 1308)",0,0,1,0,0,2,0
"('cell', 1237)",0,0,6,0,0,3,0
"('cell', 1277)",0,0,5,0,0,2,0
"('cell', 1358)",0,0,1,1,0,2,0
"('cell', 1338)",0,0,1,1,0,2,0
"('cell', 1359)",0,0,0,2,0,5,0
"('cell', 1812)",0,0,5,0,3,1,0
"('cell', 1842)",0,0,6,0,3,0,0
"('cell', 1874)",0,0,3,0,2,1,0
"('cell', 1561)",0,0,0,3,1,5,0
"('cell', 1742)",0,0,1,1,5,4,0
"('cell', 394)",0,5,0,0,0,0,0
"('cell', 492)",0,1,6,1,2,1,0
"('cell', 656)",0,0,2,2,0,5,0
"('cell', 480)",0,0,3,0,0,2,0
"('cell', 507)",0,0,0,0,0,1,0
"('cell', 447)",0,0,0,0,0,1,0
"('cell', 1200)",0,1,4,0,2,4,0
"('cell', 1214)",0,1,2,0,0,2,0
"('cell', 1260)",0,0,2,0,0,1,1
"('cell', 1246)",0,1,3,0,0,4,0
"('cell', 917)",0,0,1,0,1,2,0
"('cell', 934)",0,0,1,0,1,3,0
"('cell', 803)",0,0,1,1,0,1,0
"('cell', 859)",0,0,0,0,0,2,0
"('cell', 881)",0,0,0,0,0,1,0
"('cell', 902)",0,0,1,0,2,6,0
"('cell', 657)",0,0,1,2,0,4,0
"('cell', 464)",0,2,1,0,2,1,0
"('cell', 426)",0,2,2,0,5,2,0
"('cell', 453)",0,1,3,0,4,1,0
"('cell', 613)",0,0,4,2,1,4,0
"('cell', 1424)",0,0,5,0,0,0,0
"('cell', 1438)",0,0,7,0,0,2,1
"('cell', 1390)",0,0,3,0,0,0,1
"('cell', 1201)",0,0,1,0,0,1,1
"('cell', 1170)",0,0,2,0,0,1,0
