,T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 1262)",0,0,1,0,0,0,1
"('cell', 1611)",0,0,1,1,0,1,0
"('cell', 1275)",0,0,2,2,0,0,1
"('cell', 1670)",0,0,0,2,0,1,0
"('cell', 1386)",0,0,7,2,0,0,1
"('cell', 893)",0,0,0,2,0,0,0
"('cell', 810)",0,0,0,2,0,1,0
"('cell', 190)",0,0,0,2,1,2,0
"('cell', 2593)",0,2,0,1,0,0,0
"('cell', 3047)",0,2,0,0,0,0,0
"('cell', 3121)",0,3,0,0,0,0,0
"('cell', 3081)",0,1,0,0,0,0,0
"('cell', 2968)",0,1,0,0,0,0,0
"('cell', 2943)",0,1,0,0,0,0,0
"('cell', 3007)",0,1,0,0,0,0,0
"('cell', 2941)",0,0,0,0,1,0,0
"('cell', 2940)",0,1,0,0,1,0,0
"('cell', 2888)",0,1,0,0,2,0,0
"('cell', 3008)",0,0,2,0,0,0,0
"('cell', 2954)",0,0,3,0,1,0,0
"('cell', 3045)",0,0,2,0,0,0,0
"('cell', 3208)",0,2,0,1,0,1,0
"('cell', 3036)",0,0,1,2,0,3,0
"('cell', 3033)",0,0,3,6,3,1,2
"('cell', 194)",0,0,3,2,0,8,0
"('cell', 785)",0,1,0,1,0,0,0
"('cell', 829)",0,1,0,1,0,0,0
"('cell', 2434)",0,2,2,5,1,1,1
"('cell', 2385)",0,3,1,1,0,0,0
"('cell', 2351)",0,2,1,1,0,0,0
"('cell', 913)",0,0,4,2,0,4,2
"('cell', 826)",0,0,0,1,0,0,0
"('cell', 1002)",0,0,0,1,0,0,0
"('cell', 80)",0,0,1,2,1,3,0
"('cell', 741)",0,0,1,4,0,1,0
"('cell', 23)",0,0,3,2,0,4,0
"('cell', 2)",0,0,0,1,0,4,0
"('cell', 2805)",0,1,2,0,2,0,0
"('cell', 2852)",0,1,0,0,2,0,0
"('cell', 2748)",0,2,1,1,1,0,0
"('cell', 1688)",0,0,1,0,0,1,0
"('cell', 1697)",0,0,1,2,0,1,0
"('cell', 1780)",0,0,3,0,0,2,0
"('cell', 1856)",0,0,4,0,0,4,0
"('cell', 2563)",0,2,0,1,0,0,0
"('cell', 2884)",0,0,4,0,4,0,0
"('cell', 2902)",0,1,1,0,2,0,0
"('cell', 2865)",0,1,2,0,2,0,0
"('cell', 3126)",0,2,0,0,0,0,0
"('cell', 2816)",0,0,1,2,4,1,0
"('cell', 2848)",0,0,3,3,4,1,1
"('cell', 2789)",0,0,2,5,4,1,2
"('cell', 1199)",0,0,1,3,0,0,1
"('cell', 1160)",0,0,0,1,0,0,0
"('cell', 710)",0,0,1,2,0,1,2
"('cell', 857)",0,0,1,2,0,3,1
"('cell', 3176)",0,2,1,1,0,2,0
"('cell', 3175)",0,2,1,2,0,3,0
"('cell', 3076)",0,0,1,3,0,4,0
"('cell', 3054)",0,0,3,0,0,4,0
"('cell', 3064)",0,0,2,6,0,2,2
"('cell', 3035)",0,1,2,7,0,0,0
"('cell', 2959)",0,2,1,8,0,0,0
"('cell', 2996)",0,1,3,9,1,0,0
"('cell', 2967)",0,0,2,7,1,0,0
"('cell', 3034)",0,0,1,4,1,1,1
"('cell', 1233)",0,0,1,1,0,0,0
"('cell', 1205)",0,0,1,1,0,0,0
"('cell', 1254)",0,0,1,2,0,0,1
"('cell', 787)",0,1,0,1,0,0,0
"('cell', 828)",0,1,0,2,0,0,0
"('cell', 786)",0,1,0,3,0,1,0
"('cell', 1904)",0,0,2,5,0,1,1
"('cell', 2037)",0,0,1,5,3,3,2
"('cell', 923)",0,4,0,2,0,1,0
"('cell', 882)",0,3,6,4,3,0,1
"('cell', 2240)",0,1,0,0,1,0,0
"('cell', 2318)",0,2,0,2,0,0,0
"('cell', 2277)",0,3,0,3,2,1,2
"('cell', 2206)",0,1,0,1,1,0,2
"('cell', 2261)",0,2,0,1,1,0,1
"('cell', 2325)",0,3,2,2,1,1,1
"('cell', 2362)",0,2,0,1,1,1,1
"('cell', 2167)",0,1,0,4,2,2,2
"('cell', 2095)",0,1,1,7,4,2,3
"('cell', 3072)",0,1,3,7,1,0,1
"('cell', 3107)",0,1,1,6,3,0,1
"('cell', 2925)",0,1,0,3,0,0,0
"('cell', 2822)",0,0,1,7,4,0,0
"('cell', 1578)",0,0,8,2,0,0,0
"('cell', 1446)",0,0,9,1,0,0,3
"('cell', 228)",0,0,7,2,0,6,0
"('cell', 768)",0,0,4,2,3,1,2
"('cell', 198)",0,0,0,2,0,2,0
"('cell', 201)",0,0,1,4,0,2,0
"('cell', 615)",0,0,1,2,0,5,1
"('cell', 336)",0,0,1,4,1,0,0
"('cell', 355)",0,0,0,3,1,0,0
"('cell', 751)",0,0,0,2,0,2,0
"('cell', 824)",0,0,0,2,0,1,0
"('cell', 761)",0,0,0,2,1,3,1
"('cell', 736)",0,0,1,1,0,3,0
"('cell', 739)",0,0,0,1,0,2,0
"('cell', 1045)",0,0,0,2,0,1,0
"('cell', 925)",0,0,0,2,0,0,0
"('cell', 896)",0,0,0,3,0,0,1
"('cell', 992)",0,0,0,0,0,1,1
"('cell', 926)",0,0,0,2,0,0,1
"('cell', 1607)",0,0,0,1,0,0,0
"('cell', 1618)",0,0,1,1,0,1,0
"('cell', 1552)",0,0,1,1,0,1,0
"('cell', 1566)",0,0,0,1,0,0,0
