,T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 1260)",0,0,0,1,0,0,1
"('cell', 5)",0,0,0,0,0,0,1
"('cell', 78)",0,0,0,0,0,7,1
"('cell', 19)",0,0,0,0,0,3,0
"('cell', 11)",0,0,0,0,0,1,0
"('cell', 346)",0,0,0,2,0,2,0
"('cell', 476)",0,0,2,0,0,7,0
"('cell', 860)",0,0,0,1,0,0,0
"('cell', 215)",0,0,1,4,0,0,0
"('cell', 34)",0,0,0,0,0,3,0
"('cell', 24)",0,0,0,0,0,1,0
"('cell', 15)",0,0,0,0,0,1,1
"('cell', 18)",0,0,0,0,0,2,0
"('cell', 86)",0,0,0,0,0,8,0
"('cell', 282)",0,1,0,1,0,0,0
"('cell', 368)",0,0,0,3,0,2,0
"('cell', 360)",0,0,0,2,0,2,0
"('cell', 381)",0,0,0,4,0,2,0
"('cell', 1275)",0,0,0,0,0,0,1
"('cell', 604)",0,0,1,0,0,1,0
"('cell', 609)",0,0,0,0,0,1,0
"('cell', 598)",0,0,1,0,0,1,0
"('cell', 1305)",0,0,2,1,0,3,0
"('cell', 845)",0,0,0,0,0,16,3
"('cell', 1186)",0,0,1,0,0,4,0
"('cell', 1250)",0,0,0,0,0,0,1
"('cell', 1251)",0,0,0,0,0,0,1
"('cell', 1263)",0,0,0,0,0,0,2
"('cell', 912)",0,0,1,0,0,3,0
"('cell', 890)",0,0,2,0,0,3,0
"('cell', 818)",0,0,3,0,0,0,0
"('cell', 797)",0,0,4,0,0,0,0
"('cell', 851)",0,0,0,1,0,0,0
"('cell', 908)",0,0,0,1,0,0,0
"('cell', 894)",0,0,0,1,0,0,0
"('cell', 285)",0,0,0,2,0,0,0
"('cell', 277)",0,0,0,1,0,0,0
"('cell', 275)",0,0,0,1,0,0,0
"('cell', 286)",0,1,0,1,0,0,0
"('cell', 280)",0,1,0,1,0,0,0
"('cell', 319)",0,1,0,3,0,0,0
"('cell', 220)",0,0,0,0,0,4,0
"('cell', 71)",0,0,0,0,0,6,0
"('cell', 129)",0,0,0,0,0,5,0
"('cell', 125)",0,0,0,0,0,4,0
"('cell', 101)",0,0,0,0,0,8,0
"('cell', 114)",0,0,0,0,0,4,0
"('cell', 135)",0,0,0,0,0,10,0
"('cell', 281)",0,0,1,0,0,0,0
"('cell', 243)",0,0,0,1,0,0,0
"('cell', 266)",0,0,0,1,0,0,0
"('cell', 229)",0,0,0,0,0,3,0
"('cell', 399)",0,0,0,0,0,1,1
"('cell', 389)",0,0,0,2,0,2,0
"('cell', 365)",0,0,0,2,0,2,1
"('cell', 439)",0,0,0,2,0,2,2
"('cell', 480)",0,0,0,2,0,2,8
"('cell', 481)",0,0,0,0,0,0,4
"('cell', 506)",0,0,0,1,0,1,9
"('cell', 475)",0,0,0,1,0,1,4
"('cell', 426)",0,0,0,0,0,1,1
"('cell', 404)",0,0,0,1,0,0,2
"('cell', 532)",0,0,0,0,0,0,3
"('cell', 1255)",0,0,0,0,0,0,1
"('cell', 1234)",0,0,0,0,0,0,1
"('cell', 1268)",0,0,0,0,0,0,1
"('cell', 1259)",0,0,0,0,0,0,1
"('cell', 632)",0,0,0,0,0,3,0
"('cell', 660)",0,0,0,0,0,5,1
"('cell', 134)",0,0,0,0,0,7,2
"('cell', 332)",0,0,2,0,0,0,0
"('cell', 354)",0,0,2,0,0,0,0
"('cell', 345)",0,0,4,0,1,5,0
"('cell', 1257)",0,0,0,1,0,1,0
"('cell', 1248)",0,0,0,1,0,0,1
"('cell', 892)",0,0,2,1,0,8,0
"('cell', 928)",0,0,3,0,1,3,1
"('cell', 874)",0,0,2,1,3,12,0
"('cell', 900)",0,0,5,0,1,1,0
"('cell', 1171)",0,0,1,0,0,1,0
"('cell', 1123)",0,0,1,0,0,0,0
"('cell', 1128)",0,0,2,0,0,3,0
"('cell', 1111)",0,0,2,0,0,6,0
"('cell', 985)",0,0,1,0,0,9,1
"('cell', 968)",0,0,0,0,0,7,0
"('cell', 379)",0,0,4,1,0,4,0
"('cell', 878)",0,0,2,0,0,7,0
"('cell', 799)",0,0,3,0,0,1,0
"('cell', 820)",0,0,0,0,0,1,0
"('cell', 872)",0,0,0,1,0,0,0
"('cell', 843)",0,0,2,0,0,0,0
"('cell', 370)",0,1,0,8,0,0,0
"('cell', 350)",0,1,0,7,0,0,0
"('cell', 335)",0,1,0,4,0,0,0
"('cell', 357)",0,1,0,7,0,0,0
"('cell', 343)",0,1,0,5,0,0,0
"('cell', 333)",0,0,0,8,0,0,0
"('cell', 311)",0,0,0,2,0,0,0
"('cell', 300)",0,1,0,2,0,0,0
"('cell', 448)",0,0,0,2,0,1,1
"('cell', 478)",0,0,0,0,0,3,1
"('cell', 485)",0,0,0,1,0,3,1
"('cell', 88)",0,0,0,0,0,2,1
"('cell', 85)",0,0,1,1,0,4,1
"('cell', 267)",0,0,3,2,0,3,0
"('cell', 284)",0,0,0,3,0,0,0
"('cell', 212)",0,0,0,0,0,8,0
"('cell', 218)",0,0,0,0,0,3,0
"('cell', 248)",0,0,1,2,0,3,0
"('cell', 240)",0,0,0,1,0,2,0
"('cell', 224)",0,0,0,0,0,7,0
"('cell', 238)",0,0,0,0,0,2,0
"('cell', 257)",0,0,0,1,0,0,0
"('cell', 263)",0,0,0,1,0,0,0
"('cell', 227)",0,0,1,0,0,5,0
"('cell', 256)",0,0,0,1,0,0,0
"('cell', 60)",0,0,0,0,0,5,0
"('cell', 53)",0,0,0,0,0,3,0
"('cell', 249)",0,0,3,0,0,0,0
"('cell', 268)",0,0,1,0,0,0,0
"('cell', 237)",0,0,3,0,0,1,0
"('cell', 261)",0,0,5,0,0,2,0
"('cell', 304)",0,0,3,0,0,1,0
"('cell', 289)",0,0,1,0,0,0,0
"('cell', 307)",0,0,1,0,0,0,0
"('cell', 324)",0,0,1,0,0,0,0
"('cell', 321)",0,0,2,0,0,1,0
"('cell', 279)",0,0,3,0,0,1,0
"('cell', 274)",0,0,4,0,1,2,0
"('cell', 255)",0,0,0,1,0,0,0
"('cell', 271)",0,0,0,1,0,0,0
"('cell', 273)",0,1,0,1,0,0,0
"('cell', 896)",0,0,1,0,0,3,0
"('cell', 840)",0,0,0,0,0,7,0
"('cell', 856)",0,0,1,0,0,6,0
"('cell', 798)",0,0,0,0,0,11,0
"('cell', 710)",0,0,1,0,0,0,12
"('cell', 1202)",0,0,0,0,0,0,1
"('cell', 916)",0,0,1,0,0,2,0
"('cell', 956)",0,0,2,1,0,5,0
"('cell', 586)",0,0,1,0,0,0,0
"('cell', 582)",0,0,1,0,0,0,0
"('cell', 574)",0,0,1,0,0,0,0
"('cell', 547)",0,0,0,0,0,0,2
"('cell', 603)",0,0,0,0,0,1,1
"('cell', 578)",0,0,0,0,0,0,1
"('cell', 637)",0,0,0,0,0,4,1
"('cell', 631)",0,0,0,0,0,1,1
"('cell', 655)",0,0,0,0,0,6,1
"('cell', 581)",0,0,0,0,0,1,3
"('cell', 577)",0,0,0,0,0,1,6
"('cell', 624)",0,0,0,0,0,4,2
"('cell', 573)",0,0,0,0,0,0,2
"('cell', 554)",0,0,0,1,0,0,4
"('cell', 1226)",0,0,0,1,0,0,0
"('cell', 1035)",0,0,0,0,0,0,4
"('cell', 1243)",0,0,0,1,0,0,1
"('cell', 1232)",0,0,0,1,0,0,1
"('cell', 941)",0,0,1,0,1,3,1
"('cell', 877)",0,0,0,1,0,0,0
"('cell', 899)",0,0,0,1,0,0,0
"('cell', 996)",0,0,0,1,0,0,0
"('cell', 923)",0,0,0,1,0,0,0
"('cell', 1284)",0,0,3,1,0,2,0
"('cell', 1293)",0,0,3,1,0,4,0
"('cell', 1264)",0,0,1,1,0,2,0
"('cell', 1242)",0,0,2,1,0,1,0
"('cell', 960)",0,0,0,1,0,1,0
"('cell', 987)",0,0,1,0,0,3,0
"('cell', 965)",0,0,0,0,0,3,0
"('cell', 935)",0,0,0,0,0,4,0
"('cell', 925)",0,0,0,1,0,0,0
"('cell', 964)",0,0,0,1,0,1,0
"('cell', 1007)",0,0,1,1,0,2,0
"('cell', 1021)",0,0,0,1,0,1,0
"('cell', 1276)",0,0,0,0,0,0,2
"('cell', 1278)",0,0,0,0,0,0,2
"('cell', 932)",0,0,0,0,0,6,0
"('cell', 950)",0,0,0,0,0,7,0
"('cell', 914)",0,0,1,0,0,9,0
"('cell', 516)",0,0,1,0,0,2,0
"('cell', 533)",0,0,1,0,0,7,0
"('cell', 576)",0,0,1,0,0,4,0
"('cell', 552)",0,0,3,0,0,6,0
"('cell', 528)",0,0,1,0,0,3,0
"('cell', 645)",0,0,2,0,0,0,0
"('cell', 686)",0,0,8,0,0,0,1
"('cell', 406)",0,0,1,1,0,0,0
"('cell', 369)",0,0,3,1,0,0,0
"('cell', 608)",0,0,0,1,0,0,0
"('cell', 646)",0,0,2,1,0,0,0
"('cell', 538)",0,0,1,0,0,0,0
"('cell', 517)",0,0,1,0,0,0,0
"('cell', 625)",0,0,0,1,0,1,0
"('cell', 780)",0,0,1,1,0,14,1
"('cell', 778)",0,0,5,1,0,0,0
"('cell', 682)",0,0,7,1,0,0,0
"('cell', 663)",0,0,3,1,0,0,0
"('cell', 853)",0,0,3,0,0,2,0
"('cell', 821)",0,0,4,0,0,2,0
"('cell', 844)",0,0,0,1,0,2,0
"('cell', 839)",0,0,5,0,0,4,0
"('cell', 885)",0,0,0,1,0,1,0
"('cell', 887)",0,0,3,1,0,1,0
"('cell', 829)",0,0,6,0,0,0,0
"('cell', 847)",0,0,2,0,0,0,0
"('cell', 869)",0,0,1,0,0,0,0
"('cell', 457)",0,0,0,2,0,0,1
"('cell', 437)",0,0,0,3,0,0,1
"('cell', 458)",0,0,1,3,0,0,1
"('cell', 435)",0,0,0,4,0,0,1
"('cell', 278)",0,0,3,4,0,1,0
"('cell', 253)",0,0,3,5,0,2,0
"('cell', 3)",0,0,0,0,0,1,0
"('cell', 441)",0,0,1,2,0,1,1
"('cell', 606)",0,0,0,0,0,6,5
"('cell', 509)",0,0,2,0,0,9,1
"('cell', 464)",0,0,1,0,0,4,1
"('cell', 429)",0,0,2,0,0,4,2
"('cell', 109)",0,0,0,4,0,1,2
"('cell', 89)",0,0,0,2,0,1,1
"('cell', 119)",0,0,0,5,0,0,2
"('cell', 103)",0,0,0,4,0,0,1
"('cell', 38)",0,0,0,0,0,9,4
"('cell', 94)",0,0,0,1,0,4,0
"('cell', 221)",0,0,1,0,0,10,0
"('cell', 230)",0,0,3,1,0,6,0
"('cell', 1)",0,0,0,0,0,1,2
"('cell', 22)",0,0,0,0,0,1,1
"('cell', 46)",0,0,0,0,0,5,1
"('cell', 54)",0,0,0,0,0,3,0
"('cell', 50)",0,0,0,0,0,6,1
"('cell', 61)",0,0,0,0,0,8,0
"('cell', 150)",0,0,0,0,0,5,0
"('cell', 130)",0,0,0,0,0,4,0
"('cell', 239)",0,0,4,0,0,6,0
