,T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 329)",0,0,0,1,0,0,0
"('cell', 372)",0,0,0,2,0,0,0
"('cell', 110)",0,0,0,0,0,1,0
"('cell', 45)",0,2,1,0,0,2,1
"('cell', 79)",0,0,0,2,0,1,0
"('cell', 1124)",0,0,0,0,0,1,0
"('cell', 1363)",0,0,0,3,0,0,0
"('cell', 497)",0,0,1,2,0,1,0
"('cell', 1038)",0,0,2,0,0,3,0
"('cell', 1090)",0,0,0,1,0,2,0
"('cell', 1104)",0,1,0,3,1,0,0
"('cell', 37)",0,2,0,0,0,0,0
"('cell', 50)",0,1,0,1,0,0,0
"('cell', 39)",0,2,0,0,0,0,0
"('cell', 43)",0,2,0,0,0,0,0
"('cell', 113)",0,0,4,1,0,2,2
"('cell', 83)",0,0,3,0,0,4,0
"('cell', 32)",0,2,1,0,0,2,2
"('cell', 76)",0,0,5,0,0,3,0
"('cell', 582)",0,0,0,2,0,0,0
"('cell', 602)",0,0,0,1,0,0,0
"('cell', 603)",0,0,0,2,0,0,0
"('cell', 73)",0,0,0,2,0,0,0
"('cell', 91)",0,0,0,2,0,0,0
"('cell', 72)",0,0,0,1,0,0,0
"('cell', 89)",0,0,0,2,0,0,0
"('cell', 65)",0,0,0,2,0,0,0
"('cell', 60)",0,0,0,2,0,0,0
"('cell', 148)",0,0,0,0,0,1,0
"('cell', 346)",0,0,0,2,0,0,0
"('cell', 344)",0,0,0,3,0,0,0
"('cell', 556)",0,0,5,6,0,2,0
"('cell', 629)",0,0,1,1,0,2,0
"('cell', 909)",0,0,0,6,2,0,1
"('cell', 614)",0,0,0,1,0,0,0
"('cell', 604)",0,0,0,2,0,0,0
"('cell', 588)",0,0,0,2,0,0,0
"('cell', 761)",0,1,0,6,0,1,0
"('cell', 946)",0,0,9,1,1,6,0
"('cell', 994)",0,0,9,1,0,4,0
"('cell', 1250)",0,1,0,0,0,0,0
"('cell', 1263)",0,1,0,0,0,1,0
"('cell', 1146)",0,1,0,0,1,1,0
"('cell', 1141)",0,0,0,0,1,1,0
"('cell', 1238)",0,1,0,0,0,0,0
"('cell', 1400)",0,0,0,2,0,0,0
"('cell', 1378)",0,0,0,2,0,0,0
"('cell', 1405)",0,0,0,3,0,0,0
"('cell', 1383)",0,0,0,3,0,0,0
"('cell', 541)",0,0,1,2,0,0,0
"('cell', 804)",0,1,2,0,0,1,0
"('cell', 687)",0,0,5,1,0,4,1
"('cell', 1091)",0,0,2,1,0,2,1
"('cell', 1271)",0,0,0,1,0,0,0
"('cell', 54)",0,1,0,1,0,0,0
"('cell', 58)",0,0,0,1,0,1,0
"('cell', 70)",0,0,0,1,0,0,0
"('cell', 69)",0,0,0,1,0,2,0
"('cell', 26)",0,2,0,0,0,0,0
"('cell', 22)",0,2,0,0,0,0,0
"('cell', 8)",0,1,0,0,0,0,1
"('cell', 62)",0,0,1,0,0,1,0
"('cell', 66)",0,0,1,1,0,2,0
"('cell', 63)",0,0,0,0,0,1,0
"('cell', 56)",0,1,2,0,0,2,1
"('cell', 47)",0,2,1,0,0,1,0
"('cell', 84)",0,0,0,1,0,0,0
"('cell', 77)",0,0,0,1,0,0,0
"('cell', 80)",0,0,0,1,0,2,0
"('cell', 82)",0,0,0,1,0,0,0
"('cell', 167)",0,0,0,0,0,1,0
"('cell', 337)",0,0,0,2,0,0,0
"('cell', 116)",0,0,0,2,0,0,0
"('cell', 138)",0,0,0,2,0,0,0
"('cell', 999)",0,0,11,0,1,0,0
"('cell', 75)",0,0,0,0,0,2,0
"('cell', 78)",0,0,0,0,0,3,0
"('cell', 371)",0,0,3,1,0,1,2
"('cell', 386)",0,0,6,2,0,1,3
"('cell', 1002)",0,0,0,2,1,0,2
"('cell', 939)",0,0,0,3,2,0,0
"('cell', 1046)",0,0,0,1,1,0,2
"('cell', 1023)",0,0,0,1,1,0,2
"('cell', 1086)",0,0,0,0,1,0,0
"('cell', 1060)",0,0,0,0,2,0,0
"('cell', 1037)",0,0,0,2,3,1,0
"('cell', 1109)",0,0,0,0,1,0,0
"('cell', 1065)",0,0,0,0,2,0,0
"('cell', 1106)",0,0,0,0,2,0,0
"('cell', 706)",0,2,0,3,0,0,0
"('cell', 726)",0,2,0,4,0,1,0
"('cell', 713)",0,1,0,3,0,0,0
"('cell', 727)",0,2,0,5,0,0,0
"('cell', 748)",0,0,0,4,0,1,0
"('cell', 668)",0,1,0,0,0,0,0
"('cell', 700)",0,1,0,0,0,0,0
"('cell', 625)",0,0,0,1,0,0,0
"('cell', 587)",0,0,0,1,0,0,0
"('cell', 1256)",0,0,4,0,0,0,0
"('cell', 1251)",0,0,0,0,0,1,0
"('cell', 1257)",0,0,0,0,0,1,0
"('cell', 1205)",0,1,0,0,0,1,0
