,T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 2383)",0,1,0,0,0,0,0
"('cell', 2304)",0,1,0,0,1,3,1
"('cell', 890)",0,5,0,0,0,0,0
"('cell', 773)",0,0,1,1,1,0,0
"('cell', 719)",0,0,1,0,2,0,0
"('cell', 748)",0,0,0,1,0,0,0
"('cell', 771)",0,0,3,1,4,0,0
"('cell', 804)",0,0,3,1,1,0,0
"('cell', 849)",0,1,2,1,0,0,0
"('cell', 718)",0,0,1,0,3,0,0
"('cell', 744)",0,0,3,0,4,0,0
"('cell', 2337)",0,2,0,0,0,0,0
"('cell', 2246)",0,1,2,0,0,2,1
"('cell', 2194)",0,1,1,0,0,3,0
"('cell', 2223)",0,1,0,0,0,3,1
"('cell', 2226)",0,1,0,1,1,2,1
"('cell', 2198)",0,0,1,1,1,2,0
"('cell', 2002)",0,3,6,0,0,3,0
"('cell', 2349)",0,1,0,0,0,0,0
"('cell', 1306)",0,2,0,0,0,0,0
"('cell', 808)",0,0,2,1,0,3,0
"('cell', 2359)",0,2,0,0,0,0,0
"('cell', 764)",0,1,0,0,0,0,0
"('cell', 1746)",0,0,3,0,0,1,2
"('cell', 1696)",0,0,1,0,1,1,1
"('cell', 1682)",0,0,1,0,1,1,1
"('cell', 1666)",0,0,1,0,2,1,2
"('cell', 1572)",0,3,2,0,0,3,0
"('cell', 1067)",0,1,0,0,0,2,0
"('cell', 1104)",0,1,0,0,0,4,0
"('cell', 996)",0,1,1,1,0,2,0
"('cell', 989)",0,1,1,1,0,0,0
"('cell', 1090)",0,1,0,0,1,3,0
"('cell', 697)",0,0,0,0,2,0,0
"('cell', 2282)",0,5,0,0,0,0,0
"('cell', 2302)",0,2,0,0,0,0,0
"('cell', 2297)",0,3,0,0,0,1,1
"('cell', 2022)",0,2,0,1,0,3,1
"('cell', 1990)",0,3,0,0,0,3,0
"('cell', 1991)",0,2,1,1,0,2,0
"('cell', 2020)",0,1,1,1,1,4,1
"('cell', 2068)",0,1,1,1,2,5,0
"('cell', 2150)",0,4,0,0,1,5,0
"('cell', 2098)",0,1,0,1,2,5,0
"('cell', 2109)",0,3,0,0,0,3,0
"('cell', 2306)",0,1,0,0,0,2,1
"('cell', 2315)",0,0,0,0,0,2,1
"('cell', 2286)",0,1,1,0,0,3,1
"('cell', 2265)",0,1,0,0,0,1,1
"('cell', 2235)",0,4,0,0,0,3,0
"('cell', 2193)",0,4,1,0,1,6,1
"('cell', 1102)",0,1,1,0,1,6,1
"('cell', 1497)",0,1,0,0,1,0,0
"('cell', 1364)",0,3,0,0,0,0,0
"('cell', 1352)",0,2,0,0,0,0,0
"('cell', 1442)",0,3,0,0,0,0,0
"('cell', 1250)",0,1,0,0,0,0,0
"('cell', 1219)",0,1,0,0,0,0,0
"('cell', 1280)",0,1,0,0,0,0,0
"('cell', 1290)",0,3,0,0,0,0,0
