,T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 588)",0,1,0,0,0,0,0
"('cell', 299)",0,0,0,0,0,0,2
"('cell', 100)",0,0,1,1,0,0,0
"('cell', 596)",0,1,0,0,0,0,0
"('cell', 56)",0,0,0,1,0,0,0
"('cell', 242)",0,0,0,1,0,1,0
"('cell', 221)",0,0,0,0,0,0,2
"('cell', 273)",0,0,0,0,0,0,2
"('cell', 191)",0,0,0,0,0,0,2
"('cell', 488)",0,0,2,0,0,0,0
"('cell', 547)",0,1,0,0,0,0,0
"('cell', 415)",0,0,2,0,0,0,1
"('cell', 434)",0,0,3,0,0,0,0
"('cell', 372)",0,0,2,0,0,0,2
"('cell', 525)",0,1,0,0,0,0,0
"('cell', 337)",0,0,0,0,0,0,2
"('cell', 110)",0,0,1,1,0,0,0
"('cell', 218)",0,0,3,0,0,0,0
"('cell', 145)",0,0,0,0,0,0,1
"('cell', 132)",0,0,1,1,0,0,0
"('cell', 769)",0,1,2,1,0,0,0
"('cell', 441)",0,1,0,1,0,0,0
"('cell', 356)",0,1,0,2,0,0,0
"('cell', 265)",0,0,0,1,0,1,0
"('cell', 385)",0,1,0,1,0,0,0
"('cell', 341)",0,2,0,1,0,1,0
"('cell', 312)",0,2,0,2,0,1,0
"('cell', 259)",0,1,0,2,0,1,0
"('cell', 119)",0,0,0,2,0,1,0
"('cell', 546)",0,2,1,4,0,0,0
"('cell', 1697)",0,2,1,0,0,1,0
"('cell', 2139)",0,1,0,1,0,1,0
"('cell', 745)",0,1,1,0,0,0,0
"('cell', 754)",0,0,1,0,0,0,0
"('cell', 258)",0,0,3,0,0,0,0
"('cell', 255)",0,0,0,0,0,0,2
"('cell', 321)",0,0,2,0,0,0,2
"('cell', 397)",0,0,5,0,0,0,0
"('cell', 353)",0,0,3,0,0,0,0
"('cell', 306)",0,0,2,0,0,0,1
"('cell', 236)",0,0,1,0,0,0,0
"('cell', 584)",0,1,0,0,0,0,0
"('cell', 187)",0,0,1,0,0,0,0
"('cell', 144)",0,0,0,1,0,0,0
"('cell', 154)",0,0,0,1,0,0,0
"('cell', 95)",0,0,0,1,0,0,0
"('cell', 116)",0,0,0,1,0,0,0
"('cell', 655)",0,0,0,1,0,0,0
"('cell', 658)",0,0,0,1,0,0,0
"('cell', 612)",0,0,0,1,0,0,0
"('cell', 599)",0,0,0,1,0,0,0
"('cell', 172)",0,0,2,0,0,0,0
"('cell', 578)",0,0,0,1,0,0,0
"('cell', 579)",0,0,0,1,0,0,0
"('cell', 603)",0,0,0,1,0,0,0
"('cell', 924)",0,1,0,2,0,0,0
"('cell', 1118)",0,0,1,1,0,1,0
"('cell', 1023)",0,0,1,0,0,0,0
"('cell', 756)",0,0,2,0,0,0,0
"('cell', 778)",0,1,1,2,0,0,0
"('cell', 760)",0,1,0,3,0,0,0
"('cell', 807)",0,1,0,2,0,0,0
"('cell', 638)",0,1,0,0,0,0,0
"('cell', 535)",0,0,1,1,0,0,0
"('cell', 589)",0,0,0,1,0,0,0
"('cell', 849)",0,0,1,0,0,0,0
"('cell', 469)",0,0,0,1,0,0,0
"('cell', 523)",0,0,0,1,0,0,0
"('cell', 629)",0,1,1,2,0,0,0
"('cell', 1188)",0,3,0,1,0,0,1
"('cell', 1205)",0,0,0,1,0,0,0
"('cell', 1580)",0,0,0,0,0,2,0
"('cell', 1066)",0,0,0,2,0,1,1
"('cell', 1156)",0,4,0,0,0,0,0
"('cell', 944)",0,2,0,1,0,0,1
"('cell', 1072)",0,2,0,2,0,0,0
"('cell', 1145)",0,3,0,2,0,0,0
"('cell', 24)",0,0,0,2,0,0,0
"('cell', 69)",0,0,0,2,0,0,1
"('cell', 66)",0,0,0,1,0,0,0
"('cell', 60)",0,1,0,3,0,0,2
"('cell', 43)",0,0,0,3,0,0,1
"('cell', 86)",0,0,0,1,0,0,0
"('cell', 318)",0,0,6,1,0,0,0
"('cell', 2240)",0,1,1,0,0,0,0
"('cell', 2247)",0,2,0,3,0,0,0
"('cell', 2175)",0,4,1,0,0,1,0
"('cell', 2214)",0,0,0,1,0,0,0
"('cell', 2238)",0,1,0,1,0,0,0
"('cell', 2241)",0,0,0,3,0,0,0
"('cell', 2179)",0,0,0,5,0,1,0
"('cell', 2157)",0,0,0,6,0,1,0
"('cell', 2213)",0,0,0,1,0,0,0
"('cell', 2156)",0,1,0,1,0,1,0
"('cell', 2117)",0,1,0,1,0,2,0
"('cell', 2193)",0,1,0,1,0,0,0
"('cell', 2180)",0,1,0,1,0,0,0
"('cell', 2008)",0,0,0,1,0,0,0
"('cell', 2098)",0,1,0,1,0,2,0
"('cell', 387)",0,0,5,0,0,0,0
"('cell', 556)",0,0,1,1,0,0,0
"('cell', 668)",0,0,0,2,0,0,0
"('cell', 65)",0,0,1,1,0,0,0
"('cell', 84)",0,0,2,1,0,0,0
"('cell', 68)",0,0,2,1,0,0,0
"('cell', 63)",0,0,1,2,0,0,0
"('cell', 2245)",0,0,1,0,0,0,0
"('cell', 1452)",0,0,1,0,0,1,0
"('cell', 1385)",0,0,5,0,0,0,0
"('cell', 1495)",0,0,1,0,0,0,0
"('cell', 1793)",0,0,1,0,0,0,0
"('cell', 1840)",0,0,1,0,0,0,0
"('cell', 2021)",0,0,0,2,0,0,1
"('cell', 2114)",0,0,0,2,0,0,1
"('cell', 2017)",0,0,0,2,0,0,1
"('cell', 1918)",0,0,0,1,0,0,0
"('cell', 1645)",0,0,4,0,0,1,0
"('cell', 692)",0,0,0,1,0,0,0
"('cell', 686)",0,0,0,2,0,0,0
"('cell', 697)",0,0,0,2,0,0,0
"('cell', 750)",0,0,0,1,0,0,0
"('cell', 613)",0,0,2,2,0,0,0
"('cell', 640)",0,0,2,3,0,0,0
"('cell', 827)",0,1,0,3,0,0,0
"('cell', 898)",0,1,0,1,0,0,0
"('cell', 886)",0,0,0,1,0,0,0
"('cell', 1163)",0,0,0,1,0,1,0
"('cell', 1108)",0,0,1,0,0,0,0
"('cell', 1068)",0,0,1,0,0,0,0
"('cell', 1067)",0,0,1,0,0,0,0
"('cell', 836)",0,1,0,0,0,0,0
"('cell', 788)",0,1,1,0,0,0,0
"('cell', 787)",0,0,1,0,0,0,0
"('cell', 916)",0,1,1,1,0,0,0
"('cell', 936)",0,1,0,1,0,0,0
"('cell', 817)",0,1,1,2,0,0,0
"('cell', 977)",0,1,1,0,0,0,0
"('cell', 998)",0,1,1,0,0,0,0
"('cell', 873)",0,1,1,0,0,0,0
"('cell', 935)",0,1,1,0,0,0,0
"('cell', 492)",0,0,1,1,0,0,0
"('cell', 289)",0,0,4,0,0,1,0
"('cell', 538)",0,0,3,0,0,0,0
"('cell', 563)",0,0,1,0,0,0,0
"('cell', 610)",0,1,0,0,0,0,0
"('cell', 557)",0,0,1,0,0,0,0
"('cell', 790)",0,1,1,0,0,0,0
"('cell', 1055)",0,0,3,0,0,0,0
"('cell', 1343)",0,0,6,0,0,0,0
"('cell', 720)",0,0,0,1,0,0,0
"('cell', 962)",0,0,2,0,0,0,0
"('cell', 942)",0,0,1,0,0,0,0
"('cell', 1021)",0,0,3,0,0,0,0
"('cell', 1001)",0,0,3,0,0,0,0
"('cell', 816)",0,0,1,0,0,0,0
"('cell', 808)",0,0,2,0,0,0,0
"('cell', 980)",0,0,4,0,0,0,0
"('cell', 937)",0,0,3,0,0,0,0
"('cell', 867)",0,0,2,0,0,0,0
"('cell', 878)",0,0,2,0,0,0,0
"('cell', 478)",0,1,0,0,0,0,0
"('cell', 464)",0,0,0,1,0,0,0
"('cell', 548)",0,1,0,0,0,0,0
"('cell', 519)",0,1,0,0,0,0,0
"('cell', 602)",0,0,2,0,0,0,0
"('cell', 600)",0,1,2,2,0,0,0
"('cell', 365)",0,1,2,2,0,1,0
"('cell', 276)",0,1,2,2,0,1,0
"('cell', 393)",0,3,1,1,0,0,0
"('cell', 646)",0,1,1,2,0,0,0
"('cell', 620)",0,1,3,3,0,0,0
"('cell', 694)",0,1,0,1,0,0,0
"('cell', 653)",0,1,2,2,0,0,0
"('cell', 664)",0,1,0,0,0,0,0
"('cell', 654)",0,1,0,0,0,0,0
"('cell', 659)",0,1,0,0,0,0,0
"('cell', 641)",0,1,0,0,0,0,0
"('cell', 733)",0,2,1,0,0,0,0
"('cell', 718)",0,3,0,1,0,1,0
"('cell', 839)",0,2,0,0,0,0,0
"('cell', 868)",0,1,0,0,0,0,0
"('cell', 905)",0,1,0,0,0,0,0
"('cell', 863)",0,2,1,0,0,0,0
"('cell', 1197)",0,2,0,1,0,0,1
"('cell', 1248)",0,1,0,1,0,0,1
"('cell', 666)",0,1,0,0,0,0,0
"('cell', 700)",0,2,0,0,0,0,0
"('cell', 1506)",0,1,2,0,0,0,0
"('cell', 1623)",0,2,2,0,0,1,0
"('cell', 1510)",0,1,0,0,0,1,0
"('cell', 1527)",0,0,0,0,0,2,0
"('cell', 1490)",0,0,2,0,0,5,0
"('cell', 1538)",0,0,2,0,0,4,0
"('cell', 1802)",0,1,1,0,0,1,0
"('cell', 1849)",0,1,0,0,0,1,0
"('cell', 1603)",0,0,3,0,0,2,0
"('cell', 1563)",0,0,2,0,0,0,0
"('cell', 1575)",0,0,2,0,0,0,0
"('cell', 1484)",0,1,0,0,0,0,1
"('cell', 1528)",0,0,1,0,0,0,1
"('cell', 1146)",0,3,0,0,0,0,0
"('cell', 794)",0,1,0,2,0,0,1
"('cell', 995)",0,2,0,1,0,0,1
"('cell', 1046)",0,1,0,1,0,0,3
"('cell', 802)",0,0,0,1,0,0,2
"('cell', 743)",0,1,0,3,0,0,1
"('cell', 1059)",0,1,1,1,0,0,0
"('cell', 1065)",0,2,0,0,0,0,0
"('cell', 780)",0,1,0,1,0,0,0
"('cell', 681)",0,0,1,4,0,0,0
"('cell', 713)",0,0,1,2,0,0,0
"('cell', 726)",0,1,0,3,0,0,0
"('cell', 773)",0,0,0,2,0,0,0
"('cell', 724)",0,0,2,1,0,0,0
"('cell', 744)",0,1,0,3,0,1,1
"('cell', 558)",0,0,2,3,0,0,0
"('cell', 665)",0,0,2,5,0,0,0
"('cell', 439)",0,0,1,0,0,0,1
"('cell', 405)",0,0,1,0,1,0,2
"('cell', 919)",0,3,1,2,0,0,2
"('cell', 934)",0,1,0,2,0,0,1
"('cell', 779)",0,2,1,0,0,0,1
"('cell', 810)",0,3,1,0,0,0,1
"('cell', 695)",0,1,1,0,0,0,0
"('cell', 712)",0,3,0,0,0,0,1
"('cell', 704)",0,2,1,0,0,0,0
"('cell', 723)",0,3,1,1,0,1,0
"('cell', 699)",0,2,1,2,0,0,0
"('cell', 1015)",0,2,0,2,0,1,1
"('cell', 1169)",0,3,1,2,0,1,0
"('cell', 915)",0,1,1,1,0,1,2
"('cell', 107)",0,1,1,2,0,1,1
"('cell', 118)",0,0,1,1,0,1,1
"('cell', 88)",0,1,0,3,0,2,1
"('cell', 166)",0,1,0,1,0,2,0
"('cell', 114)",0,1,1,3,0,2,0
"('cell', 99)",0,0,1,2,0,2,1
"('cell', 67)",0,0,1,2,0,1,0
"('cell', 1992)",0,1,3,4,0,3,0
"('cell', 2235)",0,1,1,0,0,0,0
"('cell', 2211)",0,3,1,0,0,0,0
"('cell', 2160)",0,1,0,7,0,1,0
"('cell', 2196)",0,1,0,4,0,1,0
"('cell', 2201)",0,4,0,1,0,1,0
"('cell', 2229)",0,2,0,0,0,0,0
"('cell', 2233)",0,2,0,2,0,0,0
"('cell', 2207)",0,2,0,3,0,1,0
"('cell', 2219)",0,2,0,0,0,0,0
"('cell', 2105)",0,2,1,0,2,0,0
"('cell', 1753)",0,0,1,0,0,1,0
"('cell', 1798)",0,0,1,0,0,1,0
"('cell', 1719)",0,0,1,0,0,1,0
"('cell', 1539)",0,1,3,0,1,0,0
"('cell', 1832)",0,1,0,0,5,2,0
"('cell', 2223)",0,0,0,1,0,0,0
"('cell', 2239)",0,0,0,3,0,0,0
"('cell', 2244)",0,0,0,1,0,0,0
"('cell', 2202)",0,0,0,3,0,0,0
"('cell', 2217)",0,0,0,1,0,0,0
"('cell', 2195)",0,1,0,3,0,0,0
"('cell', 2187)",0,0,0,5,0,0,0
"('cell', 2134)",0,1,0,5,0,0,0
"('cell', 1790)",0,2,0,0,0,0,0
"('cell', 667)",0,1,1,0,0,0,0
"('cell', 674)",0,1,1,0,0,0,0
"('cell', 698)",0,1,1,0,0,0,0
"('cell', 732)",0,0,1,0,0,0,0
"('cell', 671)",0,1,1,0,0,0,0
"('cell', 722)",0,0,1,0,0,0,0
"('cell', 683)",0,0,1,0,0,0,0
"('cell', 651)",0,1,1,0,0,0,0
"('cell', 643)",0,1,1,0,0,0,0
"('cell', 320)",0,0,4,0,0,1,0
"('cell', 473)",0,0,2,0,0,1,0
"('cell', 403)",0,0,4,0,0,1,0
"('cell', 371)",0,0,1,0,0,1,0
"('cell', 366)",0,0,2,0,0,0,0
"('cell', 493)",0,0,5,0,0,0,0
"('cell', 517)",0,0,4,0,0,0,0
"('cell', 425)",0,0,5,0,0,0,0
"('cell', 440)",0,0,4,0,0,1,0
"('cell', 540)",0,1,3,2,0,2,0
"('cell', 623)",0,0,2,3,0,0,0
"('cell', 682)",0,0,2,2,0,0,0
"('cell', 676)",0,0,1,2,0,0,0
"('cell', 42)",0,0,0,3,0,0,2
"('cell', 7)",0,0,0,2,0,0,2
"('cell', 2)",0,1,0,2,0,0,0
"('cell', 570)",0,1,0,2,0,0,0
"('cell', 19)",0,0,0,2,0,0,1
"('cell', 26)",0,0,0,1,0,0,0
"('cell', 9)",0,0,0,2,0,0,1
"('cell', 10)",0,0,0,2,0,0,1
"('cell', 35)",0,0,1,1,0,0,0
"('cell', 37)",0,0,2,2,0,0,0
"('cell', 51)",0,0,2,2,0,0,0
"('cell', 161)",0,0,3,0,0,0,0
"('cell', 123)",0,0,2,0,0,0,0
"('cell', 77)",0,1,0,3,0,0,1
"('cell', 90)",0,1,1,1,0,0,0
"('cell', 1353)",0,2,0,0,0,0,2
"('cell', 1225)",0,1,0,0,0,0,2
"('cell', 2155)",0,2,1,0,0,0,0
"('cell', 2220)",0,0,1,0,0,0,0
"('cell', 2246)",0,0,1,0,0,0,0
"('cell', 2242)",0,1,0,0,0,0,0
"('cell', 2237)",0,1,0,0,0,0,0
"('cell', 2020)",0,1,0,0,0,0,0
"('cell', 2029)",0,1,1,0,0,0,0
"('cell', 1508)",0,0,4,0,0,1,0
"('cell', 1431)",0,0,5,0,0,0,0
"('cell', 1465)",0,0,4,0,0,0,0
"('cell', 1477)",0,0,5,0,0,0,0
"('cell', 1419)",0,0,4,0,0,1,0
"('cell', 1250)",0,0,4,0,0,0,0
"('cell', 1214)",0,0,3,0,0,1,0
"('cell', 956)",0,0,4,0,0,0,0
"('cell', 1478)",0,0,4,0,0,0,0
"('cell', 1447)",0,0,3,0,0,0,0
"('cell', 1404)",0,0,5,0,0,0,0
"('cell', 1529)",0,0,2,0,0,0,0
"('cell', 1537)",0,0,4,0,0,0,0
"('cell', 1884)",0,0,1,1,0,0,0
"('cell', 1985)",0,0,0,1,0,0,0
"('cell', 1902)",0,1,2,0,0,2,0
"('cell', 2039)",0,0,1,2,0,0,1
