,T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 891)",0,2,1,0,0,2,0
"('cell', 1518)",0,0,1,0,0,0,0
"('cell', 1585)",0,0,1,0,0,0,0
"('cell', 88)",0,1,0,0,0,0,0
"('cell', 155)",0,3,0,0,0,0,0
"('cell', 873)",0,1,1,0,0,2,0
"('cell', 1586)",0,0,1,0,0,0,0
"('cell', 1556)",0,0,0,1,0,0,0
"('cell', 1555)",0,0,0,1,0,0,0
"('cell', 859)",0,1,0,0,0,1,0
"('cell', 101)",0,2,0,0,0,0,0
"('cell', 215)",0,2,0,0,0,0,0
"('cell', 227)",0,4,0,0,0,0,0
"('cell', 162)",0,1,0,0,0,0,0
"('cell', 177)",0,3,0,0,0,0,0
"('cell', 117)",0,2,0,0,0,0,0
"('cell', 194)",0,2,0,0,0,0,0
"('cell', 144)",0,2,0,1,0,0,0
"('cell', 2166)",0,0,0,1,0,1,0
"('cell', 2677)",0,1,0,0,1,3,0
"('cell', 2648)",0,1,0,0,0,3,0
"('cell', 1638)",0,0,0,1,0,0,0
"('cell', 1605)",0,0,0,1,0,0,0
"('cell', 1611)",0,0,0,1,0,0,0
"('cell', 2250)",0,1,1,0,0,2,0
"('cell', 1849)",0,2,1,0,0,0,0
"('cell', 1869)",0,2,1,0,0,0,0
"('cell', 1792)",0,2,1,0,0,0,1
"('cell', 1584)",0,0,0,1,0,0,0
"('cell', 1531)",0,0,0,1,0,0,0
"('cell', 1497)",0,1,0,0,0,0,0
"('cell', 1524)",0,1,0,1,0,0,0
"('cell', 1489)",0,1,0,1,0,0,0
"('cell', 1456)",0,1,0,0,0,0,0
"('cell', 1575)",0,1,0,2,0,0,0
"('cell', 1473)",0,0,1,0,0,0,0
"('cell', 1445)",0,0,1,0,0,0,0
"('cell', 1047)",0,1,1,0,0,0,0
"('cell', 954)",0,1,0,1,0,0,0
"('cell', 1866)",0,2,1,0,0,5,0
"('cell', 1734)",0,3,0,0,0,2,0
"('cell', 1713)",0,4,0,0,0,2,0
"('cell', 1795)",0,1,1,0,0,2,0
"('cell', 1678)",0,3,0,0,0,0,0
"('cell', 231)",0,1,0,0,0,0,0
"('cell', 253)",0,2,0,0,0,0,0
"('cell', 256)",0,1,0,0,0,0,0
"('cell', 216)",0,5,0,0,0,0,0
"('cell', 398)",0,1,1,1,0,0,0
"('cell', 355)",0,0,1,1,0,0,0
"('cell', 826)",0,1,1,1,1,1,0
"('cell', 837)",0,1,1,1,1,1,0
"('cell', 59)",0,1,0,0,0,0,0
"('cell', 109)",0,4,0,0,0,0,0
"('cell', 185)",0,3,0,1,0,0,0
"('cell', 169)",0,3,0,1,0,0,0
"('cell', 115)",0,3,0,0,0,0,0
"('cell', 12)",0,0,0,2,0,0,2
"('cell', 29)",0,0,0,2,0,0,2
"('cell', 374)",0,0,1,0,1,1,0
"('cell', 892)",0,3,2,0,0,2,0
"('cell', 279)",0,0,2,1,0,0,0
"('cell', 223)",0,2,0,1,0,0,0
"('cell', 314)",0,0,3,1,1,1,0
"('cell', 36)",0,0,0,1,0,0,2
"('cell', 2144)",0,0,0,3,0,0,0
