,T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 794)",0,0,0,0,0,0,1
"('cell', 869)",0,0,0,0,1,0,0
"('cell', 335)",0,0,0,0,0,3,0
"('cell', 362)",0,0,0,0,0,2,0
"('cell', 7)",0,0,1,0,0,3,0
"('cell', 883)",0,0,0,0,1,0,0
"('cell', 717)",0,0,2,0,0,7,0
"('cell', 57)",0,0,5,1,0,0,0
"('cell', 319)",0,0,2,0,1,4,0
"('cell', 16)",0,0,2,2,1,4,0
"('cell', 694)",0,0,2,0,1,3,0
"('cell', 324)",0,2,0,0,1,4,0
"('cell', 14)",0,0,2,0,0,1,0
"('cell', 48)",0,0,6,1,0,0,0
"('cell', 19)",0,0,4,0,0,0,0
"('cell', 115)",0,0,3,2,0,0,0
"('cell', 138)",0,0,3,2,0,0,2
"('cell', 76)",0,0,5,1,0,0,0
"('cell', 854)",0,0,0,0,1,0,0
"('cell', 942)",0,0,1,0,1,0,0
"('cell', 886)",0,0,0,0,1,0,0
"('cell', 922)",0,0,0,0,1,0,0
"('cell', 27)",0,0,4,0,0,2,0
"('cell', 336)",0,0,3,0,0,3,0
"('cell', 6)",0,0,1,0,0,2,0
"('cell', 63)",0,1,1,1,0,3,0
"('cell', 764)",0,0,0,0,0,2,1
"('cell', 813)",0,0,0,0,0,0,1
"('cell', 791)",0,0,1,0,0,2,0
"('cell', 664)",0,0,1,0,0,4,0
"('cell', 556)",0,2,7,0,0,3,0
"('cell', 1664)",0,0,2,0,3,3,0
"('cell', 1683)",0,0,0,0,1,2,0
"('cell', 1192)",0,0,1,0,0,1,0
"('cell', 1237)",0,0,0,0,4,2,0
"('cell', 1228)",0,0,0,0,6,3,0
"('cell', 1305)",0,0,2,0,0,2,1
"('cell', 1509)",0,1,0,0,0,1,2
"('cell', 698)",0,0,2,0,1,3,0
"('cell', 640)",0,0,2,0,1,3,0
"('cell', 1)",0,0,2,2,0,2,0
"('cell', 325)",0,3,1,0,0,3,2
"('cell', 24)",0,0,4,0,0,2,0
"('cell', 126)",0,0,2,1,0,0,0
"('cell', 137)",0,0,3,1,0,0,2
"('cell', 1074)",0,0,2,0,0,0,0
"('cell', 1067)",0,0,1,0,0,0,1
"('cell', 1112)",0,0,0,0,0,1,1
"('cell', 1126)",0,0,1,0,0,2,1
"('cell', 1120)",0,0,0,0,0,4,2
"('cell', 1138)",0,0,0,0,0,3,2
"('cell', 1046)",0,0,0,0,0,2,1
"('cell', 1077)",0,0,0,0,0,3,1
"('cell', 1030)",0,0,0,0,0,2,1
"('cell', 971)",0,0,1,0,0,0,0
"('cell', 938)",0,0,0,0,1,0,0
"('cell', 1091)",0,0,0,0,0,4,2
"('cell', 1040)",0,0,3,0,2,2,0
"('cell', 1054)",0,0,0,0,0,3,2
"('cell', 992)",0,0,1,0,0,4,1
"('cell', 1027)",0,0,1,0,0,3,1
"('cell', 1024)",0,0,0,0,0,6,1
"('cell', 981)",0,0,0,0,0,4,0
"('cell', 121)",0,0,4,0,0,4,0
"('cell', 596)",0,0,2,0,0,4,0
"('cell', 577)",0,0,2,0,1,2,0
"('cell', 570)",0,0,2,1,1,1,0
"('cell', 648)",0,0,0,0,1,6,0
"('cell', 628)",0,0,1,0,0,5,0
"('cell', 484)",0,3,1,0,0,1,0
"('cell', 551)",0,1,1,0,0,4,0
"('cell', 592)",0,1,2,0,0,3,0
"('cell', 47)",0,0,1,1,0,5,0
"('cell', 41)",0,0,1,1,0,2,0
"('cell', 253)",0,0,0,0,0,1,0
"('cell', 289)",0,0,0,0,0,2,0
"('cell', 187)",0,0,0,0,0,14,0
"('cell', 367)",0,0,1,0,0,5,0
"('cell', 530)",0,0,1,0,2,4,0
"('cell', 521)",0,3,1,0,0,3,0
"('cell', 330)",0,0,3,0,2,5,0
"('cell', 876)",0,0,4,0,0,0,1
"('cell', 495)",0,0,7,0,2,1,0
"('cell', 316)",0,0,3,0,1,4,0
"('cell', 687)",0,0,3,1,3,6,0
"('cell', 715)",0,0,2,1,2,9,1
"('cell', 250)",0,0,1,3,0,3,2
"('cell', 188)",0,0,1,2,0,0,2
"('cell', 171)",0,0,3,2,0,0,1
"('cell', 229)",0,0,2,0,2,5,0
"('cell', 536)",0,0,7,0,2,1,0
"('cell', 1684)",0,0,4,0,1,0,0
"('cell', 1696)",0,0,2,0,2,0,0
"('cell', 1700)",0,0,5,0,4,0,0
"('cell', 1531)",0,0,1,0,3,6,0
"('cell', 1682)",0,0,1,0,0,3,1
"('cell', 1661)",0,0,2,0,0,3,1
"('cell', 1118)",0,0,1,0,0,4,0
"('cell', 1135)",0,0,2,0,0,4,0
"('cell', 1179)",0,0,1,0,0,6,0
"('cell', 1150)",0,0,2,0,0,7,0
"('cell', 1175)",0,0,1,0,0,5,0
"('cell', 1220)",0,0,1,0,0,1,0
"('cell', 1202)",0,0,0,0,0,1,0
"('cell', 1423)",0,0,0,0,0,4,0
"('cell', 908)",0,0,3,0,0,9,0
"('cell', 853)",0,0,1,0,0,5,1
"('cell', 914)",0,0,1,0,0,4,1
"('cell', 909)",0,0,1,0,0,8,2
"('cell', 855)",0,0,2,0,0,6,1
"('cell', 1078)",0,0,0,0,1,4,1
"('cell', 1109)",0,0,1,0,1,4,1
"('cell', 1087)",0,0,1,0,1,5,1
"('cell', 1130)",0,0,1,0,6,1,1
"('cell', 1152)",0,0,0,0,1,6,1
"('cell', 1068)",0,0,2,0,0,2,0
"('cell', 1093)",0,0,2,0,2,3,0
"('cell', 1676)",0,0,0,0,1,0,1
"('cell', 1686)",0,0,1,0,0,0,1
"('cell', 1195)",0,0,0,0,0,5,1
"('cell', 1141)",0,0,0,0,0,4,2
"('cell', 1162)",0,0,0,0,1,3,1
"('cell', 1320)",0,0,1,0,0,5,0
"('cell', 1382)",0,0,1,0,1,4,0
"('cell', 1418)",0,0,0,0,5,2,0
"('cell', 1323)",0,0,0,0,8,3,0
"('cell', 1555)",0,0,0,0,0,4,3
"('cell', 1692)",0,0,2,0,0,1,0
"('cell', 1695)",0,0,3,0,0,1,0
"('cell', 1678)",0,0,2,0,1,0,0
"('cell', 1631)",0,0,3,0,1,3,3
"('cell', 1635)",0,0,3,0,0,4,2
"('cell', 1420)",0,0,1,0,1,5,0
"('cell', 1445)",0,0,1,0,3,3,0
"('cell', 1513)",0,0,0,0,0,1,4
"('cell', 1520)",0,0,0,0,0,5,4
"('cell', 1628)",0,0,2,0,1,0,1
"('cell', 1568)",0,0,4,0,1,1,1
"('cell', 1488)",0,0,0,0,0,2,2
"('cell', 1460)",0,0,1,0,0,4,2
"('cell', 1322)",0,0,2,0,0,3,2
"('cell', 1367)",0,0,1,0,0,1,2
"('cell', 1331)",0,0,1,0,0,0,2
"('cell', 1319)",0,0,2,0,0,2,2
"('cell', 1691)",0,0,0,0,2,0,0
"('cell', 1659)",0,0,0,0,5,0,1
"('cell', 1690)",0,0,0,0,3,0,0
"('cell', 1645)",0,0,0,0,6,0,0
"('cell', 1157)",0,0,1,0,1,4,1
"('cell', 1276)",0,0,2,0,0,4,1
"('cell', 1226)",0,0,1,0,0,3,1
"('cell', 5)",0,0,4,1,0,2,0
"('cell', 3)",0,0,1,0,0,2,0
"('cell', 183)",0,0,2,1,0,1,2
"('cell', 223)",0,0,3,2,0,1,1
"('cell', 215)",0,0,1,1,0,2,2
"('cell', 224)",0,0,2,3,0,1,1
"('cell', 21)",0,0,2,0,0,2,0
"('cell', 69)",0,0,1,0,0,7,0
"('cell', 191)",0,0,1,2,0,0,3
"('cell', 157)",0,0,1,1,0,0,2
"('cell', 1216)",0,0,0,0,0,1,1
"('cell', 1187)",0,0,1,0,0,3,1
"('cell', 1207)",0,0,0,0,0,2,1
"('cell', 1128)",0,0,0,0,0,2,1
"('cell', 1004)",0,0,1,0,0,0,1
"('cell', 1052)",0,0,1,0,0,1,1
"('cell', 983)",0,0,0,0,0,1,1
"('cell', 980)",0,0,0,0,0,1,0
"('cell', 1075)",0,0,0,0,0,6,0
"('cell', 756)",0,0,4,0,0,1,0
"('cell', 525)",0,1,11,0,2,0,3
"('cell', 516)",0,0,11,0,1,1,2
"('cell', 724)",0,0,8,0,0,1,0
