,T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 932)",0,0,0,1,0,0,0
"('cell', 1100)",0,0,0,1,0,3,0
"('cell', 372)",0,0,4,0,1,2,0
"('cell', 494)",0,0,1,0,1,6,0
"('cell', 516)",0,0,1,0,0,7,0
"('cell', 432)",0,0,1,0,1,3,0
"('cell', 644)",0,0,3,0,0,4,0
"('cell', 906)",0,0,4,0,1,5,0
"('cell', 872)",0,0,2,0,2,3,0
"('cell', 827)",0,0,3,0,2,3,0
"('cell', 350)",0,0,2,0,1,6,0
"('cell', 411)",0,0,2,0,1,7,0
"('cell', 10)",0,0,5,0,0,3,0
"('cell', 9)",0,0,2,0,0,5,0
"('cell', 1057)",0,1,1,1,0,1,0
"('cell', 920)",0,0,1,4,0,1,0
"('cell', 1061)",0,1,0,1,0,1,0
"('cell', 356)",0,0,0,0,0,0,2
"('cell', 387)",0,0,4,0,2,4,0
"('cell', 377)",0,0,4,0,3,2,0
"('cell', 580)",0,0,1,0,0,0,0
"('cell', 618)",0,0,0,0,1,2,1
"('cell', 537)",0,1,2,1,0,0,0
"('cell', 563)",0,1,2,1,0,0,0
"('cell', 677)",0,0,4,0,1,8,0
"('cell', 813)",0,0,5,0,2,8,0
"('cell', 852)",0,0,4,0,1,5,0
"('cell', 833)",0,0,5,0,3,4,0
"('cell', 1106)",0,1,5,0,0,6,0
"('cell', 1135)",0,0,5,0,0,4,0
"('cell', 1084)",0,1,1,0,0,0,0
"('cell', 133)",0,1,2,0,0,9,0
"('cell', 234)",0,0,2,0,0,5,0
"('cell', 320)",0,0,2,0,1,5,0
"('cell', 380)",0,0,2,0,0,2,2
"('cell', 396)",0,0,1,0,0,3,1
"('cell', 382)",0,0,0,0,0,1,2
"('cell', 3)",0,0,1,0,0,1,0
"('cell', 1)",0,0,1,0,0,1,0
"('cell', 8)",0,0,2,0,0,3,0
"('cell', 2)",0,0,4,0,0,1,0
"('cell', 7)",0,0,5,0,0,3,0
"('cell', 865)",0,0,1,2,0,0,0
"('cell', 910)",0,0,0,1,0,0,0
"('cell', 921)",0,1,3,2,1,0,0
"('cell', 942)",0,0,2,2,1,1,0
"('cell', 948)",0,0,2,3,0,1,0
"('cell', 393)",0,0,0,0,0,1,1
"('cell', 394)",0,0,1,0,0,2,1
"('cell', 375)",0,0,0,0,0,0,2
"('cell', 395)",0,0,0,0,0,1,0
"('cell', 366)",0,0,2,0,0,1,2
"('cell', 13)",0,0,3,0,0,4,1
"('cell', 16)",0,0,4,0,0,4,0
"('cell', 12)",0,0,2,0,0,5,0
"('cell', 24)",0,0,4,0,0,5,1
"('cell', 4)",0,0,3,0,0,2,1
"('cell', 482)",0,0,4,0,0,9,2
"('cell', 526)",0,1,1,0,0,3,0
"('cell', 549)",0,1,1,0,0,3,1
"('cell', 781)",0,0,0,0,2,1,2
"('cell', 501)",0,1,1,1,0,2,0
"('cell', 495)",0,1,1,0,0,3,0
"('cell', 504)",0,1,1,0,0,3,0
"('cell', 506)",0,1,2,1,0,1,0
"('cell', 491)",0,1,2,1,0,2,0
"('cell', 521)",0,1,1,1,0,2,0
"('cell', 480)",0,1,2,1,1,4,0
"('cell', 547)",0,1,0,1,0,1,0
"('cell', 570)",0,1,0,0,1,1,0
"('cell', 599)",0,0,0,0,1,1,0
"('cell', 581)",0,0,1,0,0,0,0
"('cell', 575)",0,0,1,0,1,4,0
"('cell', 585)",0,0,1,0,1,8,0
"('cell', 557)",0,0,1,0,2,9,0
"('cell', 664)",0,0,3,0,1,4,0
