,T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 2012)",0,0,0,4,1,1,0
"('cell', 2008)",0,0,1,4,1,1,0
"('cell', 1232)",0,0,2,0,0,1,1
"('cell', 1245)",0,0,1,0,1,4,2
"('cell', 821)",0,2,2,0,0,1,0
"('cell', 763)",0,2,4,0,0,2,0
"('cell', 1575)",0,0,0,0,0,1,0
"('cell', 127)",0,2,0,0,0,1,0
"('cell', 121)",0,2,0,0,0,2,0
"('cell', 108)",0,3,1,0,0,2,0
"('cell', 32)",0,1,3,0,0,2,0
"('cell', 280)",0,0,1,1,1,4,0
"('cell', 1335)",0,0,2,0,0,1,0
"('cell', 1188)",0,0,3,0,0,1,1
"('cell', 1252)",0,0,6,0,0,1,0
"('cell', 2010)",0,1,1,3,0,1,0
"('cell', 749)",0,0,1,0,0,1,0
"('cell', 772)",0,0,2,0,0,2,0
"('cell', 876)",0,0,2,1,0,2,0
"('cell', 795)",0,0,0,0,0,3,0
"('cell', 1215)",0,0,4,0,0,0,0
"('cell', 798)",0,2,0,0,0,0,0
"('cell', 764)",0,2,2,0,0,1,0
"('cell', 737)",0,2,1,0,0,0,0
"('cell', 985)",0,1,3,0,3,1,0
"('cell', 1305)",0,0,1,0,0,5,0
"('cell', 1247)",0,0,0,0,0,5,0
"('cell', 1533)",0,0,0,0,0,1,0
"('cell', 1432)",0,0,0,0,0,2,0
"('cell', 1398)",0,0,2,1,0,4,0
"('cell', 1201)",0,0,0,1,0,1,0
"('cell', 1196)",0,0,0,1,0,1,0
"('cell', 1883)",0,0,1,1,0,2,0
"('cell', 2013)",0,0,3,3,0,1,0
"('cell', 173)",0,3,0,0,0,0,0
"('cell', 148)",0,3,0,0,0,1,0
"('cell', 16)",0,0,5,0,3,0,1
"('cell', 202)",0,6,1,0,0,0,0
"('cell', 1261)",0,0,1,0,2,2,2
"('cell', 1319)",0,0,3,1,0,4,0
"('cell', 997)",0,0,7,0,0,0,1
"('cell', 980)",0,0,7,1,0,0,1
"('cell', 1235)",0,0,0,4,0,0,0
"('cell', 386)",0,0,0,1,0,0,0
"('cell', 1401)",0,0,3,0,0,4,0
"('cell', 1400)",0,0,3,0,0,3,0
"('cell', 1176)",0,0,1,0,0,3,0
"('cell', 1805)",0,0,5,0,0,3,1
"('cell', 1977)",0,1,0,3,0,0,0
"('cell', 2001)",0,1,0,4,0,0,0
"('cell', 1801)",0,0,6,1,0,1,1
"('cell', 1965)",0,1,3,3,1,2,0
"('cell', 1872)",0,0,0,3,0,2,0
"('cell', 1936)",0,0,2,3,0,1,0
"('cell', 1917)",0,0,0,3,0,3,0
"('cell', 1849)",0,0,4,2,0,4,0
"('cell', 1846)",0,0,2,1,0,1,0
"('cell', 1831)",0,0,3,1,0,3,0
"('cell', 689)",0,0,1,0,0,6,0
"('cell', 732)",0,0,4,0,0,2,0
"('cell', 728)",0,0,4,0,0,3,0
"('cell', 756)",0,0,3,0,0,2,0
"('cell', 669)",0,0,4,0,0,4,0
"('cell', 688)",0,0,4,0,0,1,0
"('cell', 649)",0,0,1,0,0,1,0
"('cell', 605)",0,0,5,1,0,6,0
"('cell', 636)",0,0,4,0,0,3,0
"('cell', 632)",0,0,2,0,0,5,0
"('cell', 589)",0,0,2,1,0,5,0
"('cell', 637)",0,0,0,0,0,3,0
"('cell', 657)",0,0,1,0,0,5,0
"('cell', 670)",0,0,2,0,0,3,0
"('cell', 273)",0,0,0,0,0,1,0
"('cell', 441)",0,0,0,0,0,3,0
"('cell', 390)",0,0,0,0,0,3,0
"('cell', 1090)",0,0,5,3,0,0,0
"('cell', 1072)",0,0,2,1,0,9,0
"('cell', 1094)",0,0,4,1,0,0,1
"('cell', 1050)",0,0,8,1,0,0,1
"('cell', 762)",0,0,3,1,0,2,0
"('cell', 1018)",0,0,1,0,0,3,0
"('cell', 71)",0,1,1,0,0,0,0
"('cell', 6)",0,1,1,0,0,0,1
"('cell', 226)",0,5,0,0,0,0,0
"('cell', 230)",0,1,2,0,0,1,0
"('cell', 217)",0,3,1,0,0,0,0
"('cell', 296)",0,1,4,0,0,3,0
"('cell', 243)",0,1,1,0,0,2,0
"('cell', 328)",0,0,3,0,0,5,0
"('cell', 807)",0,2,0,0,0,0,0
"('cell', 701)",0,1,1,0,0,0,0
"('cell', 799)",0,2,0,0,0,0,0
"('cell', 836)",0,2,0,0,0,0,0
"('cell', 883)",0,1,0,0,0,0,0
"('cell', 860)",0,1,2,0,0,0,0
"('cell', 880)",0,1,0,0,0,0,0
"('cell', 867)",0,1,0,0,0,0,0
"('cell', 853)",0,1,0,0,0,0,0
"('cell', 955)",0,1,0,0,0,0,0
"('cell', 915)",0,2,0,0,0,0,0
"('cell', 911)",0,1,0,0,0,0,0
"('cell', 978)",0,1,0,0,0,0,0
"('cell', 988)",0,1,0,0,0,1,0
"('cell', 1003)",0,2,0,0,1,0,0
"('cell', 1030)",0,3,0,0,0,0,0
"('cell', 991)",0,1,0,0,0,1,0
"('cell', 1969)",0,0,2,4,1,1,0
"('cell', 1632)",0,0,1,0,0,3,1
"('cell', 1636)",0,0,4,0,0,4,1
"('cell', 1663)",0,0,0,1,0,2,0
"('cell', 1645)",0,0,3,0,0,5,0
"('cell', 1659)",0,0,0,2,0,0,0
"('cell', 1599)",0,0,0,2,0,0,0
"('cell', 1595)",0,0,0,1,0,3,1
"('cell', 1739)",0,0,0,1,0,4,0
"('cell', 1714)",0,0,0,2,0,1,0
"('cell', 1781)",0,0,0,2,0,0,0
"('cell', 1552)",0,0,1,1,0,1,0
"('cell', 1602)",0,0,1,2,0,1,0
"('cell', 1589)",0,0,0,1,0,1,0
"('cell', 1511)",0,0,0,0,0,2,0
"('cell', 1467)",0,0,0,1,0,3,0
"('cell', 1504)",0,0,1,0,0,3,1
"('cell', 1536)",0,0,0,0,0,2,0
"('cell', 1821)",0,0,1,4,0,0,0
"('cell', 1777)",0,0,0,2,0,0,0
"('cell', 1815)",0,0,2,4,0,2,0
"('cell', 1289)",0,0,0,2,0,2,0
"('cell', 1267)",0,0,1,0,0,5,0
"('cell', 1088)",0,0,3,0,0,0,0
"('cell', 1160)",0,0,0,1,0,0,0
"('cell', 1921)",0,0,1,0,0,6,0
"('cell', 2005)",0,0,1,0,0,4,1
"('cell', 1627)",0,0,0,2,0,0,0
"('cell', 1853)",0,0,1,2,0,3,0
"('cell', 29)",0,0,4,0,2,2,0
"('cell', 270)",0,1,3,0,0,0,0
"('cell', 277)",0,4,1,0,0,0,0
"('cell', 318)",0,3,2,0,0,1,0
"('cell', 168)",0,4,2,0,0,1,0
"('cell', 231)",0,4,2,0,0,0,0
"('cell', 205)",0,7,1,0,0,0,0
"('cell', 169)",0,5,4,0,0,0,0
"('cell', 357)",0,0,2,0,0,3,0
"('cell', 375)",0,1,6,0,0,2,0
"('cell', 524)",0,0,3,0,0,7,0
"('cell', 319)",0,1,3,0,0,3,0
"('cell', 338)",0,2,3,0,0,1,0
"('cell', 274)",0,1,3,0,0,1,0
"('cell', 929)",0,0,1,1,0,3,0
"('cell', 977)",0,0,0,0,0,4,0
"('cell', 958)",0,0,0,1,0,2,0
"('cell', 1342)",0,0,3,0,0,2,0
"('cell', 990)",0,0,3,2,0,5,1
"('cell', 936)",0,0,5,1,0,0,0
"('cell', 1324)",0,0,0,4,0,0,1
"('cell', 1093)",0,0,4,2,0,0,1
"('cell', 1210)",0,0,3,3,0,2,0
"('cell', 368)",0,0,0,1,0,3,0
"('cell', 410)",0,0,0,1,0,0,0
"('cell', 306)",0,0,1,0,1,5,0
"('cell', 487)",0,0,0,0,0,1,0
"('cell', 1379)",0,0,5,0,0,3,0
"('cell', 1417)",0,0,4,0,1,7,0
"('cell', 1441)",0,0,2,0,0,3,0
"('cell', 1568)",0,0,4,0,0,3,0
"('cell', 1393)",0,0,5,0,0,8,0
"('cell', 1070)",0,0,2,1,0,1,0
"('cell', 1042)",0,0,3,1,0,2,0
"('cell', 1092)",0,0,5,1,0,2,0
"('cell', 1151)",0,0,1,1,0,2,0
"('cell', 1128)",0,0,0,1,0,0,0
"('cell', 1163)",0,0,1,0,0,2,0
"('cell', 1856)",0,0,5,2,0,1,0
"('cell', 773)",0,0,1,0,0,7,0
"('cell', 805)",0,0,2,0,0,8,0
"('cell', 757)",0,0,1,0,0,7,0
"('cell', 89)",0,0,0,2,0,0,0
"('cell', 88)",0,0,0,2,1,1,0
"('cell', 119)",0,0,1,1,0,0,0
"('cell', 61)",0,0,0,3,0,0,0
"('cell', 96)",0,0,0,2,0,0,0
"('cell', 586)",0,1,3,1,0,7,0
"('cell', 221)",0,0,0,1,0,1,0
"('cell', 178)",0,0,1,1,1,0,0
"('cell', 258)",0,1,0,0,0,1,0
"('cell', 216)",0,0,0,1,0,0,0
"('cell', 185)",0,0,1,0,0,2,0
"('cell', 244)",0,1,0,0,0,2,0
