,T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 1246)",0,0,1,0,0,0,0
"('cell', 1330)",0,0,1,0,0,0,0
"('cell', 1207)",0,0,2,0,0,0,0
"('cell', 953)",0,2,0,0,0,1,1
"('cell', 2843)",0,0,1,0,0,0,0
"('cell', 2817)",0,0,1,0,0,0,0
"('cell', 2807)",0,0,1,0,0,0,0
"('cell', 2871)",0,0,1,0,0,0,0
"('cell', 2787)",0,0,1,0,0,0,0
"('cell', 2750)",0,0,2,0,0,0,0
"('cell', 1776)",0,0,1,0,0,0,0
"('cell', 1056)",0,1,0,0,0,1,1
"('cell', 998)",0,2,0,0,0,1,1
"('cell', 3007)",0,1,0,0,0,0,0
"('cell', 75)",0,1,0,1,0,0,0
"('cell', 5)",0,1,0,0,0,0,0
"('cell', 8)",0,2,0,1,0,0,0
"('cell', 87)",0,1,0,0,0,0,0
"('cell', 4)",0,1,0,0,0,0,0
"('cell', 1)",0,1,0,1,0,0,0
"('cell', 2862)",0,0,0,0,0,1,2
"('cell', 1810)",0,1,4,0,5,1,2
"('cell', 1791)",0,1,3,0,2,0,1
"('cell', 1713)",0,1,4,0,0,1,1
"('cell', 1575)",0,1,0,0,0,0,1
"('cell', 1669)",0,1,1,0,0,0,1
"('cell', 1688)",0,0,0,0,0,1,1
"('cell', 2153)",0,2,0,0,0,0,0
"('cell', 2681)",0,0,2,0,0,1,2
"('cell', 2828)",0,0,2,0,0,2,4
"('cell', 1186)",0,0,1,0,0,0,0
"('cell', 760)",0,1,0,0,0,0,0
"('cell', 2860)",0,0,1,0,0,0,0
"('cell', 2826)",0,0,1,0,0,0,0
"('cell', 2778)",0,0,1,0,0,0,0
"('cell', 2309)",0,0,1,2,0,0,1
"('cell', 2351)",0,0,1,2,0,0,1
"('cell', 1762)",0,0,1,0,0,0,0
"('cell', 1636)",0,0,1,0,0,0,0
"('cell', 1351)",0,0,1,0,0,0,0
"('cell', 1370)",0,0,1,0,0,0,0
"('cell', 1359)",0,0,2,0,0,0,0
"('cell', 1496)",0,0,1,0,0,0,0
"('cell', 1445)",0,0,1,0,0,0,0
"('cell', 1403)",0,0,1,0,0,0,0
"('cell', 2069)",0,0,2,0,0,0,0
"('cell', 1183)",0,0,0,0,0,1,0
"('cell', 1113)",0,0,0,0,0,1,0
"('cell', 1081)",0,2,0,0,0,1,0
"('cell', 1590)",0,3,0,0,0,4,0
"('cell', 1596)",0,3,1,0,0,6,0
"('cell', 1327)",0,3,0,0,0,0,0
"('cell', 1082)",0,2,0,0,0,1,0
"('cell', 1188)",0,2,2,1,4,1,0
"('cell', 3083)",0,1,0,0,0,0,0
"('cell', 2719)",0,0,1,0,0,0,0
"('cell', 2566)",0,0,1,1,0,0,0
"('cell', 2595)",0,0,1,1,0,0,0
"('cell', 3118)",0,1,0,0,0,0,0
"('cell', 1599)",0,0,0,0,0,0,1
"('cell', 62)",0,1,0,2,0,0,0
"('cell', 96)",0,1,0,1,0,0,0
"('cell', 185)",0,0,0,0,0,0,1
"('cell', 202)",0,0,0,0,0,0,1
"('cell', 46)",0,0,0,2,0,0,0
"('cell', 9)",0,1,0,0,0,0,0
"('cell', 6)",0,1,0,1,0,0,0
"('cell', 27)",0,1,0,0,0,4,0
"('cell', 1092)",0,0,2,0,0,0,2
