,T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 880)",0,0,2,0,0,2,0
"('cell', 1176)",0,0,3,0,0,0,0
"('cell', 1121)",0,0,1,0,0,0,0
"('cell', 1192)",0,0,2,0,0,0,0
"('cell', 1233)",0,1,3,0,0,2,0
"('cell', 526)",0,0,3,0,0,0,0
"('cell', 506)",0,1,3,0,0,0,0
"('cell', 575)",0,1,1,0,0,0,0
"('cell', 605)",0,1,1,0,0,0,0
"('cell', 553)",0,0,2,0,0,0,0
"('cell', 537)",0,1,3,0,0,0,0
"('cell', 642)",0,2,0,0,0,0,0
"('cell', 1041)",0,0,0,0,1,2,0
"('cell', 785)",0,0,0,0,0,2,0
"('cell', 1178)",0,0,1,0,1,0,0
"('cell', 697)",0,0,1,0,1,3,0
"('cell', 1366)",0,0,2,0,1,1,0
"('cell', 833)",0,0,1,0,0,2,0
"('cell', 946)",0,0,2,1,5,7,0
"('cell', 67)",0,0,1,0,0,1,1
"('cell', 72)",0,0,1,0,0,2,1
"('cell', 78)",0,0,1,0,0,1,1
"('cell', 174)",0,0,0,0,0,3,1
"('cell', 230)",0,0,1,0,0,3,2
"('cell', 60)",0,0,1,0,0,2,0
"('cell', 70)",0,0,1,1,0,0,0
"('cell', 783)",0,0,1,2,1,2,2
"('cell', 758)",0,0,2,2,1,1,1
"('cell', 800)",0,0,2,3,1,1,3
"('cell', 592)",0,1,5,0,1,3,0
"('cell', 1165)",0,0,3,0,0,0,0
"('cell', 1156)",0,0,2,0,0,0,0
"('cell', 1116)",0,0,2,1,0,0,0
"('cell', 1135)",0,1,3,1,0,0,0
"('cell', 1074)",0,0,2,1,0,0,0
"('cell', 1671)",0,0,0,0,1,0,0
"('cell', 1736)",0,0,3,1,0,1,0
"('cell', 1674)",0,1,3,0,0,1,0
"('cell', 1693)",0,0,3,0,0,1,0
"('cell', 361)",0,0,1,0,0,4,0
"('cell', 678)",0,0,3,0,1,3,0
"('cell', 670)",0,3,0,0,0,0,0
