,T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 432)",0,0,2,3,0,2,0
"('cell', 438)",0,0,3,2,0,0,0
"('cell', 491)",0,0,1,1,0,2,1
"('cell', 497)",0,0,3,2,0,1,0
"('cell', 499)",0,0,5,4,0,0,0
"('cell', 412)",0,0,4,4,0,1,0
"('cell', 547)",0,0,1,2,0,2,1
"('cell', 336)",0,0,4,3,0,1,0
"('cell', 619)",0,0,3,2,0,1,0
"('cell', 2184)",0,0,1,1,1,3,0
"('cell', 540)",0,0,3,2,0,2,0
"('cell', 573)",0,0,4,1,0,1,0
"('cell', 1302)",0,0,1,0,0,3,1
"('cell', 1295)",0,0,1,0,0,4,1
"('cell', 1712)",0,0,0,2,0,0,1
"('cell', 1736)",0,0,0,1,0,0,1
"('cell', 1164)",0,0,1,0,0,0,1
"('cell', 1025)",0,0,2,2,0,0,8
"('cell', 1198)",0,0,1,2,0,0,0
"('cell', 1169)",0,0,2,2,0,0,3
"('cell', 1153)",0,0,3,0,0,0,5
"('cell', 64)",0,0,2,0,0,2,1
"('cell', 154)",0,0,2,0,0,2,1
"('cell', 274)",0,0,5,3,0,1,0
"('cell', 183)",0,0,0,1,0,0,1
"('cell', 271)",0,0,0,1,0,0,0
"('cell', 440)",0,0,0,0,0,1,0
"('cell', 2205)",0,1,1,1,0,3,0
"('cell', 2213)",0,0,0,2,0,2,0
"('cell', 2261)",0,0,0,2,0,1,0
"('cell', 2249)",0,0,0,1,0,1,0
"('cell', 1911)",0,1,1,1,0,2,0
"('cell', 1866)",0,0,0,1,0,1,0
"('cell', 1861)",0,0,0,2,0,1,0
"('cell', 2039)",0,0,2,2,0,3,0
"('cell', 2005)",0,0,2,1,0,2,0
"('cell', 2014)",0,0,4,2,0,2,0
"('cell', 1910)",0,0,3,2,0,1,0
"('cell', 1923)",0,0,3,2,0,1,0
"('cell', 1913)",0,0,3,1,0,1,0
"('cell', 1947)",0,1,4,2,0,1,0
"('cell', 1895)",0,0,1,1,0,1,0
"('cell', 2030)",0,0,0,2,2,1,1
"('cell', 691)",0,0,3,2,0,3,4
"('cell', 480)",0,0,1,2,0,2,2
"('cell', 2410)",0,0,0,1,0,0,0
"('cell', 1816)",0,0,0,1,0,0,1
"('cell', 2195)",0,0,1,3,0,0,3
"('cell', 2166)",0,0,0,3,0,1,9
"('cell', 1571)",0,0,0,2,0,0,0
"('cell', 1646)",0,0,0,2,0,0,0
"('cell', 1665)",0,0,0,2,0,0,0
"('cell', 1686)",0,0,0,1,0,0,1
"('cell', 1535)",0,0,0,1,0,0,0
"('cell', 1396)",0,0,0,0,0,3,0
"('cell', 1574)",0,0,0,1,0,0,0
"('cell', 1551)",0,0,0,1,0,0,0
"('cell', 1147)",0,0,1,0,0,0,0
"('cell', 1148)",0,0,1,1,1,1,2
"('cell', 1178)",0,0,0,0,0,1,1
"('cell', 1187)",0,0,0,0,2,3,2
"('cell', 1432)",0,0,0,1,0,0,0
"('cell', 1206)",0,0,2,2,0,0,1
"('cell', 1140)",0,0,2,2,0,0,2
"('cell', 1180)",0,0,2,2,0,0,1
"('cell', 1218)",0,0,1,2,0,0,0
"('cell', 107)",0,0,1,0,0,3,1
"('cell', 885)",0,0,2,0,0,3,0
"('cell', 279)",0,0,0,1,0,0,0
"('cell', 326)",0,0,0,1,0,0,0
"('cell', 373)",0,0,0,2,0,0,0
"('cell', 203)",0,0,0,1,0,0,1
"('cell', 270)",0,0,0,1,0,0,0
"('cell', 300)",0,0,0,1,0,0,0
"('cell', 178)",0,0,1,1,0,1,1
"('cell', 1064)",0,0,1,2,2,3,0
"('cell', 420)",0,0,0,1,0,0,0
"('cell', 1110)",0,0,3,0,0,4,0
"('cell', 964)",0,0,1,2,0,3,0
"('cell', 969)",0,0,1,2,1,2,0
"('cell', 1181)",0,0,2,1,2,11,1
"('cell', 1211)",0,0,0,0,0,3,0
"('cell', 1194)",0,0,1,0,0,3,0
"('cell', 1208)",0,0,1,0,0,1,0
"('cell', 1222)",0,0,2,0,1,5,0
"('cell', 1248)",0,0,1,0,0,4,0
"('cell', 1201)",0,0,2,0,1,3,0
"('cell', 1209)",0,0,0,0,0,2,0
"('cell', 2155)",0,0,0,0,1,5,4
"('cell', 2135)",0,0,1,0,0,4,1
