,T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 1714)",0,0,2,1,1,0,0
"('cell', 1708)",0,0,2,1,1,0,0
"('cell', 1716)",0,0,2,1,0,0,0
"('cell', 234)",0,0,0,1,0,0,0
"('cell', 668)",0,0,0,0,0,3,0
"('cell', 987)",0,0,0,2,2,1,2
"('cell', 382)",0,2,1,2,0,0,0
"('cell', 1706)",0,0,0,1,0,1,0
"('cell', 1558)",0,6,0,1,4,0,1
"('cell', 1571)",0,5,0,2,2,0,1
"('cell', 1701)",0,0,2,1,0,0,0
"('cell', 1131)",0,0,2,1,0,3,0
"('cell', 937)",0,0,3,2,0,5,1
"('cell', 656)",0,0,0,0,0,1,0
"('cell', 642)",0,0,1,0,0,0,0
"('cell', 556)",0,0,1,0,0,0,0
"('cell', 573)",0,0,1,0,0,0,0
"('cell', 554)",0,0,1,0,0,0,0
"('cell', 521)",0,0,2,0,0,1,0
"('cell', 1052)",0,0,3,1,1,0,1
"('cell', 1724)",0,0,0,1,0,0,0
"('cell', 1718)",0,0,0,1,0,0,0
"('cell', 1693)",0,0,0,1,0,1,0
"('cell', 1523)",0,0,0,2,0,0,1
"('cell', 1551)",0,0,0,3,0,0,1
"('cell', 1421)",0,0,0,1,0,0,0
"('cell', 1455)",0,0,0,1,0,0,0
"('cell', 1710)",0,0,3,5,2,0,2
"('cell', 1712)",0,0,2,4,1,0,2
"('cell', 1715)",0,0,1,1,0,0,0
"('cell', 1709)",0,0,2,1,0,0,0
"('cell', 1702)",0,0,2,0,0,0,0
"('cell', 1275)",0,0,4,5,1,3,0
"('cell', 1232)",0,0,1,1,0,1,0
"('cell', 1212)",0,0,1,1,0,2,0
"('cell', 1245)",0,0,1,3,0,2,0
"('cell', 1320)",0,0,1,7,0,1,0
"('cell', 731)",0,0,4,1,0,5,0
"('cell', 690)",0,0,1,0,0,5,0
"('cell', 704)",0,0,1,0,0,3,0
"('cell', 769)",0,0,2,0,0,3,0
"('cell', 980)",0,0,1,0,0,1,1
"('cell', 871)",0,0,2,0,0,3,1
"('cell', 1123)",0,0,1,0,0,3,0
"('cell', 1015)",0,0,1,0,0,1,0
"('cell', 983)",0,0,1,0,0,3,1
"('cell', 988)",0,0,1,0,0,1,1
"('cell', 948)",0,0,2,0,0,2,1
"('cell', 970)",0,0,2,0,0,2,1
"('cell', 1078)",0,0,1,0,0,2,0
"('cell', 1043)",0,0,3,0,0,2,0
"('cell', 596)",0,0,0,0,0,1,0
"('cell', 585)",0,0,0,0,0,1,0
"('cell', 562)",0,0,2,0,0,1,0
"('cell', 369)",0,0,1,2,0,2,0
"('cell', 402)",0,0,1,2,0,4,0
"('cell', 662)",0,0,0,0,0,5,0
"('cell', 658)",0,0,0,0,0,4,0
"('cell', 631)",0,0,0,0,0,4,0
"('cell', 544)",0,0,1,0,0,7,0
"('cell', 519)",0,0,1,0,0,4,0
"('cell', 394)",0,0,2,4,0,1,0
"('cell', 439)",0,0,2,3,0,1,0
"('cell', 371)",0,0,1,4,0,2,0
"('cell', 859)",0,0,1,1,3,1,2
"('cell', 842)",0,0,1,2,5,2,2
"('cell', 785)",0,0,2,3,5,5,0
"('cell', 793)",0,0,1,3,3,3,0
"('cell', 4)",0,0,1,4,0,0,0
"('cell', 162)",0,0,0,3,0,0,0
"('cell', 452)",0,1,1,2,1,4,0
"('cell', 419)",0,1,2,2,0,2,0
"('cell', 572)",0,0,1,2,1,3,0
"('cell', 1098)",0,0,2,0,0,2,0
"('cell', 1205)",0,0,0,2,0,0,0
"('cell', 1519)",0,2,0,0,0,0,0
"('cell', 1492)",0,1,0,0,0,0,0
"('cell', 130)",0,0,0,2,0,0,0
"('cell', 174)",0,0,0,4,2,0,0
"('cell', 10)",0,0,0,2,0,0,0
"('cell', 9)",0,0,0,3,0,1,0
"('cell', 131)",0,0,0,2,0,0,0
"('cell', 75)",0,0,3,1,0,6,0
"('cell', 862)",0,0,1,4,0,0,0
"('cell', 711)",0,0,1,4,5,1,2
"('cell', 373)",0,0,0,4,0,0,0
"('cell', 1725)",0,0,1,1,0,0,0
"('cell', 1645)",0,1,0,0,0,0,0
"('cell', 1677)",0,1,0,0,0,1,0
"('cell', 1658)",0,1,0,0,0,0,0
"('cell', 1587)",0,1,0,0,0,1,0
"('cell', 1636)",0,1,0,0,0,0,0
"('cell', 1609)",0,2,0,0,0,0,0
"('cell', 1521)",0,1,0,1,0,0,0
"('cell', 1672)",0,0,0,1,0,1,0
"('cell', 1598)",0,0,0,3,0,0,1
"('cell', 1502)",0,1,0,0,0,0,0
"('cell', 1499)",0,0,0,1,0,0,1
"('cell', 1546)",0,0,0,3,0,0,1
"('cell', 1630)",0,0,0,4,0,1,0
"('cell', 1631)",0,1,0,2,0,1,0
"('cell', 1688)",0,1,3,1,5,2,1
"('cell', 1676)",0,2,1,1,3,1,0
"('cell', 1726)",0,0,1,1,0,0,0
"('cell', 750)",0,0,0,3,0,0,1
"('cell', 1678)",0,1,3,0,1,2,1
"('cell', 1684)",0,1,1,0,0,0,0
"('cell', 1690)",0,1,2,0,0,0,0
"('cell', 1673)",0,0,1,5,6,0,2
"('cell', 875)",0,0,4,2,0,1,1
"('cell', 1213)",0,0,2,3,0,1,0
"('cell', 1140)",0,0,3,1,0,1,0
"('cell', 1150)",0,0,3,1,0,4,0
"('cell', 1326)",0,0,2,6,0,0,0
"('cell', 1283)",0,0,0,5,0,2,0
"('cell', 1239)",0,0,3,2,0,2,0
"('cell', 1256)",0,0,0,3,0,1,0
"('cell', 1266)",0,0,2,6,0,2,0
"('cell', 1153)",0,0,5,0,2,2,0
"('cell', 1187)",0,0,3,1,1,2,0
"('cell', 1117)",0,1,1,0,2,1,1
"('cell', 1142)",0,0,0,0,2,1,0
"('cell', 1161)",0,1,3,0,3,2,1
"('cell', 1170)",0,0,3,2,0,2,0
"('cell', 696)",0,0,2,0,0,3,0
"('cell', 663)",0,0,0,0,0,1,0
"('cell', 723)",0,0,1,0,0,5,0
"('cell', 695)",0,0,1,0,0,6,0
"('cell', 1119)",0,0,3,2,0,2,0
"('cell', 1080)",0,0,2,2,0,1,0
"('cell', 1023)",0,0,3,2,0,5,0
"('cell', 1053)",0,0,4,1,0,4,0
"('cell', 991)",0,0,5,2,0,5,0
"('cell', 931)",0,0,2,0,0,2,1
"('cell', 351)",0,0,1,4,0,3,0
"('cell', 433)",0,0,1,0,0,3,0
"('cell', 275)",0,0,0,3,0,1,0
"('cell', 246)",0,0,0,1,0,0,0
"('cell', 249)",0,0,0,2,0,1,0
"('cell', 331)",0,0,1,3,0,3,0
"('cell', 424)",0,0,3,1,0,6,0
"('cell', 429)",0,0,3,1,0,5,0
"('cell', 570)",0,0,2,0,0,2,0
"('cell', 577)",0,0,2,0,0,1,0
"('cell', 604)",0,0,0,0,0,2,0
"('cell', 583)",0,0,1,0,0,5,0
"('cell', 543)",0,0,2,0,0,3,0
"('cell', 542)",0,0,2,0,0,3,0
"('cell', 476)",0,0,2,3,0,3,0
"('cell', 500)",0,0,2,2,0,3,0
"('cell', 426)",0,0,1,3,0,3,0
"('cell', 569)",0,0,1,3,6,2,2
"('cell', 592)",0,0,1,2,2,3,1
"('cell', 552)",0,0,1,4,5,2,3
"('cell', 293)",0,0,0,7,0,1,1
"('cell', 159)",0,0,0,5,3,1,0
"('cell', 201)",0,0,0,4,1,1,0
"('cell', 184)",0,0,2,6,0,1,0
"('cell', 481)",0,1,2,2,0,2,0
"('cell', 1002)",0,0,2,1,6,0,2
"('cell', 838)",0,0,1,3,6,3,2
"('cell', 986)",0,0,3,1,4,2,1
"('cell', 1058)",0,0,3,1,0,2,0
"('cell', 944)",0,0,2,1,6,5,0
"('cell', 919)",0,0,0,2,3,2,0
