,T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 650)",0,0,0,0,0,3,0
"('cell', 1076)",0,0,0,2,0,0,0
"('cell', 598)",0,0,0,0,0,6,0
"('cell', 448)",0,0,0,0,0,4,0
"('cell', 480)",0,0,0,0,0,4,1
"('cell', 632)",0,0,0,0,0,3,0
"('cell', 1113)",0,0,0,2,0,0,0
"('cell', 1153)",0,0,0,1,0,0,0
"('cell', 1131)",0,0,0,1,0,0,0
"('cell', 1104)",0,0,0,2,0,0,0
"('cell', 1121)",0,0,1,2,0,0,0
"('cell', 1145)",0,0,0,1,0,0,0
"('cell', 838)",0,0,2,1,0,2,1
"('cell', 1142)",0,0,0,0,0,1,0
"('cell', 550)",0,0,5,0,1,3,0
"('cell', 140)",0,0,0,0,0,1,0
"('cell', 582)",0,0,0,0,0,6,0
"('cell', 126)",0,0,0,0,0,1,0
"('cell', 680)",0,0,0,0,0,6,0
"('cell', 693)",0,0,0,0,0,12,0
"('cell', 604)",0,0,0,0,0,8,0
"('cell', 830)",0,0,3,1,0,4,1
"('cell', 855)",0,0,4,1,0,2,1
"('cell', 653)",0,0,1,0,2,6,0
"('cell', 624)",0,0,1,0,0,11,0
"('cell', 590)",0,0,1,0,0,6,0
"('cell', 344)",0,0,0,1,0,6,0
"('cell', 445)",0,0,0,0,0,5,1
"('cell', 460)",0,0,0,0,0,4,1
"('cell', 334)",0,0,1,1,0,7,0
"('cell', 48)",0,0,0,0,0,1,0
"('cell', 196)",0,0,1,0,0,0,0
"('cell', 207)",0,0,0,1,0,0,0
"('cell', 75)",0,0,0,0,0,1,0
"('cell', 98)",0,0,0,0,0,1,0
"('cell', 246)",0,0,0,0,0,5,0
"('cell', 1162)",0,0,0,0,0,4,0
"('cell', 324)",0,0,1,0,0,6,0
"('cell', 378)",0,0,1,1,0,4,0
"('cell', 341)",0,0,0,0,0,6,0
"('cell', 354)",0,0,1,1,0,3,0
