,T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 99)",0,0,2,0,0,4,0
"('cell', 1376)",0,0,1,0,0,1,0
"('cell', 630)",0,0,0,1,0,0,0
"('cell', 1225)",0,0,4,0,1,4,0
"('cell', 1211)",0,0,2,0,1,4,0
"('cell', 1174)",0,0,4,0,1,4,0
"('cell', 2036)",0,0,0,1,0,0,0
"('cell', 2087)",0,0,0,0,0,2,0
"('cell', 2120)",0,0,0,0,0,3,0
"('cell', 2123)",0,0,0,0,0,4,0
"('cell', 2113)",0,0,1,0,0,4,0
"('cell', 2183)",0,0,0,0,0,5,1
"('cell', 2111)",0,0,2,0,0,5,0
"('cell', 2119)",0,0,3,0,0,7,0
"('cell', 1698)",0,0,1,0,0,0,0
"('cell', 1327)",0,0,3,0,0,4,0
"('cell', 1303)",0,0,3,0,0,4,0
"('cell', 1379)",0,0,1,0,0,2,0
"('cell', 1418)",0,0,0,1,1,1,0
"('cell', 1375)",0,0,4,0,2,5,0
"('cell', 1160)",0,0,0,0,0,0,1
"('cell', 1199)",0,0,0,0,0,0,1
"('cell', 916)",0,0,3,1,0,2,0
"('cell', 881)",0,0,2,1,0,0,0
"('cell', 953)",0,0,5,0,0,5,0
"('cell', 1004)",0,0,3,0,0,3,0
"('cell', 1171)",0,0,0,0,1,3,0
"('cell', 1145)",0,0,0,0,0,2,0
"('cell', 1135)",0,0,3,0,1,7,0
"('cell', 1206)",0,0,0,0,1,2,1
"('cell', 1341)",0,0,0,0,1,2,0
"('cell', 1307)",0,0,0,0,0,2,0
"('cell', 1243)",0,0,1,0,1,3,0
"('cell', 2139)",0,0,0,1,0,0,0
"('cell', 159)",0,0,3,0,0,9,0
"('cell', 655)",0,0,5,0,3,2,0
"('cell', 708)",0,0,7,0,3,1,0
"('cell', 2170)",0,0,0,1,0,1,1
"('cell', 2158)",0,0,0,1,0,2,1
"('cell', 2074)",0,0,0,0,0,1,0
"('cell', 2097)",0,0,3,0,0,5,0
"('cell', 2022)",0,0,2,1,0,3,0
"('cell', 1996)",0,0,3,0,0,5,0
"('cell', 1984)",0,0,3,1,0,3,0
"('cell', 1865)",0,0,1,1,0,0,0
"('cell', 1864)",0,0,1,1,0,0,0
"('cell', 2019)",0,0,0,1,0,1,0
"('cell', 2048)",0,0,1,1,0,1,0
"('cell', 1728)",0,0,1,1,0,1,0
"('cell', 1207)",0,0,3,3,1,8,0
"('cell', 1246)",0,0,3,2,0,6,0
"('cell', 1067)",0,0,3,0,0,13,0
"('cell', 1283)",0,0,2,2,0,4,0
"('cell', 1374)",0,0,3,0,1,3,0
"('cell', 1275)",0,0,3,0,2,2,0
"('cell', 1075)",0,0,1,0,0,1,0
"('cell', 1113)",0,0,1,0,0,2,0
"('cell', 1071)",0,0,2,0,0,0,0
"('cell', 1049)",0,0,2,0,0,1,0
"('cell', 1074)",0,0,3,0,0,6,0
"('cell', 1042)",0,0,2,0,0,5,0
"('cell', 1189)",0,0,6,0,3,5,0
"('cell', 1194)",0,0,2,0,1,6,0
"('cell', 23)",0,0,1,0,0,5,2
"('cell', 604)",0,0,0,1,0,0,0
"('cell', 355)",0,0,1,0,0,4,0
"('cell', 391)",0,0,2,0,0,3,0
"('cell', 423)",0,0,2,0,0,1,0
"('cell', 429)",0,0,1,0,0,7,0
"('cell', 1060)",0,1,1,0,2,11,0
"('cell', 1492)",0,0,3,1,1,5,0
"('cell', 1577)",0,0,0,1,0,2,0
"('cell', 1419)",0,0,1,0,0,2,0
"('cell', 1455)",0,0,0,0,0,2,0
"('cell', 1496)",0,0,3,1,1,6,0
"('cell', 901)",0,1,3,0,1,9,0
"('cell', 52)",0,0,1,0,0,4,3
"('cell', 33)",0,0,1,0,0,4,2
"('cell', 2155)",0,0,0,1,0,0,1
"('cell', 2115)",0,0,0,0,0,2,0
"('cell', 2124)",0,0,0,0,0,3,1
"('cell', 2099)",0,0,0,0,0,3,0
"('cell', 2128)",0,0,0,0,0,2,1
"('cell', 2146)",0,0,0,1,0,1,1
"('cell', 2142)",0,0,0,1,0,0,1
"('cell', 1507)",0,0,4,1,0,3,0
"('cell', 1947)",0,0,4,0,0,3,0
"('cell', 1964)",0,0,1,1,0,1,0
"('cell', 1989)",0,0,0,1,0,1,0
"('cell', 1729)",0,0,2,0,0,2,0
"('cell', 1280)",0,0,4,1,0,7,0
"('cell', 1214)",0,0,4,1,0,7,0
"('cell', 439)",0,0,5,3,1,10,0
"('cell', 1647)",0,0,1,1,0,1,0
"('cell', 1603)",0,0,0,1,0,2,0
"('cell', 1657)",0,0,0,1,0,2,0
"('cell', 1633)",0,0,1,1,0,0,0
"('cell', 1682)",0,0,1,1,0,1,0
"('cell', 1669)",0,0,1,0,0,0,0
"('cell', 1106)",0,0,6,0,1,1,0
"('cell', 1416)",0,0,3,1,1,3,0
"('cell', 1094)",0,0,5,0,0,7,0
"('cell', 1116)",0,0,4,0,2,7,0
"('cell', 1141)",0,0,5,0,0,3,0
"('cell', 1271)",0,0,3,3,1,4,0
"('cell', 1317)",0,0,4,2,0,5,0
"('cell', 248)",0,0,1,0,1,2,0
"('cell', 31)",0,0,0,0,0,0,2
"('cell', 17)",0,0,1,0,0,0,2
"('cell', 43)",0,0,0,0,0,0,2
"('cell', 79)",0,0,1,0,0,1,1
"('cell', 46)",0,0,1,0,0,1,1
"('cell', 191)",0,0,1,0,1,3,0
"('cell', 394)",0,0,0,0,0,3,0
"('cell', 562)",0,0,2,1,1,0,0
"('cell', 413)",0,0,5,0,0,5,0
"('cell', 838)",0,0,2,1,0,3,0
"('cell', 1034)",0,1,9,0,1,2,0
"('cell', 2148)",0,0,0,1,0,4,0
"('cell', 2001)",0,0,0,1,0,3,0
"('cell', 2030)",0,0,0,1,0,2,0
"('cell', 1907)",0,0,0,1,0,0,0
"('cell', 1839)",0,0,0,1,0,3,0
"('cell', 1845)",0,0,0,1,0,4,0
"('cell', 1880)",0,0,0,1,1,3,0
"('cell', 1923)",0,0,0,1,1,2,0
"('cell', 1955)",0,0,0,1,1,2,0
"('cell', 2153)",0,0,0,1,0,0,0
"('cell', 2178)",0,0,0,1,0,0,1
"('cell', 2176)",0,0,0,1,0,0,0
"('cell', 2195)",0,0,0,1,0,2,1
"('cell', 2180)",0,0,2,0,0,3,0
"('cell', 2161)",0,0,8,0,0,5,0
"('cell', 1623)",0,0,6,0,1,6,0
"('cell', 402)",0,0,1,0,0,12,0
"('cell', 366)",0,0,0,0,0,9,0
"('cell', 280)",0,0,2,0,0,11,0
"('cell', 1006)",0,0,0,0,3,7,0
"('cell', 1460)",0,0,3,0,0,4,0
"('cell', 1351)",0,0,3,0,0,4,0
"('cell', 750)",0,0,8,0,4,0,0
"('cell', 273)",0,0,2,2,1,2,0
"('cell', 2129)",0,0,0,1,0,0,0
"('cell', 2149)",0,0,0,1,0,0,1
"('cell', 2126)",0,0,0,1,0,0,0
"('cell', 2143)",0,0,0,1,0,0,0
"('cell', 1971)",0,0,6,0,0,6,0
"('cell', 1894)",0,0,3,1,0,0,0
"('cell', 1927)",0,0,2,1,0,1,0
"('cell', 1956)",0,0,0,1,0,0,0
"('cell', 1812)",0,0,4,1,0,0,0
"('cell', 1849)",0,0,3,1,0,0,0
"('cell', 1786)",0,0,4,0,0,3,0
"('cell', 1781)",0,0,2,1,0,0,0
"('cell', 1833)",0,0,3,1,0,0,0
"('cell', 1758)",0,0,3,0,0,0,0
"('cell', 1895)",0,0,3,1,0,2,0
"('cell', 1940)",0,0,2,0,0,3,0
"('cell', 1853)",0,0,6,0,0,6,0
"('cell', 1810)",0,0,7,0,0,5,0
"('cell', 1683)",0,0,1,0,0,4,0
"('cell', 1686)",0,0,2,1,0,2,0
"('cell', 1646)",0,0,1,1,0,2,0
"('cell', 1653)",0,0,1,0,0,4,0
"('cell', 1605)",0,0,1,1,0,4,0
"('cell', 991)",0,0,1,0,1,7,0
"('cell', 1156)",0,0,3,0,0,7,0
"('cell', 990)",0,0,3,0,2,7,0
"('cell', 1103)",0,0,2,0,2,5,0
"('cell', 1608)",0,0,0,1,0,1,0
"('cell', 1482)",0,0,0,1,0,2,0
"('cell', 1452)",0,0,0,1,1,1,0
"('cell', 1512)",0,0,0,1,0,2,0
"('cell', 1242)",0,0,6,0,2,3,0
"('cell', 1264)",0,0,6,0,0,4,0
"('cell', 1212)",0,0,3,1,2,2,0
"('cell', 684)",0,0,4,0,2,2,0
"('cell', 1429)",0,0,4,1,0,4,0
"('cell', 1464)",0,0,2,0,0,3,0
"('cell', 1451)",0,0,3,0,2,2,0
"('cell', 1437)",0,0,3,0,0,2,0
"('cell', 357)",0,0,0,0,0,2,0
"('cell', 319)",0,0,1,0,0,2,0
"('cell', 379)",0,0,0,0,1,4,0
"('cell', 380)",0,0,0,0,1,3,0
"('cell', 48)",0,0,0,0,0,0,2
"('cell', 57)",0,0,1,0,0,0,2
"('cell', 28)",0,0,0,0,0,0,2
"('cell', 24)",0,0,0,0,0,0,3
"('cell', 84)",0,0,0,0,0,0,1
"('cell', 96)",0,0,0,0,0,0,1
"('cell', 85)",0,0,0,0,0,0,1
"('cell', 60)",0,0,0,0,0,0,3
"('cell', 59)",0,0,0,0,0,0,2
"('cell', 93)",0,0,1,0,0,3,1
"('cell', 410)",0,0,1,1,0,3,0
"('cell', 367)",0,0,1,1,0,1,0
"('cell', 496)",0,0,3,0,1,2,0
"('cell', 461)",0,0,3,0,0,3,0
"('cell', 480)",0,0,2,0,0,0,0
"('cell', 521)",0,0,2,0,1,0,0
"('cell', 777)",0,0,1,1,0,2,0
"('cell', 681)",0,0,1,1,0,2,0
"('cell', 545)",0,0,3,0,1,3,1
"('cell', 354)",0,0,6,0,4,4,0
"('cell', 259)",0,0,1,0,1,0,0
"('cell', 324)",0,0,3,0,0,4,0
"('cell', 691)",0,0,6,1,3,6,0
"('cell', 888)",0,0,2,1,0,3,0
"('cell', 858)",0,0,3,1,0,4,0
"('cell', 2169)",0,0,2,0,0,3,0
"('cell', 2157)",0,0,0,0,0,4,0
"('cell', 2091)",0,0,11,0,0,1,0
"('cell', 2109)",0,0,0,1,0,4,0
"('cell', 2050)",0,0,0,1,0,3,0
"('cell', 2027)",0,0,2,1,2,3,0
"('cell', 1744)",0,0,1,0,3,4,0
"('cell', 1784)",0,0,0,0,3,4,0
"('cell', 1976)",0,0,1,0,2,3,0
"('cell', 1954)",0,0,0,1,2,3,0
"('cell', 1912)",0,0,3,1,2,4,0
"('cell', 1852)",0,0,3,0,2,5,0
"('cell', 1704)",0,0,6,0,1,3,0
"('cell', 1745)",0,0,3,0,3,3,0
"('cell', 2056)",0,0,14,0,0,1,0
"('cell', 2104)",0,0,6,0,0,1,0
"('cell', 2150)",0,0,1,0,0,1,0
"('cell', 1520)",0,0,6,1,0,12,0
"('cell', 636)",0,0,4,0,2,3,0
"('cell', 1005)",0,0,5,0,3,5,0
"('cell', 739)",0,0,6,0,1,4,0
"('cell', 25)",0,0,2,0,0,4,1
"('cell', 797)",0,1,3,0,0,7,1
"('cell', 675)",0,0,8,0,0,11,0
"('cell', 879)",0,0,3,0,1,10,0
"('cell', 611)",0,0,3,2,1,10,0
"('cell', 1513)",0,0,0,1,0,3,0
"('cell', 1486)",0,0,0,1,0,3,0
"('cell', 1542)",0,0,0,1,0,2,0
"('cell', 1490)",0,0,1,1,0,4,0
"('cell', 1354)",0,0,1,0,0,3,0
"('cell', 1366)",0,0,0,0,0,3,0
"('cell', 1172)",0,0,5,0,1,11,0
"('cell', 128)",0,0,4,0,2,7,0
"('cell', 152)",0,0,1,0,2,6,0
"('cell', 30)",0,0,4,0,1,2,2
"('cell', 1)",0,0,2,0,0,4,1
"('cell', 217)",0,0,5,0,4,4,0
"('cell', 282)",0,0,3,3,1,2,0
"('cell', 293)",0,0,5,1,3,3,0
"('cell', 300)",0,0,2,2,0,1,0
"('cell', 1981)",0,0,2,0,0,2,0
"('cell', 2064)",0,0,1,0,0,4,0
"('cell', 2057)",0,0,2,0,0,6,0
"('cell', 1988)",0,0,0,0,0,2,0
"('cell', 2017)",0,0,2,0,0,4,0
