,T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 2072)",0,0,0,2,0,0,0
"('cell', 2135)",0,1,1,0,0,0,0
"('cell', 247)",0,0,1,4,0,1,1
"('cell', 1362)",0,0,5,5,0,0,0
"('cell', 55)",0,0,1,3,0,0,0
"('cell', 63)",0,0,1,4,0,0,0
"('cell', 52)",0,0,1,1,0,0,0
"('cell', 117)",0,0,0,2,0,2,0
"('cell', 2002)",0,1,1,3,0,0,0
"('cell', 1434)",0,0,6,2,0,0,0
"('cell', 1485)",0,0,3,4,0,0,0
"('cell', 1536)",0,0,1,5,0,0,0
"('cell', 1322)",0,0,7,4,0,0,0
"('cell', 1285)",0,0,7,6,0,0,0
"('cell', 583)",0,0,3,4,0,1,0
"('cell', 335)",0,0,0,13,0,2,1
"('cell', 304)",0,0,0,10,0,2,1
"('cell', 982)",0,0,1,7,2,1,0
"('cell', 761)",0,0,1,8,3,0,0
"('cell', 2085)",0,2,2,1,0,0,0
"('cell', 2005)",0,2,3,2,2,1,0
"('cell', 2046)",0,2,2,2,1,0,0
"('cell', 1681)",0,0,3,2,0,3,0
"('cell', 2109)",0,2,1,1,0,0,0
"('cell', 1938)",0,0,2,1,0,5,0
"('cell', 1837)",0,0,0,5,0,1,0
"('cell', 1988)",0,2,1,4,0,0,0
"('cell', 2078)",0,1,2,6,2,0,0
"('cell', 2037)",0,0,1,2,0,0,0
"('cell', 2059)",0,0,2,3,4,0,0
"('cell', 2018)",0,0,1,4,0,2,0
"('cell', 1597)",0,0,0,6,2,2,0
"('cell', 1955)",0,3,1,2,0,0,0
"('cell', 1969)",0,2,1,4,0,0,0
"('cell', 1984)",0,0,1,5,0,2,0
"('cell', 2023)",0,1,3,5,1,0,0
"('cell', 1978)",0,1,1,6,0,1,0
"('cell', 1080)",0,1,0,8,0,1,0
"('cell', 1247)",0,0,1,7,0,1,0
"('cell', 1262)",0,0,1,5,0,0,0
"('cell', 1375)",0,0,2,1,2,0,0
"('cell', 1455)",0,0,2,3,0,0,0
"('cell', 1511)",0,0,2,2,0,1,0
"('cell', 1270)",0,0,1,8,0,0,0
"('cell', 69)",0,1,1,0,0,2,0
"('cell', 81)",0,1,0,0,0,2,0
"('cell', 1735)",0,0,0,8,0,0,0
"('cell', 1500)",0,0,3,5,0,0,0
"('cell', 1502)",0,0,5,3,0,0,0
"('cell', 1456)",0,0,5,2,0,0,0
"('cell', 2047)",0,0,0,3,0,0,0
"('cell', 1939)",0,1,1,4,0,0,0
"('cell', 1684)",0,0,0,7,0,0,0
"('cell', 1559)",0,0,1,7,0,0,0
"('cell', 1544)",0,0,3,4,0,4,0
"('cell', 1457)",0,0,3,7,0,2,0
"('cell', 1507)",0,0,3,7,0,2,0
"('cell', 363)",0,0,3,4,0,0,0
"('cell', 313)",0,0,4,5,0,0,1
"('cell', 424)",0,0,6,6,0,0,0
"('cell', 325)",0,0,2,7,0,0,0
"('cell', 414)",0,0,3,13,0,0,0
"('cell', 320)",0,0,3,6,0,0,0
"('cell', 286)",0,0,6,8,0,0,0
"('cell', 252)",0,0,5,10,0,1,0
"('cell', 432)",0,0,3,7,4,0,0
"('cell', 31)",0,0,1,3,0,0,0
"('cell', 58)",0,0,1,3,0,0,0
"('cell', 172)",0,0,3,7,0,2,1
"('cell', 182)",0,0,0,9,0,2,1
"('cell', 138)",0,0,4,7,0,0,0
"('cell', 212)",0,0,1,7,0,0,0
"('cell', 454)",0,0,1,4,2,0,0
"('cell', 402)",0,0,2,4,1,2,0
"('cell', 630)",0,0,3,2,0,1,0
"('cell', 731)",0,0,1,8,2,0,0
"('cell', 1989)",0,0,1,3,2,1,0
"('cell', 2054)",0,0,1,2,0,2,0
"('cell', 2039)",0,2,1,2,1,1,0
"('cell', 2015)",0,2,2,1,0,3,0
"('cell', 2027)",0,2,3,1,1,1,0
"('cell', 1770)",0,0,1,4,0,4,0
"('cell', 1764)",0,0,0,4,0,2,0
"('cell', 1960)",0,0,2,0,2,5,0
"('cell', 1809)",0,0,0,4,1,3,0
"('cell', 1870)",0,0,0,3,0,1,0
"('cell', 1919)",0,0,1,2,0,3,0
"('cell', 1778)",0,0,1,6,0,0,0
"('cell', 1791)",0,0,1,5,0,0,0
"('cell', 2089)",0,0,2,2,0,4,0
"('cell', 2115)",0,0,2,2,0,4,0
"('cell', 1933)",0,0,1,3,0,4,0
"('cell', 1889)",0,0,4,6,0,9,0
"('cell', 1979)",0,0,2,3,0,3,0
"('cell', 2029)",0,0,2,2,0,2,0
"('cell', 1951)",0,0,1,4,0,6,0
"('cell', 2042)",0,0,1,4,0,2,0
"('cell', 2122)",0,1,1,5,1,0,0
"('cell', 2021)",0,2,1,5,0,0,0
"('cell', 2120)",0,1,1,3,0,0,0
"('cell', 1585)",0,0,0,6,2,1,0
"('cell', 1382)",0,0,1,4,0,1,0
"('cell', 1430)",0,0,1,6,0,1,0
"('cell', 1443)",0,0,1,2,0,3,0
"('cell', 1924)",0,1,0,6,0,0,0
"('cell', 1876)",0,1,0,4,0,1,0
"('cell', 1913)",0,1,1,5,0,1,0
