,T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 1140)",0,1,0,0,0,0,0
"('cell', 1284)",0,1,0,0,0,0,0
"('cell', 1494)",0,1,0,0,0,0,0
"('cell', 72)",0,0,1,0,0,1,1
"('cell', 994)",0,1,0,0,0,0,0
"('cell', 1291)",0,0,0,0,0,1,0
"('cell', 1795)",0,0,3,0,0,0,0
"('cell', 1546)",0,1,0,0,0,0,0
"('cell', 1502)",0,1,0,0,0,0,0
"('cell', 1383)",0,0,0,1,0,0,0
"('cell', 1377)",0,1,0,0,0,0,0
"('cell', 1422)",0,1,0,0,0,0,0
"('cell', 1384)",0,1,0,1,0,0,0
"('cell', 1356)",0,1,0,1,0,0,0
"('cell', 781)",0,0,0,3,0,1,0
"('cell', 725)",0,0,0,2,0,1,0
"('cell', 1714)",0,0,4,0,0,3,1
"('cell', 2486)",0,0,0,0,0,1,0
"('cell', 2444)",0,0,0,1,0,0,0
"('cell', 1832)",0,0,4,0,0,1,0
"('cell', 1677)",0,2,0,0,0,0,1
"('cell', 1801)",0,0,5,0,0,2,0
"('cell', 1731)",0,0,5,0,0,2,0
"('cell', 1757)",0,0,6,0,0,2,0
"('cell', 1596)",0,0,4,0,0,5,0
"('cell', 1466)",0,1,0,0,0,0,0
"('cell', 1448)",0,1,0,1,0,0,0
"('cell', 1483)",0,0,0,1,0,0,0
"('cell', 2075)",0,0,3,1,0,4,0
"('cell', 2327)",0,0,0,2,0,0,0
"('cell', 767)",0,0,0,3,0,1,0
"('cell', 844)",0,0,1,1,0,1,0
"('cell', 1306)",0,1,0,1,0,0,0
"('cell', 1253)",0,0,0,1,0,0,0
"('cell', 1300)",0,1,0,0,0,0,0
"('cell', 1333)",0,1,0,1,0,0,0
"('cell', 1235)",0,1,0,0,0,0,0
"('cell', 1261)",0,1,0,0,0,0,0
"('cell', 1271)",0,1,0,0,0,0,0
"('cell', 1176)",0,1,0,0,0,0,0
"('cell', 1277)",0,1,0,1,0,0,0
"('cell', 10)",0,0,1,0,0,0,2
"('cell', 24)",0,0,0,0,0,1,2
"('cell', 1389)",0,0,2,0,0,1,0
"('cell', 1324)",0,0,2,0,0,3,0
"('cell', 180)",0,0,0,0,0,3,0
"('cell', 123)",0,0,2,0,0,1,0
"('cell', 133)",0,0,1,0,0,1,0
"('cell', 167)",0,0,0,0,0,2,0
"('cell', 33)",0,0,0,0,0,3,3
"('cell', 60)",0,0,1,0,0,2,2
"('cell', 1867)",0,0,4,0,0,0,1
"('cell', 2132)",0,0,1,2,0,0,0
"('cell', 1793)",0,1,1,0,0,2,0
"('cell', 1829)",0,1,2,0,0,3,0
"('cell', 2041)",0,0,1,2,0,0,0
"('cell', 2027)",0,0,1,0,0,0,0
"('cell', 1901)",0,0,4,0,0,0,1
"('cell', 1089)",0,0,4,1,0,0,0
"('cell', 109)",0,0,0,0,0,3,0
"('cell', 2670)",0,1,1,0,0,0,0
"('cell', 2518)",0,0,0,0,0,1,0
"('cell', 2480)",0,0,0,0,0,1,0
"('cell', 2489)",0,0,0,2,0,0,0
"('cell', 2502)",0,0,0,1,0,0,0
"('cell', 2506)",0,0,0,2,0,0,0
"('cell', 2529)",0,0,0,2,0,0,0
"('cell', 2490)",0,0,0,2,0,0,0
"('cell', 2512)",0,0,0,2,0,0,0
"('cell', 1240)",0,2,2,0,0,0,0
"('cell', 1574)",0,2,2,0,0,0,0
"('cell', 1824)",0,1,0,0,0,0,0
"('cell', 1348)",0,1,4,0,0,1,0
"('cell', 2039)",0,4,0,0,0,1,0
"('cell', 1458)",0,0,2,0,0,4,0
"('cell', 1366)",0,0,0,1,0,4,0
"('cell', 1339)",0,0,0,1,0,3,0
"('cell', 1472)",0,0,2,0,0,1,1
"('cell', 1351)",0,0,4,0,0,2,0
"('cell', 1335)",0,0,3,0,0,0,0
"('cell', 1274)",0,0,3,0,0,3,1
"('cell', 1331)",0,0,3,1,0,3,0
"('cell', 1372)",0,0,3,0,0,5,0
"('cell', 1381)",0,0,4,0,0,0,0
"('cell', 2071)",0,0,0,1,0,0,0
"('cell', 2113)",0,0,0,1,0,0,0
"('cell', 1866)",0,0,1,0,0,0,0
"('cell', 1754)",0,0,1,0,0,0,0
"('cell', 1777)",0,0,3,0,0,0,0
"('cell', 1678)",0,0,4,0,0,2,0
"('cell', 1641)",0,0,4,0,0,4,0
"('cell', 1716)",0,0,3,0,0,1,0
"('cell', 1656)",0,0,1,0,0,2,0
"('cell', 1434)",0,0,2,0,0,1,0
"('cell', 2587)",0,1,0,0,0,4,0
"('cell', 2639)",0,0,0,0,0,2,0
"('cell', 2191)",0,0,0,2,0,0,0
"('cell', 2177)",0,0,0,3,0,0,0
"('cell', 2220)",0,0,0,3,0,0,0
"('cell', 818)",0,0,1,3,0,1,0
"('cell', 676)",0,0,0,1,0,5,0
"('cell', 695)",0,0,0,2,0,2,0
"('cell', 718)",0,0,0,3,0,4,0
"('cell', 587)",0,0,0,0,0,3,0
"('cell', 637)",0,0,0,0,0,5,0
"('cell', 968)",0,0,0,2,0,0,0
"('cell', 29)",0,0,1,0,0,0,2
"('cell', 62)",0,0,2,0,0,2,2
"('cell', 1392)",0,0,3,0,0,5,0
"('cell', 1336)",0,0,4,0,0,4,0
"('cell', 1031)",0,1,0,0,0,0,0
"('cell', 1110)",0,3,0,0,0,0,0
"('cell', 2139)",0,0,0,1,0,0,0
"('cell', 2098)",0,0,1,1,0,0,0
"('cell', 1648)",0,0,0,2,0,0,0
"('cell', 1126)",0,0,0,1,0,0,0
"('cell', 1182)",0,0,1,1,0,0,0
"('cell', 1050)",0,0,0,1,0,0,0
"('cell', 1018)",0,0,0,1,0,0,0
"('cell', 1057)",0,0,4,0,0,0,0
"('cell', 1090)",0,0,0,1,0,0,0
"('cell', 1112)",0,0,0,1,0,0,0
"('cell', 983)",0,0,1,1,0,0,0
"('cell', 914)",0,0,1,1,0,0,0
"('cell', 999)",0,0,0,1,0,0,0
"('cell', 952)",0,0,1,1,0,0,0
"('cell', 960)",0,0,0,2,0,0,0
"('cell', 867)",0,3,0,1,0,0,0
"('cell', 837)",0,0,2,0,2,2,0
"('cell', 127)",0,0,0,0,0,2,0
"('cell', 765)",0,0,0,4,0,0,0
"('cell', 1203)",0,0,1,0,0,0,0
"('cell', 1153)",0,0,1,1,0,0,0
"('cell', 1415)",0,0,1,0,0,0,0
"('cell', 1405)",0,0,2,0,0,1,0
"('cell', 1581)",0,0,1,3,0,0,0
"('cell', 1368)",0,0,1,2,0,0,0
"('cell', 1738)",0,0,0,3,0,0,0
"('cell', 1707)",0,0,0,4,0,1,0
"('cell', 1761)",0,0,0,2,0,1,0
"('cell', 1873)",0,0,1,0,0,1,0
"('cell', 1794)",0,0,3,0,0,0,0
"('cell', 1815)",0,0,1,0,0,0,0
"('cell', 1780)",0,0,0,2,0,0,0
"('cell', 1528)",0,0,1,1,0,2,0
"('cell', 1558)",0,0,1,0,0,3,0
"('cell', 1583)",0,0,0,0,0,3,0
"('cell', 1521)",0,0,2,0,0,2,0
"('cell', 1484)",0,0,2,0,0,2,0
"('cell', 1441)",0,0,2,0,0,1,0
"('cell', 1460)",0,0,2,0,0,2,0
"('cell', 1364)",0,0,0,1,0,0,0
"('cell', 1379)",0,0,1,0,0,0,0
"('cell', 1326)",0,0,2,0,0,0,0
"('cell', 1378)",0,0,2,0,0,0,0
"('cell', 1394)",0,0,3,0,0,1,0
"('cell', 1321)",0,0,2,0,0,0,0
"('cell', 863)",0,0,0,4,0,0,0
"('cell', 2597)",0,0,0,1,0,0,0
"('cell', 2535)",0,0,0,2,0,0,0
"('cell', 2581)",0,2,0,2,0,0,0
"('cell', 2628)",0,2,0,0,0,0,0
"('cell', 2645)",0,1,0,0,0,0,0
"('cell', 2596)",0,2,0,1,0,0,0
"('cell', 2638)",0,1,0,0,0,0,0
"('cell', 2651)",0,1,0,0,0,0,0
"('cell', 2642)",0,2,1,0,0,0,0
"('cell', 2644)",0,2,0,0,0,0,0
"('cell', 2620)",0,2,0,0,0,0,0
"('cell', 2653)",0,1,1,0,0,0,0
"('cell', 2649)",0,1,1,0,2,2,0
"('cell', 2619)",0,2,2,0,2,2,0
"('cell', 2462)",0,0,0,0,0,1,0
"('cell', 2281)",0,0,0,2,0,0,0
"('cell', 2300)",0,0,0,1,0,0,0
"('cell', 2234)",0,0,0,2,0,0,0
"('cell', 2385)",0,0,0,2,0,0,0
"('cell', 1286)",0,1,0,0,0,0,0
"('cell', 1311)",0,1,2,0,0,0,0
"('cell', 1225)",0,1,0,0,0,0,0
"('cell', 1204)",0,2,0,0,0,0,0
"('cell', 1167)",0,1,0,0,0,0,0
"('cell', 1144)",0,1,0,0,0,0,0
"('cell', 1756)",0,1,0,0,0,0,1
"('cell', 1792)",0,1,0,0,0,0,1
"('cell', 1799)",0,2,0,0,0,0,0
"('cell', 1317)",0,0,0,1,0,0,1
"('cell', 1345)",0,1,0,0,0,0,0
"('cell', 1391)",0,3,0,0,0,0,0
"('cell', 1425)",0,4,0,0,0,0,0
"('cell', 1735)",0,1,0,0,0,0,0
"('cell', 1701)",0,1,0,0,0,0,0
"('cell', 1618)",0,3,2,0,0,0,1
"('cell', 1516)",0,2,0,0,0,0,0
"('cell', 2469)",0,0,1,0,0,3,0
"('cell', 2062)",0,5,1,0,0,3,0
"('cell', 1759)",0,3,0,0,0,0,0
"('cell', 1734)",0,3,0,0,0,0,0
"('cell', 1783)",0,3,1,0,0,1,0
"('cell', 1755)",0,3,1,1,1,4,0
"('cell', 1411)",0,0,5,0,0,1,0
"('cell', 1228)",0,0,0,0,0,2,0
"('cell', 1218)",0,0,1,0,0,1,0
"('cell', 1282)",0,0,0,0,0,1,0
"('cell', 841)",0,0,0,3,0,0,0
"('cell', 1506)",0,0,1,0,0,1,0
"('cell', 1501)",0,0,1,0,0,1,0
"('cell', 1919)",0,0,2,0,0,5,0
"('cell', 1860)",0,0,2,0,0,3,0
"('cell', 1788)",0,1,3,0,0,5,0
"('cell', 1388)",0,0,0,1,0,0,0
"('cell', 1280)",0,0,2,0,0,3,1
"('cell', 1544)",0,0,0,0,0,1,1
"('cell', 1543)",0,0,0,0,0,1,1
"('cell', 1442)",0,0,3,0,0,0,1
"('cell', 1417)",0,0,3,0,0,0,1
"('cell', 1507)",0,0,2,0,0,1,1
"('cell', 1446)",0,0,2,0,0,2,1
"('cell', 1550)",0,0,4,0,0,1,0
"('cell', 1504)",0,0,6,0,0,3,0
"('cell', 1485)",0,0,4,0,0,2,1
"('cell', 1449)",0,0,4,0,0,2,0
"('cell', 1473)",0,0,4,0,0,5,0
"('cell', 1503)",0,0,5,0,0,2,1
"('cell', 1308)",0,0,0,1,0,3,0
"('cell', 1508)",0,0,3,0,0,6,0
"('cell', 1430)",0,0,0,1,0,1,0
"('cell', 1486)",0,0,1,0,0,4,0
"('cell', 1408)",0,0,0,1,0,3,0
"('cell', 1432)",0,0,1,1,0,3,0
"('cell', 1491)",0,0,0,1,0,0,0
"('cell', 1475)",0,0,0,1,0,2,0
"('cell', 2367)",0,0,0,1,0,0,0
"('cell', 2402)",0,0,0,1,0,0,0
"('cell', 2350)",0,0,0,1,0,0,0
"('cell', 2344)",0,0,1,1,0,0,0
"('cell', 2074)",0,0,0,1,0,1,0
"('cell', 1963)",0,0,1,0,0,0,0
"('cell', 1732)",0,0,1,0,0,1,0
"('cell', 1622)",0,0,3,0,0,4,0
"('cell', 1580)",0,0,6,0,0,5,0
"('cell', 1577)",0,0,2,0,0,2,1
"('cell', 1922)",0,0,0,1,0,0,0
