,T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 2158)",0,2,1,0,0,0,1
"('cell', 2181)",0,1,2,0,0,1,1
"('cell', 771)",0,3,0,1,0,0,0
"('cell', 1185)",0,3,1,0,0,2,0
"('cell', 280)",0,0,0,0,0,0,1
"('cell', 287)",0,0,0,0,0,1,2
"('cell', 301)",0,0,0,1,1,2,2
"('cell', 454)",0,0,0,6,0,0,0
"('cell', 543)",0,0,0,2,0,0,0
"('cell', 1897)",0,0,3,0,3,4,0
"('cell', 571)",0,0,0,2,0,0,0
"('cell', 2024)",0,1,0,0,0,0,0
"('cell', 2223)",0,0,0,0,0,3,3
"('cell', 744)",0,3,0,0,0,0,0
"('cell', 1643)",0,6,0,0,0,0,0
"('cell', 1215)",0,0,3,0,0,0,0
"('cell', 1172)",0,1,5,0,1,1,3
"('cell', 1113)",0,1,0,0,0,0,0
"('cell', 30)",0,1,0,0,0,0,0
"('cell', 15)",0,2,0,0,0,0,0
"('cell', 820)",0,3,0,0,0,0,0
"('cell', 1143)",0,3,1,0,1,1,1
"('cell', 460)",0,0,1,0,4,1,1
"('cell', 424)",0,2,0,0,3,0,0
"('cell', 407)",0,1,0,0,4,3,1
"('cell', 429)",0,0,0,0,3,1,0
"('cell', 466)",0,1,0,0,0,0,0
"('cell', 441)",0,3,0,0,0,0,0
"('cell', 962)",0,1,0,2,0,0,0
"('cell', 500)",0,0,0,2,0,0,0
"('cell', 480)",0,0,0,4,0,0,0
"('cell', 497)",0,0,0,3,0,0,0
"('cell', 524)",0,0,0,2,0,0,0
"('cell', 511)",0,0,0,4,0,0,0
"('cell', 2229)",0,0,3,0,0,5,0
"('cell', 1479)",0,0,2,0,0,4,0
"('cell', 1502)",0,0,3,0,0,6,0
"('cell', 965)",0,0,0,0,0,2,0
"('cell', 928)",0,0,0,0,0,2,0
"('cell', 2129)",0,2,1,0,0,1,1
"('cell', 1951)",0,1,0,0,0,0,0
"('cell', 1917)",0,1,0,0,0,0,0
"('cell', 1990)",0,1,0,0,0,0,0
"('cell', 759)",0,3,0,0,0,0,0
"('cell', 763)",0,3,0,1,0,0,0
"('cell', 941)",0,2,0,3,0,0,0
"('cell', 951)",0,1,0,1,0,0,0
"('cell', 707)",0,3,0,1,0,0,0
"('cell', 873)",0,2,0,1,0,0,0
"('cell', 917)",0,3,0,1,0,0,0
"('cell', 725)",0,4,0,1,0,0,0
"('cell', 720)",0,3,0,1,0,0,0
"('cell', 702)",0,3,0,1,0,0,0
"('cell', 1136)",0,1,0,0,0,0,0
"('cell', 897)",0,3,0,1,0,0,0
"('cell', 865)",0,1,0,1,0,0,0
"('cell', 775)",0,1,0,1,0,0,0
"('cell', 854)",0,2,0,0,0,0,0
"('cell', 734)",0,3,0,0,0,0,0
"('cell', 952)",0,3,0,1,0,0,0
"('cell', 1266)",0,3,3,0,0,2,0
"('cell', 1459)",0,1,3,0,0,1,0
"('cell', 1654)",0,2,0,0,0,0,0
"('cell', 1709)",0,1,0,0,0,0,0
