,T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 2640)",0,0,2,0,0,0,0
"('cell', 2623)",0,0,2,0,0,0,0
"('cell', 2644)",0,0,0,0,0,1,0
"('cell', 2620)",0,0,0,0,1,0,0
"('cell', 2612)",0,0,2,2,0,0,0
"('cell', 860)",0,0,0,0,1,0,0
"('cell', 910)",0,0,0,0,2,1,0
"('cell', 826)",0,0,0,0,1,0,0
"('cell', 892)",0,0,0,0,1,0,0
"('cell', 938)",0,0,0,0,2,1,0
"('cell', 828)",0,0,1,1,0,0,0
"('cell', 785)",0,0,1,1,0,0,0
"('cell', 1941)",0,0,0,2,0,0,0
"('cell', 1929)",0,0,0,2,0,0,0
"('cell', 1993)",0,0,0,2,0,1,0
"('cell', 1985)",0,0,0,2,0,0,0
"('cell', 2634)",0,1,1,0,0,0,0
"('cell', 794)",0,0,1,0,0,0,1
"('cell', 1263)",0,2,0,1,1,1,0
"('cell', 2594)",0,0,0,0,1,0,0
"('cell', 2622)",0,0,0,0,1,1,0
"('cell', 2608)",0,0,0,0,1,0,0
"('cell', 2628)",0,0,0,0,1,0,0
"('cell', 2593)",0,0,1,0,1,2,0
"('cell', 2584)",0,0,0,0,1,0,0
"('cell', 1397)",0,0,0,0,0,0,8
"('cell', 1423)",0,0,0,0,0,0,11
"('cell', 1449)",0,0,0,0,0,0,12
"('cell', 919)",0,0,0,0,1,0,0
"('cell', 914)",0,0,1,0,0,0,0
"('cell', 72)",0,0,0,1,0,0,0
"('cell', 131)",0,2,0,1,0,0,0
"('cell', 413)",0,5,0,1,0,0,0
"('cell', 767)",0,0,1,1,0,0,0
"('cell', 735)",0,0,1,2,0,0,0
"('cell', 420)",0,1,1,0,0,0,0
"('cell', 398)",0,0,2,0,0,0,0
"('cell', 823)",0,0,1,1,0,0,0
"('cell', 2149)",0,0,0,3,2,1,0
"('cell', 2412)",0,0,1,0,0,1,0
"('cell', 2435)",0,0,1,1,2,1,0
"('cell', 2381)",0,0,1,0,0,1,0
"('cell', 1917)",0,0,1,0,0,0,0
"('cell', 1564)",0,0,4,3,2,0,0
"('cell', 971)",0,0,1,0,1,0,0
"('cell', 1000)",0,0,2,0,4,1,0
"('cell', 941)",0,0,1,0,0,0,0
"('cell', 937)",0,0,1,0,0,0,0
"('cell', 2575)",0,0,1,2,4,1,0
"('cell', 2527)",0,0,1,2,6,1,0
"('cell', 2632)",0,0,0,0,1,1,0
"('cell', 2637)",0,0,0,1,2,1,0
"('cell', 2642)",0,0,0,0,1,0,0
"('cell', 2611)",0,0,0,0,3,1,0
"('cell', 2636)",0,0,1,0,1,0,0
"('cell', 2571)",0,0,1,2,3,1,0
