,T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 232)",0,0,0,0,0,0,2
"('cell', 227)",0,0,0,0,0,0,1
"('cell', 1180)",0,0,0,1,0,0,0
"('cell', 675)",0,0,3,0,0,7,0
"('cell', 497)",0,0,0,1,0,0,0
"('cell', 262)",0,0,0,0,0,0,1
"('cell', 414)",0,0,0,1,0,0,0
"('cell', 642)",0,0,1,0,0,7,0
"('cell', 1092)",0,11,0,0,0,0,0
"('cell', 67)",0,0,1,4,0,3,0
"('cell', 48)",0,0,1,3,0,2,0
"('cell', 47)",0,0,0,2,0,2,0
"('cell', 33)",0,0,1,3,0,0,0
"('cell', 540)",0,0,0,0,0,7,0
"('cell', 338)",0,0,0,0,0,4,0
"('cell', 1228)",0,0,0,1,0,1,0
"('cell', 1241)",0,0,0,1,0,2,0
"('cell', 1218)",0,0,0,1,0,1,0
"('cell', 1159)",0,0,0,1,0,0,0
"('cell', 1216)",0,0,0,0,0,1,0
"('cell', 1203)",0,0,0,1,0,0,0
"('cell', 979)",0,2,0,2,0,0,0
"('cell', 938)",0,1,1,2,0,0,0
"('cell', 1280)",0,0,0,0,0,6,0
"('cell', 1254)",0,0,0,0,0,3,0
"('cell', 1302)",0,0,0,0,0,6,0
"('cell', 2183)",0,0,3,0,0,3,0
"('cell', 2146)",0,0,4,1,0,2,0
"('cell', 933)",0,0,0,0,0,0,1
"('cell', 1098)",0,0,0,1,0,1,0
"('cell', 971)",0,0,0,1,0,1,0
"('cell', 1065)",0,0,0,1,0,1,0
"('cell', 1432)",0,1,0,0,0,0,0
"('cell', 1385)",0,1,0,0,0,0,0
"('cell', 700)",0,0,1,0,0,5,0
"('cell', 692)",0,0,1,0,0,2,1
"('cell', 656)",0,0,0,0,0,2,0
"('cell', 696)",0,0,2,0,0,3,1
"('cell', 569)",0,0,1,0,0,4,0
"('cell', 527)",0,0,1,1,0,2,0
"('cell', 469)",0,0,0,1,0,0,0
"('cell', 502)",0,0,0,1,0,0,0
"('cell', 453)",0,0,0,1,0,0,0
"('cell', 396)",0,0,0,1,0,0,0
"('cell', 347)",0,0,0,1,0,0,0
"('cell', 392)",0,0,0,1,0,0,0
"('cell', 366)",0,0,0,1,0,0,0
"('cell', 387)",0,0,0,1,0,0,0
"('cell', 552)",0,0,0,1,0,3,0
"('cell', 499)",0,0,1,1,0,2,0
"('cell', 253)",0,0,0,1,0,0,3
"('cell', 296)",0,0,0,0,0,0,1
"('cell', 75)",0,0,3,0,0,3,0
"('cell', 56)",0,0,1,0,0,2,0
"('cell', 4)",0,0,1,4,0,0,0
"('cell', 2)",0,0,0,2,0,0,0
"('cell', 864)",0,1,1,2,0,0,0
"('cell', 919)",0,0,0,1,0,0,0
"('cell', 775)",0,0,0,0,0,3,0
"('cell', 702)",0,0,0,0,0,2,0
"('cell', 726)",0,0,0,0,0,2,0
"('cell', 685)",0,0,0,0,1,4,0
"('cell', 725)",0,0,0,0,1,0,0
"('cell', 516)",0,0,0,0,0,7,0
"('cell', 451)",0,0,0,0,0,6,0
"('cell', 474)",0,0,0,0,0,5,0
"('cell', 485)",0,0,0,0,0,8,0
"('cell', 1157)",0,10,0,1,0,0,0
"('cell', 1182)",0,7,0,1,0,0,0
"('cell', 992)",0,8,2,0,1,0,0
"('cell', 1686)",0,0,0,1,0,7,0
"('cell', 2186)",0,0,2,0,0,4,0
"('cell', 1555)",0,5,0,1,4,2,0
"('cell', 944)",0,2,0,2,0,0,0
"('cell', 903)",0,3,1,0,0,0,0
"('cell', 841)",0,6,3,0,0,0,0
"('cell', 1193)",0,0,0,3,0,0,0
"('cell', 2165)",0,0,4,0,0,3,0
"('cell', 717)",0,0,1,0,0,5,1
"('cell', 1235)",0,2,2,0,0,0,0
"('cell', 1324)",0,1,0,0,0,0,0
"('cell', 1358)",0,1,0,0,0,0,0
"('cell', 659)",0,0,4,0,0,5,0
"('cell', 673)",0,0,1,0,0,3,0
"('cell', 623)",0,0,1,0,0,1,0
"('cell', 638)",0,0,5,0,0,5,0
"('cell', 605)",0,0,1,0,0,2,0
"('cell', 367)",0,0,0,1,0,0,0
"('cell', 353)",0,0,0,1,0,0,0
"('cell', 406)",0,0,0,1,0,0,0
"('cell', 475)",0,0,0,1,0,0,0
"('cell', 415)",0,0,0,1,0,1,0
"('cell', 407)",0,0,0,1,0,0,0
"('cell', 589)",0,0,0,0,0,2,0
"('cell', 610)",0,0,1,0,0,3,0
"('cell', 742)",0,0,2,0,3,4,0
"('cell', 463)",0,0,1,1,0,2,0
"('cell', 542)",0,0,1,0,0,3,0
"('cell', 78)",0,0,0,3,0,4,3
"('cell', 79)",0,0,2,3,0,5,2
"('cell', 15)",0,0,0,2,0,0,3
"('cell', 24)",0,0,1,3,0,2,2
"('cell', 255)",0,0,0,2,0,3,2
"('cell', 376)",0,0,0,1,0,0,0
"('cell', 294)",0,0,0,2,0,1,2
"('cell', 323)",0,0,0,2,0,0,0
"('cell', 291)",0,0,0,2,0,0,2
"('cell', 248)",0,0,0,2,0,1,4
"('cell', 343)",0,0,0,3,0,0,0
"('cell', 324)",0,0,0,3,0,1,0
"('cell', 916)",0,5,1,0,1,1,0
"('cell', 1032)",0,11,0,0,0,0,0
"('cell', 1077)",0,8,0,0,0,0,0
"('cell', 889)",0,6,2,0,0,5,0
"('cell', 1011)",0,8,0,0,0,0,0
"('cell', 627)",0,0,2,0,0,5,0
"('cell', 629)",0,0,2,0,0,5,0
"('cell', 603)",0,0,1,1,0,1,0
"('cell', 553)",0,0,2,1,0,1,0
"('cell', 571)",0,0,2,2,0,2,0
"('cell', 608)",0,0,3,0,0,7,0
"('cell', 586)",0,0,4,1,0,3,0
"('cell', 547)",0,0,2,1,0,1,0
"('cell', 533)",0,0,0,2,0,2,0
