,T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 197)",0,0,1,2,1,1,0
"('cell', 940)",0,1,1,1,5,2,0
"('cell', 1040)",0,0,0,1,2,1,0
"('cell', 2)",0,0,0,1,0,7,0
"('cell', 2960)",0,1,2,1,0,0,0
"('cell', 2976)",0,1,0,0,0,0,0
"('cell', 1020)",0,1,2,1,3,2,0
"('cell', 932)",0,1,0,0,4,3,0
"('cell', 2509)",0,0,3,0,0,4,0
"('cell', 1)",0,0,2,0,0,2,0
"('cell', 183)",0,3,3,2,0,5,0
"('cell', 976)",0,1,1,0,2,3,0
"('cell', 1111)",0,0,2,1,2,1,0
"('cell', 2974)",0,1,1,2,4,2,0
"('cell', 1867)",0,5,0,0,4,1,0
"('cell', 1661)",0,1,3,1,3,1,0
"('cell', 1191)",0,0,5,0,1,0,0
"('cell', 1097)",0,0,2,0,1,0,0
"('cell', 608)",0,0,2,2,0,0,0
"('cell', 163)",0,0,2,2,1,1,0
"('cell', 152)",0,0,1,0,3,1,0
"('cell', 66)",0,0,1,0,5,2,0
"('cell', 1141)",0,0,0,2,2,1,0
"('cell', 1315)",0,0,1,3,3,1,0
"('cell', 1328)",0,0,2,3,3,2,0
"('cell', 1234)",0,0,2,3,2,1,0
"('cell', 1218)",0,0,0,3,3,2,0
"('cell', 1420)",0,0,2,2,3,0,0
"('cell', 1439)",0,0,2,3,4,0,0
"('cell', 1504)",0,0,2,4,2,1,0
"('cell', 1588)",0,0,3,2,2,0,0
"('cell', 2029)",0,0,3,0,6,1,0
"('cell', 2062)",0,2,1,2,0,3,0
"('cell', 9)",0,0,1,0,0,0,0
"('cell', 7)",0,0,2,0,0,0,0
"('cell', 153)",0,3,1,4,0,3,0
"('cell', 330)",0,0,3,0,1,9,0
"('cell', 310)",0,0,1,0,0,7,0
"('cell', 1062)",0,0,2,1,2,2,0
"('cell', 2991)",0,0,0,2,0,1,0
"('cell', 2996)",0,1,1,1,0,0,0
"('cell', 2872)",0,0,1,1,4,5,0
"('cell', 3000)",0,2,0,3,0,0,0
"('cell', 2883)",0,5,0,1,3,0,0
"('cell', 2164)",0,1,0,1,3,4,0
"('cell', 1573)",0,1,4,2,2,0,0
"('cell', 1739)",0,1,0,1,1,1,0
"('cell', 1639)",0,1,6,2,1,0,0
"('cell', 2429)",0,6,0,4,0,0,0
"('cell', 2336)",0,7,2,2,1,0,0
"('cell', 363)",0,0,2,8,0,0,0
"('cell', 237)",0,0,1,4,0,1,0
"('cell', 300)",0,0,3,5,0,1,0
"('cell', 1348)",0,0,2,2,1,1,0
"('cell', 1267)",0,0,2,2,2,2,0
