,T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 1162)",0,0,0,1,0,0,0
"('cell', 1163)",0,0,2,3,0,0,0
"('cell', 974)",0,1,0,0,0,0,0
"('cell', 982)",0,1,0,0,0,0,0
"('cell', 1028)",0,1,0,0,0,0,0
"('cell', 994)",0,1,0,0,0,0,0
"('cell', 577)",0,0,1,2,0,0,1
"('cell', 564)",0,0,1,0,0,0,1
"('cell', 572)",0,0,2,1,0,0,1
"('cell', 809)",0,0,1,7,0,0,1
"('cell', 625)",0,0,1,2,0,0,0
"('cell', 508)",0,0,2,5,0,0,2
"('cell', 554)",0,0,1,0,0,0,3
"('cell', 368)",0,0,0,12,0,0,3
"('cell', 954)",0,0,0,0,1,0,0
"('cell', 111)",0,0,0,9,0,0,0
"('cell', 1085)",0,0,4,0,0,0,0
"('cell', 1020)",0,1,0,0,0,0,0
"('cell', 958)",0,2,0,0,0,0,0
"('cell', 951)",0,1,0,0,0,0,0
"('cell', 961)",0,2,0,0,0,0,0
"('cell', 1000)",0,1,0,0,0,0,0
"('cell', 985)",0,0,0,0,1,0,0
"('cell', 978)",0,1,0,0,0,0,0
"('cell', 849)",0,0,1,0,0,0,1
"('cell', 667)",0,0,0,2,0,0,2
"('cell', 747)",0,0,0,1,0,0,0
"('cell', 904)",0,0,1,0,0,2,0
"('cell', 310)",0,0,1,5,0,1,1
"('cell', 762)",0,0,2,8,0,0,3
"('cell', 606)",0,0,2,1,0,0,0
"('cell', 703)",0,0,0,7,0,0,0
"('cell', 584)",0,0,1,0,0,0,0
"('cell', 569)",0,0,1,0,0,0,0
"('cell', 561)",0,0,2,6,0,0,0
"('cell', 570)",0,0,1,5,0,0,0
"('cell', 533)",0,0,1,13,0,0,0
"('cell', 545)",0,0,3,7,0,0,1
"('cell', 689)",0,0,0,6,0,0,1
"('cell', 472)",0,0,0,8,0,0,0
"('cell', 482)",0,0,1,5,0,0,0
"('cell', 635)",0,0,0,4,0,0,0
"('cell', 599)",0,0,0,8,0,0,0
"('cell', 507)",0,0,0,13,0,0,2
"('cell', 962)",0,0,0,0,4,1,0
"('cell', 89)",0,0,1,4,1,0,0
"('cell', 298)",0,0,0,2,0,1,0
"('cell', 159)",0,0,0,2,0,1,2
"('cell', 86)",0,0,0,2,1,0,0
"('cell', 97)",0,0,0,0,3,0,3
"('cell', 92)",0,0,0,2,3,0,2
"('cell', 107)",0,0,0,5,0,0,0
"('cell', 102)",0,0,0,7,0,0,0
"('cell', 118)",0,0,0,3,2,0,1
"('cell', 93)",0,0,0,0,1,0,0
"('cell', 6)",0,0,1,4,0,0,2
"('cell', 659)",0,0,0,1,0,0,0
"('cell', 1073)",0,1,0,0,0,0,0
"('cell', 1034)",0,0,0,3,0,0,0
"('cell', 1022)",0,1,0,2,0,0,0
"('cell', 957)",0,1,0,3,0,0,0
"('cell', 968)",0,0,1,6,0,0,1
"('cell', 1078)",0,1,0,0,0,0,0
"('cell', 1083)",0,0,0,2,0,0,0
"('cell', 932)",0,0,0,0,0,0,2
"('cell', 955)",0,1,0,0,0,0,0
"('cell', 1103)",0,0,2,0,0,0,0
"('cell', 1109)",0,0,1,0,0,0,0
"('cell', 907)",0,0,0,0,3,0,1
"('cell', 919)",0,0,0,0,3,1,0
"('cell', 854)",0,0,0,0,0,0,1
"('cell', 821)",0,0,1,2,0,0,0
"('cell', 881)",0,0,0,0,1,0,0
"('cell', 893)",0,0,2,0,2,1,0
"('cell', 873)",0,0,0,0,0,0,1
"('cell', 902)",0,0,0,0,2,0,0
"('cell', 865)",0,0,4,0,3,0,2
"('cell', 828)",0,0,1,2,0,0,1
"('cell', 864)",0,0,1,0,0,0,2
"('cell', 700)",0,0,0,0,0,0,4
"('cell', 683)",0,0,0,0,0,0,4
"('cell', 619)",0,0,2,2,0,0,2
"('cell', 595)",0,0,0,2,0,0,1
"('cell', 611)",0,0,0,4,0,0,2
"('cell', 598)",0,0,2,1,0,0,2
"('cell', 594)",0,0,2,0,0,0,3
"('cell', 630)",0,0,0,3,0,0,0
"('cell', 642)",0,0,0,3,0,0,1
"('cell', 614)",0,0,0,4,0,0,1
"('cell', 604)",0,0,0,8,0,0,0
"('cell', 819)",0,0,0,2,0,0,0
"('cell', 793)",0,0,0,4,0,0,0
"('cell', 799)",0,0,1,5,0,0,0
"('cell', 687)",0,0,0,5,0,0,0
"('cell', 721)",0,0,0,2,0,0,1
"('cell', 719)",0,0,0,1,0,0,2
"('cell', 676)",0,0,1,4,0,0,3
"('cell', 697)",0,0,0,0,0,0,6
"('cell', 690)",0,0,1,0,0,0,6
"('cell', 875)",0,0,2,0,5,1,3
"('cell', 883)",0,0,0,0,2,1,1
"('cell', 888)",0,0,1,0,4,2,0
"('cell', 722)",0,0,0,0,0,0,5
"('cell', 754)",0,0,2,0,0,0,2
"('cell', 736)",0,0,0,0,0,0,1
"('cell', 751)",0,0,1,0,0,0,1
"('cell', 742)",0,0,1,0,0,0,1
"('cell', 776)",0,0,2,0,1,0,3
"('cell', 756)",0,0,1,0,0,0,3
"('cell', 858)",0,0,0,0,0,0,2
"('cell', 871)",0,0,0,0,1,0,2
"('cell', 866)",0,0,1,0,3,1,3
"('cell', 845)",0,0,1,0,0,0,0
"('cell', 836)",0,0,1,0,0,0,2
"('cell', 830)",0,0,2,0,1,0,2
"('cell', 863)",0,0,0,7,0,0,1
"('cell', 629)",0,0,0,4,0,0,0
"('cell', 597)",0,0,0,3,0,0,0
"('cell', 669)",0,0,0,4,0,0,0
"('cell', 716)",0,0,2,4,0,0,0
"('cell', 930)",0,1,0,2,0,0,0
"('cell', 945)",0,1,0,1,0,0,0
"('cell', 774)",0,0,2,3,0,0,5
"('cell', 696)",0,0,3,3,0,0,0
"('cell', 643)",0,0,2,2,0,0,0
"('cell', 596)",0,0,1,5,0,0,0
"('cell', 718)",0,0,0,6,0,0,0
"('cell', 680)",0,0,0,6,0,0,0
"('cell', 563)",0,0,1,1,0,0,0
"('cell', 556)",0,0,1,0,0,0,0
"('cell', 546)",0,0,2,3,0,0,3
"('cell', 588)",0,0,0,7,0,0,0
"('cell', 582)",0,0,0,4,0,0,0
"('cell', 566)",0,0,2,5,0,0,0
"('cell', 655)",0,0,2,3,0,0,4
"('cell', 602)",0,0,1,0,0,0,0
"('cell', 613)",0,0,2,0,0,0,2
"('cell', 490)",0,0,3,6,0,0,5
"('cell', 530)",0,0,2,4,0,0,4
"('cell', 780)",0,0,2,1,0,0,1
"('cell', 876)",0,0,0,0,0,0,1
"('cell', 126)",0,0,1,2,0,1,1
"('cell', 137)",0,0,0,3,0,1,2
"('cell', 121)",0,0,1,0,1,1,1
"('cell', 141)",0,0,1,2,0,1,2
"('cell', 100)",0,0,1,4,0,0,0
"('cell', 88)",0,0,0,4,0,0,0
"('cell', 113)",0,0,0,3,0,0,0
"('cell', 94)",0,0,1,3,2,0,0
"('cell', 109)",0,0,1,1,2,1,1
"('cell', 115)",0,0,1,2,0,1,0
"('cell', 152)",0,0,1,2,1,1,4
"('cell', 312)",0,0,0,2,0,2,2
"('cell', 190)",0,0,0,0,2,0,4
"('cell', 57)",0,0,0,3,0,0,0
"('cell', 45)",0,0,0,3,0,0,0
"('cell', 51)",0,0,0,3,0,0,0
"('cell', 74)",0,0,0,0,4,1,2
"('cell', 82)",0,0,0,0,3,0,2
"('cell', 216)",0,0,0,3,0,1,2
"('cell', 201)",0,1,0,3,0,1,1
"('cell', 127)",0,0,0,4,2,0,0
"('cell', 112)",0,0,0,1,3,0,3
"('cell', 120)",0,0,0,1,3,0,3
"('cell', 105)",0,0,0,3,2,0,1
"('cell', 98)",0,0,0,2,2,0,2
"('cell', 96)",0,0,0,3,1,0,1
"('cell', 14)",0,0,1,1,0,0,2
"('cell', 124)",0,1,0,0,3,0,4
"('cell', 143)",0,1,0,0,2,0,3
"('cell', 64)",0,0,0,1,0,0,0
"('cell', 80)",0,0,0,0,4,4,0
"('cell', 87)",0,0,0,0,2,0,0
"('cell', 145)",0,1,0,0,0,1,1
"('cell', 321)",0,0,0,9,0,0,0
"('cell', 1101)",0,1,1,0,1,0,0
"('cell', 1075)",0,1,0,0,1,0,0
"('cell', 1059)",0,1,0,0,0,0,0
"('cell', 1024)",0,1,0,4,0,0,0
"('cell', 1086)",0,0,0,2,0,0,0
"('cell', 1124)",0,0,1,0,0,0,0
"('cell', 1096)",0,1,1,0,0,0,0
"('cell', 1114)",0,1,1,0,1,0,0
"('cell', 1095)",0,0,1,0,0,0,0
"('cell', 1141)",0,0,1,0,0,0,0
"('cell', 917)",0,0,0,0,0,0,2
"('cell', 927)",0,0,1,0,4,1,0
"('cell', 918)",0,0,1,0,2,1,2
"('cell', 922)",0,0,0,0,0,1,2
"('cell', 914)",0,0,1,0,3,1,1
"('cell', 897)",0,0,1,0,0,0,2
"('cell', 906)",0,0,1,0,0,0,2
"('cell', 959)",0,0,1,0,1,2,1
"('cell', 939)",0,0,1,0,2,2,0
"('cell', 937)",0,0,0,0,0,2,0
"('cell', 964)",0,0,0,0,0,2,1
"('cell', 952)",0,0,0,0,0,2,0
"('cell', 970)",0,0,0,0,0,2,1
"('cell', 983)",0,0,1,0,1,2,2
