,T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 562)",0,0,2,0,0,2,2
"('cell', 309)",0,0,0,0,0,2,2
"('cell', 275)",0,0,0,0,0,2,3
"('cell', 669)",0,0,4,1,0,5,0
"('cell', 3)",0,0,0,0,0,0,1
"('cell', 38)",0,0,0,0,0,0,1
"('cell', 939)",0,0,2,0,0,1,3
"('cell', 1052)",0,3,0,3,0,3,0
"('cell', 376)",0,0,2,1,1,2,1
"('cell', 579)",0,0,4,1,0,1,2
"('cell', 1483)",0,0,2,3,1,0,0
"('cell', 1503)",0,0,2,1,0,0,0
"('cell', 1436)",0,0,3,2,0,0,0
"('cell', 1527)",0,0,0,2,1,0,1
"('cell', 727)",0,0,0,2,0,0,5
"('cell', 1149)",0,0,2,0,3,1,0
"('cell', 1130)",0,0,2,0,3,2,0
"('cell', 903)",0,0,3,0,0,1,4
"('cell', 1984)",0,0,3,1,1,0,0
"('cell', 891)",0,0,0,2,0,0,0
"('cell', 1050)",0,0,4,3,2,5,2
"('cell', 1205)",0,1,4,5,0,3,2
"('cell', 927)",0,0,4,0,0,13,2
"('cell', 399)",0,0,2,1,2,2,2
"('cell', 189)",0,0,0,0,1,0,5
"('cell', 217)",0,0,0,0,1,1,5
"('cell', 59)",0,0,1,0,0,0,0
"('cell', 96)",0,0,5,0,0,0,0
"('cell', 84)",0,0,2,1,0,0,0
"('cell', 70)",0,0,3,0,0,0,0
"('cell', 18)",0,0,0,1,0,0,1
"('cell', 652)",0,0,5,2,0,5,5
"('cell', 698)",0,0,3,2,0,3,4
"('cell', 715)",0,0,3,2,0,4,2
"('cell', 633)",0,0,1,3,2,0,4
"('cell', 684)",0,0,1,7,1,0,5
"('cell', 906)",0,0,3,0,1,2,5
"('cell', 868)",0,0,4,0,1,1,6
"('cell', 784)",0,0,0,1,0,1,7
"('cell', 6)",0,0,0,0,0,0,1
"('cell', 5)",0,0,0,0,0,0,1
"('cell', 137)",0,0,0,0,0,2,4
"('cell', 180)",0,0,0,5,0,2,2
