,src,tgt,distance
0,1154,1150,17.11724276862369
1,1154,1122,18.384776310850235
2,1154,1099,27.586228448267445
3,1154,1254,41.14608122288197
4,1154,1204,22.20360331117452
5,2722,2681,33.97057550292606
6,2722,2717,16.0
7,2722,2664,28.160255680657446
8,2294,2342,20.09975124224178
9,2294,2300,28.442925306655784
10,2294,2215,27.892651361962706
11,2294,2259,20.0
12,2294,2299,28.160255680657446
13,2403,2485,24.515301344262525
14,2403,2342,22.47220505424423
15,2403,2419,40.311288741492746
16,2403,2300,38.47076812334269
17,2485,2580,40.80441152620633
18,2485,2419,39.824615503479755
19,2485,2493,45.09988913511872
20,2485,2454,36.345563690772494
21,2485,2534,25.612496949731394
22,2485,2546,22.02271554554524
23,2342,2419,36.87817782917155
24,2342,2300,33.54101966249684
25,2342,2299,31.064449134018133
26,2419,2454,14.035668847618199
27,1150,1099,17.26267650163207
28,1150,1204,20.396078054371138
29,1122,1028,32.01562118716424
30,1122,1048,25.612496949731394
31,1122,1099,27.073972741361768
32,1122,1019,43.278170016764804
33,1099,1048,21.095023109728988
34,1254,1270,30.805843601498726
35,1254,1473,78.91767862779544
36,1254,1394,70.00714249274856
37,1254,1313,57.584720195551874
38,1254,1250,42.0
39,1254,1336,48.41487374764082
40,1254,1204,36.359317925395686
41,3566,3554,28.861739379323623
42,3566,3546,15.297058540778355
43,3566,3543,21.95449840010015
44,3554,3543,20.808652046684813
45,3574,3568,29.068883707497267
46,3574,3553,12.806248474865697
47,714,768,20.248456731316587
48,714,791,31.144823004794873
49,714,744,34.20526275297414
50,714,679,18.027756377319946
51,2141,2026,43.56604182158393
52,2141,2223,28.792360097775937
53,2141,2117,22.135943621178654
54,2223,2117,35.73513677041127
55,3568,3553,22.47220505424423
56,3568,3565,29.068883707497267
57,3568,3527,26.92582403567252
58,2300,2404,46.010868281309364
59,2300,2215,38.27531841800928
60,2404,2429,24.351591323771842
61,2404,2493,28.460498941515414
62,2404,2480,25.942243542145693
63,2781,2716,27.202941017470888
64,2781,2717,29.206163733020468
65,2781,2790,13.152946437965905
66,2716,2717,26.1725046566048
67,2716,2681,26.248809496813376
68,2716,2790,28.442925306655784
69,2716,2621,59.413803110051795
70,2717,2681,24.698178070456937
71,2587,2580,17.26267650163207
72,2587,2623,19.849433241279208
73,2587,2621,14.866068747318506
74,2587,2546,16.1245154965971
75,2194,2090,37.48332962798263
76,2194,2215,28.861739379323623
77,2194,2259,20.12461179749811
78,2194,2299,37.656340767525464
79,2194,2157,13.92838827718412
80,2215,2158,21.93171219946131
81,2215,2259,21.95449840010015
82,2215,2157,30.479501308256342
83,2259,2299,24.839484696748443
84,2573,2454,41.6293165929973
85,2573,2790,98.2700361249552
86,2573,2621,19.849433241279208
87,2573,2534,13.341664064126334
88,2573,2546,21.095023109728988
89,2454,2534,32.01562118716424
90,2790,2621,79.60527620704548
91,2621,2623,24.515301344262525
92,2621,2546,24.186773244895647
93,2534,2546,15.132745950421556
94,2546,2580,27.313000567495326
95,3272,3241,16.0
96,3272,3259,21.840329667841555
97,3524,3481,22.0
98,3524,3486,26.248809496813376
99,3524,3535,13.892443989449804
100,3524,3534,26.92582403567252
101,3524,3503,18.384776310850235
102,2767,2926,71.80529228406496
103,2767,2777,62.12889826803627
104,78,27,36.24913792078372
105,78,30,49.040799340956916
106,78,46,40.311288741492746
107,78,85,41.10960958218893
108,78,124,29.154759474226502
109,78,96,27.730849247724095
110,27,10,30.364452901377952
111,27,46,23.853720883753127
112,30,31,30.01666203960727
113,30,85,34.132096331752024
114,10,46,23.769728648009426
115,46,96,33.52610922848042
116,382,427,31.144823004794873
117,382,357,25.96150997149434
118,382,445,33.015148038438355
119,382,300,36.40054944640259
120,427,445,24.166091947189145
121,427,462,33.12099032335839
122,259,346,38.0
123,259,325,45.803929962395145
124,259,219,36.40054944640259
125,259,264,35.014282800023196
126,439,423,25.0
127,439,346,40.19950248448356
128,439,507,34.785054261852174
129,439,462,28.635642126552707
130,896,859,17.69180601295413
131,896,902,19.6468827043885
132,896,934,18.681541692269406
133,462,507,42.5440947723653
134,1336,1270,24.351591323771842
135,1336,1473,69.31089380465383
136,1204,1270,26.019223662515376
137,1028,1048,19.209372712298546
138,1028,949,35.510561809129406
139,1028,1019,29.017236257093817
140,1473,1394,47.80167361086848
141,1473,1533,27.018512172212592
142,1473,1472,29.017236257093817
143,949,994,31.622776601683793
144,949,1019,30.675723300355934
145,1313,1369,28.42534080710379
146,1313,1394,29.274562336608895
147,1313,1285,22.847319317591726
148,1313,1250,23.323807579381203
149,1794,1862,23.259406699226016
150,1794,1813,18.973665961010276
151,1813,1802,21.840329667841555
152,1813,1862,17.0
153,1813,1863,22.02271554554524
154,1283,1219,24.08318915758459
155,1283,1217,34.058772731852805
156,1283,1308,26.248809496813376
157,1283,1259,21.02379604162864
158,1259,1219,22.67156809750927
159,1259,1255,15.132745950421556
160,1259,1308,18.027756377319946
161,1155,1144,17.26267650163207
162,1155,1110,17.26267650163207
163,1155,1224,27.85677655436824
164,1155,1205,21.095023109728988
165,1155,1092,27.294688127912362
166,1155,1161,15.297058540778355
167,1144,1110,19.79898987322333
168,1144,1205,21.840329667841555
169,1110,1092,17.46424919657298
170,1175,1219,25.495097567963924
171,1175,1133,27.65863337187866
172,1175,1060,35.014282800023196
173,1175,1104,24.413111231467404
174,1175,1217,24.698178070456937
175,1219,1217,24.08318915758459
176,1063,1060,16.1245154965971
177,1063,1104,13.038404810405298
178,1063,1030,17.72004514666935
179,1063,1080,30.4138126514911
