,T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 1469)",0,2,6,3,1,1,0
"('cell', 1544)",0,1,6,3,0,0,0
"('cell', 1452)",0,2,4,3,1,0,0
"('cell', 425)",0,0,0,0,2,0,0
"('cell', 892)",0,0,1,1,2,2,0
"('cell', 1579)",0,1,4,2,2,0,0
"('cell', 1607)",0,1,5,1,1,0,0
"('cell', 1325)",0,0,5,1,1,1,0
"('cell', 1667)",0,0,2,6,0,2,0
"('cell', 187)",0,0,1,1,0,2,0
"('cell', 6)",0,0,2,1,0,0,0
"('cell', 179)",0,0,1,1,0,2,0
"('cell', 586)",0,0,2,0,3,2,0
"('cell', 1224)",0,0,0,3,0,0,0
"('cell', 1222)",0,0,0,4,0,0,0
"('cell', 1163)",0,1,0,1,0,0,0
"('cell', 1274)",0,0,0,1,0,1,0
"('cell', 1259)",0,0,0,3,0,1,0
"('cell', 1170)",0,0,1,4,1,0,0
"('cell', 1581)",0,0,2,5,0,3,0
"('cell', 1538)",0,0,2,4,0,2,0
"('cell', 1495)",0,0,1,5,0,3,0
"('cell', 1424)",0,0,0,5,0,4,0
"('cell', 1372)",0,0,0,2,0,2,0
"('cell', 1356)",0,1,0,4,0,1,0
"('cell', 1361)",0,1,0,3,0,0,0
"('cell', 1472)",0,1,1,1,0,1,0
"('cell', 76)",0,0,1,0,2,1,0
"('cell', 35)",0,0,4,3,1,1,0
"('cell', 36)",0,0,2,1,2,1,0
"('cell', 321)",0,0,6,0,3,0,0
"('cell', 286)",0,0,6,0,3,1,0
"('cell', 349)",0,1,2,2,0,1,0
"('cell', 1586)",0,0,4,3,2,0,0
"('cell', 1625)",0,0,10,3,1,1,0
"('cell', 248)",0,0,3,0,2,1,1
"('cell', 246)",0,0,9,0,2,1,1
"('cell', 55)",0,0,1,1,5,3,0
"('cell', 17)",0,0,0,1,3,2,1
"('cell', 428)",0,1,1,2,2,1,0
"('cell', 484)",0,0,1,1,2,3,0
"('cell', 679)",0,0,2,0,2,2,0
"('cell', 558)",0,0,6,1,1,2,0
"('cell', 1217)",0,0,1,1,0,0,0
"('cell', 1151)",0,3,0,3,0,0,0
"('cell', 1096)",0,3,1,2,0,0,0
"('cell', 1167)",0,0,1,1,0,0,0
"('cell', 1317)",0,0,1,3,0,2,0
"('cell', 1271)",0,0,0,3,0,1,0
"('cell', 1349)",0,0,0,4,0,1,0
"('cell', 857)",0,0,2,1,2,1,0
"('cell', 1207)",0,0,1,3,1,0,0
"('cell', 1785)",0,0,3,0,2,0,0
"('cell', 1945)",0,0,5,0,3,2,0
"('cell', 1981)",0,1,7,1,1,1,0
"('cell', 1336)",0,0,1,2,1,0,0
"('cell', 1307)",0,0,1,2,0,1,0
"('cell', 1348)",0,0,0,1,0,0,0
"('cell', 1666)",0,1,4,0,1,5,1
"('cell', 1857)",0,0,2,6,0,1,0
"('cell', 1504)",0,0,3,1,0,1,0
"('cell', 1008)",0,1,3,0,1,2,1
"('cell', 888)",0,0,4,0,1,2,1
"('cell', 47)",0,0,1,0,3,5,1
"('cell', 165)",0,0,4,1,1,3,0
"('cell', 640)",0,3,3,2,1,0,0
"('cell', 956)",0,3,2,0,0,2,0
"('cell', 1210)",0,0,1,0,1,0,0
"('cell', 1229)",0,0,1,1,0,0,0
"('cell', 1164)",0,0,2,0,1,0,0
"('cell', 1258)",0,0,0,2,0,1,0
"('cell', 1245)",0,0,1,1,1,0,0
"('cell', 896)",0,0,1,2,1,1,0
"('cell', 955)",0,2,1,1,0,0,0
"('cell', 936)",0,1,2,2,1,0,0
"('cell', 1003)",0,2,2,1,0,0,0
"('cell', 1051)",0,2,2,0,0,0,0
"('cell', 1088)",0,3,1,2,0,0,0
"('cell', 997)",0,3,1,1,0,0,0
"('cell', 1284)",0,1,0,4,0,0,0
"('cell', 1064)",0,2,2,2,0,0,0
"('cell', 1084)",0,1,2,1,0,0,0
"('cell', 1159)",0,0,1,1,0,0,0
"('cell', 1150)",0,0,1,0,1,0,0
"('cell', 1031)",0,1,2,2,1,0,0
"('cell', 996)",0,0,2,1,1,0,0
"('cell', 676)",0,2,3,1,0,0,0
"('cell', 677)",0,3,3,1,0,0,0
"('cell', 707)",0,2,3,0,1,0,0
"('cell', 1320)",0,1,1,1,0,0,0
"('cell', 1380)",0,1,0,2,0,0,0
"('cell', 1318)",0,1,1,3,0,0,0
"('cell', 1290)",0,0,1,1,1,3,0
"('cell', 1382)",0,0,3,1,0,1,0
"('cell', 1007)",0,2,0,1,0,1,1
"('cell', 1056)",0,2,0,2,1,0,0
"('cell', 1731)",0,0,4,3,1,2,0
"('cell', 1781)",0,0,2,2,0,2,0
"('cell', 1944)",0,0,2,1,3,5,0
"('cell', 1997)",0,0,2,5,1,5,0
"('cell', 1863)",0,0,1,1,4,1,0
"('cell', 1842)",0,1,2,1,3,1,0
"('cell', 1836)",0,0,4,0,4,1,0
"('cell', 1888)",0,0,3,2,2,1,0
"('cell', 1808)",0,1,3,1,0,2,0
"('cell', 1844)",0,1,5,1,0,2,0
"('cell', 1711)",0,0,3,1,0,0,0
"('cell', 1923)",0,0,7,0,1,1,0
"('cell', 2041)",0,1,1,2,0,0,0
"('cell', 2060)",0,1,3,5,0,0,0
"('cell', 2033)",0,1,5,2,0,0,0
"('cell', 2001)",0,1,8,1,0,0,0
"('cell', 1692)",0,0,5,1,1,1,0
"('cell', 1841)",0,0,2,7,0,1,1
"('cell', 1646)",0,0,3,4,0,4,1
"('cell', 1608)",0,0,3,3,0,2,0
"('cell', 1461)",0,1,4,0,2,0,0
"('cell', 1385)",0,0,4,0,1,0,0
"('cell', 1370)",0,0,4,1,2,0,0
"('cell', 1601)",0,1,2,0,0,0,0
"('cell', 1633)",0,0,2,3,0,0,0
"('cell', 1697)",0,0,2,2,0,0,0
"('cell', 1732)",0,1,2,1,0,0,0
"('cell', 1687)",0,0,2,1,0,0,0
"('cell', 1779)",0,1,3,1,3,1,0
"('cell', 1694)",0,1,2,1,1,0,0
"('cell', 1890)",0,0,10,1,0,0,0
"('cell', 819)",0,0,5,1,1,2,0
"('cell', 813)",0,0,2,2,3,0,0
"('cell', 771)",0,0,1,2,2,0,0
"('cell', 835)",0,0,1,2,2,1,0
"('cell', 770)",0,0,2,2,2,1,0
"('cell', 1052)",0,0,0,1,0,1,0
"('cell', 1069)",0,0,0,3,0,1,0
"('cell', 1236)",0,1,6,1,0,2,0
"('cell', 890)",0,0,6,0,0,1,0
"('cell', 760)",0,0,5,1,0,0,0
"('cell', 891)",0,0,7,0,0,1,0
"('cell', 1243)",0,1,5,1,1,1,0
"('cell', 1952)",0,0,8,3,0,3,0
"('cell', 113)",0,0,2,2,3,2,0
"('cell', 128)",0,0,1,3,4,0,0
"('cell', 81)",0,1,1,2,5,1,0
"('cell', 293)",0,1,3,0,1,0,0
"('cell', 386)",0,0,7,0,1,0,0
"('cell', 487)",0,0,7,2,0,0,0
"('cell', 14)",0,0,5,1,0,4,1
"('cell', 294)",0,0,4,2,2,2,0
"('cell', 15)",0,0,4,1,1,1,0
"('cell', 869)",0,0,2,2,1,2,0
"('cell', 662)",0,2,1,1,1,3,0
"('cell', 657)",0,2,1,1,2,3,0
"('cell', 647)",0,1,3,0,2,2,0
"('cell', 656)",0,2,1,1,3,3,0
"('cell', 485)",0,0,7,0,1,1,0
"('cell', 1185)",0,0,0,4,0,0,0
"('cell', 1149)",0,3,0,2,0,0,0
"('cell', 1226)",0,1,1,4,0,0,0
"('cell', 711)",0,3,2,0,0,0,0
"('cell', 1554)",0,1,4,3,0,5,0
"('cell', 1286)",0,0,2,0,1,0,0
"('cell', 908)",0,2,2,0,0,2,1
"('cell', 998)",0,1,3,0,1,0,1
"('cell', 871)",0,0,4,0,2,2,1
"('cell', 886)",0,0,4,0,2,0,1
"('cell', 1108)",0,2,2,1,1,0,0
"('cell', 1381)",0,0,2,2,0,4,0
"('cell', 1012)",0,1,4,0,0,1,1
"('cell', 1034)",0,2,3,1,0,1,1
"('cell', 1139)",0,1,2,2,1,0,0
"('cell', 977)",0,2,1,1,0,1,0
"('cell', 1021)",0,0,1,1,0,1,0
"('cell', 1128)",0,2,2,0,1,0,0
"('cell', 1112)",0,2,2,0,1,0,0
"('cell', 1070)",0,2,2,1,0,0,1
"('cell', 1637)",0,0,3,4,0,0,0
"('cell', 1401)",0,0,2,4,0,1,1
"('cell', 1934)",0,0,3,3,0,6,0
"('cell', 1930)",0,0,3,2,1,4,0
"('cell', 1636)",0,0,2,6,0,4,0
"('cell', 2084)",0,0,7,3,0,1,0
"('cell', 1840)",0,1,5,1,0,0,0
"('cell', 1789)",0,1,2,1,1,0,0
"('cell', 1992)",0,1,2,3,3,6,0
"('cell', 1989)",0,1,4,0,2,1,0
"('cell', 2056)",0,1,2,5,1,1,0
"('cell', 2012)",0,1,1,4,3,4,0
"('cell', 2007)",0,0,3,3,3,8,0
"('cell', 2061)",0,0,2,3,0,1,0
"('cell', 2057)",0,0,3,3,0,2,0
"('cell', 1893)",0,0,2,3,1,4,0
"('cell', 1874)",0,0,3,0,1,3,0
"('cell', 1564)",0,0,3,0,0,0,0
"('cell', 1820)",0,0,2,6,0,2,0
"('cell', 1432)",0,1,0,4,0,1,0
"('cell', 1508)",0,1,3,1,0,2,0
"('cell', 1438)",0,1,1,3,0,1,0
"('cell', 1819)",0,0,8,0,2,1,0
"('cell', 1618)",0,1,1,1,1,1,0
"('cell', 1720)",0,1,3,0,1,1,0
"('cell', 1315)",0,0,4,0,2,0,0
"('cell', 1249)",0,0,3,0,2,0,0
"('cell', 1113)",0,1,4,0,1,0,0
"('cell', 1265)",0,1,5,0,1,0,0
"('cell', 1166)",0,1,5,0,0,0,0
"('cell', 1129)",0,2,4,0,0,0,0
"('cell', 1854)",0,0,7,1,0,0,0
"('cell', 763)",0,0,7,2,0,1,1
