,T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 407)",0,0,0,2,0,0,0
"('cell', 961)",0,0,2,2,0,0,0
"('cell', 297)",0,0,0,0,0,1,0
"('cell', 638)",0,0,1,3,1,0,0
"('cell', 597)",0,0,1,2,0,0,0
"('cell', 593)",0,0,1,0,0,0,0
"('cell', 933)",0,0,1,3,0,1,0
"('cell', 1194)",0,0,1,0,0,7,0
"('cell', 423)",0,0,1,2,0,0,0
"('cell', 306)",0,0,0,1,0,0,0
"('cell', 37)",0,1,1,2,0,0,0
"('cell', 719)",0,0,0,2,1,0,0
"('cell', 909)",0,0,0,4,0,1,0
"('cell', 831)",0,0,0,2,0,2,0
"('cell', 453)",0,0,0,2,1,0,0
"('cell', 408)",0,0,0,3,0,0,0
"('cell', 282)",0,0,0,0,0,1,0
"('cell', 62)",0,1,5,0,1,3,0
"('cell', 301)",0,4,0,2,0,0,0
"('cell', 50)",0,1,1,2,0,0,0
"('cell', 82)",0,0,4,2,0,2,0
"('cell', 198)",0,0,1,1,0,0,0
"('cell', 96)",0,1,0,4,0,0,0
"('cell', 646)",0,0,1,2,0,0,0
"('cell', 757)",0,0,0,3,1,1,0
"('cell', 809)",0,0,0,2,0,1,0
"('cell', 786)",0,0,0,3,1,1,0
"('cell', 766)",0,0,0,3,1,1,0
"('cell', 822)",0,0,0,2,0,2,0
"('cell', 336)",0,0,0,3,1,0,0
"('cell', 924)",0,0,0,3,0,1,0
"('cell', 201)",0,1,1,2,0,0,0
"('cell', 504)",0,0,0,4,0,0,0
"('cell', 283)",0,0,2,2,1,1,0
"('cell', 359)",0,0,2,3,1,1,0
"('cell', 276)",0,0,1,2,1,0,0
"('cell', 373)",0,0,0,3,0,0,0
"('cell', 302)",0,0,0,2,0,0,0
"('cell', 348)",0,1,0,2,0,0,0
"('cell', 368)",0,0,0,2,0,0,0
"('cell', 1095)",0,1,3,2,0,3,0
"('cell', 562)",0,0,0,2,0,0,0
"('cell', 588)",0,0,1,0,0,0,0
"('cell', 833)",0,0,0,3,0,2,0
"('cell', 1192)",0,2,0,0,3,4,0
"('cell', 395)",0,1,0,7,0,1,0
"('cell', 418)",0,0,0,13,0,0,0
"('cell', 540)",0,0,0,3,0,0,0
"('cell', 370)",0,0,1,2,0,0,0
"('cell', 432)",0,0,0,5,0,0,0
"('cell', 257)",0,0,0,0,0,4,0
"('cell', 271)",0,0,0,0,0,2,0
