,T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 210)",0,0,1,2,0,0,0
"('cell', 188)",0,0,1,1,0,0,0
"('cell', 167)",0,0,0,2,0,0,0
"('cell', 278)",0,0,1,3,0,0,0
"('cell', 831)",0,0,2,0,0,1,0
"('cell', 1659)",0,1,0,0,0,0,0
"('cell', 430)",0,1,0,0,1,0,0
"('cell', 731)",0,0,2,2,1,2,0
"('cell', 720)",0,4,2,0,5,2,0
"('cell', 774)",0,1,0,0,2,1,0
"('cell', 1084)",0,1,0,1,0,1,1
"('cell', 723)",0,0,1,1,0,1,0
"('cell', 1648)",0,1,0,0,0,0,0
"('cell', 1503)",0,2,0,2,0,0,0
"('cell', 1369)",0,1,1,0,1,1,0
"('cell', 458)",0,1,0,0,1,0,0
"('cell', 394)",0,0,2,0,1,0,0
"('cell', 119)",0,0,1,0,0,0,0
"('cell', 80)",0,0,2,0,0,0,0
"('cell', 703)",0,0,4,1,1,4,0
"('cell', 510)",0,0,2,1,0,3,0
"('cell', 497)",0,1,1,0,1,2,0
"('cell', 115)",0,0,0,1,0,0,0
"('cell', 589)",0,4,1,1,1,6,0
"('cell', 104)",0,0,0,1,0,0,0
"('cell', 954)",0,1,0,0,0,0,0
"('cell', 268)",0,1,0,3,0,0,0
"('cell', 89)",0,0,0,1,0,0,0
"('cell', 775)",0,0,3,2,0,2,0
"('cell', 818)",0,0,2,2,0,1,0
"('cell', 864)",0,0,1,2,0,0,0
"('cell', 566)",0,5,1,1,0,4,0
"('cell', 585)",0,5,0,3,0,4,0
"('cell', 761)",0,0,6,1,1,3,0
"('cell', 674)",0,4,0,0,5,3,0
"('cell', 1549)",0,0,0,0,0,0,1
"('cell', 1565)",0,0,0,0,0,0,1
"('cell', 748)",0,3,0,0,5,1,0
"('cell', 804)",0,6,0,1,0,0,0
"('cell', 872)",0,3,0,1,0,0,0
"('cell', 1295)",0,1,0,1,2,2,0
"('cell', 1246)",0,3,1,0,1,1,0
"('cell', 1237)",0,2,0,0,0,1,0
"('cell', 1065)",0,1,1,0,2,3,1
"('cell', 975)",0,1,0,1,0,0,0
"('cell', 994)",0,0,0,1,0,0,0
"('cell', 949)",0,3,0,3,0,0,0
"('cell', 1206)",0,2,0,1,0,0,1
"('cell', 1198)",0,2,0,0,0,0,0
"('cell', 1199)",0,0,0,0,0,0,1
"('cell', 1469)",0,0,0,0,1,0,0
"('cell', 1485)",0,0,0,0,1,0,0
"('cell', 1514)",0,0,1,0,1,1,1
"('cell', 1448)",0,1,0,0,0,0,0
"('cell', 1380)",0,1,0,0,2,1,0
"('cell', 1395)",0,1,1,0,1,0,0
"('cell', 1358)",0,4,2,1,0,0,0
"('cell', 1651)",0,4,0,0,0,0,0
"('cell', 1183)",0,2,0,1,0,0,1
"('cell', 381)",0,0,3,0,1,1,0
"('cell', 353)",0,0,3,0,1,3,0
"('cell', 155)",0,0,2,0,0,0,0
"('cell', 148)",0,0,1,0,0,0,0
"('cell', 127)",0,0,2,0,1,1,0
"('cell', 134)",0,0,3,0,2,1,0
"('cell', 178)",0,0,3,0,1,1,0
"('cell', 189)",0,0,3,0,1,2,0
"('cell', 82)",0,0,1,0,0,0,0
"('cell', 468)",0,1,0,0,1,0,0
"('cell', 490)",0,1,0,0,0,1,0
"('cell', 546)",0,2,1,0,3,2,0
"('cell', 496)",0,2,1,1,0,1,0
"('cell', 446)",0,2,1,0,1,1,1
"('cell', 518)",0,3,0,0,0,1,0
"('cell', 525)",0,0,2,1,1,3,0
"('cell', 539)",0,0,2,1,1,3,0
"('cell', 555)",0,1,4,0,1,5,0
"('cell', 498)",0,1,2,0,1,3,0
"('cell', 503)",0,1,1,0,1,3,0
"('cell', 320)",0,1,0,2,0,0,0
"('cell', 175)",0,0,0,1,0,0,0
"('cell', 181)",0,0,0,1,0,0,0
"('cell', 150)",0,0,0,1,0,0,0
"('cell', 203)",0,0,0,1,0,0,0
"('cell', 293)",0,1,0,2,0,0,0
"('cell', 184)",0,0,0,1,0,0,0
"('cell', 249)",0,1,0,1,0,0,0
"('cell', 267)",0,1,0,2,0,0,0
"('cell', 231)",0,1,0,1,0,0,0
"('cell', 217)",0,0,0,2,0,0,0
"('cell', 145)",0,0,0,2,0,0,0
"('cell', 137)",0,0,0,2,0,0,0
"('cell', 1224)",0,1,1,1,2,2,0
"('cell', 745)",0,1,1,0,0,4,0
"('cell', 699)",0,3,0,0,0,2,0
"('cell', 950)",0,2,0,1,0,0,0
"('cell', 917)",0,4,0,1,0,0,0
"('cell', 914)",0,2,0,1,0,0,0
"('cell', 923)",0,2,0,1,0,0,0
"('cell', 839)",0,0,1,2,0,1,0
"('cell', 795)",0,0,3,2,0,1,0
"('cell', 850)",0,0,0,2,0,1,0
"('cell', 808)",0,0,2,0,0,1,0
"('cell', 792)",0,0,4,1,0,1,0
"('cell', 779)",0,0,5,1,2,1,0
"('cell', 813)",0,0,2,0,0,1,0
"('cell', 874)",0,0,1,1,0,1,0
"('cell', 834)",0,2,1,0,0,0,0
"('cell', 788)",0,2,2,0,2,2,0
"('cell', 742)",0,1,3,0,5,1,0
"('cell', 753)",0,0,5,0,3,1,0
"('cell', 769)",0,0,4,1,3,3,0
"('cell', 1583)",0,0,0,0,0,0,1
"('cell', 1533)",0,0,0,0,0,0,1
"('cell', 1056)",0,0,0,1,0,0,0
"('cell', 1186)",0,1,2,0,2,2,0
"('cell', 1093)",0,3,2,0,1,1,0
"('cell', 1297)",0,2,0,0,0,2,0
"('cell', 752)",0,5,2,0,3,1,0
"('cell', 787)",0,4,0,0,1,1,0
"('cell', 801)",0,4,1,0,0,0,0
"('cell', 830)",0,6,0,0,0,1,0
"('cell', 826)",0,4,0,0,0,0,0
"('cell', 849)",0,5,0,0,0,0,0
"('cell', 812)",0,8,0,1,0,1,0
"('cell', 740)",0,6,0,2,4,0,1
"('cell', 778)",0,4,0,2,0,0,0
"('cell', 756)",0,6,1,2,3,0,1
"('cell', 789)",0,8,0,2,0,0,0
"('cell', 817)",0,4,1,0,2,0,0
"('cell', 770)",0,3,2,0,3,1,0
"('cell', 855)",0,6,0,1,0,0,0
"('cell', 803)",0,6,1,0,0,0,0
"('cell', 1356)",0,1,1,0,3,1,0
"('cell', 1034)",0,0,1,0,2,2,1
"('cell', 1157)",0,2,0,0,0,0,0
"('cell', 1180)",0,6,0,0,0,0,0
"('cell', 1130)",0,2,0,0,0,0,0
"('cell', 1104)",0,3,0,0,0,0,0
"('cell', 910)",0,3,1,0,2,0,0
"('cell', 1240)",0,6,0,0,0,0,0
"('cell', 1209)",0,4,0,0,0,0,0
"('cell', 1200)",0,0,1,1,2,1,0
"('cell', 937)",0,3,1,1,0,0,0
"('cell', 1014)",0,0,0,1,0,0,0
"('cell', 891)",0,6,0,1,0,0,0
"('cell', 1471)",0,2,0,2,0,0,0
"('cell', 1142)",0,2,0,1,0,0,0
"('cell', 1080)",0,2,0,1,0,0,0
"('cell', 1523)",0,2,1,2,0,0,1
"('cell', 1466)",0,2,0,2,0,0,0
"('cell', 1470)",0,1,0,2,0,0,0
"('cell', 1528)",0,1,1,0,1,2,1
"('cell', 1477)",0,1,1,1,0,0,1
"('cell', 1424)",0,3,1,2,0,0,0
"('cell', 1537)",0,0,1,0,1,2,1
"('cell', 1493)",0,0,0,0,0,0,1
"('cell', 1515)",0,0,0,0,1,0,1
"('cell', 1639)",0,4,0,0,0,0,0
"('cell', 1665)",0,1,0,0,0,0,0
"('cell', 1557)",0,0,0,0,0,1,0
"('cell', 1546)",0,1,0,0,0,1,0
"('cell', 1516)",0,2,0,1,0,0,0
"('cell', 1538)",0,0,0,0,0,1,0
"('cell', 1509)",0,0,0,1,0,0,0
"('cell', 1543)",0,0,0,0,0,1,0
"('cell', 1522)",0,0,0,0,0,1,0
"('cell', 1281)",0,6,0,0,0,0,0
"('cell', 1261)",0,1,0,0,0,1,0
