,T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 721)",0,0,2,0,0,0,4
"('cell', 955)",0,1,0,2,0,0,0
"('cell', 695)",0,0,0,0,1,0,0
"('cell', 744)",0,0,3,0,1,0,0
"('cell', 713)",0,0,2,0,1,0,0
"('cell', 112)",0,0,0,2,0,1,3
"('cell', 395)",0,0,0,0,0,0,2
"('cell', 10)",0,0,0,0,1,0,1
"('cell', 2)",0,0,0,0,0,0,2
"('cell', 11)",0,0,0,0,1,0,1
"('cell', 14)",0,0,0,1,0,0,2
"('cell', 730)",0,0,3,0,1,0,0
"('cell', 689)",0,0,1,0,1,0,0
"('cell', 694)",0,0,1,0,1,0,1
"('cell', 616)",0,0,0,0,0,0,3
"('cell', 688)",0,0,1,0,0,0,3
"('cell', 658)",0,0,0,0,0,0,1
"('cell', 919)",0,1,0,1,0,0,1
"('cell', 1314)",0,0,2,0,4,0,0
"('cell', 901)",0,0,3,0,2,1,0
"('cell', 119)",0,0,0,4,0,1,3
"('cell', 189)",0,0,0,6,0,0,3
"('cell', 339)",0,0,0,0,0,0,1
"('cell', 129)",0,0,0,1,0,1,3
"('cell', 684)",0,0,4,0,0,0,0
"('cell', 417)",0,0,0,0,0,0,2
"('cell', 510)",0,0,0,0,0,0,2
"('cell', 458)",0,0,0,0,0,0,1
"('cell', 432)",0,0,0,0,0,0,2
"('cell', 612)",0,0,0,0,0,0,2
"('cell', 649)",0,0,0,0,0,0,1
"('cell', 552)",0,0,0,0,0,0,3
"('cell', 549)",0,0,0,0,0,0,2
"('cell', 663)",0,0,5,2,2,2,1
"('cell', 702)",0,0,1,1,0,1,1
"('cell', 118)",0,0,0,2,0,0,3
"('cell', 108)",0,0,0,4,0,0,2
"('cell', 160)",0,0,0,1,0,0,1
"('cell', 746)",0,0,0,0,0,0,4
"('cell', 23)",0,1,0,0,0,0,0
"('cell', 8)",0,0,0,0,1,0,1
"('cell', 34)",0,0,1,1,1,0,3
"('cell', 36)",0,0,1,1,0,0,3
"('cell', 25)",0,0,1,1,1,0,2
"('cell', 42)",0,0,2,1,1,1,2
"('cell', 1574)",0,0,0,2,0,0,0
"('cell', 1704)",0,0,0,1,0,0,3
"('cell', 1720)",0,0,0,0,0,0,3
"('cell', 1674)",0,0,0,1,0,0,4
"('cell', 1561)",0,0,0,2,0,0,0
"('cell', 1555)",0,0,0,1,0,0,0
"('cell', 1510)",0,0,0,1,0,0,0
"('cell', 647)",0,0,2,0,0,1,3
"('cell', 620)",0,0,2,1,0,0,1
"('cell', 641)",0,0,4,1,0,1,1
"('cell', 1358)",0,1,1,0,0,6,4
"('cell', 1531)",0,0,0,1,0,0,0
"('cell', 789)",0,0,2,0,0,0,3
"('cell', 722)",0,0,4,0,1,0,2
"('cell', 724)",0,0,4,0,1,0,1
"('cell', 1292)",0,0,2,0,0,0,0
"('cell', 778)",0,0,3,0,3,2,2
"('cell', 882)",0,0,2,0,1,3,0
"('cell', 872)",0,0,1,0,0,4,0
"('cell', 348)",0,0,0,2,0,0,1
"('cell', 342)",0,0,0,4,0,0,3
"('cell', 317)",0,0,2,0,2,1,3
"('cell', 666)",0,0,4,0,0,1,0
"('cell', 679)",0,0,3,0,2,1,0
"('cell', 635)",0,0,2,0,2,1,1
"('cell', 450)",0,0,0,0,0,0,2
"('cell', 554)",0,0,0,0,0,0,2
"('cell', 594)",0,0,0,0,0,0,2
"('cell', 650)",0,0,1,0,0,0,0
"('cell', 605)",0,0,3,1,0,1,2
"('cell', 720)",0,0,1,1,1,0,2
"('cell', 617)",0,0,1,1,0,3,0
"('cell', 572)",0,0,0,1,0,1,0
"('cell', 857)",0,1,4,0,2,2,3
"('cell', 906)",0,0,2,0,1,0,2
"('cell', 873)",0,0,5,0,2,2,3
"('cell', 904)",0,1,2,0,0,2,0
"('cell', 866)",0,1,3,0,0,2,0
"('cell', 46)",0,0,0,3,0,0,2
"('cell', 27)",0,0,0,3,0,0,4
"('cell', 153)",0,0,0,2,0,0,2
"('cell', 152)",0,0,0,3,0,0,2
"('cell', 137)",0,0,0,2,0,0,3
"('cell', 151)",0,0,0,1,0,0,0
"('cell', 527)",0,0,0,0,0,0,1
"('cell', 19)",0,0,0,0,0,0,1
"('cell', 24)",0,0,0,2,0,0,2
"('cell', 12)",0,0,0,2,0,0,1
"('cell', 20)",0,1,0,0,0,0,0
"('cell', 16)",0,0,0,0,0,0,1
"('cell', 5)",0,0,0,0,0,0,1
"('cell', 7)",0,0,0,0,1,0,0
"('cell', 21)",0,0,0,0,1,0,1
"('cell', 17)",0,0,0,0,1,0,0
"('cell', 40)",0,1,0,0,0,0,1
"('cell', 26)",0,1,0,0,2,0,1
"('cell', 72)",0,1,0,0,0,0,0
"('cell', 43)",0,1,0,0,0,0,0
"('cell', 41)",0,1,0,0,0,0,0
"('cell', 107)",0,0,0,0,0,1,0
"('cell', 133)",0,0,0,0,0,1,0
"('cell', 163)",0,0,0,1,0,0,1
"('cell', 191)",0,0,0,0,0,0,1
"('cell', 35)",0,0,1,1,0,0,2
"('cell', 1291)",0,0,6,0,0,0,3
"('cell', 1655)",0,0,2,0,0,5,4
"('cell', 1261)",0,0,2,0,5,0,0
"('cell', 1465)",0,0,1,0,2,0,0
"('cell', 1335)",0,0,3,0,2,0,1
"('cell', 935)",0,0,5,0,2,0,2
"('cell', 1279)",0,0,0,0,2,0,0
"('cell', 736)",0,0,6,0,1,0,0
"('cell', 1181)",0,0,2,0,3,4,1
"('cell', 914)",0,0,0,0,0,2,0
"('cell', 344)",0,0,0,0,0,0,1
"('cell', 369)",0,0,0,2,0,0,0
"('cell', 333)",0,0,1,0,1,0,0
"('cell', 148)",0,0,0,1,3,0,2
"('cell', 183)",0,0,0,1,2,0,2
"('cell', 323)",0,0,0,0,0,0,1
"('cell', 321)",0,0,0,1,0,0,1
"('cell', 349)",0,0,0,0,0,0,1
"('cell', 329)",0,0,0,0,0,0,1
"('cell', 297)",0,0,0,3,0,0,2
"('cell', 497)",0,0,1,0,1,0,0
"('cell', 360)",0,0,1,0,0,0,0
"('cell', 639)",0,0,2,0,1,0,0
"('cell', 651)",0,0,2,0,0,0,0
"('cell', 488)",0,0,0,0,0,0,1
"('cell', 603)",0,0,1,0,1,0,0
"('cell', 613)",0,0,1,0,3,0,1
"('cell', 539)",0,0,0,0,0,0,1
"('cell', 643)",0,0,1,1,0,0,3
"('cell', 411)",0,0,2,1,0,0,0
"('cell', 645)",0,0,4,1,1,1,0
"('cell', 671)",0,1,3,1,1,0,0
"('cell', 593)",0,0,7,2,2,3,3
"('cell', 706)",0,1,4,1,3,2,0
"('cell', 791)",0,0,0,1,0,0,4
"('cell', 716)",0,0,2,2,4,1,0
"('cell', 407)",0,0,2,2,0,2,0
"('cell', 499)",0,0,0,3,0,3,2
"('cell', 537)",0,0,0,2,0,2,1
"('cell', 542)",0,0,0,2,0,3,2
"('cell', 509)",0,0,0,1,0,0,2
"('cell', 491)",0,0,0,0,0,0,4
"('cell', 601)",0,0,1,2,0,4,0
"('cell', 451)",0,0,0,2,0,2,1
"('cell', 439)",0,0,1,2,0,2,1
"('cell', 440)",0,0,0,0,0,0,4
"('cell', 474)",0,0,0,2,0,2,5
"('cell', 899)",0,1,0,0,0,0,0
"('cell', 121)",0,0,0,2,0,0,0
"('cell', 128)",0,0,0,2,0,0,1
"('cell', 114)",0,0,0,2,0,0,0
"('cell', 100)",0,0,0,4,0,0,3
"('cell', 45)",0,0,0,0,0,0,1
"('cell', 66)",0,0,0,2,0,0,1
"('cell', 81)",0,0,0,3,0,0,3
"('cell', 50)",0,0,0,1,0,0,1
"('cell', 143)",0,0,0,1,0,0,3
"('cell', 110)",0,0,0,1,0,0,0
"('cell', 132)",0,0,0,1,0,0,0
"('cell', 178)",0,0,0,1,0,0,1
"('cell', 146)",0,0,0,0,0,0,3
"('cell', 515)",0,0,0,0,0,0,2
"('cell', 479)",0,0,0,2,0,0,4
"('cell', 226)",0,0,0,0,0,1,0
"('cell', 249)",0,0,0,0,0,1,0
"('cell', 171)",0,0,0,1,0,0,0
"('cell', 37)",0,0,0,0,1,0,1
"('cell', 13)",0,0,0,0,1,0,1
"('cell', 29)",0,0,0,0,1,0,1
"('cell', 32)",0,0,0,0,0,0,1
"('cell', 18)",0,1,0,0,0,0,1
"('cell', 33)",0,1,0,0,2,0,1
"('cell', 9)",0,1,0,0,1,0,1
"('cell', 6)",0,1,0,0,0,0,0
"('cell', 15)",0,1,0,0,0,0,0
"('cell', 102)",0,0,4,0,0,0,0
"('cell', 60)",0,0,1,0,2,0,1
"('cell', 73)",0,0,3,0,1,0,1
"('cell', 47)",0,0,0,0,2,0,1
"('cell', 38)",0,0,0,0,1,0,1
"('cell', 55)",0,0,1,0,1,0,1
"('cell', 44)",0,1,0,0,2,0,1
"('cell', 71)",0,0,0,0,1,0,0
"('cell', 54)",0,1,0,0,1,0,1
"('cell', 405)",0,0,1,1,1,0,5
"('cell', 340)",0,0,3,0,0,7,2
"('cell', 375)",0,0,1,1,0,3,2
"('cell', 371)",0,0,5,1,0,5,1
"('cell', 359)",0,0,2,0,1,2,3
"('cell', 103)",0,0,3,0,1,1,2
"('cell', 155)",0,0,2,0,0,2,1
"('cell', 113)",0,0,0,0,0,1,0
"('cell', 131)",0,0,0,1,0,0,0
"('cell', 92)",0,0,0,0,0,1,0
"('cell', 79)",0,0,0,0,0,1,1
"('cell', 1672)",0,0,0,5,1,3,0
"('cell', 1633)",0,0,0,3,1,2,1
"('cell', 1608)",0,0,0,3,0,0,1
"('cell', 1721)",0,0,1,3,0,0,2
"('cell', 1740)",0,0,1,1,0,0,2
"('cell', 1726)",0,0,1,4,0,0,1
"('cell', 1705)",0,0,1,4,0,0,1
"('cell', 1716)",0,0,0,1,0,0,3
"('cell', 1755)",0,0,0,1,0,0,3
"('cell', 1656)",0,0,1,3,0,0,3
"('cell', 1546)",0,0,0,0,0,0,3
"('cell', 1610)",0,0,0,2,0,0,1
"('cell', 1580)",0,0,0,2,0,0,0
"('cell', 1637)",0,0,0,1,0,0,3
"('cell', 1520)",0,0,0,0,0,0,1
"('cell', 1524)",0,0,0,0,0,0,2
"('cell', 1578)",0,0,0,0,0,3,2
"('cell', 1262)",0,0,2,0,1,0,0
"('cell', 1002)",0,0,1,0,3,0,0
"('cell', 1082)",0,0,0,0,3,4,0
"('cell', 1126)",0,0,0,0,2,3,0
"('cell', 1135)",0,0,2,0,5,4,0
"('cell', 1141)",0,0,0,0,2,1,0
"('cell', 1184)",0,0,0,0,1,0,0
"('cell', 1275)",0,0,1,1,4,1,0
"('cell', 1228)",0,0,1,0,4,2,0
"('cell', 1270)",0,0,2,0,6,0,0
"('cell', 1443)",0,0,1,0,2,0,3
"('cell', 1488)",0,0,0,0,0,0,2
"('cell', 1486)",0,0,0,0,0,0,2
"('cell', 1192)",0,0,0,2,0,0,0
"('cell', 1449)",0,0,0,0,0,0,1
"('cell', 1393)",0,0,0,0,0,0,2
"('cell', 1310)",0,0,0,4,0,0,2
"('cell', 1548)",0,0,1,0,1,2,2
"('cell', 1522)",0,0,0,0,0,2,1
"('cell', 1491)",0,0,0,0,0,0,1
"('cell', 1506)",0,0,0,0,0,0,1
"('cell', 1495)",0,0,0,0,0,0,1
"('cell', 1254)",0,0,0,4,0,0,0
"('cell', 1216)",0,1,0,6,0,0,0
"('cell', 1235)",0,0,0,2,0,0,0
"('cell', 1281)",0,0,0,5,0,0,1
"('cell', 1149)",0,0,4,0,3,2,2
"('cell', 1209)",0,0,1,0,2,0,2
"('cell', 1221)",0,0,3,0,2,0,2
"('cell', 1133)",0,0,0,0,1,1,2
"('cell', 1246)",0,0,0,0,1,0,0
"('cell', 1175)",0,0,0,0,1,0,2
"('cell', 1114)",0,1,0,4,0,0,1
