,T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 2999)",0,0,4,0,0,1,0
"('cell', 2992)",0,0,1,0,0,0,0
"('cell', 2977)",0,0,1,0,0,0,0
"('cell', 3018)",0,0,4,0,0,1,0
"('cell', 2547)",0,0,0,0,0,1,1
"('cell', 2563)",0,0,0,1,0,0,1
"('cell', 2596)",0,0,1,0,0,1,1
"('cell', 3061)",0,0,3,1,3,3,0
"('cell', 3002)",0,0,3,1,1,3,0
"('cell', 2994)",0,0,5,0,0,2,0
"('cell', 2971)",0,0,3,0,0,0,0
"('cell', 3033)",0,0,5,0,0,1,0
"('cell', 3006)",0,0,1,0,0,0,0
"('cell', 2402)",0,1,1,0,0,0,1
"('cell', 2141)",0,5,0,0,0,0,0
"('cell', 2357)",0,0,1,0,0,0,5
"('cell', 1238)",0,2,0,0,0,0,0
"('cell', 1907)",0,5,3,0,1,2,0
"('cell', 2432)",0,0,1,1,0,1,0
"('cell', 2367)",0,0,1,0,0,1,0
"('cell', 2452)",0,0,1,1,0,1,0
"('cell', 2480)",0,0,1,1,0,0,0
"('cell', 2437)",0,0,1,1,0,1,0
"('cell', 2523)",0,0,0,1,0,0,0
"('cell', 2415)",0,1,1,1,0,0,0
"('cell', 2597)",0,0,1,1,0,0,1
"('cell', 2670)",0,0,1,0,0,1,1
"('cell', 2694)",0,0,1,0,0,1,1
"('cell', 2682)",0,0,1,0,0,1,0
"('cell', 3073)",0,0,2,0,0,0,0
"('cell', 3028)",0,2,0,0,0,0,0
"('cell', 3097)",0,1,0,0,0,0,0
"('cell', 3105)",0,1,0,0,0,0,0
"('cell', 3075)",0,1,0,0,0,0,0
"('cell', 3112)",0,0,2,0,0,0,0
"('cell', 3099)",0,0,1,0,0,0,0
"('cell', 3086)",0,0,2,0,0,0,0
"('cell', 2724)",0,3,0,0,0,0,0
"('cell', 2680)",0,2,1,0,0,0,0
"('cell', 2983)",0,1,1,0,0,4,0
"('cell', 2975)",0,1,1,0,0,4,0
"('cell', 3016)",0,1,0,0,0,2,0
"('cell', 2961)",0,2,2,0,0,2,0
"('cell', 2962)",0,1,2,0,0,3,0
"('cell', 713)",0,1,0,1,0,0,0
"('cell', 3093)",0,0,2,0,0,0,0
"('cell', 3106)",0,0,2,0,0,0,0
"('cell', 2382)",0,0,0,0,1,1,0
"('cell', 1164)",0,0,0,0,0,0,1
"('cell', 1187)",0,0,0,0,0,0,1
"('cell', 2719)",0,1,2,0,1,0,0
"('cell', 2678)",0,1,1,1,0,2,0
"('cell', 3059)",0,0,4,1,0,3,0
"('cell', 3036)",0,0,4,0,0,1,0
"('cell', 3047)",0,0,5,1,0,3,0
"('cell', 2681)",0,1,0,0,0,0,0
"('cell', 1520)",0,0,2,0,0,0,0
"('cell', 1665)",0,1,0,0,0,0,0
"('cell', 277)",0,0,3,0,0,2,0
"('cell', 2717)",0,3,0,0,0,0,0
"('cell', 2689)",0,2,0,0,0,0,0
"('cell', 1947)",0,1,1,1,0,1,0
"('cell', 3056)",0,1,0,0,0,0,0
"('cell', 2311)",0,2,1,0,0,0,0
