,T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 13)",0,0,1,0,0,0,0
"('cell', 2204)",0,1,0,0,0,1,0
"('cell', 1848)",0,0,1,1,0,0,0
"('cell', 779)",0,1,2,0,0,3,0
"('cell', 840)",0,1,1,0,1,3,0
"('cell', 366)",0,1,1,0,0,0,0
"('cell', 379)",0,0,2,0,0,0,0
"('cell', 21)",0,0,1,0,0,0,0
"('cell', 386)",0,1,1,0,0,0,0
"('cell', 380)",0,1,1,0,0,0,0
"('cell', 448)",0,1,2,0,0,0,0
"('cell', 1500)",0,2,0,0,0,0,0
"('cell', 988)",0,2,0,1,0,0,0
"('cell', 940)",0,0,3,0,0,2,0
"('cell', 713)",0,0,6,0,2,3,1
"('cell', 2710)",0,1,1,1,0,0,0
"('cell', 2748)",0,1,0,0,0,0,0
"('cell', 2682)",0,1,1,1,0,0,0
"('cell', 2752)",0,1,1,1,1,1,0
"('cell', 2761)",0,1,0,0,0,0,0
"('cell', 2192)",0,1,2,0,1,1,0
"('cell', 2217)",0,1,0,0,0,1,0
"('cell', 1821)",0,1,1,0,0,0,0
"('cell', 1827)",0,1,1,0,0,0,0
"('cell', 1764)",0,2,1,0,0,0,0
"('cell', 1851)",0,1,1,1,0,0,0
"('cell', 1329)",0,1,3,0,0,1,0
"('cell', 1230)",0,2,0,1,0,0,0
"('cell', 937)",0,2,0,0,0,1,0
"('cell', 1121)",0,1,1,0,1,7,0
"('cell', 771)",0,0,0,0,0,4,0
"('cell', 1699)",0,0,0,0,0,1,0
"('cell', 2730)",0,1,0,0,0,0,0
"('cell', 113)",0,0,0,0,1,6,0
"('cell', 4)",0,0,1,0,0,0,0
"('cell', 3)",0,0,1,0,0,0,0
"('cell', 5)",0,0,1,0,0,0,0
"('cell', 112)",0,1,2,0,0,4,0
"('cell', 1394)",0,0,0,1,3,1,0
"('cell', 1071)",0,0,3,1,0,0,0
"('cell', 685)",0,1,1,0,0,2,0
"('cell', 667)",0,1,1,0,0,1,0
"('cell', 739)",0,1,1,0,0,2,0
"('cell', 698)",0,0,1,0,0,1,0
"('cell', 1101)",0,1,4,0,0,0,0
"('cell', 434)",0,1,1,0,0,0,0
"('cell', 38)",0,0,1,0,0,0,0
"('cell', 41)",0,0,1,0,0,0,0
"('cell', 340)",0,1,1,0,0,0,0
"('cell', 68)",0,0,0,1,0,0,0
"('cell', 26)",0,0,0,1,0,0,0
"('cell', 796)",0,1,0,0,0,2,0
"('cell', 911)",0,2,0,1,0,0,0
"('cell', 913)",0,2,0,0,0,0,0
"('cell', 957)",0,2,0,1,0,0,0
"('cell', 932)",0,1,0,2,0,0,0
"('cell', 1087)",0,3,0,1,0,0,0
"('cell', 476)",0,0,1,0,0,0,0
"('cell', 484)",0,0,2,0,0,0,0
"('cell', 515)",0,0,2,0,1,0,0
"('cell', 917)",0,0,6,2,2,2,0
"('cell', 931)",0,0,1,3,0,0,0
"('cell', 974)",0,0,0,3,0,0,0
"('cell', 848)",0,0,3,2,0,0,0
"('cell', 881)",0,0,0,3,0,0,0
"('cell', 809)",0,0,5,2,0,0,1
"('cell', 831)",0,0,7,2,0,3,1
"('cell', 2773)",0,2,0,0,0,0,0
"('cell', 2708)",0,0,2,1,2,7,0
"('cell', 2538)",0,2,1,0,0,1,0
"('cell', 2777)",0,2,0,0,0,0,0
"('cell', 2771)",0,0,1,0,1,1,0
"('cell', 2486)",0,0,1,0,0,1,0
"('cell', 2609)",0,0,3,0,2,3,0
"('cell', 2661)",0,0,1,1,5,2,0
"('cell', 2720)",0,1,1,1,2,3,0
"('cell', 2737)",0,1,1,0,0,2,0
"('cell', 2765)",0,1,2,1,1,0,0
"('cell', 2746)",0,0,2,1,4,2,0
"('cell', 1241)",0,0,4,1,0,8,0
"('cell', 2269)",0,1,0,0,0,0,0
"('cell', 2247)",0,1,1,0,0,0,0
"('cell', 2256)",0,2,1,1,0,0,0
"('cell', 1098)",0,1,1,0,0,0,0
"('cell', 1074)",0,1,2,0,0,0,0
"('cell', 1688)",0,2,0,0,0,0,0
"('cell', 2521)",0,1,1,0,1,0,0
"('cell', 2500)",0,2,1,0,0,0,0
"('cell', 2783)",0,0,2,0,1,0,0
"('cell', 2692)",0,0,2,0,3,1,0
"('cell', 2747)",0,1,0,0,0,0,0
"('cell', 2721)",0,0,2,0,0,0,0
"('cell', 2762)",0,1,0,0,0,0,0
"('cell', 2234)",0,1,0,0,0,0,0
"('cell', 2150)",0,1,0,1,0,2,0
"('cell', 2102)",0,1,1,1,0,0,0
