,T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 2193)",0,0,3,0,0,0,2
"('cell', 2078)",0,0,0,2,0,0,0
"('cell', 2138)",0,0,0,2,0,0,0
"('cell', 2156)",0,0,3,0,0,0,2
"('cell', 1703)",0,0,0,4,0,0,0
"('cell', 1871)",0,0,2,2,0,0,0
"('cell', 2267)",0,0,0,1,0,0,0
"('cell', 2075)",0,0,1,0,0,0,0
"('cell', 2100)",0,0,1,0,0,0,0
"('cell', 1254)",0,0,0,0,0,0,1
"('cell', 374)",0,0,0,0,0,0,1
"('cell', 407)",0,0,0,0,0,0,1
"('cell', 353)",0,0,0,0,0,0,1
"('cell', 341)",0,0,0,0,0,0,1
"('cell', 281)",0,0,1,0,0,1,0
"('cell', 263)",0,0,1,0,0,0,0
"('cell', 19)",0,0,0,0,0,0,2
"('cell', 36)",0,0,0,1,0,0,2
"('cell', 22)",0,0,0,2,0,0,1
"('cell', 2089)",0,0,1,0,0,0,0
"('cell', 2279)",0,0,1,0,0,0,1
"('cell', 1782)",0,0,1,1,0,0,0
"('cell', 1828)",0,0,0,3,0,1,0
"('cell', 1816)",0,0,1,0,0,1,0
"('cell', 1842)",0,0,2,1,0,1,0
"('cell', 1925)",0,0,1,0,0,2,0
"('cell', 1897)",0,0,1,7,0,0,0
"('cell', 2048)",0,0,0,1,0,0,0
"('cell', 2023)",0,0,1,1,0,0,0
"('cell', 2065)",0,0,1,2,0,0,0
"('cell', 2115)",0,0,0,1,0,0,0
"('cell', 2284)",0,0,0,1,0,0,0
"('cell', 1259)",0,0,0,4,0,0,0
"('cell', 757)",0,0,0,2,0,0,0
"('cell', 2146)",0,0,0,0,0,0,2
"('cell', 2176)",0,0,2,0,0,0,2
"('cell', 2102)",0,0,0,1,0,0,1
"('cell', 2130)",0,0,0,1,0,0,2
"('cell', 2121)",0,0,2,0,0,0,2
"('cell', 1760)",0,0,1,2,0,0,0
"('cell', 1759)",0,0,1,1,0,0,0
"('cell', 1743)",0,0,0,0,0,0,1
"('cell', 1818)",0,0,1,1,0,0,1
"('cell', 417)",0,1,0,0,0,0,3
"('cell', 437)",0,0,1,0,0,0,1
"('cell', 416)",0,0,0,0,0,0,1
"('cell', 442)",0,0,3,0,0,1,1
"('cell', 2)",0,0,0,7,0,0,1
"('cell', 116)",0,0,1,7,0,0,4
"('cell', 137)",0,0,0,5,0,1,1
"('cell', 188)",0,0,0,2,0,2,0
"('cell', 34)",0,0,0,4,0,0,3
"('cell', 485)",0,0,2,0,2,1,0
"('cell', 479)",0,0,3,0,1,0,1
"('cell', 95)",0,0,0,1,0,0,1
"('cell', 38)",0,0,0,0,0,0,1
"('cell', 26)",0,0,0,1,0,0,1
"('cell', 41)",0,0,0,0,0,0,1
"('cell', 1756)",0,1,0,1,0,0,0
"('cell', 1794)",0,0,0,1,0,0,0
"('cell', 1805)",0,0,0,2,0,0,0
"('cell', 2281)",0,1,1,0,0,0,0
"('cell', 2266)",0,2,1,0,0,0,0
"('cell', 2260)",0,2,1,0,0,0,0
"('cell', 2238)",0,2,1,0,0,0,0
"('cell', 2039)",0,0,3,0,0,1,0
"('cell', 2190)",0,0,0,1,0,0,0
"('cell', 2120)",0,0,1,0,0,0,0
"('cell', 2196)",0,0,1,1,0,0,0
"('cell', 2220)",0,0,0,1,0,0,0
"('cell', 1765)",0,0,0,0,0,0,1
"('cell', 2151)",0,0,3,0,2,0,0
"('cell', 2262)",0,0,1,0,2,0,0
"('cell', 2042)",0,0,0,0,0,1,0
"('cell', 1721)",0,0,1,2,0,0,0
"('cell', 1735)",0,0,1,1,0,0,0
"('cell', 1811)",0,0,2,1,0,0,0
"('cell', 1736)",0,0,1,0,0,1,1
"('cell', 1797)",0,0,0,0,0,1,2
"('cell', 1809)",0,0,0,1,0,1,0
"('cell', 1786)",0,0,0,3,0,1,0
"('cell', 1972)",0,0,0,3,0,0,0
"('cell', 1620)",0,0,0,2,0,0,0
"('cell', 1834)",0,0,2,0,0,0,0
"('cell', 1814)",0,0,1,0,0,1,0
"('cell', 1783)",0,0,2,0,0,2,0
"('cell', 1912)",0,0,2,0,0,0,0
"('cell', 1677)",0,0,3,0,5,5,3
"('cell', 1725)",0,0,2,0,1,4,1
"('cell', 1753)",0,0,1,0,0,0,1
"('cell', 1762)",0,0,2,0,0,2,1
"('cell', 1944)",0,0,4,0,0,0,0
"('cell', 1889)",0,0,4,0,0,0,0
"('cell', 1836)",0,0,1,1,0,0,0
