,T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 1298)",0,1,0,2,0,0,1
"('cell', 1281)",0,1,0,2,1,1,2
"('cell', 1299)",0,1,0,2,1,0,1
"('cell', 1316)",0,1,0,2,0,0,2
"('cell', 2666)",0,0,1,8,0,0,2
"('cell', 2088)",0,0,0,4,0,0,1
"('cell', 2086)",0,0,0,4,0,0,2
"('cell', 2038)",0,0,1,1,0,0,1
"('cell', 1536)",0,0,0,0,0,0,2
"('cell', 1934)",0,0,1,0,0,0,0
"('cell', 2043)",0,0,1,2,0,0,1
"('cell', 525)",0,0,0,0,0,0,1
"('cell', 539)",0,0,0,0,0,0,1
"('cell', 69)",0,0,0,1,0,0,1
"('cell', 50)",0,0,0,1,0,0,0
"('cell', 33)",0,0,0,1,0,0,0
"('cell', 40)",0,0,2,1,0,0,0
"('cell', 123)",0,0,2,1,0,0,1
"('cell', 114)",0,0,2,1,0,0,0
"('cell', 80)",0,0,2,1,0,0,1
"('cell', 316)",0,0,0,0,0,1,0
"('cell', 20)",0,0,0,0,0,2,0
"('cell', 10)",0,0,0,0,0,0,1
"('cell', 87)",0,0,0,0,5,0,1
"('cell', 105)",0,0,0,0,4,0,0
"('cell', 85)",0,1,0,0,2,0,0
"('cell', 89)",0,1,0,0,1,0,0
"('cell', 2482)",0,0,1,4,0,0,2
"('cell', 2536)",0,0,1,1,0,0,3
"('cell', 2634)",0,0,1,6,0,0,3
"('cell', 2663)",0,0,0,5,0,0,3
"('cell', 2517)",0,0,1,5,0,0,3
"('cell', 1509)",0,1,0,1,0,0,2
"('cell', 1462)",0,0,0,1,0,0,3
"('cell', 1553)",0,0,0,0,0,0,3
"('cell', 1468)",0,1,0,0,0,0,3
"('cell', 2014)",0,0,0,2,0,0,2
"('cell', 2008)",0,0,0,0,0,0,2
"('cell', 2046)",0,0,0,2,0,0,2
"('cell', 2101)",0,0,1,3,0,0,0
"('cell', 2096)",0,0,1,5,0,0,1
"('cell', 2139)",0,0,4,0,0,2,0
"('cell', 2141)",0,0,3,1,0,1,0
"('cell', 2495)",0,0,1,4,0,0,2
"('cell', 2398)",0,0,1,8,0,0,1
"('cell', 1270)",0,1,0,3,1,1,1
"('cell', 1305)",0,1,0,1,1,0,0
"('cell', 1379)",0,1,0,1,0,0,2
"('cell', 1341)",0,1,0,1,0,0,2
"('cell', 1419)",0,1,0,1,0,0,1
"('cell', 1438)",0,1,0,1,0,0,2
"('cell', 1445)",0,1,0,0,0,0,2
"('cell', 1335)",0,1,0,0,0,0,1
"('cell', 1059)",0,3,0,0,0,1,3
"('cell', 1119)",0,2,0,3,0,1,0
"('cell', 356)",0,0,0,0,0,1,0
"('cell', 452)",0,0,0,0,0,1,0
"('cell', 493)",0,0,0,0,0,0,1
"('cell', 421)",0,0,0,0,0,1,0
"('cell', 441)",0,0,0,0,0,1,1
"('cell', 395)",0,0,0,0,0,1,0
"('cell', 140)",0,0,2,1,0,1,0
"('cell', 136)",0,0,2,1,0,1,0
"('cell', 332)",0,0,0,0,1,1,0
"('cell', 317)",0,0,0,0,0,1,0
"('cell', 1875)",0,1,0,0,0,0,2
"('cell', 1429)",0,1,0,1,0,0,1
"('cell', 1384)",0,1,0,1,0,0,1
"('cell', 1906)",0,1,0,0,0,0,4
"('cell', 1543)",0,1,2,0,2,3,1
"('cell', 1587)",0,1,2,0,3,2,1
"('cell', 499)",0,2,0,0,0,0,2
"('cell', 1285)",0,2,1,1,0,0,1
"('cell', 18)",0,0,0,0,0,0,1
"('cell', 19)",0,0,0,0,0,0,1
"('cell', 4)",0,0,0,0,0,0,1
"('cell', 141)",0,0,1,4,2,0,3
"('cell', 24)",0,1,0,0,0,0,0
"('cell', 21)",0,0,0,0,0,0,1
"('cell', 205)",0,2,2,1,1,1,0
"('cell', 1168)",0,1,0,1,0,0,1
"('cell', 1308)",0,0,0,1,0,0,1
"('cell', 1993)",0,0,0,1,0,0,0
"('cell', 2185)",0,0,0,0,0,0,2
"('cell', 1933)",0,0,0,1,0,0,1
"('cell', 1984)",0,0,0,1,0,0,2
"('cell', 1952)",0,0,0,0,0,0,1
"('cell', 1883)",0,0,0,1,0,0,1
"('cell', 1967)",0,0,0,2,0,0,2
"('cell', 1614)",0,0,0,0,0,0,1
"('cell', 2114)",0,0,2,0,0,5,0
"('cell', 2569)",0,0,1,9,0,0,3
"('cell', 2186)",0,0,3,5,0,0,0
"('cell', 2179)",0,0,3,2,0,0,0
"('cell', 2259)",0,0,3,4,0,0,0
"('cell', 2158)",0,0,3,0,0,3,0
"('cell', 1105)",0,3,0,2,0,1,1
"('cell', 1104)",0,2,0,1,0,1,3
"('cell', 1214)",0,2,0,3,1,1,1
"('cell', 1248)",0,2,0,4,1,1,1
"('cell', 403)",0,1,2,0,1,0,4
"('cell', 362)",0,1,1,0,2,0,1
"('cell', 354)",0,1,3,0,2,0,2
"('cell', 164)",0,0,1,0,0,0,1
"('cell', 208)",0,0,3,1,1,0,3
"('cell', 183)",0,0,1,0,0,0,2
"('cell', 504)",0,1,0,0,0,0,6
"('cell', 538)",0,1,0,0,0,0,4
"('cell', 623)",0,1,0,0,1,0,3
"('cell', 381)",0,1,0,0,0,0,3
"('cell', 346)",0,2,0,0,1,0,1
"('cell', 443)",0,1,0,0,0,0,5
"('cell', 836)",0,1,0,1,0,0,2
"('cell', 1013)",0,2,0,2,0,1,2
"('cell', 1035)",0,2,0,3,0,1,2
"('cell', 203)",0,1,0,1,0,0,3
"('cell', 1010)",0,0,0,0,0,0,3
"('cell', 554)",0,0,0,0,0,0,1
"('cell', 584)",0,0,0,0,0,0,2
"('cell', 61)",0,0,0,0,0,1,1
"('cell', 41)",0,0,0,0,0,2,0
"('cell', 83)",0,0,0,0,0,1,1
"('cell', 106)",0,0,0,1,0,0,2
"('cell', 146)",0,0,1,0,0,1,0
"('cell', 323)",0,1,0,0,1,0,0
"('cell', 217)",0,0,0,0,0,0,1
"('cell', 201)",0,0,0,0,0,0,3
"('cell', 220)",0,0,0,0,0,0,2
"('cell', 174)",0,0,0,0,0,1,4
"('cell', 1476)",0,2,2,0,2,2,3
"('cell', 1423)",0,1,1,0,2,1,3
"('cell', 1467)",0,1,1,0,0,2,2
"('cell', 1914)",0,0,0,1,0,0,1
"('cell', 1850)",0,1,0,0,0,0,3
"('cell', 1517)",0,2,3,0,1,3,2
"('cell', 1744)",0,0,1,0,0,1,2
"('cell', 1715)",0,1,0,0,0,1,3
"('cell', 1895)",0,1,0,0,0,0,3
"('cell', 1776)",0,1,0,0,0,1,2
"('cell', 1548)",0,1,2,0,3,3,2
"('cell', 1588)",0,0,4,0,2,2,0
"('cell', 1313)",0,1,0,1,0,0,1
"('cell', 1300)",0,1,0,1,0,0,1
"('cell', 1289)",0,1,1,1,0,0,1
"('cell', 99)",0,0,1,0,0,1,2
"('cell', 103)",0,0,1,0,0,1,3
"('cell', 458)",0,6,1,0,0,0,2
"('cell', 126)",0,0,0,2,4,0,2
"('cell', 122)",0,0,1,3,3,0,2
"('cell', 107)",0,0,0,1,5,0,1
