,T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 12)",0,1,1,0,0,0,1
"('cell', 19)",0,1,0,0,0,0,1
"('cell', 44)",0,1,0,0,0,0,0
"('cell', 89)",0,1,0,0,0,0,0
"('cell', 2250)",0,0,1,0,1,0,0
"('cell', 1361)",0,0,2,0,0,3,0
"('cell', 1026)",0,0,1,0,1,1,0
"('cell', 1036)",0,0,1,0,1,1,0
"('cell', 789)",0,0,1,0,1,6,0
"('cell', 14)",0,0,0,0,0,0,2
"('cell', 69)",0,1,0,2,0,0,0
"('cell', 22)",0,1,1,0,0,0,2
"('cell', 38)",0,1,1,0,0,0,1
"('cell', 213)",0,1,1,2,0,0,0
"('cell', 96)",0,2,0,0,0,0,0
"('cell', 576)",0,2,0,1,0,0,0
"('cell', 489)",0,0,0,0,0,0,1
"('cell', 450)",0,0,0,0,0,0,1
"('cell', 164)",0,1,0,0,0,0,0
"('cell', 174)",0,2,0,0,0,0,0
"('cell', 235)",0,0,0,0,0,0,1
"('cell', 182)",0,1,0,0,0,0,0
"('cell', 247)",0,0,0,0,0,0,1
"('cell', 476)",0,1,0,1,0,0,0
"('cell', 264)",0,0,0,1,0,0,0
"('cell', 1512)",0,0,0,1,0,0,0
"('cell', 1732)",0,0,1,2,0,0,0
"('cell', 1402)",0,0,1,0,0,1,0
"('cell', 1406)",0,0,2,0,0,1,0
"('cell', 1465)",0,0,1,0,0,0,0
"('cell', 1405)",0,0,2,0,0,2,0
"('cell', 1387)",0,0,2,0,1,4,0
"('cell', 1359)",0,0,2,0,0,4,0
"('cell', 1425)",0,2,0,0,0,0,0
"('cell', 2112)",0,0,0,1,0,1,0
"('cell', 290)",0,0,3,1,0,2,0
"('cell', 752)",0,0,1,0,1,5,0
"('cell', 845)",0,0,2,0,0,9,0
"('cell', 27)",0,1,1,0,0,0,2
"('cell', 26)",0,0,0,0,0,0,2
"('cell', 30)",0,0,0,0,0,0,2
"('cell', 344)",0,1,0,1,0,0,0
"('cell', 305)",0,1,1,1,0,0,0
"('cell', 278)",0,1,1,1,0,0,0
"('cell', 224)",0,0,1,1,0,0,0
"('cell', 274)",0,0,1,1,0,0,0
"('cell', 225)",0,0,1,1,0,0,0
"('cell', 309)",0,1,1,1,0,0,0
"('cell', 59)",0,1,0,0,0,0,0
"('cell', 190)",0,1,1,1,0,0,0
"('cell', 241)",0,0,0,1,0,0,0
"('cell', 285)",0,1,0,1,0,0,0
"('cell', 98)",0,1,0,0,0,0,0
"('cell', 113)",0,1,0,0,0,0,0
"('cell', 87)",0,1,0,0,0,0,0
"('cell', 91)",0,1,0,0,0,0,0
"('cell', 372)",0,2,0,1,0,0,0
"('cell', 365)",0,3,0,1,0,0,0
"('cell', 311)",0,2,0,1,0,0,0
"('cell', 496)",0,3,0,1,0,0,0
"('cell', 682)",0,1,1,0,0,6,0
"('cell', 613)",0,1,0,0,0,1,0
"('cell', 637)",0,1,0,0,0,3,0
"('cell', 632)",0,0,0,0,0,6,0
"('cell', 596)",0,0,0,0,0,2,0
"('cell', 20)",0,0,0,0,0,0,1
"('cell', 441)",0,1,0,0,0,0,1
"('cell', 440)",0,0,0,0,0,0,1
"('cell', 677)",0,0,0,0,1,3,0
"('cell', 704)",0,0,0,0,1,4,0
"('cell', 701)",0,0,0,0,1,3,0
"('cell', 758)",0,0,0,0,1,9,0
"('cell', 123)",0,2,0,0,0,0,0
"('cell', 147)",0,2,0,0,0,0,0
"('cell', 136)",0,1,0,0,0,0,0
"('cell', 108)",0,2,0,0,0,0,0
"('cell', 173)",0,1,0,0,0,0,1
"('cell', 295)",0,0,0,0,0,0,1
"('cell', 293)",0,0,0,0,0,0,1
"('cell', 332)",0,0,0,0,0,0,1
"('cell', 342)",0,0,0,0,0,0,1
"('cell', 317)",0,0,0,0,0,0,1
"('cell', 260)",0,0,0,0,0,0,1
"('cell', 513)",0,1,0,0,0,0,0
"('cell', 506)",0,0,0,0,0,0,1
"('cell', 479)",0,1,0,0,0,0,1
"('cell', 340)",0,1,1,1,0,0,0
"('cell', 351)",0,1,1,0,0,0,1
"('cell', 405)",0,2,0,1,0,0,0
"('cell', 429)",0,2,0,1,0,0,0
"('cell', 2220)",0,0,1,0,0,0,0
"('cell', 2229)",0,0,1,0,0,0,0
"('cell', 2173)",0,0,1,0,0,0,0
"('cell', 1596)",0,0,0,2,0,0,0
"('cell', 605)",0,1,0,0,0,0,0
"('cell', 466)",0,1,0,1,0,0,0
"('cell', 1525)",0,0,0,1,0,0,0
"('cell', 1559)",0,0,0,1,0,0,0
"('cell', 1662)",0,0,1,2,0,0,0
"('cell', 1617)",0,2,1,0,0,0,0
"('cell', 1356)",0,1,1,0,1,2,0
"('cell', 1434)",0,2,0,0,0,1,0
"('cell', 1378)",0,1,2,0,0,1,0
"('cell', 1403)",0,1,0,0,0,1,0
"('cell', 1435)",0,1,0,0,0,0,0
"('cell', 1394)",0,1,2,0,0,0,0
"('cell', 1344)",0,1,4,0,1,3,0
"('cell', 1447)",0,1,1,2,0,0,0
"('cell', 1539)",0,1,0,2,0,0,0
"('cell', 1474)",0,1,0,1,0,0,0
"('cell', 1543)",0,1,1,2,0,0,0
"('cell', 1485)",0,1,0,1,0,0,0
"('cell', 1479)",0,1,0,2,0,0,0
"('cell', 1550)",0,1,0,2,0,0,0
"('cell', 1634)",0,0,1,2,0,0,0
"('cell', 1637)",0,1,1,1,0,0,0
"('cell', 1518)",0,2,1,1,0,0,0
"('cell', 1472)",0,1,0,1,0,0,0
"('cell', 1770)",0,0,0,1,0,0,0
"('cell', 2055)",0,0,1,0,0,1,0
"('cell', 1748)",0,0,0,1,0,0,0
"('cell', 1698)",0,0,0,2,0,0,0
"('cell', 1711)",0,0,0,1,0,0,0
"('cell', 1679)",0,0,0,2,0,0,0
"('cell', 1678)",0,0,1,2,0,0,0
"('cell', 1739)",0,0,1,2,0,0,0
"('cell', 1753)",0,0,0,1,0,0,0
"('cell', 1828)",0,0,1,0,0,0,0
"('cell', 1762)",0,0,1,0,0,0,0
"('cell', 1428)",0,1,1,0,0,0,0
"('cell', 1463)",0,2,0,0,0,0,0
"('cell', 1446)",0,1,1,0,0,0,0
"('cell', 1469)",0,1,0,0,0,0,0
"('cell', 1591)",0,2,0,0,0,0,0
"('cell', 1374)",0,2,0,0,1,2,0
"('cell', 1336)",0,0,2,0,0,2,0
"('cell', 1362)",0,2,0,0,0,0,0
"('cell', 1393)",0,2,0,0,0,1,0
"('cell', 1358)",0,0,0,0,1,2,0
"('cell', 641)",0,1,0,0,0,0,0
"('cell', 604)",0,1,0,0,0,0,0
"('cell', 2082)",0,0,0,1,1,2,0
"('cell', 2162)",0,0,1,1,0,1,0
"('cell', 2176)",0,0,1,0,0,0,0
"('cell', 2136)",0,0,1,1,0,0,0
"('cell', 2246)",0,0,1,0,0,2,0
"('cell', 376)",0,0,0,0,0,5,0
"('cell', 772)",0,1,5,0,0,0,0
"('cell', 10)",0,0,1,0,0,0,1
"('cell', 54)",0,1,0,0,0,0,0
"('cell', 438)",0,2,0,1,0,0,0
"('cell', 433)",0,2,0,1,0,0,0
"('cell', 467)",0,1,0,1,0,0,0
"('cell', 306)",0,2,0,1,0,0,0
"('cell', 299)",0,1,1,2,0,0,0
"('cell', 256)",0,1,1,1,0,0,0
"('cell', 115)",0,1,0,3,0,0,0
"('cell', 37)",0,0,1,0,0,0,0
"('cell', 46)",0,0,1,0,0,0,0
"('cell', 42)",0,0,1,0,0,0,0
"('cell', 210)",0,0,1,2,0,0,0
"('cell', 100)",0,2,1,2,0,0,0
"('cell', 217)",0,0,0,1,0,0,0
"('cell', 197)",0,1,0,1,0,0,0
"('cell', 68)",0,0,1,0,0,0,0
"('cell', 55)",0,0,1,0,0,0,0
"('cell', 56)",0,0,1,0,0,0,0
"('cell', 220)",0,0,0,1,0,0,0
"('cell', 181)",0,1,0,0,0,0,0
"('cell', 178)",0,2,0,0,0,0,0
"('cell', 152)",0,1,0,0,0,0,0
"('cell', 193)",0,1,0,0,0,0,0
"('cell', 160)",0,2,0,0,0,0,0
"('cell', 223)",0,1,0,1,0,0,0
"('cell', 216)",0,1,0,0,0,0,0
"('cell', 196)",0,2,0,0,0,0,0
"('cell', 1246)",0,0,0,0,1,2,0
"('cell', 1101)",0,0,0,0,0,2,0
"('cell', 1145)",0,0,0,0,0,1,0
"('cell', 1195)",0,0,0,0,0,2,0
"('cell', 1583)",0,0,3,0,0,0,0
"('cell', 538)",0,0,0,0,0,2,0
"('cell', 526)",0,0,1,0,0,0,0
"('cell', 574)",0,1,1,0,0,0,0
"('cell', 414)",0,2,0,1,0,0,0
"('cell', 456)",0,1,0,1,0,0,0
"('cell', 706)",0,1,1,0,0,8,0
"('cell', 756)",0,1,1,0,0,4,0
"('cell', 741)",0,1,3,0,0,6,0
"('cell', 585)",0,0,0,0,0,2,0
"('cell', 606)",0,1,0,0,0,2,0
"('cell', 541)",0,0,1,0,0,0,0
"('cell', 566)",0,1,1,0,0,0,0
"('cell', 638)",0,0,2,0,2,4,0
"('cell', 238)",0,0,0,1,0,0,1
"('cell', 276)",0,0,0,1,0,0,0
"('cell', 168)",0,0,1,3,0,0,1
"('cell', 255)",0,0,0,1,0,0,0
"('cell', 652)",0,0,2,0,3,2,0
"('cell', 625)",0,0,2,0,3,4,0
"('cell', 336)",0,1,0,0,0,0,0
"('cell', 535)",0,0,0,0,1,2,0
"('cell', 413)",0,1,1,0,0,0,1
"('cell', 411)",0,1,0,2,0,0,0
"('cell', 445)",0,1,0,1,0,0,0
"('cell', 976)",0,0,4,0,1,4,0
"('cell', 1217)",0,0,0,0,0,1,0
"('cell', 2235)",0,0,3,0,0,4,0
"('cell', 2236)",0,0,1,0,0,4,0
"('cell', 2261)",0,0,2,0,0,4,0
"('cell', 2259)",0,0,0,0,0,2,0
"('cell', 2266)",0,0,0,0,0,1,0
"('cell', 2264)",0,0,2,0,0,6,0
"('cell', 783)",0,0,5,0,0,0,0
"('cell', 720)",0,2,0,0,0,0,0
"('cell', 572)",0,1,0,0,0,0,0
"('cell', 548)",0,2,0,1,0,0,0
"('cell', 512)",0,1,0,0,0,0,0
"('cell', 616)",0,1,0,0,0,0,0
"('cell', 517)",0,2,0,0,0,0,0
"('cell', 1448)",0,0,1,0,0,0,0
"('cell', 1480)",0,0,2,0,0,0,0
"('cell', 1549)",0,3,0,0,0,0,0
"('cell', 1566)",0,2,0,0,0,0,0
"('cell', 1441)",0,1,0,0,0,1,0
"('cell', 1382)",0,1,2,0,0,1,0
"('cell', 1349)",0,1,2,0,1,2,0
"('cell', 1475)",0,2,0,0,0,0,0
"('cell', 1504)",0,3,0,0,0,0,0
"('cell', 2088)",0,0,1,0,0,1,0
"('cell', 2047)",0,0,1,0,0,1,0
"('cell', 1763)",0,0,1,0,0,0,0
"('cell', 1813)",0,0,1,0,0,0,0
"('cell', 1779)",0,1,1,0,0,0,0
"('cell', 1750)",0,1,1,0,0,0,0
"('cell', 1708)",0,1,1,0,0,0,0
"('cell', 1644)",0,1,1,0,0,0,0
"('cell', 1618)",0,2,0,0,0,0,0
"('cell', 1667)",0,1,0,0,0,0,0
"('cell', 1499)",0,0,1,0,0,0,0
"('cell', 1503)",0,1,0,0,0,0,0
"('cell', 1524)",0,1,0,0,0,0,0
"('cell', 1538)",0,1,1,0,0,0,0
"('cell', 1470)",0,2,0,0,0,0,0
"('cell', 1548)",0,2,0,0,0,0,0
