,T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 313)",0,0,0,1,0,0,0
"('cell', 723)",0,0,1,3,1,2,0
"('cell', 729)",0,0,0,2,0,0,0
"('cell', 130)",0,0,0,7,0,0,0
"('cell', 5)",0,1,0,0,0,0,1
"('cell', 2945)",0,0,0,2,0,0,0
"('cell', 2967)",0,0,1,4,0,0,0
"('cell', 1802)",0,5,0,0,0,0,0
"('cell', 1590)",0,0,1,0,0,0,0
"('cell', 704)",0,0,2,3,1,3,0
"('cell', 551)",0,0,1,1,0,1,0
"('cell', 684)",0,0,2,3,0,2,0
"('cell', 103)",0,0,0,5,0,0,2
"('cell', 45)",0,0,0,6,0,0,2
"('cell', 142)",0,0,0,7,0,0,2
"('cell', 314)",0,0,0,2,0,0,0
"('cell', 145)",0,0,0,3,0,0,0
"('cell', 106)",0,0,0,7,0,0,2
"('cell', 2166)",0,0,0,2,0,0,0
"('cell', 2132)",0,0,0,2,0,0,0
"('cell', 2152)",0,0,0,2,0,0,0
"('cell', 2157)",0,0,0,3,0,0,0
"('cell', 2177)",0,0,0,2,0,0,0
"('cell', 1920)",0,2,0,0,0,0,0
"('cell', 1914)",0,2,0,0,0,0,0
"('cell', 805)",0,1,3,0,0,3,1
"('cell', 816)",0,0,4,0,0,3,1
"('cell', 2965)",0,1,1,4,0,0,0
"('cell', 2270)",0,6,0,0,0,0,0
"('cell', 2934)",0,2,0,0,0,0,0
"('cell', 2262)",0,0,0,3,0,0,0
"('cell', 2201)",0,0,0,3,0,0,0
"('cell', 2180)",0,1,0,3,0,0,0
"('cell', 2722)",0,0,2,0,1,2,0
"('cell', 2010)",0,0,0,1,0,0,0
"('cell', 2107)",0,0,0,1,0,0,0
"('cell', 1741)",0,3,0,1,0,0,0
"('cell', 1981)",0,1,1,0,0,0,0
"('cell', 2134)",0,6,0,0,0,0,0
"('cell', 2086)",0,0,0,0,0,3,0
"('cell', 2063)",0,1,1,0,0,0,0
"('cell', 1202)",0,1,0,0,0,0,0
"('cell', 1169)",0,0,1,0,0,0,0
"('cell', 1070)",0,3,2,1,0,0,0
"('cell', 884)",0,1,0,1,3,4,0
"('cell', 1053)",0,3,1,1,0,0,0
"('cell', 1633)",0,3,1,0,0,0,0
"('cell', 1498)",0,4,2,1,0,0,0
"('cell', 1469)",0,3,2,1,0,0,0
"('cell', 1815)",0,7,0,0,2,0,0
"('cell', 670)",0,0,1,3,1,3,0
"('cell', 336)",0,0,0,4,0,0,0
"('cell', 286)",0,0,0,5,0,0,0
"('cell', 334)",0,0,0,3,0,0,0
"('cell', 461)",0,0,2,1,1,0,0
"('cell', 373)",0,0,0,3,0,1,0
"('cell', 230)",0,0,0,7,0,0,0
"('cell', 180)",0,0,0,7,0,0,0
"('cell', 115)",0,0,0,8,0,0,0
"('cell', 218)",0,0,0,6,0,0,0
"('cell', 214)",0,0,0,3,0,0,0
"('cell', 177)",0,0,0,7,0,0,0
"('cell', 75)",0,0,0,5,0,0,1
"('cell', 52)",0,0,0,3,0,0,2
"('cell', 92)",0,0,0,6,0,0,2
"('cell', 1071)",0,1,1,0,0,0,0
"('cell', 1034)",0,2,0,0,0,0,0
"('cell', 949)",0,3,0,0,0,0,0
"('cell', 993)",0,4,1,0,0,0,0
"('cell', 2120)",0,0,3,0,2,1,0
"('cell', 2187)",0,0,0,2,0,0,0
"('cell', 2145)",0,0,0,2,0,0,0
"('cell', 2186)",0,0,0,2,0,0,0
"('cell', 2248)",0,1,0,2,0,0,0
"('cell', 2235)",0,0,0,2,0,0,0
"('cell', 1907)",0,4,0,0,0,0,0
"('cell', 2307)",0,1,0,0,0,0,0
"('cell', 2212)",0,4,0,0,0,0,0
"('cell', 2271)",0,3,0,0,0,0,0
"('cell', 1252)",0,4,1,0,0,0,0
"('cell', 1286)",0,1,1,0,0,0,0
"('cell', 1380)",0,4,1,1,0,0,0
"('cell', 1560)",0,6,1,0,0,2,0
"('cell', 2213)",0,5,0,0,0,0,0
"('cell', 27)",0,0,0,3,0,0,0
"('cell', 108)",0,2,0,3,0,0,0
"('cell', 202)",0,3,0,3,0,2,0
"('cell', 1928)",0,2,0,0,0,0,0
"('cell', 1991)",0,2,0,2,0,0,0
"('cell', 1929)",0,2,0,0,0,0,0
"('cell', 1962)",0,3,0,0,0,0,0
"('cell', 2225)",0,1,0,2,0,0,0
"('cell', 2200)",0,1,0,2,0,0,0
"('cell', 2191)",0,1,0,1,0,0,0
"('cell', 2253)",0,1,0,2,0,0,0
"('cell', 614)",0,3,0,0,0,3,0
"('cell', 586)",0,2,0,0,0,3,0
"('cell', 646)",0,3,0,0,0,1,0
"('cell', 706)",0,4,0,0,0,0,0
"('cell', 950)",0,3,0,0,0,0,0
"('cell', 1235)",0,0,2,0,6,2,0
"('cell', 1171)",0,0,1,0,4,2,0
"('cell', 1246)",0,0,3,0,6,3,0
"('cell', 1488)",0,1,2,0,2,4,0
"('cell', 1293)",0,0,3,0,3,3,0
"('cell', 965)",0,4,1,0,0,0,0
"('cell', 760)",0,0,4,0,0,2,0
"('cell', 876)",0,0,5,0,0,7,0
"('cell', 834)",0,0,3,0,0,5,0
"('cell', 408)",0,0,1,0,0,0,0
"('cell', 545)",0,0,1,0,0,2,0
"('cell', 1507)",0,7,1,0,0,0,0
"('cell', 1670)",0,0,7,0,2,2,0
"('cell', 937)",0,0,7,0,0,5,0
"('cell', 2933)",0,2,1,4,0,0,0
"('cell', 2590)",0,2,0,0,0,0,0
"('cell', 2316)",0,6,0,0,0,0,0
"('cell', 2356)",0,4,0,0,0,0,0
"('cell', 2384)",0,4,1,0,0,1,0
"('cell', 2834)",0,4,0,1,0,0,0
"('cell', 2887)",0,4,1,1,0,0,0
"('cell', 2841)",0,3,0,0,0,0,0
"('cell', 2863)",0,2,0,1,0,0,0
"('cell', 2877)",0,0,0,1,0,0,0
"('cell', 2925)",0,3,1,4,0,0,0
"('cell', 2853)",0,6,0,1,0,0,0
"('cell', 2847)",0,4,1,3,0,0,0
"('cell', 2840)",0,5,0,0,0,0,0
"('cell', 2947)",0,0,0,1,0,0,0
"('cell', 2940)",0,0,0,2,0,0,0
"('cell', 2956)",0,1,0,1,0,0,1
"('cell', 2916)",0,2,0,1,0,1,0
"('cell', 2949)",0,1,0,1,0,0,0
"('cell', 2723)",0,0,2,0,1,1,0
"('cell', 2963)",0,1,1,0,0,2,0
"('cell', 2952)",0,0,2,1,0,1,1
"('cell', 2941)",0,1,3,0,0,2,0
"('cell', 2969)",0,2,0,0,0,0,0
"('cell', 2966)",0,0,0,1,0,0,0
"('cell', 2942)",0,3,0,0,0,0,0
"('cell', 2958)",0,3,0,0,0,0,0
"('cell', 2395)",0,1,0,0,0,0,0
"('cell', 2435)",0,3,0,0,0,0,0
"('cell', 2329)",0,4,0,0,0,0,0
"('cell', 2803)",0,1,0,1,0,0,0
"('cell', 2880)",0,0,0,2,0,0,0
"('cell', 2927)",0,1,0,1,0,0,0
"('cell', 2765)",0,1,1,0,0,2,0
"('cell', 2739)",0,0,0,0,0,1,0
"('cell', 2751)",0,4,1,0,0,2,0
"('cell', 2228)",0,0,1,0,0,0,0
"('cell', 2277)",0,1,0,0,0,0,0
"('cell', 2252)",0,1,0,0,0,0,0
"('cell', 2115)",0,5,4,0,1,0,0
"('cell', 2163)",0,2,2,0,0,0,0
"('cell', 2141)",0,2,2,0,0,0,0
"('cell', 2188)",0,0,2,0,1,1,0
"('cell', 2492)",0,1,0,0,0,2,0
"('cell', 2439)",0,1,0,0,0,2,0
"('cell', 2488)",0,1,2,0,0,1,0
"('cell', 2539)",0,1,3,0,1,2,0
"('cell', 2422)",0,0,1,0,0,1,0
"('cell', 2453)",0,0,1,0,0,2,0
"('cell', 2493)",0,0,3,0,2,2,0
"('cell', 1580)",0,3,3,0,1,0,0
"('cell', 1538)",0,4,3,0,0,1,0
"('cell', 1643)",0,2,2,0,0,0,0
"('cell', 2040)",0,4,0,0,0,0,0
"('cell', 1913)",0,6,0,0,0,0,0
"('cell', 1982)",0,1,1,1,0,0,0
"('cell', 1995)",0,1,0,0,0,0,0
"('cell', 2039)",0,1,0,2,0,0,0
"('cell', 2018)",0,1,1,2,0,0,0
"('cell', 1984)",0,0,1,1,0,0,0
"('cell', 2002)",0,2,1,2,0,0,0
"('cell', 2276)",0,1,0,0,0,0,0
"('cell', 2162)",0,2,0,0,0,0,0
"('cell', 2133)",0,3,0,0,0,0,0
"('cell', 1740)",0,1,0,0,0,0,0
"('cell', 1630)",0,4,0,1,0,0,0
"('cell', 1688)",0,4,0,1,0,0,0
"('cell', 1667)",0,5,0,1,0,0,0
"('cell', 2015)",0,1,0,1,0,0,0
"('cell', 2024)",0,1,0,1,0,0,0
"('cell', 1951)",0,1,0,0,0,0,0
"('cell', 1994)",0,0,0,1,0,0,0
"('cell', 2372)",0,4,0,0,0,0,0
"('cell', 2418)",0,5,3,0,0,1,0
"('cell', 2728)",0,0,1,0,0,3,0
"('cell', 2710)",0,6,0,1,0,1,0
"('cell', 2438)",0,3,2,0,0,2,0
"('cell', 2074)",0,4,0,0,0,0,0
"('cell', 2033)",0,4,0,0,0,0,0
"('cell', 2097)",0,7,0,0,0,0,0
"('cell', 2030)",0,6,0,0,0,0,0
"('cell', 1872)",0,5,0,0,0,0,0
"('cell', 1897)",0,4,0,0,0,0,0
"('cell', 2012)",0,7,0,0,0,0,0
"('cell', 1861)",0,3,0,0,0,0,0
"('cell', 2530)",0,2,0,0,0,0,0
"('cell', 2506)",0,2,0,0,0,0,0
"('cell', 2554)",0,2,0,0,0,0,0
"('cell', 2498)",0,1,0,0,0,0,0
"('cell', 2306)",0,0,0,0,0,3,0
"('cell', 2278)",0,0,0,0,0,2,0
"('cell', 2469)",0,1,0,0,0,0,0
"('cell', 2300)",0,1,0,0,0,0,0
"('cell', 2259)",0,0,1,0,0,3,0
"('cell', 1926)",0,0,0,0,0,1,0
"('cell', 1953)",0,0,0,0,0,1,0
"('cell', 2103)",0,0,2,0,0,0,0
"('cell', 2251)",0,0,2,0,0,3,0
"('cell', 2114)",0,2,1,0,0,0,0
"('cell', 2070)",0,2,1,0,0,0,0
"('cell', 1853)",0,1,0,0,0,0,0
"('cell', 1814)",0,1,0,0,0,0,0
"('cell', 1862)",0,3,0,0,0,0,0
"('cell', 1901)",0,4,0,0,2,1,0
"('cell', 1948)",0,4,0,0,4,1,0
"('cell', 1790)",0,1,0,0,0,0,0
"('cell', 2931)",0,0,2,2,2,2,0
"('cell', 976)",0,0,4,3,2,3,0
"('cell', 930)",0,0,2,2,1,0,0
"('cell', 786)",0,0,2,2,1,0,0
"('cell', 1001)",0,0,4,2,3,3,0
"('cell', 992)",0,2,0,0,1,2,0
"('cell', 906)",0,2,1,1,1,2,0
"('cell', 964)",0,4,1,1,0,1,0
"('cell', 849)",0,1,1,1,4,2,0
"('cell', 885)",0,1,1,1,4,3,0
"('cell', 1660)",0,3,0,0,0,0,0
"('cell', 1613)",0,2,1,0,0,0,0
"('cell', 1548)",0,3,1,1,0,0,0
"('cell', 1563)",0,4,1,0,0,0,0
"('cell', 1547)",0,2,2,2,0,0,0
"('cell', 1124)",0,4,2,1,0,2,0
"('cell', 1795)",0,7,0,0,0,0,0
"('cell', 1733)",0,7,0,0,0,0,0
"('cell', 1016)",0,3,0,0,0,0,0
"('cell', 1025)",0,3,0,0,0,0,0
"('cell', 1193)",0,8,0,0,0,0,0
"('cell', 1105)",0,3,0,0,0,0,0
"('cell', 1128)",0,6,0,0,0,0,0
"('cell', 1261)",0,4,0,0,0,0,0
"('cell', 1228)",0,5,0,0,0,0,0
"('cell', 1221)",0,4,0,0,0,0,0
"('cell', 1153)",0,5,0,0,0,0,0
"('cell', 431)",0,0,1,1,0,0,0
"('cell', 503)",0,0,1,2,0,2,0
"('cell', 448)",0,0,1,1,0,1,0
"('cell', 432)",0,0,1,1,0,0,0
"('cell', 381)",0,0,0,2,0,0,0
"('cell', 372)",0,0,0,2,0,0,0
"('cell', 263)",0,0,0,7,0,2,0
"('cell', 423)",0,0,1,3,2,1,0
"('cell', 552)",0,0,2,3,6,1,0
"('cell', 986)",0,3,0,0,0,0,0
"('cell', 936)",0,2,1,0,0,0,0
