,T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 2077)",0,0,0,0,1,1,0
"('cell', 5)",0,0,1,0,0,2,0
"('cell', 1994)",0,0,2,0,1,2,0
"('cell', 2022)",0,0,0,0,2,1,0
"('cell', 2011)",0,0,0,0,4,3,0
"('cell', 2029)",0,0,0,0,3,2,0
"('cell', 2008)",0,0,1,0,2,0,0
"('cell', 1990)",0,0,2,0,2,2,0
"('cell', 1992)",0,0,1,0,2,3,0
"('cell', 2076)",0,0,0,0,1,6,0
"('cell', 2071)",0,0,1,0,3,2,0
"('cell', 2005)",0,0,1,0,4,4,0
"('cell', 1939)",0,0,2,0,3,3,1
"('cell', 50)",0,0,1,0,1,5,0
"('cell', 77)",0,0,1,0,0,5,0
"('cell', 2012)",0,0,1,0,0,1,0
"('cell', 2026)",0,0,2,0,0,2,0
"('cell', 1997)",0,0,2,0,0,6,0
"('cell', 2031)",0,0,2,0,0,4,0
"('cell', 4)",0,0,1,0,0,7,0
"('cell', 2)",0,0,1,0,0,6,0
"('cell', 54)",0,0,2,1,3,3,1
"('cell', 108)",0,0,2,0,0,5,0
"('cell', 96)",0,0,1,0,0,3,0
"('cell', 160)",0,0,0,0,0,1,0
"('cell', 180)",0,0,3,1,0,3,0
"('cell', 130)",0,0,1,0,0,3,0
"('cell', 128)",0,0,1,0,0,2,0
"('cell', 245)",0,0,3,1,0,3,0
"('cell', 1976)",0,0,2,0,0,5,0
"('cell', 1863)",0,0,1,0,0,7,1
"('cell', 1431)",0,0,1,0,0,8,0
"('cell', 15)",0,0,1,2,0,1,0
"('cell', 24)",0,0,3,2,0,2,0
"('cell', 234)",0,0,1,0,0,6,0
"('cell', 383)",0,0,1,0,0,2,0
"('cell', 347)",0,0,1,0,0,2,0
"('cell', 133)",0,0,0,0,0,2,0
"('cell', 126)",0,0,0,0,0,1,0
"('cell', 106)",0,0,2,0,2,4,0
"('cell', 80)",0,0,1,0,0,5,0
"('cell', 90)",0,0,3,0,1,4,0
"('cell', 112)",0,0,0,0,0,4,0
"('cell', 1077)",0,0,2,1,0,2,2
"('cell', 416)",0,0,1,0,0,0,0
"('cell', 402)",0,0,4,0,0,2,0
"('cell', 979)",0,0,3,0,2,1,0
"('cell', 1930)",0,0,2,0,0,2,0
"('cell', 432)",0,0,0,2,4,2,2
"('cell', 439)",0,0,0,1,0,1,0
"('cell', 442)",0,0,0,2,2,2,0
"('cell', 933)",0,0,0,0,4,13,0
"('cell', 874)",0,0,0,0,0,2,2
"('cell', 837)",0,0,2,0,0,6,2
"('cell', 895)",0,0,0,0,0,3,1
"('cell', 1034)",0,0,1,0,4,11,0
"('cell', 131)",0,0,1,0,1,4,0
"('cell', 301)",0,0,1,0,2,1,1
"('cell', 231)",0,0,4,1,0,5,0
"('cell', 368)",0,0,0,1,2,0,0
"('cell', 391)",0,0,0,0,0,1,0
"('cell', 413)",0,0,0,1,1,1,0
"('cell', 399)",0,0,1,1,3,1,2
"('cell', 344)",0,0,1,1,2,0,2
"('cell', 358)",0,0,0,0,0,1,0
"('cell', 435)",0,0,0,0,0,1,0
"('cell', 671)",0,0,2,0,0,2,0
"('cell', 669)",0,0,2,0,0,0,0
"('cell', 163)",0,0,2,0,0,12,0
"('cell', 483)",0,0,5,0,0,10,0
"('cell', 237)",0,0,3,0,0,9,0
"('cell', 256)",0,0,0,0,0,3,0
"('cell', 230)",0,0,1,0,0,7,0
"('cell', 295)",0,0,0,0,0,1,0
"('cell', 286)",0,0,1,0,0,8,0
"('cell', 263)",0,0,0,0,0,7,0
"('cell', 284)",0,0,0,0,0,3,0
"('cell', 310)",0,0,1,0,0,3,0
"('cell', 340)",0,0,3,0,0,4,0
"('cell', 304)",0,0,0,0,0,1,0
"('cell', 277)",0,0,3,1,0,2,0
"('cell', 335)",0,0,3,1,0,2,0
"('cell', 167)",0,0,0,0,0,3,0
"('cell', 161)",0,0,0,0,0,2,0
"('cell', 202)",0,0,0,0,0,5,0
"('cell', 156)",0,0,1,0,1,4,0
"('cell', 200)",0,0,1,0,1,6,0
"('cell', 86)",0,0,2,0,0,10,0
"('cell', 1461)",0,1,1,0,0,2,0
"('cell', 1516)",0,1,1,0,0,1,0
"('cell', 1539)",0,1,2,1,0,2,0
"('cell', 1396)",0,1,0,1,0,1,0
"('cell', 464)",0,1,5,0,0,3,0
"('cell', 431)",0,0,5,0,0,1,0
"('cell', 2065)",0,0,1,0,1,4,0
"('cell', 2064)",0,0,1,0,0,7,0
"('cell', 2078)",0,0,5,0,0,2,0
"('cell', 1947)",0,0,0,0,0,1,0
"('cell', 1922)",0,0,0,0,0,3,0
"('cell', 1945)",0,0,1,0,0,3,0
