,T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 1353)",0,0,2,2,0,0,0
"('cell', 1689)",0,1,2,0,0,0,0
"('cell', 1759)",0,0,1,0,0,1,0
"('cell', 1707)",0,0,1,0,0,0,0
"('cell', 1731)",0,1,3,0,0,2,0
"('cell', 1608)",0,1,3,0,0,6,1
"('cell', 1342)",0,1,2,1,0,5,0
"('cell', 2530)",0,0,1,2,0,0,0
"('cell', 1657)",0,2,4,0,0,1,0
"('cell', 1191)",0,0,2,2,1,0,0
"('cell', 1251)",0,0,2,2,1,0,0
"('cell', 2436)",0,0,5,0,0,2,0
"('cell', 2465)",0,0,3,0,0,0,0
"('cell', 1454)",0,1,6,0,0,4,0
"('cell', 1408)",0,1,2,0,0,9,0
"('cell', 1410)",0,0,3,0,1,6,0
"('cell', 1427)",0,1,0,0,0,8,1
"('cell', 1358)",0,0,3,0,1,4,0
"('cell', 2101)",0,0,0,0,0,1,0
"('cell', 2528)",0,1,2,3,0,0,0
"('cell', 2529)",0,0,2,1,0,0,0
"('cell', 2520)",0,0,0,1,0,0,0
"('cell', 2523)",0,0,1,2,0,0,0
"('cell', 2418)",0,0,2,0,1,0,0
"('cell', 1040)",0,0,0,0,0,1,0
"('cell', 1649)",0,1,2,0,0,0,0
"('cell', 1686)",0,2,1,0,0,0,0
"('cell', 1618)",0,1,3,0,0,1,1
"('cell', 2227)",0,0,0,0,0,8,0
"('cell', 2514)",0,0,1,0,0,0,0
"('cell', 1840)",0,0,0,0,0,1,0
"('cell', 1853)",0,0,0,0,0,2,0
"('cell', 1193)",0,0,0,0,0,1,1
"('cell', 1029)",0,0,4,0,0,0,0
"('cell', 1119)",0,0,3,0,1,0,0
"('cell', 777)",0,1,5,0,0,2,0
"('cell', 1317)",0,0,1,0,2,4,0
"('cell', 2067)",0,0,2,0,0,0,0
"('cell', 2463)",0,0,2,0,0,0,0
"('cell', 2421)",0,0,2,0,0,1,0
"('cell', 2435)",0,0,3,0,0,1,0
"('cell', 2480)",0,0,1,0,0,0,0
"('cell', 1591)",0,1,12,2,0,3,0
"('cell', 1744)",0,0,6,0,2,7,0
"('cell', 2389)",0,0,6,0,0,2,0
"('cell', 1346)",0,0,5,0,1,2,0
"('cell', 3)",0,1,0,0,0,0,1
"('cell', 12)",0,0,1,1,0,0,2
"('cell', 38)",0,2,2,1,0,0,1
"('cell', 229)",0,1,1,2,0,1,0
"('cell', 379)",0,1,2,0,0,2,0
"('cell', 475)",0,1,3,0,0,0,0
"('cell', 472)",0,2,4,0,0,1,0
"('cell', 2498)",0,1,4,0,0,0,2
"('cell', 2383)",0,1,4,1,1,1,1
"('cell', 2428)",0,1,4,1,1,0,1
"('cell', 2490)",0,1,3,2,0,0,2
"('cell', 2454)",0,0,3,1,1,0,2
"('cell', 2443)",0,1,4,1,0,0,2
"('cell', 2533)",0,0,1,2,0,0,2
"('cell', 2531)",0,0,0,2,0,0,2
"('cell', 2525)",0,1,2,1,0,0,2
"('cell', 2456)",0,0,1,0,0,0,0
"('cell', 2464)",0,0,2,2,0,0,2
"('cell', 2434)",0,0,1,1,1,0,0
"('cell', 2468)",0,0,1,2,0,0,0
"('cell', 2457)",0,0,1,1,0,0,0
"('cell', 2461)",0,1,3,2,0,0,0
"('cell', 2455)",0,0,2,0,0,0,0
"('cell', 2451)",0,1,2,2,0,0,0
"('cell', 2431)",0,0,2,1,0,0,0
"('cell', 2125)",0,0,3,0,0,2,1
"('cell', 987)",0,0,3,0,0,5,1
"('cell', 919)",0,0,1,0,0,3,0
"('cell', 1002)",0,0,1,0,0,1,0
"('cell', 1035)",0,0,1,0,0,1,0
"('cell', 957)",0,0,1,0,0,2,0
"('cell', 947)",0,0,1,0,0,0,0
"('cell', 1090)",0,0,0,0,0,2,1
"('cell', 1198)",0,0,0,0,2,2,1
"('cell', 169)",0,3,3,0,0,0,0
"('cell', 726)",0,0,3,0,0,1,0
"('cell', 1012)",0,0,0,0,0,1,0
"('cell', 1054)",0,0,0,0,0,1,0
"('cell', 1062)",0,0,0,0,0,1,1
"('cell', 1071)",0,0,0,0,0,1,0
"('cell', 1031)",0,0,0,0,0,1,0
"('cell', 1572)",0,1,3,0,0,3,0
"('cell', 1557)",0,2,4,0,0,3,0
"('cell', 1552)",0,2,3,0,0,3,0
"('cell', 1633)",0,2,3,0,0,0,0
"('cell', 1377)",0,0,1,0,4,6,0
"('cell', 1429)",0,0,1,0,2,4,0
"('cell', 1915)",0,0,2,1,0,2,2
"('cell', 1765)",0,0,0,1,0,1,1
"('cell', 1760)",0,0,0,0,0,1,1
"('cell', 1774)",0,0,1,0,0,0,0
"('cell', 1808)",0,0,1,0,0,0,0
"('cell', 1805)",0,0,1,0,0,1,0
"('cell', 1779)",0,0,1,0,0,1,0
"('cell', 1745)",0,0,1,0,0,0,0
"('cell', 1670)",0,0,1,0,0,1,1
"('cell', 1660)",0,0,1,0,0,1,1
"('cell', 1806)",0,0,0,0,0,1,0
"('cell', 1839)",0,0,1,0,0,2,0
"('cell', 1842)",0,0,1,0,0,1,0
