,CELL_ID,X,Y
1513,1514,292,1247
1489,1490,290,1224
929,930,1705,669
916,917,1653,657
601,602,1685,412
1474,1475,437,1210
1338,1339,425,1096
913,914,1693,652
918,919,1670,660
816,817,1698,555
797,798,1692,541
847,848,1702,579
876,877,1719,615
952,953,1638,704
478,479,1644,354
583,584,1639,407
631,632,1701,432
540,541,1683,384
576,577,1666,404
550,551,1647,389
504,505,1662,366
443,444,1641,336
1282,1283,505,1049
1267,1268,493,1037
1297,1298,516,1063
1079,1080,841,845
1100,1101,844,862
158,159,508,183
148,149,528,181
185,186,552,203
125,126,450,163
20,21,949,53
938,939,1685,679
552,553,1624,392
4,5,1065,14
1021,1022,952,777
1004,1005,962,762
1040,1041,1004,799
1045,1046,984,804
919,920,491,660
893,894,464,629
135,136,482,173
820,821,252,563
758,759,306,510
715,716,372,483
726,727,334,491
759,760,324,511
701,702,346,473
208,209,571,215
27,28,919,73
51,52,928,102
1219,1220,1667,994
1202,1203,1665,970
1241,1242,1659,1015
1242,1243,1703,1013
1315,1316,1527,1078
1617,1618,1443,1381
401,402,1607,315
491,492,1619,361
517,518,1611,375
605,606,1580,415
326,327,1604,277
304,305,1543,268
289,290,1464,260
287,288,1422,258
277,278,1402,255
280,281,1531,256
199,200,1320,208
244,245,1323,231
226,227,1373,223
256,257,1391,242
130,131,1410,168
156,157,1370,182
196,197,1350,205
245,246,1433,235
203,204,1380,210
178,179,1366,197
825,826,1421,559
1243,1244,1033,1017
1025,1026,907,779
998,999,944,752
995,996,897,750
6,7,1007,19
2,3,952,13
12,13,979,32
3,4,1042,15
71,72,931,119
29,30,965,74
1059,1060,973,822
1054,1055,939,817
1086,1087,944,850
1062,1063,912,829
1084,1085,922,849
1048,1049,908,808
1031,1032,936,789
1043,1044,958,801
956,957,589,704
901,902,499,639
911,912,506,654
908,909,485,648
887,888,484,624
885,886,507,623
1078,1079,533,845
222,223,594,221
223,224,623,221
769,770,578,518
738,739,559,498
668,669,451,459
646,647,443,440
1093,1094,205,858
774,775,376,526
767,768,350,518
745,746,386,501
682,683,312,465
687,688,329,466
714,715,317,483
713,714,291,482
686,687,294,466
692,693,383,467
677,678,414,450
865,866,491,602
872,873,474,608
868,869,459,602
852,853,449,586
867,868,435,602
166,167,461,187
94,95,909,141
96,97,868,142
959,960,1612,705
1156,1157,1681,923
1230,1231,1306,1005
1588,1589,1445,1341
459,460,1589,345
915,916,1627,655
897,898,1655,635
790,791,1433,532
633,634,1600,429
600,601,1620,415
13,14,1074,35
269,270,1280,250
279,280,1305,257
69,70,1340,115
134,135,1390,168
82,83,1379,130
204,205,1424,213
234,235,1403,225
252,253,1506,239
733,734,1309,495
1237,1238,1047,1012
569,570,935,398
445,446,985,338
457,458,955,341
412,413,954,319
278,279,1026,256
978,979,940,727
992,993,969,747
1065,1066,991,830
761,762,558,513
137,138,419,172
789,790,573,533
750,751,517,504
645,646,596,439
799,800,858,546
836,837,884,573
781,782,334,531
823,824,410,563
802,803,391,550
776,777,402,529
747,748,405,504
117,118,886,158
232,233,670,222
200,201,644,205
235,236,636,229
648,649,305,444
787,788,546,531
770,771,532,521
768,769,450,517
848,849,482,582
193,194,501,206
182,183,514,201
201,202,536,211
261,262,421,245
180,181,411,198
157,158,431,182
536,537,451,383
634,635,395,431
625,626,428,424
87,88,890,134
58,59,911,113
126,127,862,165
315,316,1025,270
1140,1141,1605,902
1201,1202,1189,969
1252,1253,1209,1018
1308,1309,1312,1071
1610,1611,1410,1368
427,428,1537,327
404,405,1522,315
436,437,1563,332
786,787,1470,529
739,740,1462,499
757,758,1481,510
514,515,1529,372
564,565,1531,395
591,592,1480,411
735,736,1504,495
656,657,1549,447
593,594,1552,410
644,645,1530,443
604,605,1528,417
703,704,1519,472
690,691,1590,467
681,682,1565,463
666,667,1603,450
113,114,1191,154
227,228,1302,225
167,168,1300,188
195,196,1290,205
381,382,1502,305
441,442,1510,335
380,381,1484,306
379,380,1470,303
373,374,1454,301
131,132,1429,167
174,175,1506,191
33,34,1351,77
610,611,1445,421
1155,1156,1130,922
1072,1073,1011,836
294,295,1075,260
258,259,1091,242
293,294,1046,262
276,277,1249,254
301,302,1230,268
