,T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 1325)",0,0,5,3,0,0,0
"('cell', 821)",0,0,6,1,0,0,0
"('cell', 1384)",0,0,4,5,0,0,0
"('cell', 1235)",0,0,6,3,0,0,0
"('cell', 308)",0,0,9,2,0,0,0
"('cell', 317)",0,0,2,2,0,0,0
"('cell', 508)",0,0,1,1,0,1,0
"('cell', 590)",0,0,1,1,0,0,0
"('cell', 1077)",0,0,9,1,0,0,0
"('cell', 53)",0,4,1,2,0,0,0
"('cell', 76)",0,4,1,2,1,0,0
"('cell', 50)",0,2,1,3,0,0,0
"('cell', 52)",0,2,1,4,0,0,0
"('cell', 116)",0,2,0,3,1,0,0
"('cell', 359)",0,0,2,1,1,1,0
"('cell', 332)",0,0,3,2,1,1,0
"('cell', 14)",0,1,0,3,0,0,0
"('cell', 23)",0,2,0,3,0,1,0
"('cell', 1500)",0,1,1,3,0,1,0
"('cell', 1570)",0,1,1,4,0,1,0
"('cell', 1517)",0,0,4,0,0,1,0
"('cell', 1482)",0,0,6,1,0,1,0
"('cell', 1717)",0,0,6,1,0,2,0
"('cell', 1344)",0,0,2,1,0,1,0
"('cell', 1390)",0,0,2,1,0,1,0
"('cell', 1284)",0,0,2,1,0,1,0
"('cell', 100)",0,2,1,2,0,0,0
"('cell', 30)",0,3,0,1,0,0,0
"('cell', 56)",0,3,0,1,0,0,0
"('cell', 45)",0,3,1,3,0,0,0
"('cell', 115)",0,3,1,2,1,0,0
"('cell', 730)",0,0,1,3,0,0,0
"('cell', 13)",0,0,1,2,0,0,0
"('cell', 22)",0,0,1,5,0,0,0
"('cell', 63)",0,1,1,5,0,0,0
"('cell', 1269)",0,1,0,6,0,0,0
"('cell', 1401)",0,0,3,7,0,0,0
"('cell', 832)",0,2,4,2,0,0,0
"('cell', 1306)",0,1,0,4,0,0,0
"('cell', 1332)",0,1,0,4,0,0,0
"('cell', 1424)",0,0,2,7,0,0,0
"('cell', 1312)",0,1,0,6,0,3,0
"('cell', 1381)",0,1,0,3,0,1,0
"('cell', 1237)",0,1,1,2,0,1,0
"('cell', 1244)",0,3,0,4,0,0,0
"('cell', 646)",0,0,2,8,0,0,0
"('cell', 622)",0,0,5,6,0,0,0
"('cell', 504)",0,0,2,3,1,0,0
"('cell', 181)",0,0,2,2,0,6,0
"('cell', 227)",0,0,1,1,0,4,0
"('cell', 1300)",0,1,4,0,0,1,0
"('cell', 1351)",0,0,0,5,0,0,0
"('cell', 1363)",0,0,3,2,0,1,0
"('cell', 1670)",0,0,1,4,1,2,0
"('cell', 1566)",0,0,3,3,1,1,0
"('cell', 1576)",0,0,2,3,1,1,0
"('cell', 1972)",0,0,0,2,0,1,0
"('cell', 1912)",0,0,1,1,0,0,0
"('cell', 1967)",0,0,0,1,0,1,0
"('cell', 721)",0,0,3,2,0,0,0
"('cell', 1556)",0,0,0,2,2,2,0
"('cell', 1203)",0,0,4,1,0,0,0
"('cell', 1273)",0,0,3,3,0,1,0
"('cell', 1245)",0,0,2,3,0,1,0
"('cell', 1251)",0,0,3,4,0,0,0
"('cell', 1276)",0,0,6,3,0,2,0
"('cell', 1356)",0,0,6,2,0,2,0
"('cell', 1073)",0,0,4,1,0,1,0
"('cell', 1007)",0,0,4,0,0,0,0
"('cell', 1218)",0,0,2,4,0,1,0
"('cell', 1250)",0,0,3,4,0,1,0
"('cell', 700)",0,2,1,3,0,0,0
"('cell', 481)",0,2,2,2,0,1,0
"('cell', 516)",0,2,3,2,0,1,0
"('cell', 533)",0,3,2,3,3,0,0
"('cell', 840)",0,1,1,2,0,0,3
"('cell', 1139)",0,0,1,5,0,0,0
"('cell', 1109)",0,0,1,7,0,1,0
"('cell', 1179)",0,0,1,2,0,1,0
"('cell', 1171)",0,0,1,4,0,1,0
"('cell', 195)",0,1,2,2,0,0,0
"('cell', 171)",0,1,2,2,0,0,0
"('cell', 80)",0,2,1,3,1,0,0
"('cell', 453)",0,0,1,2,1,1,0
"('cell', 389)",0,0,1,3,1,0,0
"('cell', 281)",0,0,3,2,0,0,0
"('cell', 289)",0,0,2,2,0,0,0
"('cell', 461)",0,0,4,2,1,4,0
"('cell', 452)",0,0,4,3,0,0,0
"('cell', 432)",0,0,3,2,0,1,0
"('cell', 726)",0,1,1,2,0,0,0
"('cell', 965)",0,0,3,1,0,0,0
"('cell', 1038)",0,0,5,1,0,1,0
"('cell', 773)",0,0,2,3,0,0,0
"('cell', 849)",0,1,0,0,2,0,0
"('cell', 903)",0,0,1,1,2,0,0
"('cell', 794)",0,1,0,3,0,0,0
"('cell', 36)",0,0,1,6,0,0,0
"('cell', 582)",0,2,1,2,1,1,0
"('cell', 28)",0,1,1,3,0,0,0
"('cell', 356)",0,1,3,4,0,3,0
"('cell', 297)",0,1,4,4,0,1,0
"('cell', 255)",0,1,3,5,0,1,0
"('cell', 1492)",0,1,3,0,0,1,0
"('cell', 1524)",0,1,2,3,0,0,0
"('cell', 1551)",0,1,1,2,0,1,0
"('cell', 1196)",0,0,5,2,0,0,0
"('cell', 1094)",0,1,4,1,1,0,0
"('cell', 897)",0,2,3,3,0,0,0
"('cell', 901)",0,1,3,3,0,0,0
"('cell', 1156)",0,1,3,5,0,1,0
"('cell', 1227)",0,1,1,3,0,1,0
"('cell', 1231)",0,1,0,5,0,0,0
"('cell', 1170)",0,1,3,3,0,1,0
"('cell', 1019)",0,2,1,1,0,0,0
"('cell', 1039)",0,2,3,0,0,0,0
"('cell', 962)",0,2,3,3,0,0,0
"('cell', 904)",0,2,5,3,0,0,0
"('cell', 1226)",0,1,1,2,0,1,0
"('cell', 2131)",0,3,0,3,0,1,0
"('cell', 1516)",0,0,4,3,0,1,0
"('cell', 1296)",0,2,1,4,0,1,0
"('cell', 1289)",0,3,0,4,0,0,0
"('cell', 1277)",0,2,0,6,0,0,0
"('cell', 1136)",0,0,2,3,0,8,0
"('cell', 1283)",0,0,1,3,0,5,0
"('cell', 626)",0,0,2,8,0,0,0
"('cell', 650)",0,1,1,10,0,0,0
"('cell', 1178)",0,0,1,0,0,0,0
"('cell', 1530)",0,0,2,4,1,1,0
"('cell', 1471)",0,1,2,5,0,0,0
"('cell', 1265)",0,0,2,1,0,0,0
"('cell', 1242)",0,0,2,0,0,0,0
"('cell', 1400)",0,0,4,4,0,1,0
"('cell', 1313)",0,0,3,2,0,0,0
"('cell', 1375)",0,0,3,2,0,1,0
"('cell', 1397)",0,1,3,2,0,1,0
"('cell', 1159)",0,0,0,0,1,2,0
"('cell', 1173)",0,0,0,0,1,1,0
"('cell', 1133)",0,1,1,0,1,0,0
"('cell', 861)",0,1,1,3,0,0,6
"('cell', 629)",0,5,3,3,0,0,2
"('cell', 2000)",0,0,0,3,0,1,0
"('cell', 2246)",0,0,3,3,0,3,0
"('cell', 2456)",0,2,0,1,0,1,0
"('cell', 2392)",0,2,2,0,0,0,0
"('cell', 2442)",0,2,2,0,0,0,1
"('cell', 2401)",0,1,5,1,0,0,1
"('cell', 2250)",0,1,3,2,0,1,0
"('cell', 2270)",0,0,3,2,0,0,0
"('cell', 2185)",0,1,3,2,0,2,0
"('cell', 1591)",0,1,2,0,0,1,0
"('cell', 1545)",0,1,3,0,0,1,0
"('cell', 1600)",0,0,2,0,0,1,0
"('cell', 1294)",0,0,2,1,0,1,0
"('cell', 1573)",0,1,0,6,0,0,0
"('cell', 1507)",0,1,1,6,0,0,0
"('cell', 1581)",0,1,0,8,0,2,0
"('cell', 1402)",0,0,2,3,0,0,0
"('cell', 1423)",0,0,1,3,0,0,0
