,T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 751)",0,0,0,0,0,1,0
"('cell', 713)",0,0,0,0,0,1,0
"('cell', 781)",0,0,1,0,0,0,0
"('cell', 797)",0,0,0,0,0,1,0
"('cell', 2119)",0,0,1,0,0,0,0
"('cell', 2057)",0,0,0,0,0,4,0
"('cell', 887)",0,0,2,0,0,0,0
"('cell', 2582)",0,0,0,2,2,0,0
"('cell', 2479)",0,0,0,2,0,0,0
"('cell', 2473)",0,0,0,2,0,0,0
"('cell', 2035)",0,0,0,0,0,5,0
"('cell', 2062)",0,0,0,0,0,3,0
"('cell', 1985)",0,0,0,0,0,5,0
"('cell', 2098)",0,0,0,0,0,2,0
"('cell', 2166)",0,0,1,0,1,0,0
"('cell', 2086)",0,0,0,0,0,1,0
"('cell', 2197)",0,0,1,0,3,0,0
"('cell', 2191)",0,0,1,0,2,0,0
"('cell', 1935)",0,0,0,0,3,5,0
"('cell', 1593)",0,0,1,1,1,1,0
"('cell', 794)",0,0,0,0,0,1,0
"('cell', 756)",0,0,0,0,0,1,0
"('cell', 669)",0,0,0,0,0,1,0
"('cell', 714)",0,0,0,0,0,1,0
"('cell', 1038)",0,0,2,0,0,0,0
"('cell', 981)",0,0,1,0,0,0,0
"('cell', 1044)",0,0,4,0,0,1,0
"('cell', 485)",0,0,0,1,0,0,0
"('cell', 501)",0,0,0,1,0,0,0
"('cell', 2183)",0,0,3,0,1,0,0
"('cell', 2095)",0,0,1,0,1,4,0
"('cell', 2063)",0,0,0,0,0,4,0
"('cell', 2115)",0,0,1,0,1,3,0
"('cell', 2144)",0,0,1,0,1,2,0
"('cell', 1291)",0,0,0,0,1,2,1
"('cell', 1614)",0,0,2,0,0,1,2
"('cell', 1213)",0,0,0,0,1,0,2
"('cell', 609)",0,0,1,0,0,1,0
"('cell', 720)",0,0,1,1,3,0,0
"('cell', 895)",0,0,1,0,0,0,0
"('cell', 1203)",0,0,0,0,0,0,1
"('cell', 1066)",0,0,4,0,0,1,0
"('cell', 1561)",0,0,1,0,2,1,0
"('cell', 1814)",0,0,0,0,1,4,0
"('cell', 1859)",0,0,0,0,3,5,0
"('cell', 1858)",0,0,0,0,0,4,0
"('cell', 1540)",0,0,2,0,0,4,0
"('cell', 1625)",0,0,0,0,0,1,0
"('cell', 1600)",0,0,0,0,0,1,0
"('cell', 1627)",0,0,0,0,0,1,0
"('cell', 1611)",0,0,0,0,0,1,0
"('cell', 1672)",0,0,0,0,0,1,0
"('cell', 1649)",0,0,0,0,0,2,0
"('cell', 1617)",0,0,0,0,0,2,0
"('cell', 1588)",0,0,0,0,0,2,0
"('cell', 467)",0,0,0,2,0,0,0
"('cell', 386)",0,0,0,3,0,0,0
"('cell', 20)",0,0,0,0,0,0,2
"('cell', 268)",0,0,0,3,0,0,0
"('cell', 364)",0,0,0,1,0,0,0
"('cell', 384)",0,0,0,1,0,0,0
"('cell', 368)",0,0,0,1,0,0,0
"('cell', 1668)",0,0,0,0,0,1,0
"('cell', 1647)",0,0,0,0,0,1,0
"('cell', 1624)",0,0,0,0,0,1,0
"('cell', 1754)",0,0,0,0,0,1,0
"('cell', 1691)",0,0,0,0,0,1,0
"('cell', 1696)",0,0,0,0,1,0,0
"('cell', 2441)",0,0,0,2,0,0,0
"('cell', 2215)",0,0,3,0,2,1,0
"('cell', 2232)",0,0,2,0,3,1,0
"('cell', 2355)",0,0,0,1,0,0,0
"('cell', 2430)",0,0,0,2,0,0,0
"('cell', 2475)",0,0,0,2,0,0,0
"('cell', 2710)",0,0,1,0,0,2,0
"('cell', 2782)",0,0,0,0,0,1,0
"('cell', 1442)",0,0,2,0,0,7,0
"('cell', 1571)",0,0,2,0,1,6,0
"('cell', 1618)",0,0,0,0,0,3,0
"('cell', 1619)",0,0,0,0,0,3,0
"('cell', 1574)",0,0,1,0,0,4,0
"('cell', 1553)",0,0,3,0,0,8,0
"('cell', 1656)",0,0,0,0,0,1,0
"('cell', 1648)",0,0,0,0,0,1,0
"('cell', 1536)",0,0,2,0,0,2,1
"('cell', 1531)",0,0,2,0,1,3,2
"('cell', 1582)",0,0,2,0,0,2,2
"('cell', 80)",0,0,0,1,1,1,0
