,CELL_ID,X,Y
2452,2453,886,1391
2489,2490,870,1431
2233,2234,1147,1160
1921,1922,1123,938
1888,1889,1191,918
1891,1892,1209,921
1915,1916,1146,934
1606,1607,1237,787
2352,2353,397,1279
2389,2390,447,1322
2354,2355,426,1282
2440,2441,862,1375
2274,2275,349,1208
748,749,376,443
684,685,212,417
149,150,390,111
176,177,365,120
202,203,373,147
179,180,391,131
222,223,337,157
218,219,359,157
457,458,263,314
251,252,433,176
635,636,434,394
643,644,421,395
709,710,377,417
57,58,863,45
0,1,792,4
1034,1035,349,557
1086,1087,415,576
1161,1162,453,607
577,578,556,374
912,913,319,500
2468,2469,1336,1412
2471,2472,1317,1412
2457,2458,1350,1394
2421,2422,1409,1347
2449,2450,1328,1387
2428,2429,1368,1364
2235,2236,1562,1161
2262,2263,1578,1191
2278,2279,1576,1206
2298,2299,1568,1225
2320,2321,1558,1242
2247,2248,1390,1176
2259,2260,1380,1189
2061,2062,1510,1006
2107,2108,1456,1042
2075,2076,1453,1015
2077,2078,1480,1020
2089,2090,1432,1030
2194,2195,1470,1117
2142,2143,1468,1070
599,600,963,379
548,549,956,360
626,627,948,388
667,668,922,406
620,621,925,388
763,764,1066,444
1114,1115,1106,589
1271,1272,1351,654
1650,1651,1409,805
1766,1767,1414,857
1731,1732,1425,841
1671,1672,1429,813
1666,1667,1371,812
1721,1722,1385,837
1634,1635,1392,800
1489,1490,1399,740
1471,1472,1386,738
1504,1505,1410,753
1467,1468,1331,735
1571,1572,1356,776
1595,1596,1330,783
1523,1524,1374,758
1533,1534,1334,762
1623,1624,1377,795
1562,1563,1387,770
1531,1532,1291,761
1532,1533,1309,764
1450,1451,1288,731
1594,1595,1284,782
1576,1577,1257,776
1111,1112,1668,587
203,204,1615,147
368,369,1592,252
1734,1735,1498,843
1904,1905,1479,926
1852,1853,1464,902
109,110,1217,89
98,99,987,80
2099,2100,246,1033
2025,2026,282,986
2050,2051,289,1000
2070,2071,243,1010
1988,1989,274,967
2014,2015,300,980
1139,1140,349,595
1159,1160,320,595
1141,1142,368,600
1070,1071,361,571
1043,1044,334,561
1010,1011,318,545
1101,1102,308,586
1041,1042,307,560
1348,1349,251,686
1207,1208,382,630
1392,1393,310,710
1437,1438,245,726
1382,1383,258,705
1374,1375,239,703
1446,1447,231,731
1495,1496,244,752
1117,1118,1081,584
1113,1114,1060,587
1105,1106,1034,586
1174,1175,439,613
2473,2474,764,1415
2455,2456,859,1394
1963,1964,1124,959
1900,1901,1127,924
1879,1880,1159,914
1619,1620,1204,794
1603,1604,1220,781
1848,1849,1156,898
2078,2079,853,1017
2171,2172,1082,1095
2131,2132,902,1062
2088,2089,904,1028
2082,2083,877,1020
2275,2276,365,1205
2303,2304,392,1227
2280,2281,382,1208
2302,2303,366,1229
2325,2326,378,1251
2304,2305,421,1230
2358,2359,457,1289
1018,1019,235,552
698,699,258,417
634,635,249,393
681,682,894,415
710,711,860,423
609,610,565,383
1193,1194,1147,622
230,231,378,168
264,265,392,183
255,256,349,177
289,290,311,196
180,181,415,131
706,707,410,431
753,754,429,444
745,746,395,440
705,706,429,422
691,692,397,416
31,32,719,26
19,20,708,14
14,15,733,10
127,128,615,99
161,162,610,119
42,43,679,34
25,26,695,22
21,22,651,17
23,24,675,18
38,39,658,33
51,52,638,44
144,145,591,110
193,194,609,140
36,37,522,31
119,120,575,96
106,107,594,85
1116,1117,392,576
1029,1030,372,553
677,678,447,416
574,575,525,370
617,618,524,387
598,599,541,379
734,735,323,434
735,736,353,438
729,730,235,433
2359,2360,1395,1288
2341,2342,1391,1268
2418,2419,1358,1346
2356,2357,1380,1283
2346,2347,1365,1277
2367,2368,1383,1297
2378,2379,1382,1312
2391,2392,1357,1323
2250,2251,1530,1181
2282,2283,1555,1211
2264,2265,1515,1194
2255,2256,1552,1183
2248,2249,1418,1177
1984,1985,1514,966
2030,2031,1519,985
2020,2021,1498,982
1943,1944,1491,946
1982,1983,1483,965
2195,2196,1510,1113
2217,2218,1502,1141
2203,2204,1529,1127
2187,2188,1490,1113
2172,2173,1485,1096
2111,2112,1513,1045
2154,2155,1508,1084
2144,2145,1494,1069
2087,2088,1511,1028
497,498,1077,329
538,539,1051,351
546,547,991,357
583,584,981,374
492,493,961,329
504,505,948,336
532,533,970,346
696,697,1065,417
697,698,1085,420
592,593,1025,376
614,615,1010,383
557,558,1029,362
552,553,1009,359
488,489,1139,327
1069,1070,1133,573
1131,1132,1124,594
1054,1055,1119,568
1049,1050,1144,560
1137,1138,1143,597
992,993,1352,539
947,948,1309,519
743,744,1529,435
214,215,1914,153
1860,1861,1487,903
1808,1809,1477,882
1874,1875,1512,910
1924,1925,1518,941
1786,1787,1508,867
1826,1827,1511,887
13,14,1089,10
928,929,1162,510
2125,2126,281,1055
2108,2109,263,1042
2150,2151,275,1080
2137,2138,245,1067
1934,1935,273,945
1809,1810,287,882
1545,1546,259,765
1668,1669,229,813
1160,1161,386,611
1146,1147,401,602
1133,1134,425,599
1212,1213,343,635
999,1000,274,541
1022,1023,296,549
846,847,1041,475
1098,1099,1001,582
1171,1172,1049,612
1205,1206,691,629
1255,1256,710,646
1711,1712,391,835
1932,1933,1099,945
1733,1734,1011,843
1722,1723,1038,838
2223,2224,822,1148
2116,2117,758,1048
2064,2065,790,1008
2054,2055,925,1003
2046,2047,900,999
2042,2043,971,996
2105,2106,957,1042
2047,2048,955,998
2283,2284,411,1210
2485,2486,740,1429
2439,2440,845,1371
2381,2382,841,1311
1223,1224,113,635
862,863,195,483
988,989,192,538
1168,1169,191,613
1066,1067,253,563
666,667,827,410
741,742,838,440
225,226,606,159
1163,1164,1072,609
256,257,491,178
234,235,506,171
309,310,471,211
219,220,493,156
204,205,448,148
33,34,738,29
24,25,761,20
26,27,748,20
60,61,786,48
27,28,781,23
35,36,809,29
53,54,710,45
330,331,481,227
291,292,499,199
90,91,530,73
1128,1129,457,592
1102,1103,439,582
1165,1166,469,609
589,590,600,378
657,658,487,403
692,693,478,419
636,637,461,395
615,616,506,386
690,691,315,416
672,673,282,410
608,609,268,381
789,790,230,456
2379,2380,1323,1311
2323,2324,1313,1247
2337,2338,1328,1262
2360,2361,1335,1288
2307,2308,1297,1232
2405,2406,1338,1336
2376,2377,1347,1309
2253,2254,1475,1180
2257,2258,1455,1185
2269,2270,1489,1202
2245,2246,1498,1175
2232,2233,1481,1157
2276,2277,1430,1206
2261,2262,1438,1192
2265,2266,1413,1194
2286,2287,1399,1215
2306,2307,1427,1229
2285,2286,1451,1216
462,463,989,314
493,494,981,329
483,484,1003,325
476,477,970,320
496,497,1059,333
673,674,1095,410
535,536,1080,350
611,612,1069,383
650,651,1069,399
568,569,1072,365
603,604,1089,380
1119,1120,1332,588
978,979,1293,532
1189,1190,1412,619
740,741,1630,437
647,648,1691,393
662,663,1640,408
831,832,1706,470
907,908,1687,497
1681,1682,1470,817
1901,1902,298,927
1870,1871,299,909
1928,1929,306,942
1958,1959,302,957
1693,1694,375,823
1651,1652,383,806
1322,1323,327,676
1289,1290,307,662
1338,1339,305,686
1281,1282,329,659
1367,1368,328,699
1272,1273,351,658
1288,1289,391,660
1295,1296,372,662
1351,1352,365,690
1385,1386,350,708
1036,1037,1003,559
1067,1068,1023,568
877,878,1030,489
923,924,1051,508
890,891,1044,494
983,984,1031,537
1507,1508,756,749
1514,1515,736,754
1525,1526,773,758
1643,1644,806,802
1682,1683,799,819
1718,1719,807,835
1290,1291,641,662
1179,1180,659,614
1090,1091,657,579
1130,1131,685,594
1129,1130,659,594
1166,1167,684,612
1087,1088,677,578
1157,1158,704,608
1275,1276,692,656
1307,1308,675,672
1748,1749,499,852
1730,1731,518,836
1664,1665,421,812
1724,1725,441,838
1717,1718,423,836
1712,1713,471,833
1658,1659,1032,804
1641,1642,1012,801
1696,1697,1011,825
1690,1691,1040,823
1720,1721,1206,837
1628,1629,1170,797
1803,1804,1149,878
1823,1824,1131,900
1894,1895,734,923
1907,1908,805,930
1880,1881,798,915
1898,1899,750,924
2243,2244,820,1174
2206,2207,796,1130
2179,2180,762,1102
2141,2142,730,1071
2163,2164,682,1089
2117,2118,729,1050
2147,2148,749,1072
2093,2094,634,1032
2066,2067,637,1010
2086,2087,663,1030
2115,2116,691,1049
2022,2023,682,985
2026,2027,709,983
2051,2052,696,1002
1994,1995,691,970
2072,2073,679,1011
2040,2041,662,993
2032,2033,641,989
2015,2016,998,979
2035,2036,988,992
1992,1993,1019,971
1995,1996,1039,970
2126,2127,1031,1055
2106,2107,1001,1040
2052,2053,1031,1000
1884,1885,829,915
1920,1921,820,940
1956,1957,827,957
1939,1940,843,946
2309,2310,432,1235
2330,2331,420,1258
2465,2466,738,1408
2464,2465,776,1402
2305,2306,850,1231
2281,2282,816,1208
2297,2298,876,1227
2410,2411,915,1344
2395,2396,840,1327
2310,2311,686,1234
2288,2289,669,1219
2414,2415,614,1345
1081,1082,185,577
1144,1145,183,601
1055,1056,199,566
1106,1107,170,587
1031,1032,179,550
686,687,804,414
277,278,595,192
266,267,618,184
252,253,597,175
49,50,754,40
112,113,772,91
77,78,775,66
205,206,729,148
200,201,698,146
166,167,636,123
332,333,886,228
195,196,507,141
116,117,550,93
174,175,685,128
44,45,501,34
120,121,380,93
87,88,511,68
20,21,533,16
680,681,497,417
1220,1221,484,636
1197,1198,497,621
1233,1234,526,638
1241,1242,502,640
586,587,580,367
543,544,563,357
622,623,293,390
642,643,318,397
704,705,343,413
466,467,1032,312
463,464,1019,319
524,525,1028,342
484,485,1047,321
464,465,1064,315
719,720,1696,429
683,684,1693,415
761,762,1706,444
1631,1632,1466,796
1553,1554,1437,767
1663,1664,1447,794
1729,1730,296,840
1757,1758,294,854
1799,1800,300,877
1716,1717,360,836
1777,1778,312,865
1659,1660,320,810
1686,1687,307,827
1702,1703,336,833
1676,1677,348,815
1409,1410,371,715
1492,1493,366,745
1498,1499,330,750
1551,1552,327,768
1543,1544,354,763
1468,1469,346,736
1456,1457,320,732
942,943,1008,517
945,946,1035,519
917,918,1007,505
1003,1004,1010,536
1419,1420,785,717
1469,1470,657,736
1508,1509,665,751
1557,1558,702,771
1586,1587,682,781
1527,1528,678,759
1620,1621,693,794
1524,1525,723,759
1570,1571,778,776
1759,1760,748,856
1708,1709,951,831
1768,1769,917,857
1735,1736,928,846
1755,1756,979,853
1764,1765,997,856
1752,1753,959,852
1727,1728,995,838
1685,1686,977,821
1670,1671,817,814
1587,1588,806,782
1871,1872,783,909
1851,1852,768,902
1795,1796,810,872
1745,1746,827,849
1760,1761,799,854
914,915,660,500
899,900,680,494
813,814,680,466
1051,1052,653,562
1060,1061,669,566
964,965,693,530
933,934,668,518
1016,1017,690,548
996,997,662,540
1505,1506,693,750
1506,1507,711,749
1440,1441,684,728
1394,1395,642,708
1447,1448,645,734
1430,1431,668,725
1341,1342,640,684
1460,1461,630,733
1526,1527,863,759
1516,1517,880,754
1575,1576,1022,774
1390,1391,810,708
1369,1370,788,696
1324,1325,775,677
1416,1417,846,721
1758,1759,478,854
1616,1617,582,792
1660,1661,444,812
1547,1548,404,766
1655,1656,399,807
1546,1547,384,766
1499,1500,389,749
1765,1766,1153,855
1822,1823,1110,884
1769,1770,1123,859
1857,1858,736,902
2186,2187,695,1110
2200,2201,710,1123
2197,2198,756,1120
2205,2206,781,1131
1953,1954,654,953
1990,1991,649,970
1993,1994,670,970
1913,1914,676,934
1923,1924,661,940
1954,1955,679,953
1883,1884,679,915
1914,1915,712,934
1952,1953,706,952
1996,1997,1056,974
1774,1775,833,862
1815,1816,855,881
1784,1785,866,866
1782,1783,902,870
1744,1745,894,849
1966,1967,878,961
2034,2035,887,992
1986,1987,861,969
1957,1958,857,954
1801,1802,883,875
2313,2314,449,1236
2371,2372,493,1302
2400,2401,505,1331
2362,2363,477,1292
2385,2386,472,1319
2404,2405,484,1336
2377,2378,823,1312
2368,2369,818,1298
2375,2376,793,1309
2373,2374,757,1304
2331,2332,802,1256
2364,2365,796,1292
2349,2350,810,1275
2386,2387,710,1320
2329,2330,702,1257
2365,2366,706,1293
348,349,599,238
319,320,601,214
699,700,732,416
624,625,802,389
631,632,783,392
93,94,742,76
81,82,757,67
71,72,736,59
117,118,756,90
294,295,801,201
321,322,718,219
184,185,450,133
169,170,444,123
163,164,502,118
185,186,487,135
121,122,501,96
140,141,734,109
171,172,740,127
183,184,714,132
152,153,754,114
107,108,740,93
160,161,456,119
147,148,484,111
146,147,433,111
74,75,479,62
46,47,481,36
69,70,495,57
118,119,459,92
108,109,431,88
372,373,509,256
325,326,508,226
352,353,491,244
94,95,575,77
747,748,693,438
685,686,709,415
1340,1341,522,687
1334,1335,545,683
1300,1301,538,666
1299,1300,518,665
1379,1380,539,704
1380,1381,555,703
460,461,595,315
444,445,624,304
491,492,577,329
1600,1601,418,784
1448,1449,742,733
1552,1553,661,767
1515,1516,631,755
1617,1618,742,795
1558,1559,755,770
1639,1640,758,799
1680,1681,756,818
1679,1680,737,818
1653,1654,710,808
1678,1679,717,820
1699,1700,725,831
1700,1701,897,828
1698,1699,928,824
1509,1510,821,748
1452,1453,806,733
1528,1529,826,764
1431,1432,820,723
1432,1433,832,723
1539,1540,844,762
931,932,705,513
1657,1658,906,810
1555,1556,878,772
1625,1626,900,794
1605,1606,973,783
1636,1637,980,798
1601,1602,1005,782
1654,1655,957,806
1319,1320,946,675
1550,1551,986,766
1252,1253,785,648
1285,1286,780,661
1315,1316,802,675
1395,1396,860,709
2114,2115,624,1049
1790,1791,473,872
1762,1763,449,855
1810,1811,710,880
1751,1752,718,851
1778,1779,731,863
1811,1812,727,881
1864,1865,709,909
1842,1843,691,893
2214,2215,656,1141
2212,2213,687,1134
2246,2247,704,1176
2222,2223,700,1148
2268,2269,680,1195
2260,2261,802,1190
2234,2235,766,1160
2231,2232,800,1158
2160,2161,647,1088
2191,2192,659,1115
2159,2160,626,1087
2138,2139,639,1067
2129,2130,668,1059
2036,2037,1101,992
2122,2123,1140,1052
1981,1982,1104,964
2011,2012,1113,979
2055,2056,1066,1005
2033,2034,1081,988
2043,2044,1055,994
2065,2066,1091,1008
2338,2339,462,1266
2422,2423,827,1349
2403,2404,816,1333
2342,2343,745,1270
2293,2294,762,1219
2336,2337,775,1259
2316,2317,783,1238
2289,2290,731,1219
2326,2327,725,1249
2294,2295,715,1223
2273,2274,708,1203
2290,2291,745,1218
2318,2319,748,1243
591,592,912,376
693,694,846,416
393,394,655,268
417,418,646,284
422,423,668,292
380,381,669,266
270,271,883,187
336,337,673,229
363,364,658,247
323,324,699,222
355,356,699,247
375,376,682,260
244,245,714,172
296,297,721,205
241,242,662,172
282,283,682,196
223,224,678,157
293,294,666,202
207,208,630,150
377,378,591,261
340,341,585,230
37,38,626,27
47,48,547,35
80,81,562,67
85,86,547,68
1537,1538,561,760
1610,1611,550,788
1652,1653,536,809
1561,1562,545,772
1648,1649,565,804
1585,1586,573,777
1439,1440,560,728
1429,1430,542,722
1404,1405,564,714
1472,1473,548,740
1482,1483,577,742
556,557,601,363
539,540,540,353
468,469,644,318
1327,1328,393,679
1375,1376,383,699
1614,1615,653,793
1580,1581,668,779
1630,1631,667,798
1565,1566,646,776
1695,1696,642,826
1669,1670,689,812
863,864,698,482
737,738,714,444
1588,1589,919,779
1566,1567,898,775
1510,1511,895,753
1221,1222,791,633
1253,1254,825,647
1229,1230,836,638
1267,1268,811,654
1403,1404,872,715
1402,1403,896,711
1470,1471,862,735
1787,1788,501,869
1749,1750,537,852
1895,1896,524,925
1725,1726,573,841
1688,1689,582,819
1741,1742,555,850
1687,1688,561,822
2447,2448,780,1384
594,595,753,377
623,624,734,389
578,579,776,370
646,647,763,398
648,649,744,399
582,583,793,372
625,626,819,389
404,405,521,277
366,367,558,246
347,348,571,236
381,382,571,263
384,385,549,264
371,372,533,254
41,42,604,31
52,53,591,41
55,56,563,44
28,29,557,23
500,501,625,337
486,487,611,323
513,514,597,341
469,470,627,319
1176,1177,888,615
1152,1153,863,606
1158,1159,877,607
1200,1201,835,624
1228,1229,813,636
2199,2200,550,1122
2401,2402,775,1333
2388,2389,759,1323
2390,2391,734,1322
2444,2445,742,1383
30,31,576,22
11,12,556,8
18,19,605,14
10,11,635,7
1238,1239,902,640
1202,1203,895,626
1242,1243,883,642
1296,1297,900,666
1276,1277,922,657
2254,2255,646,1185
2238,2239,659,1164
2270,2271,655,1204
2249,2250,673,1180
