,T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 814)",0,0,1,1,0,0,0
"('cell', 1312)",0,0,1,0,3,5,0
"('cell', 1272)",0,0,0,0,0,0,2
"('cell', 748)",0,0,2,2,0,0,0
"('cell', 824)",0,0,0,1,0,0,0
"('cell', 454)",0,1,1,2,0,0,0
"('cell', 388)",0,0,3,0,0,2,0
"('cell', 328)",0,2,0,0,0,0,0
"('cell', 343)",0,1,1,0,0,0,0
"('cell', 1279)",0,0,0,0,0,0,1
"('cell', 562)",0,0,0,1,0,0,0
"('cell', 531)",0,0,0,1,0,0,0
"('cell', 585)",0,0,0,1,0,0,0
"('cell', 574)",0,1,0,0,0,0,0
"('cell', 552)",0,2,0,0,0,0,0
"('cell', 1122)",0,0,0,1,0,0,1
"('cell', 1163)",0,0,0,0,0,0,1
"('cell', 349)",0,0,4,2,0,2,0
"('cell', 335)",0,0,4,2,0,1,0
"('cell', 298)",0,0,2,2,0,1,0
"('cell', 573)",0,0,1,0,0,0,0
"('cell', 428)",0,1,1,3,0,0,0
"('cell', 380)",0,0,2,0,0,1,0
"('cell', 409)",0,1,0,2,0,0,0
"('cell', 464)",0,1,0,0,0,0,0
"('cell', 413)",0,1,0,1,0,0,0
"('cell', 433)",0,1,0,1,0,0,0
"('cell', 466)",0,0,1,0,0,0,0
"('cell', 432)",0,0,1,4,0,1,0
"('cell', 609)",0,1,0,0,0,1,0
"('cell', 587)",0,1,0,0,0,2,1
"('cell', 491)",0,0,1,1,0,1,0
"('cell', 473)",0,0,1,3,0,1,0
"('cell', 513)",0,0,2,0,0,1,0
"('cell', 514)",0,0,2,1,0,1,1
"('cell', 127)",0,0,0,1,0,0,0
"('cell', 75)",0,0,0,1,0,0,0
"('cell', 129)",0,0,1,2,0,0,0
"('cell', 216)",0,0,0,3,0,1,0
"('cell', 154)",0,0,0,2,0,1,0
"('cell', 517)",0,3,0,0,0,0,1
"('cell', 448)",0,0,0,1,0,1,0
"('cell', 228)",0,4,0,1,0,0,0
"('cell', 158)",0,0,0,2,0,0,0
"('cell', 1067)",0,0,1,3,0,0,1
"('cell', 996)",0,0,4,1,0,0,1
"('cell', 1278)",0,0,0,1,0,0,2
"('cell', 1319)",0,0,0,1,0,0,2
"('cell', 1267)",0,0,0,0,0,0,2
"('cell', 1318)",0,0,0,0,0,0,2
"('cell', 1317)",0,0,0,1,0,0,2
"('cell', 1320)",0,0,1,0,2,1,1
"('cell', 1309)",0,0,0,0,0,0,1
"('cell', 1305)",0,0,0,0,0,0,2
"('cell', 1316)",0,0,0,0,0,0,1
"('cell', 1287)",0,0,0,0,0,0,1
"('cell', 1216)",0,0,0,2,0,0,2
"('cell', 1076)",0,0,0,1,0,0,1
"('cell', 888)",0,1,0,4,0,0,0
"('cell', 1050)",0,0,0,0,0,0,1
"('cell', 1056)",0,0,0,1,0,0,1
"('cell', 1082)",0,0,0,1,0,0,1
"('cell', 1071)",0,0,0,1,0,0,1
"('cell', 769)",0,0,0,1,0,0,0
"('cell', 1110)",0,0,0,1,0,1,1
"('cell', 1139)",0,0,0,2,0,1,0
"('cell', 899)",0,0,0,1,0,1,1
"('cell', 842)",0,0,0,1,0,0,1
"('cell', 746)",0,0,0,1,0,0,0
"('cell', 278)",0,0,0,3,0,0,0
"('cell', 258)",0,2,0,1,0,0,0
"('cell', 337)",0,2,0,1,0,0,0
"('cell', 356)",0,2,0,2,0,0,0
"('cell', 273)",0,2,0,2,0,0,0
"('cell', 275)",0,1,0,2,0,1,1
"('cell', 86)",0,0,0,1,0,0,0
"('cell', 131)",0,0,0,1,0,1,0
"('cell', 439)",0,1,0,0,0,0,0
"('cell', 418)",0,0,0,2,0,1,0
"('cell', 1035)",0,0,0,0,0,0,2
"('cell', 1043)",0,0,0,0,0,0,2
"('cell', 922)",0,0,7,0,0,0,1
"('cell', 450)",0,3,0,2,0,0,0
"('cell', 605)",0,0,0,1,0,0,0
"('cell', 635)",0,0,0,0,0,2,0
"('cell', 591)",0,0,5,0,0,0,0
"('cell', 155)",0,0,0,0,0,1,0
"('cell', 167)",0,0,0,0,0,1,0
"('cell', 202)",0,1,0,0,0,1,0
"('cell', 232)",0,1,0,0,0,0,0
"('cell', 191)",0,1,0,0,0,1,0
"('cell', 183)",0,1,0,0,0,1,0
"('cell', 152)",0,0,0,0,0,1,0
"('cell', 395)",0,1,0,0,0,0,0
"('cell', 374)",0,2,0,0,0,0,0
"('cell', 425)",0,1,0,0,0,0,0
"('cell', 365)",0,2,0,1,0,0,0
"('cell', 594)",0,1,0,0,0,1,0
"('cell', 557)",0,0,0,0,0,2,1
"('cell', 542)",0,1,1,0,0,2,1
"('cell', 505)",0,0,0,2,0,2,1
"('cell', 474)",0,0,1,2,0,1,1
"('cell', 447)",0,0,1,2,0,1,1
"('cell', 487)",0,0,1,2,0,1,1
"('cell', 706)",0,0,1,2,0,0,0
"('cell', 637)",0,0,1,1,0,0,0
"('cell', 602)",0,0,1,0,0,1,0
"('cell', 614)",0,0,1,1,0,1,0
"('cell', 644)",0,1,0,0,0,1,1
"('cell', 8)",0,0,1,0,1,0,1
"('cell', 20)",0,0,0,1,1,0,2
"('cell', 364)",0,3,0,2,0,0,0
"('cell', 346)",0,4,0,2,0,0,0
"('cell', 392)",0,2,0,2,0,0,0
"('cell', 172)",0,1,0,2,0,0,0
"('cell', 156)",0,1,0,1,0,0,1
"('cell', 160)",0,0,1,2,0,0,0
"('cell', 144)",0,0,0,1,0,0,0
"('cell', 181)",0,0,3,2,0,0,0
"('cell', 9)",0,1,1,0,0,0,0
"('cell', 142)",0,4,0,1,0,0,0
"('cell', 123)",0,3,0,0,0,0,0
"('cell', 118)",0,5,0,0,0,0,0
"('cell', 43)",0,0,0,1,1,0,2
"('cell', 22)",0,1,1,1,1,0,1
"('cell', 45)",0,0,0,1,1,0,2
"('cell', 39)",0,1,1,1,1,0,1
"('cell', 113)",0,0,0,2,0,0,0
"('cell', 162)",0,1,0,3,0,1,1
"('cell', 132)",0,0,0,2,0,1,0
"('cell', 300)",0,4,0,1,0,0,0
"('cell', 362)",0,2,0,1,0,0,0
