,T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 36)",0,0,2,2,0,1,0
"('cell', 197)",0,0,3,1,0,4,0
"('cell', 210)",0,0,3,1,1,6,0
"('cell', 1212)",0,0,6,0,0,2,0
"('cell', 598)",0,0,2,0,0,8,0
"('cell', 462)",0,0,2,0,1,6,0
"('cell', 463)",0,0,1,0,1,4,0
"('cell', 1169)",0,0,8,0,0,7,0
"('cell', 1296)",0,2,3,0,1,2,0
"('cell', 1671)",0,0,2,0,1,1,0
"('cell', 1651)",0,0,2,0,1,1,0
"('cell', 1643)",0,0,3,0,0,1,0
"('cell', 1506)",0,0,6,0,1,1,0
"('cell', 158)",0,0,4,1,0,9,0
"('cell', 152)",0,0,4,1,0,6,0
"('cell', 605)",0,0,3,0,0,8,0
"('cell', 419)",0,0,0,0,2,6,0
"('cell', 1368)",0,0,3,1,1,2,0
"('cell', 1359)",0,0,2,1,1,3,0
"('cell', 1319)",0,0,1,1,2,2,0
"('cell', 1813)",0,0,0,0,0,8,0
"('cell', 1111)",0,0,0,1,0,13,0
"('cell', 1091)",0,0,1,1,0,16,0
"('cell', 1456)",0,0,4,0,1,6,0
"('cell', 1234)",0,0,7,0,0,2,0
"('cell', 1331)",0,0,5,0,0,3,0
"('cell', 1271)",0,0,9,0,0,6,0
"('cell', 1420)",0,0,5,0,0,4,0
"('cell', 1391)",0,0,3,0,1,2,0
"('cell', 1406)",0,0,4,0,1,2,0
"('cell', 1438)",0,0,2,0,1,3,0
"('cell', 1463)",0,0,6,0,1,2,0
"('cell', 1433)",0,0,6,0,1,2,0
"('cell', 1366)",0,2,5,0,1,2,0
"('cell', 662)",0,0,3,0,0,10,0
"('cell', 1356)",0,0,3,1,1,9,0
"('cell', 1676)",0,1,7,0,0,5,0
"('cell', 1705)",0,0,4,1,0,0,0
"('cell', 1740)",0,0,1,0,1,0,0
"('cell', 1855)",0,0,0,0,0,1,0
"('cell', 1810)",0,0,3,0,0,2,1
"('cell', 1771)",0,1,3,0,0,3,0
"('cell', 1797)",0,1,3,0,0,1,1
"('cell', 1699)",0,0,3,0,1,1,2
"('cell', 1839)",0,0,1,0,0,2,1
"('cell', 1833)",0,0,1,0,0,6,1
"('cell', 1770)",0,1,3,0,0,1,2
"('cell', 1659)",0,1,6,0,0,3,0
"('cell', 1647)",0,0,4,0,1,2,0
"('cell', 1680)",0,0,3,0,1,1,2
"('cell', 1566)",0,0,4,0,0,2,0
