,T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 2611)",0,0,3,0,0,0,2
"('cell', 237)",0,0,0,0,0,1,0
"('cell', 2550)",0,0,5,0,0,1,1
"('cell', 2609)",0,0,3,0,0,1,1
"('cell', 2616)",0,0,2,0,0,2,1
"('cell', 1614)",0,0,1,1,0,0,0
"('cell', 1532)",0,0,1,0,0,0,0
"('cell', 271)",0,1,0,0,2,1,1
"('cell', 404)",0,1,0,0,0,2,1
"('cell', 354)",0,0,1,0,0,2,1
"('cell', 567)",0,1,0,0,0,0,0
"('cell', 529)",0,1,0,0,1,0,0
"('cell', 1672)",0,0,1,0,0,1,0
"('cell', 1644)",0,1,1,0,0,2,0
"('cell', 561)",0,0,4,1,0,8,0
"('cell', 2397)",0,0,0,0,0,3,1
"('cell', 2386)",0,0,0,0,0,4,1
"('cell', 2404)",0,0,1,0,0,3,1
"('cell', 2528)",0,0,5,0,0,1,1
"('cell', 1010)",0,0,2,0,1,2,1
"('cell', 983)",0,0,3,0,2,4,0
"('cell', 967)",0,0,1,0,0,1,0
"('cell', 1709)",0,0,1,0,0,2,0
"('cell', 1558)",0,0,1,2,0,0,0
"('cell', 1390)",0,0,0,2,0,0,0
"('cell', 1319)",0,0,2,2,0,1,0
"('cell', 1323)",0,0,0,1,0,0,0
"('cell', 1391)",0,0,4,2,0,2,0
"('cell', 1282)",0,0,1,1,0,1,0
"('cell', 815)",0,0,1,0,0,0,0
"('cell', 763)",0,0,4,1,0,4,0
"('cell', 1497)",0,0,2,0,0,0,0
"('cell', 1465)",0,0,3,1,0,0,0
"('cell', 1454)",0,0,1,0,0,1,0
"('cell', 1429)",0,0,1,0,0,0,0
"('cell', 1568)",0,0,2,0,0,0,0
"('cell', 1518)",0,0,1,0,0,0,0
"('cell', 1485)",0,0,2,0,0,0,0
"('cell', 1506)",0,0,2,0,0,1,0
"('cell', 768)",0,0,2,0,0,0,0
"('cell', 742)",0,0,2,0,1,0,0
"('cell', 89)",0,0,1,0,0,4,1
"('cell', 81)",0,0,1,0,0,3,1
"('cell', 196)",0,0,2,2,0,2,1
"('cell', 170)",0,0,4,0,0,0,0
"('cell', 394)",0,2,2,0,5,0,0
"('cell', 684)",0,0,4,1,0,4,0
"('cell', 735)",0,0,3,1,0,6,0
"('cell', 637)",0,0,1,0,0,1,0
"('cell', 635)",0,0,2,1,1,2,0
"('cell', 407)",0,2,2,0,7,0,0
"('cell', 316)",0,0,1,0,1,0,0
"('cell', 286)",0,0,2,0,1,0,0
"('cell', 303)",0,0,0,0,0,0,1
"('cell', 660)",0,0,0,0,0,1,0
"('cell', 439)",0,1,0,0,0,0,0
"('cell', 408)",0,1,0,0,0,0,1
"('cell', 474)",0,1,1,0,0,0,0
"('cell', 434)",0,1,1,0,0,2,1
"('cell', 461)",0,1,0,0,0,0,0
"('cell', 524)",0,1,0,0,0,0,0
"('cell', 507)",0,1,1,0,0,0,0
"('cell', 525)",0,0,1,0,0,0,0
"('cell', 540)",0,0,1,0,0,2,0
"('cell', 553)",0,0,1,0,0,0,0
"('cell', 617)",0,1,0,0,0,0,0
"('cell', 588)",0,1,0,0,0,0,0
"('cell', 548)",0,1,0,0,0,0,0
"('cell', 559)",0,1,0,0,0,0,0
"('cell', 753)",0,0,0,1,0,0,0
"('cell', 539)",0,0,2,2,0,7,0
"('cell', 108)",0,0,2,0,0,5,1
"('cell', 1021)",0,0,1,0,0,1,1
"('cell', 222)",0,1,1,0,0,0,0
"('cell', 589)",0,0,4,0,0,2,0
"('cell', 621)",0,0,4,0,0,4,0
"('cell', 527)",0,0,3,0,0,2,0
"('cell', 582)",0,0,4,0,1,4,0
