,T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 1218)",0,0,0,4,0,0,0
"('cell', 1235)",0,0,0,2,0,0,0
"('cell', 924)",0,0,2,2,0,2,0
"('cell', 1038)",0,0,3,2,0,0,0
"('cell', 1227)",0,0,1,5,0,0,1
"('cell', 944)",0,0,0,1,0,0,0
"('cell', 1)",0,0,0,0,0,3,0
"('cell', 913)",0,0,1,2,0,1,0
"('cell', 861)",0,0,1,2,0,2,0
"('cell', 880)",0,0,2,1,0,2,0
"('cell', 987)",0,0,2,2,0,0,0
"('cell', 1023)",0,0,2,2,0,0,0
"('cell', 996)",0,0,2,0,0,0,0
"('cell', 970)",0,0,2,0,0,1,0
"('cell', 1243)",0,0,0,4,0,0,2
"('cell', 1191)",0,0,1,3,0,1,0
"('cell', 1196)",0,0,1,3,0,1,0
"('cell', 914)",0,0,0,1,0,0,0
"('cell', 942)",0,0,0,1,0,0,0
"('cell', 927)",0,0,0,1,0,0,0
"('cell', 293)",0,0,1,0,2,0,0
"('cell', 2)",0,0,1,0,0,0,0
"('cell', 1217)",0,0,0,0,0,1,0
"('cell', 1224)",0,0,0,0,0,1,0
"('cell', 977)",0,0,1,4,0,0,0
"('cell', 1007)",0,0,0,2,0,0,0
"('cell', 940)",0,0,2,1,0,1,0
"('cell', 1240)",0,0,0,3,0,1,1
"('cell', 1178)",0,0,0,2,0,1,0
"('cell', 1199)",0,0,0,2,0,1,0
"('cell', 1210)",0,0,0,2,0,1,1
"('cell', 1189)",0,0,0,2,0,1,0
"('cell', 1211)",0,0,1,2,0,1,0
"('cell', 1209)",0,0,1,1,0,1,0
"('cell', 1156)",0,0,1,3,0,0,0
"('cell', 1175)",0,0,1,3,0,0,0
"('cell', 1160)",0,0,0,2,0,0,0
"('cell', 1145)",0,0,1,0,0,0,0
"('cell', 1161)",0,0,1,1,0,0,0
"('cell', 648)",0,0,2,1,1,7,1
"('cell', 1099)",0,0,2,2,0,0,0
"('cell', 1141)",0,0,2,4,0,0,0
"('cell', 1180)",0,0,2,2,0,0,0
"('cell', 1136)",0,0,1,2,0,0,0
"('cell', 1157)",0,0,1,4,0,0,0
"('cell', 1177)",0,0,2,3,0,0,0
"('cell', 1054)",0,0,3,1,0,0,0
"('cell', 1027)",0,0,3,2,0,0,0
"('cell', 1066)",0,0,3,2,0,0,0
"('cell', 1070)",0,0,3,2,0,0,0
"('cell', 923)",0,0,1,0,0,0,0
"('cell', 1005)",0,0,3,2,0,0,0
"('cell', 1032)",0,0,0,1,0,0,0
"('cell', 1003)",0,0,0,1,0,0,0
"('cell', 1010)",0,0,0,1,0,0,0
"('cell', 943)",0,0,0,1,0,0,0
"('cell', 992)",0,0,0,1,0,0,0
"('cell', 957)",0,0,1,2,0,0,0
"('cell', 986)",0,0,2,2,0,0,0
"('cell', 932)",0,0,1,2,0,0,0
"('cell', 1004)",0,0,0,1,0,0,0
"('cell', 74)",0,0,6,0,2,1,1
"('cell', 640)",0,0,1,2,0,1,0
"('cell', 660)",0,0,2,3,0,1,0
"('cell', 904)",0,0,1,1,0,2,0
"('cell', 1208)",0,0,1,1,0,0,1
"('cell', 1225)",0,0,2,1,0,0,1
"('cell', 1236)",0,0,1,0,0,0,1
"('cell', 1214)",0,0,2,1,0,0,1
"('cell', 966)",0,0,2,1,0,1,0
"('cell', 1071)",0,0,1,4,0,0,0
