,T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 618)",0,1,0,1,0,3,0
"('cell', 1867)",0,0,1,13,1,0,0
"('cell', 112)",0,0,0,1,0,0,0
"('cell', 645)",0,1,0,0,0,4,0
"('cell', 989)",0,0,1,10,4,0,1
"('cell', 1459)",0,0,2,11,0,0,0
"('cell', 1456)",0,0,3,8,2,1,0
"('cell', 99)",0,0,0,1,0,0,0
"('cell', 1994)",0,0,1,0,0,0,0
"('cell', 1404)",0,0,0,4,0,0,0
"('cell', 1398)",0,0,2,5,0,0,0
"('cell', 1369)",0,0,0,4,0,0,0
"('cell', 726)",0,2,0,0,0,2,0
"('cell', 1284)",0,0,2,9,1,0,0
"('cell', 1256)",0,0,1,7,0,0,0
"('cell', 1444)",0,0,0,7,0,0,0
"('cell', 1302)",0,0,2,11,1,0,0
"('cell', 688)",0,0,1,0,0,0,0
"('cell', 717)",0,0,1,0,0,0,0
"('cell', 934)",0,0,0,8,1,0,0
"('cell', 598)",0,0,0,0,0,1,0
"('cell', 564)",0,0,0,0,0,1,0
"('cell', 620)",0,0,0,0,0,1,0
"('cell', 638)",0,0,0,0,0,1,0
"('cell', 2008)",0,0,1,8,0,1,0
"('cell', 1968)",0,0,4,9,0,1,0
"('cell', 1036)",0,0,2,9,0,0,0
"('cell', 1132)",0,0,3,11,3,0,2
"('cell', 1377)",0,0,3,13,0,0,0
"('cell', 1433)",0,0,3,12,0,0,0
"('cell', 1355)",0,0,3,13,0,0,0
"('cell', 1999)",0,0,1,8,0,0,0
"('cell', 2005)",0,0,1,6,0,1,0
"('cell', 1841)",0,0,4,13,1,1,0
"('cell', 574)",0,0,0,0,0,1,0
"('cell', 537)",0,0,5,5,1,0,0
"('cell', 328)",0,0,2,9,0,0,0
"('cell', 709)",0,0,3,16,0,0,0
"('cell', 941)",0,0,1,11,1,1,0
"('cell', 872)",0,1,1,12,0,0,0
"('cell', 1910)",0,0,0,0,0,0,1
"('cell', 2003)",0,0,3,0,0,0,0
"('cell', 1990)",0,0,1,0,0,0,0
"('cell', 1933)",0,0,4,0,0,0,0
"('cell', 497)",0,1,0,0,0,0,0
"('cell', 282)",0,1,0,0,0,0,0
"('cell', 503)",0,0,0,0,0,1,0
"('cell', 707)",0,4,0,0,0,4,0
"('cell', 500)",0,0,0,1,0,2,0
"('cell', 555)",0,0,0,1,0,3,0
"('cell', 234)",0,0,0,0,0,1,0
"('cell', 520)",0,1,0,0,0,0,0
"('cell', 384)",0,1,0,0,0,0,0
"('cell', 1833)",0,0,0,0,0,0,4
"('cell', 1872)",0,0,0,0,0,0,4
"('cell', 1578)",0,0,4,5,0,0,0
"('cell', 1049)",0,3,0,0,0,0,0
"('cell', 1142)",0,1,2,3,0,0,0
"('cell', 967)",0,1,0,0,0,0,0
"('cell', 1017)",0,3,0,0,0,0,0
"('cell', 1059)",0,3,0,2,0,0,0
"('cell', 993)",0,2,0,0,0,0,0
"('cell', 1062)",0,2,0,3,0,0,0
"('cell', 1121)",0,1,2,2,0,0,0
"('cell', 1080)",0,1,0,1,0,0,0
"('cell', 763)",0,1,0,1,0,0,0
"('cell', 744)",0,2,0,0,0,3,0
"('cell', 776)",0,1,0,0,0,2,0
"('cell', 838)",0,1,0,0,0,1,0
"('cell', 791)",0,1,0,0,0,1,0
"('cell', 1568)",0,0,0,5,1,1,0
"('cell', 1615)",0,0,0,4,2,1,1
"('cell', 899)",0,0,1,9,4,0,0
"('cell', 913)",0,0,0,5,3,0,0
"('cell', 1584)",0,0,0,4,2,1,0
"('cell', 1591)",0,0,0,9,2,0,3
"('cell', 1686)",0,0,1,13,0,0,2
"('cell', 1261)",0,0,2,10,1,0,0
"('cell', 1110)",0,0,2,13,0,2,0
"('cell', 1157)",0,0,2,11,1,1,0
"('cell', 1516)",0,0,1,12,0,1,0
"('cell', 1579)",0,0,1,10,0,1,0
"('cell', 1550)",0,0,2,12,0,0,0
"('cell', 2009)",0,0,1,7,0,0,0
"('cell', 1717)",0,0,4,12,1,3,1
"('cell', 258)",0,0,6,4,2,1,0
"('cell', 229)",0,0,4,6,2,0,0
"('cell', 7)",0,0,0,8,0,0,1
"('cell', 33)",0,0,0,4,0,0,0
"('cell', 356)",0,0,0,1,0,1,0
"('cell', 150)",0,0,0,1,0,0,0
"('cell', 292)",0,0,3,6,0,0,0
"('cell', 682)",0,0,0,0,0,1,0
"('cell', 613)",0,0,4,10,0,0,0
"('cell', 575)",0,0,4,8,1,0,0
"('cell', 552)",0,0,5,5,1,0,0
"('cell', 581)",0,0,4,8,0,0,0
