,T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 1880)",0,0,0,1,0,0,2
"('cell', 1865)",0,0,1,1,0,0,0
"('cell', 1859)",0,0,0,1,0,0,0
"('cell', 1331)",0,0,0,1,0,0,1
"('cell', 865)",0,0,1,2,0,2,2
"('cell', 748)",0,0,1,1,0,1,1
"('cell', 688)",0,0,1,1,0,0,1
"('cell', 628)",0,0,1,0,0,1,0
"('cell', 586)",0,0,1,0,0,1,0
"('cell', 1225)",0,0,1,0,0,0,2
"('cell', 1090)",0,0,0,0,0,0,1
"('cell', 1349)",0,0,1,0,0,3,0
"('cell', 1402)",0,0,0,0,0,2,0
"('cell', 1366)",0,0,0,0,0,5,0
"('cell', 1396)",0,0,1,0,0,4,0
"('cell', 1871)",0,0,1,0,0,1,0
"('cell', 1876)",0,0,1,1,0,1,0
"('cell', 1565)",0,2,0,1,0,0,0
"('cell', 1687)",0,0,0,0,0,3,0
"('cell', 1715)",0,0,0,1,0,0,0
"('cell', 83)",0,0,0,1,0,0,0
"('cell', 62)",0,0,0,1,0,0,0
"('cell', 1040)",0,0,0,2,0,8,0
"('cell', 1082)",0,0,0,1,0,5,0
"('cell', 1192)",0,0,0,1,0,0,2
"('cell', 1135)",0,0,0,0,0,2,1
"('cell', 1228)",0,0,0,0,0,0,1
"('cell', 1499)",0,0,0,0,0,4,1
"('cell', 796)",0,0,1,1,0,1,1
"('cell', 777)",0,0,1,2,0,1,1
"('cell', 758)",0,0,1,2,0,0,2
"('cell', 1334)",0,0,0,0,0,2,0
"('cell', 1851)",0,0,0,0,0,0,1
"('cell', 1551)",0,0,1,0,0,2,1
"('cell', 368)",0,0,1,0,2,10,1
"('cell', 701)",0,0,3,0,0,3,0
"('cell', 795)",0,0,1,0,0,1,1
"('cell', 720)",0,0,1,0,0,0,0
"('cell', 769)",0,0,1,0,0,1,1
"('cell', 698)",0,0,1,0,0,2,0
"('cell', 691)",0,0,1,0,0,0,0
"('cell', 675)",0,0,1,0,0,0,0
"('cell', 533)",0,0,0,0,0,2,1
"('cell', 547)",0,0,0,0,0,2,1
"('cell', 518)",0,0,0,0,0,5,1
"('cell', 532)",0,0,1,0,0,6,1
"('cell', 1299)",0,0,1,1,0,1,1
"('cell', 1281)",0,0,0,0,0,1,1
"('cell', 1216)",0,0,1,0,0,1,1
"('cell', 1065)",0,0,1,0,0,1,1
"('cell', 1309)",0,0,1,0,0,1,0
"('cell', 1436)",0,1,0,0,0,1,0
"('cell', 1588)",0,0,0,1,0,0,0
"('cell', 1870)",0,0,1,0,0,1,0
"('cell', 1869)",0,0,1,0,0,0,0
"('cell', 1885)",0,0,1,0,0,1,0
"('cell', 1860)",0,0,1,0,0,2,0
"('cell', 1813)",0,0,2,0,0,4,2
"('cell', 1800)",0,0,1,1,0,0,2
"('cell', 1777)",0,0,1,0,0,2,2
"('cell', 1828)",0,0,0,1,0,0,2
"('cell', 225)",0,0,0,2,0,0,3
"('cell', 730)",0,0,0,3,0,0,3
"('cell', 746)",0,0,1,2,0,1,2
"('cell', 648)",0,0,0,4,0,1,3
"('cell', 3)",0,0,0,3,0,0,1
"('cell', 1247)",0,0,0,0,0,0,2
"('cell', 1277)",0,0,0,0,0,0,3
"('cell', 1342)",0,0,0,0,0,0,5
"('cell', 1312)",0,0,0,0,0,0,4
"('cell', 1290)",0,0,0,0,0,0,4
"('cell', 1116)",0,0,0,0,0,5,0
"('cell', 1161)",0,0,0,1,0,1,0
"('cell', 1107)",0,0,0,0,0,5,2
"('cell', 985)",0,0,0,0,0,8,3
"('cell', 1188)",0,0,0,0,0,0,1
"('cell', 1143)",0,0,0,0,0,2,3
"('cell', 1530)",0,0,0,0,0,3,1
"('cell', 1353)",0,0,0,0,0,0,5
"('cell', 1413)",0,0,0,0,0,0,5
"('cell', 1479)",0,0,0,0,0,1,2
"('cell', 1507)",0,0,0,0,0,2,2
"('cell', 1480)",0,0,0,0,0,2,2
"('cell', 1448)",0,0,0,0,0,0,3
"('cell', 812)",0,0,2,1,0,2,1
"('cell', 794)",0,0,2,0,0,4,0
"('cell', 819)",0,0,2,0,0,8,0
"('cell', 948)",0,0,2,0,0,3,0
"('cell', 999)",0,0,2,2,0,6,0
"('cell', 960)",0,0,1,0,0,1,0
"('cell', 975)",0,0,1,2,0,2,0
"('cell', 1243)",0,0,0,1,0,0,0
"('cell', 1291)",0,0,1,0,3,1,0
"('cell', 1266)",0,0,0,1,0,0,0
"('cell', 1379)",0,0,0,0,0,2,0
"('cell', 1371)",0,0,0,0,0,2,0
"('cell', 1333)",0,0,0,0,0,2,0
"('cell', 1732)",0,0,1,0,0,3,0
"('cell', 1773)",0,0,0,0,0,4,1
"('cell', 1750)",0,0,1,0,0,2,0
"('cell', 1560)",0,2,0,1,0,0,0
"('cell', 30)",0,0,1,0,2,3,1
"('cell', 58)",0,0,2,0,2,7,1
"('cell', 420)",0,0,0,0,2,6,1
"('cell', 1018)",0,0,0,2,0,2,2
"('cell', 1054)",0,0,1,0,0,2,3
"('cell', 1067)",0,0,1,0,0,2,1
"('cell', 974)",0,0,1,2,0,1,2
"('cell', 1012)",0,0,1,1,0,2,1
"('cell', 972)",0,0,1,2,0,1,1
"('cell', 971)",0,0,0,0,0,2,2
"('cell', 901)",0,0,1,0,0,2,1
"('cell', 849)",0,0,1,2,0,2,2
"('cell', 404)",0,0,0,1,0,5,1
"('cell', 386)",0,0,0,2,0,6,1
"('cell', 413)",0,0,0,2,0,2,1
"('cell', 768)",0,0,1,1,3,9,1
"('cell', 836)",0,0,1,0,5,11,0
"('cell', 90)",0,0,3,1,0,6,1
"('cell', 125)",0,0,3,1,0,3,1
"('cell', 107)",0,0,2,1,0,2,1
"('cell', 13)",0,0,2,0,2,3,1
"('cell', 647)",0,0,1,0,0,4,0
"('cell', 674)",0,0,2,0,0,5,0
"('cell', 616)",0,0,1,0,0,4,0
"('cell', 608)",0,0,0,0,0,1,0
"('cell', 640)",0,0,0,0,0,3,0
"('cell', 601)",0,0,0,0,0,3,1
"('cell', 571)",0,0,0,0,0,2,1
"('cell', 645)",0,0,1,0,0,0,0
"('cell', 617)",0,0,1,0,0,0,0
"('cell', 552)",0,0,0,0,0,3,1
"('cell', 566)",0,0,0,0,0,1,0
"('cell', 431)",0,0,0,0,4,13,0
"('cell', 412)",0,0,0,2,0,8,0
"('cell', 329)",0,0,0,0,0,8,2
"('cell', 324)",0,0,1,0,0,7,1
"('cell', 275)",0,0,0,2,1,0,2
"('cell', 220)",0,1,5,0,2,4,1
"('cell', 1203)",0,0,1,0,0,1,0
"('cell', 1121)",0,0,1,0,0,1,2
"('cell', 1091)",0,0,1,0,0,2,1
"('cell', 449)",0,0,0,0,1,4,5
"('cell', 450)",0,0,0,0,2,3,4
"('cell', 407)",0,0,0,0,3,6,4
"('cell', 497)",0,0,0,1,4,5,2
"('cell', 1011)",0,0,2,0,0,6,1
"('cell', 1004)",0,0,0,0,0,2,1
"('cell', 1073)",0,0,1,0,0,2,1
"('cell', 1043)",0,0,1,0,0,2,1
"('cell', 1071)",0,0,0,0,0,0,1
"('cell', 1094)",0,0,0,0,0,1,1
"('cell', 1323)",0,0,1,0,0,7,0
"('cell', 1336)",0,0,1,0,0,8,0
"('cell', 1424)",0,0,1,0,0,2,0
"('cell', 1834)",0,0,1,0,0,1,1
"('cell', 1853)",0,0,1,0,0,2,1
"('cell', 1786)",0,0,1,1,0,2,1
"('cell', 1768)",0,0,0,1,0,1,0
"('cell', 1827)",0,0,1,1,0,2,1
"('cell', 1856)",0,0,1,1,0,1,0
"('cell', 1801)",0,0,1,1,0,2,1
"('cell', 1841)",0,0,1,1,0,1,0
"('cell', 1605)",0,1,0,1,0,0,0
"('cell', 1821)",0,0,1,0,0,2,1
"('cell', 1829)",0,0,1,0,0,1,1
"('cell', 1846)",0,0,1,0,0,1,0
"('cell', 1848)",0,0,1,0,0,2,0
"('cell', 1792)",0,0,0,0,0,3,0
"('cell', 1818)",0,0,1,0,0,3,0
"('cell', 1736)",0,0,0,0,0,1,1
"('cell', 1756)",0,0,0,1,0,2,0
"('cell', 1769)",0,0,0,0,0,2,1
"('cell', 1778)",0,0,1,0,0,2,1
"('cell', 1634)",0,0,0,1,0,0,0
"('cell', 1655)",0,0,1,0,0,8,1
