,CELL_ID,X,Y
307,308,1695,287
317,318,1722,295
44,45,997,74
100,101,1213,137
82,83,1225,119
128,129,1213,156
116,117,1172,145
485,486,1655,398
445,446,1624,373
502,503,1686,406
494,495,1621,404
421,422,1500,356
435,436,1487,368
508,509,1520,411
402,403,1460,340
406,407,1472,349
335,336,1447,310
398,399,1435,341
322,323,1424,298
331,332,1655,308
959,960,1479,718
878,879,1508,671
919,920,1537,693
960,961,1513,717
389,390,1419,335
424,425,1441,359
1024,1025,1285,762
948,949,1278,710
563,564,1049,452
546,547,1051,441
524,525,1078,421
360,361,1264,324
867,868,969,664
898,899,974,681
899,900,1018,682
883,884,995,672
841,842,951,651
662,663,955,544
852,853,1018,652
870,871,1040,664
749,750,1172,612
740,741,1185,604
719,720,1134,593
727,728,1253,597
696,697,1206,579
653,654,883,536
682,683,888,564
636,637,858,521
1735,1736,1312,1230
1754,1755,1308,1244
1728,1729,1355,1227
1688,1689,1339,1201
1501,1502,991,1088
1660,1661,981,1184
1675,1676,929,1194
1698,1699,845,1208
1680,1681,863,1198
1703,1704,822,1211
1734,1735,866,1233
1691,1692,692,1203
1615,1616,1133,1161
1274,1275,499,939
1256,1257,540,929
1635,1636,650,1169
378,379,571,333
1152,1153,600,865
1192,1193,607,886
1178,1179,649,880
1148,1149,664,863
1214,1215,627,900
1180,1181,624,878
1128,1129,634,847
1768,1769,584,1257
1641,1642,521,1171
1633,1634,497,1167
510,511,1121,413
547,548,1128,442
541,542,1095,435
462,463,1138,383
511,512,1146,415
395,396,1180,340
414,415,1159,353
85,86,1483,121
96,97,1453,133
158,159,1472,175
193,194,1475,198
218,219,1530,216
111,112,1480,145
121,122,1463,152
171,172,1448,186
138,139,1443,161
254,255,1595,246
228,229,1602,227
266,267,1612,255
209,210,1022,211
176,177,1029,187
229,230,1008,226
246,247,1048,240
251,252,1021,246
141,142,1256,163
105,106,1236,143
145,146,1280,162
101,102,1261,134
278,279,1567,269
258,259,1542,248
268,269,1578,258
299,300,1591,282
442,443,1600,372
420,421,1526,353
341,342,1497,311
368,369,1494,331
956,957,1314,715
893,894,1318,678
921,922,1304,693
958,959,1296,717
904,905,1338,682
953,954,1338,714
285,286,987,270
291,292,969,279
763,764,929,618
794,795,937,634
734,735,914,605
702,703,912,579
809,810,979,637
814,815,1177,641
915,916,1175,692
925,926,1151,698
924,925,1087,695
939,940,1105,706
902,903,1071,677
927,928,1129,696
722,723,1077,594
706,707,1033,582
871,872,1203,665
928,929,1196,691
701,702,852,579
744,745,848,608
425,426,1017,359
413,414,995,353
379,380,1009,332
449,450,982,375
392,393,1039,338
407,408,1030,349
363,364,1021,325
1528,1529,952,1102
1558,1559,847,1120
1206,1207,592,892
1202,1203,539,890
1165,1166,550,869
1471,1472,692,1077
1574,1575,497,1131
1341,1342,545,992
528,529,1164,428
516,517,1298,416
417,418,1212,353
423,424,1194,357
388,389,1200,336
367,368,1163,328
140,141,1164,162
110,111,1151,138
109,110,1082,140
154,155,1050,170
190,191,1056,198
166,167,1166,185
316,317,1533,295
348,349,1541,319
293,294,1552,282
314,315,1512,298
272,273,1518,264
687,688,989,568
764,765,958,616
907,908,1112,683
884,885,1131,673
792,793,1104,628
800,801,1142,632
858,859,1152,660
739,740,1027,607
818,819,1004,640
736,737,1010,603
745,746,1234,609
910,911,1239,687
933,934,1260,699
888,889,1223,671
940,941,1221,702
962,963,1243,718
1572,1573,821,1129
1639,1640,846,1170
1682,1683,726,1198
1702,1703,709,1207
1664,1665,709,1189
1709,1710,758,1214
1540,1541,484,1111
1223,1224,607,908
1222,1223,578,906
1242,1243,559,919
1644,1645,542,1172
1646,1647,562,1178
359,360,1112,323
350,351,1150,321
313,314,1123,297
393,394,1134,338
334,335,1054,309
358,359,1062,324
394,395,1057,340
181,182,1095,188
202,203,1151,202
144,145,1141,164
180,181,1076,187
135,136,1084,159
1592,1593,759,1143
1364,1365,467,1006
1648,1649,786,1179
1665,1666,811,1191
1351,1352,515,1004
1367,1368,490,1018
1383,1384,469,1029
1617,1618,618,1158
1638,1639,596,1169
