,T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 541)",0,0,2,0,0,0,0
"('cell', 1126)",0,1,4,3,1,1,0
"('cell', 1832)",0,1,0,0,0,0,0
"('cell', 773)",0,1,0,0,0,0,0
"('cell', 849)",0,0,1,0,1,0,0
"('cell', 1028)",0,0,2,1,0,4,0
"('cell', 1207)",0,0,2,3,0,3,0
"('cell', 540)",0,0,1,0,0,1,0
"('cell', 602)",0,0,2,0,0,1,1
"('cell', 457)",0,0,0,1,0,1,0
"('cell', 475)",0,0,0,0,0,1,0
"('cell', 374)",0,0,0,1,0,2,0
"('cell', 444)",0,0,0,1,0,0,0
"('cell', 491)",0,0,0,0,0,1,0
"('cell', 1316)",0,0,3,2,0,0,0
"('cell', 1344)",0,0,3,3,0,0,0
"('cell', 1819)",0,1,1,0,0,1,0
"('cell', 1730)",0,1,0,0,0,0,1
"('cell', 1722)",0,0,1,2,0,0,1
"('cell', 741)",0,3,0,0,0,0,0
"('cell', 785)",0,4,0,0,0,0,0
"('cell', 748)",0,2,0,0,0,0,0
"('cell', 806)",0,0,1,0,1,0,0
"('cell', 882)",0,0,1,0,0,0,0
"('cell', 855)",0,0,1,0,0,0,0
"('cell', 891)",0,0,1,0,0,0,0
"('cell', 842)",0,0,1,0,1,0,0
"('cell', 815)",0,0,1,0,1,0,0
"('cell', 922)",0,0,2,0,0,0,0
"('cell', 664)",0,0,5,2,0,1,1
"('cell', 1765)",0,1,0,0,0,0,0
"('cell', 1729)",0,2,0,0,0,0,0
"('cell', 1757)",0,3,0,0,0,0,0
"('cell', 52)",0,0,4,8,0,2,0
"('cell', 201)",0,0,2,2,0,0,0
"('cell', 39)",0,0,4,5,0,2,0
"('cell', 937)",0,0,1,0,0,6,0
"('cell', 3)",0,0,4,2,0,3,0
"('cell', 778)",0,0,2,0,0,3,0
"('cell', 313)",0,0,0,1,0,2,0
"('cell', 180)",0,0,1,4,0,1,0
"('cell', 143)",0,0,2,4,0,0,0
"('cell', 298)",0,0,1,3,0,2,0
"('cell', 1320)",0,0,4,2,0,2,0
"('cell', 1310)",0,0,4,3,0,1,0
"('cell', 1298)",0,0,3,2,0,1,0
"('cell', 1375)",0,0,2,4,1,0,0
"('cell', 1356)",0,0,3,4,0,0,0
"('cell', 1326)",0,0,1,2,4,0,0
"('cell', 1332)",0,0,1,3,6,0,0
"('cell', 1778)",0,1,0,0,1,1,0
"('cell', 1780)",0,0,0,0,2,1,0
"('cell', 1713)",0,1,0,1,0,0,1
"('cell', 1737)",0,1,0,1,0,0,1
"('cell', 1610)",0,0,1,4,0,0,1
"('cell', 1696)",0,1,1,1,0,0,1
"('cell', 1706)",0,4,1,1,0,1,0
"('cell', 1840)",0,0,5,0,0,2,1
"('cell', 863)",0,1,2,1,1,4,0
"('cell', 713)",0,3,2,1,2,0,0
"('cell', 808)",0,3,0,0,0,0,0
