,T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 153)",0,0,1,1,0,0,0
"('cell', 1)",0,0,2,0,0,4,0
"('cell', 537)",0,0,1,1,0,3,0
"('cell', 622)",0,1,0,0,0,4,0
"('cell', 1432)",0,0,1,0,0,8,0
"('cell', 1103)",0,0,0,0,0,11,0
"('cell', 48)",0,0,3,1,0,0,0
"('cell', 1166)",0,1,1,1,0,0,0
"('cell', 1303)",0,0,1,1,2,0,0
"('cell', 1280)",0,0,1,1,1,0,0
"('cell', 633)",0,1,1,0,0,5,0
"('cell', 1344)",0,0,5,0,1,7,0
"('cell', 959)",0,0,3,1,3,5,0
"('cell', 1388)",0,0,1,0,0,5,0
"('cell', 1490)",0,0,3,0,0,9,0
"('cell', 1459)",0,0,0,0,0,7,0
"('cell', 1509)",0,0,1,0,0,5,0
"('cell', 261)",0,0,1,1,1,0,0
"('cell', 347)",0,0,0,0,0,5,1
"('cell', 116)",0,0,1,0,0,6,0
"('cell', 89)",0,0,1,0,0,6,1
"('cell', 49)",0,0,1,0,0,5,2
"('cell', 1207)",0,2,1,2,0,1,0
"('cell', 1275)",0,1,2,1,0,1,0
"('cell', 1314)",0,0,1,1,0,1,0
"('cell', 1118)",0,0,2,0,1,7,0
"('cell', 1562)",0,0,5,0,2,7,1
"('cell', 2076)",0,0,3,0,0,3,0
"('cell', 2118)",0,0,1,0,0,0,0
"('cell', 2116)",0,0,1,0,0,2,0
"('cell', 2158)",0,0,1,0,0,0,0
"('cell', 2070)",0,0,1,0,0,0,0
"('cell', 1627)",0,0,5,0,1,8,0
"('cell', 1950)",0,0,3,0,0,5,0
"('cell', 1404)",0,0,6,0,3,4,0
"('cell', 594)",0,1,0,1,0,7,0
"('cell', 448)",0,1,2,1,2,4,0
"('cell', 213)",0,1,0,0,1,3,0
"('cell', 510)",0,1,3,1,0,1,0
"('cell', 817)",0,0,3,0,6,4,0
"('cell', 1323)",0,0,1,0,1,6,0
"('cell', 1235)",0,1,1,0,0,3,0
"('cell', 1206)",0,1,1,0,0,5,0
"('cell', 1259)",0,0,1,0,0,9,0
"('cell', 824)",0,0,3,1,4,7,0
"('cell', 1027)",0,1,5,0,2,4,0
"('cell', 1322)",0,0,1,0,1,12,0
"('cell', 1348)",0,0,1,0,1,13,1
"('cell', 1111)",0,0,3,0,0,12,0
"('cell', 1030)",0,0,4,0,1,6,0
"('cell', 970)",0,2,3,0,3,2,0
"('cell', 941)",0,0,4,0,1,7,0
"('cell', 1508)",0,0,0,0,0,6,0
"('cell', 1286)",0,0,2,1,4,10,0
"('cell', 1270)",0,0,1,1,5,8,0
"('cell', 1316)",0,0,1,1,4,9,0
"('cell', 1306)",0,0,2,1,5,3,0
"('cell', 1326)",0,0,1,1,3,5,0
"('cell', 1352)",0,0,1,0,2,6,0
"('cell', 53)",0,0,0,2,0,0,0
"('cell', 64)",0,0,1,1,1,0,0
"('cell', 60)",0,0,1,2,0,0,0
"('cell', 263)",0,0,1,0,1,10,0
"('cell', 181)",0,0,2,1,0,0,0
"('cell', 157)",0,0,2,1,1,1,0
"('cell', 251)",0,0,1,2,2,2,0
"('cell', 870)",0,0,2,0,0,2,0
"('cell', 695)",0,0,0,2,0,5,2
"('cell', 627)",0,0,1,3,0,10,3
"('cell', 678)",0,0,0,3,0,4,2
"('cell', 947)",0,0,0,0,0,8,0
"('cell', 472)",0,1,2,1,0,4,0
"('cell', 434)",0,0,0,3,0,5,0
"('cell', 355)",0,0,1,3,0,3,1
"('cell', 2)",0,0,1,0,0,5,3
"('cell', 7)",0,0,3,0,0,4,0
"('cell', 13)",0,0,1,0,0,4,0
"('cell', 110)",0,0,1,0,0,8,1
"('cell', 294)",0,1,3,1,1,7,0
"('cell', 369)",0,1,2,1,1,10,0
"('cell', 343)",0,1,2,1,3,7,0
"('cell', 22)",0,0,0,1,0,3,0
"('cell', 9)",0,0,4,1,0,0,0
"('cell', 19)",0,0,4,1,0,0,0
"('cell', 38)",0,0,3,0,0,2,0
"('cell', 16)",0,0,1,1,0,2,0
"('cell', 8)",0,0,1,1,0,1,0
"('cell', 4)",0,0,3,0,0,1,0
"('cell', 240)",0,0,1,0,0,9,1
"('cell', 216)",0,0,1,0,0,8,1
"('cell', 243)",0,0,2,0,0,10,1
"('cell', 35)",0,0,2,0,0,4,0
"('cell', 103)",0,0,1,0,0,6,0
"('cell', 109)",0,0,1,0,0,8,0
"('cell', 56)",0,0,3,0,0,5,0
"('cell', 115)",0,0,0,0,0,5,0
"('cell', 1332)",0,0,1,1,0,0,0
"('cell', 2198)",0,0,2,0,0,4,1
"('cell', 1136)",0,2,0,1,0,1,0
"('cell', 1186)",0,0,0,1,0,0,0
"('cell', 1257)",0,0,1,1,1,0,0
"('cell', 1119)",0,2,2,0,0,2,0
"('cell', 1142)",0,2,1,0,0,1,0
"('cell', 1107)",0,2,1,0,0,2,1
"('cell', 1288)",0,0,2,0,0,13,0
"('cell', 1656)",0,0,0,0,0,6,0
"('cell', 1596)",0,1,1,0,0,4,0
"('cell', 1559)",0,1,4,0,0,4,0
"('cell', 1633)",0,1,1,0,0,4,0
"('cell', 1450)",0,1,4,0,0,10,1
"('cell', 2153)",0,1,0,0,0,0,0
"('cell', 2007)",0,0,1,0,0,3,0
"('cell', 1911)",0,0,0,0,0,5,0
"('cell', 1694)",0,1,0,0,1,4,0
"('cell', 1715)",0,2,0,0,0,1,0
"('cell', 2100)",0,0,1,0,0,0,0
"('cell', 1917)",0,0,2,0,0,5,0
"('cell', 1809)",0,1,0,0,0,5,0
"('cell', 1883)",0,1,0,0,0,4,0
"('cell', 1854)",0,0,1,0,0,6,0
"('cell', 1710)",0,0,6,0,1,6,0
"('cell', 1724)",0,0,6,0,0,8,0
"('cell', 1796)",0,0,3,0,0,9,0
"('cell', 1717)",0,1,0,0,0,3,0
"('cell', 1840)",0,1,0,0,0,3,0
"('cell', 1929)",0,0,6,0,0,8,0
"('cell', 1607)",0,0,4,0,0,6,0
"('cell', 1547)",0,0,8,0,3,8,0
"('cell', 994)",0,0,0,0,2,7,0
"('cell', 653)",0,0,1,0,0,3,0
"('cell', 668)",0,1,1,0,1,3,0
"('cell', 585)",0,0,1,0,1,6,0
"('cell', 598)",0,0,1,0,1,7,0
