,CELL_ID,X,Y
895,896,928,807
911,912,925,824
902,903,912,815
866,867,913,785
845,846,941,764
871,872,934,785
865,866,974,780
819,820,947,746
838,839,918,758
69,70,1019,211
29,30,1165,163
183,184,982,306
164,165,979,289
1172,1173,681,1151
1166,1167,717,1144
1193,1194,660,1238
1184,1185,741,1194
1178,1179,590,1186
777,778,1511,718
832,833,1522,756
831,832,1505,756
824,825,1540,748
848,849,1542,766
857,858,1526,772
854,855,1499,769
880,881,1498,795
887,888,1511,800
888,889,1527,801
815,816,1555,743
796,797,1577,729
809,810,1593,740
478,479,1167,472
738,739,1241,690
428,429,1011,444
460,461,950,465
432,433,938,443
437,438,963,449
300,301,716,377
289,290,699,372
412,413,508,432
441,442,522,451
117,118,430,254
129,130,450,262
147,148,432,281
137,138,415,272
555,556,411,525
335,336,439,396
820,821,1020,747
851,852,1573,768
821,822,1568,746
839,840,1584,759
849,850,1557,765
868,869,1577,784
859,860,1595,772
579,580,1337,540
729,730,1222,679
660,661,1251,612
748,749,1133,696
265,266,694,358
245,246,687,347
281,282,561,367
299,300,538,378
779,780,1003,718
759,760,991,705
799,800,1007,733
808,809,979,741
783,784,969,722
771,772,1024,713
767,768,1103,714
761,762,1081,708
780,781,1049,718
672,673,1231,624
762,763,1155,707
291,292,584,374
319,320,571,387
595,596,1325,556
506,507,1270,488
604,605,1197,564
629,630,1193,582
617,618,1218,571
597,598,1181,557
625,626,1174,576
756,757,1191,699
737,738,1167,686
720,721,1194,677
766,767,1175,710
225,226,1244,337
749,750,1302,694
751,752,1325,696
645,646,1300,599
662,663,1274,612
678,679,1274,630
671,672,1325,623
664,665,1348,614
682,683,1316,642
649,650,1319,603
